,group,variable,month,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,TOTALES
POROMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
PORVENIR,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,0,2,2
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,6,1,7
RAQAYPAMPA(ETA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,2,2,4
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,4,0,4
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,3,0,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,1,2
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
SAN LORENZO(TJA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,0,1,1
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,0,1,1
SAN PEDRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,45,23,68
SANTIAGO DE HUARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,1,2
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,1,2
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,7,2,9
TACACOMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,3,3,6
TOLATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,2,3
TUPIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,0,1,1
UNCIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,0,1,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,4,3,7
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,0,1,1
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,3,3,6
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,3,1,4
YAMPARAEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,1,0,1
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,3,1,4
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-09-01,0,1,1
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
BETANZOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
CALACOTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,2,0,2
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
CHAQUI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,1,2
CLIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,3,0,3
COCAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,6,5,11
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,2,2
CONCEPCION,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,2,2
CORQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,3,4
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,6,3,9
EL PUENTE(TJA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,1,2
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,4,0,4
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,2,1,3
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,2,0,2
HUARINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,1,2
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,2,3,5
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,8,3,11
LAS CARRERAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,11,8,19
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,4,0,4
PORTACHUELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
PORVENIR,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
PRESTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,2,2,4
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,4,2,6
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,3,3,6
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,2,3
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,1,2
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,3,0,3
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,53,39,92
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,3,0,3
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,7,5,12
TAPACARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,2,3
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
TOCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
TOLATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,2,0,2
VILLA SERRANO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,5,0,5
VITICHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,1,1,2
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,2,1,3
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,4,2,6
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-10-01,2,0,2
AIQUILE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,2,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,0,2
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,2,2
CALACOTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,4,2,6
CHALLAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,3,4
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
COCAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,0,2
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,7,6,13
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,0,2
CULPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,6,3,9
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,4,6
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,6,1,7
LAJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
MAIRANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,9,4,13
OMEREQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,2,3
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
POROMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
PORONGO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,1,2
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,0,2
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,0,2
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,2,2
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,0,2
SAN JAVIER(STC),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,52,38,90
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,0,2
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,3,1,4
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,5,4,9
TARABUCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,0,1,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,2,4
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,1,2
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,0,2
UNCIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,0,2
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,1,2,3
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,3,5
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,4,6
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-11-01,2,1,3
APOLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,0,1,1
BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,0,1,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,3,0,3
CHALLAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,1,2
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,2,4
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,5,0,5
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,0,2
CULPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
CURAHUARA DE CARANGAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,7,8
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,2,4
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,0,2
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,2,4
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,4,3,7
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,0,2
MAIRANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
MIZQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,12,4,16
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,0,2
POROMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,0,2
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,3,4,7
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,4,1,5
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,1,2
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,0,1,1
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,0,2,2
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,1,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,42,42,84
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,2,3
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,1,2
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,2,3
TOMINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,1,2
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,3,1,4
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,0,1,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,1,3
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,2,4,6
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2018-12-01,1,2,3
