,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,1,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,0,1,1
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,7,7,14
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,21,15,36
LAGUNILLAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,0,1,1
MACHARETI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
MOCOMOCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,5,2,7
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,10,4,14
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,5,3,8
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,2,2,4
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,0,2,2
PORVENIR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,7,0,7
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,2,0,2
PUERTO SUAREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,5,4,9
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,2,1,3
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,7,2,9
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,6,3,9
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,2,3
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,7,4,11
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,2,3
SAN LORENZO(PND),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,0,1,1
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,0,1,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,2,3,5
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,98,57,155
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,4,2,6
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
SOPACHUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,5,8,13
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,0,1,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,4,1,5
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,5,0,5
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,2,3
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,8,3,11
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,1,2
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,3,4,7
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,7,6,13
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,1,2,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,0,2,2
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,5,1,6
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-07-01,4,1,5
AIQUILE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,2,2
ANZALDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
CAMARGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,0,2
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,1,2
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,6,3,9
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,1,2
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,8,1,9
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,24,14,38
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
"COLCHA ""K""",tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,5,1,6
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,3,1,4
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,5,3,8
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,2,3
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,23,12,35
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,4,2,6
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,5,0,5
FILADELFIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,3,2,5
GUTIERREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,1,3
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,4,1,5
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,8,4,12
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,18,12,30
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,0,2
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,4,0,4
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,2,3
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,10,6,16
OKINAWA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,5,2,7
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,0,2
POROMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,6,2,8
PUERTO SUAREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,5,6,11
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,2,4
RAQAYPAMPA(ETA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,4,4,8
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,6,3,9
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,3,3,6
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,4,5
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,1,3
SAN JAVIER(STC),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,1,3
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,0,2
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,103,69,172
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,1,3
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,2,2
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,0,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,4,3,7
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,3,2,5
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,3,1,4
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,1,2
UNCIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
UYUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,4,2,6
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,3,4,7
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,1,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,2,2,4
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,5,2,7
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-08-01,8,1,9
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,0,2
ACHOCALLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
AIQUILE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
AZURDUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,2,3
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,1,2
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,1,2
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,9,7,16
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,1,2
CHALLAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,5,0,5
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,0,2
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,5,1,6
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,20,9,29
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,3,3
COLPA BELGICA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,3,1,4
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,4,0,4
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,2,4
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,37,9,46
EL PUENTE(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,2,4
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,1,3
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,3,4
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,2,4
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,3,5
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,5,6,11
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,24,8,32
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
MACHARETI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,5,1,6
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,3,0,3
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,10,1,11
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,8,4,12
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,6,1,7
POOPO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,6,0,6
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,3,1,4
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,5,3,8
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,1,2
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,1,3
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,1,3
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,3,3
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,2,3
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,73,51,124
SANTA ROSA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,4,0,4
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,2,2
SOPACHUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,0,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,4,6
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
TAHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,0,2
TAPACARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,4,0,4
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
TOLATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
TOMAVE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,4,4,8
TUPIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
UYUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,7,5,12
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,12,2,14
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,5,7,12
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-09-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
ANZALDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
ARBIETO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,0,2
BELLA FLOR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
BOLIVAR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,4,0,4
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,6,4,10
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,2,2
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,3,2,5
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,22,19,41
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
"COLCHA ""K""",tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,2,2
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,3,2,5
CURAHUARA DE CARANGAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,0,2
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,30,10,40
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,2,2
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
EUCALIPTUS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,3,2,5
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,6,2,8
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,4,2,6
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,19,9,28
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,4,0,4
MAIRANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
