,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,3,0,3
TOMAVE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,10,2,12
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,2,2,4
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,3,1,4
VITICHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,1,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,3,3,6
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,4,3,7
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,3,0,3
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-06-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
ARQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,1,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,0,2
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,3,1,4
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,1,2
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,7,8
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,3,3
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,3,0,3
COCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,17,5,22
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,1,3
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,0,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,1,3
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,0,2
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,15,5,20
EL PUENTE(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,4,1,5
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,3,1,4
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,1,2
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,7,7,14
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,16,11,27
LAGUNILLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
LAJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
MACHARETI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
MOCOMOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,1,3
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,12,5,17
OCURI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,1,2
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,1,3
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,2,2
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,4,4,8
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,7,2,9
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,6,3,9
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,2,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,7,4,11
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,1,2
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,2,3
SAN LORENZO(PND),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,2,4
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,81,64,145
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,4,2,6
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
SOPACHUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,4,2,6
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,4,3,7
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,2,3
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,9,4,13
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
UMALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,1,3
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,2,4,6
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,6,6,12
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,0,2,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,3,4
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,3,1,4
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,4,0,4
YOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-07-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,1,2
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,2,2
ANDAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
ANZALDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
CALAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,3,0,3
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,1,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,8,5,13
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,7,1,8
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,13,11,24
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
COLPA BELGICA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,1,2
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,5,1,6
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,3,1,4
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,4,2,6
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,1,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,12,9,21
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
EL PUENTE(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,0,2
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,4,1,5
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,3,0,3
FILADELFIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,3,2,5
GUTIERREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,4,1,5
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,2,4
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,6,3,9
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,15,12,27
LICOMA PAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,0,2
MAGDALENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,0,2
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,0,2
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,2,4
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,4,5,9
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,1,3
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,3,0,3
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,7,13,20
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,4,3,7
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,2,4
RAQAYPAMPA(ETA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,3,3,6
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,5,3,8
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,3,3,6
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,1,3
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,3,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,2,4
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,1,3
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,0,2
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,108,56,164
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,1,3
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,2,4
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,1,2
TAHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,4,1,5
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,1,3
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,3,3,6
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,4,2,6
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,3,5
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,2,0,2
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,1,1,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,4,2,6
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,4,4,8
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-08-01,5,1,6
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,3,0,3
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
AZURDUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
BATALLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
BELLA FLOR,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,2,3
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,1,2
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,4,4,8
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,1,2
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,4,0,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,4,0,4
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,20,7,27
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,2,3
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,1,3
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,1,3
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,23,8,31
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,2,3
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,1,2
EUCALIPTUS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
FILADELFIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,3,3
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,2,4
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,3,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,5,7,12
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,17,7,24
MACHARETI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,3,0,3
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,8,3,11
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,3,5,8
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,6,0,6
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
POOPO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
PORCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,8,16,24
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,3,0,3
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,1,2
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,3,5
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,1,2
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,5,1,6
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,3,1,4
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,3,3
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,1,3
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,80,60,140
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
