,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,8,1,9
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,1,0,1
TOCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,15,3,18
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,3,4,7
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,10,6,16
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,4,2,6
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,6,1,7
YOTALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,0,1,1
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-06-01,0,2,2
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,1,2
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
ARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
AYO AYO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
BATALLAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,1,2
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
CAMARGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,2,2
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,5,3,8
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,1,3
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,1,3
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,18,14,32
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
COLOMI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
COMANCHE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,1,3
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,5,7
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,2,3
CUEVO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
DESAGUADERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,1,2
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,30,13,43
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,3,3,6
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,0,2
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,4,0,4
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,0,2
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,5,4,9
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,7,4,11
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,21,17,38
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,3,0,3
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,0,2
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,1,2
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,0,2
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,15,4,19
OCURI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,1,2
OMEREQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,9,4,13
PADILLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,1,2
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,3,2,5
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,8,1,9
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,4,1,5
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,6,7,13
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,3,4,7
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,8,3,11
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,1,3
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,3,5
SAMAIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,0,2
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,0,2
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,3,2,5
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,1,2
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,122,65,187
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,3,1,4
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,1,3
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,2,3
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,9,1,10
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,7,2,9
TARVITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,1,2
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,4,0,4
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,2,0,2
VILA VILA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,6,3,9
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,1,2
VITICHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,1,0,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,9,2,11
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,3,2,5
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,0,1,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-07-01,4,1,5
ACACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
BAURES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,2,2
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,1,2
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,0,2
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,2,4
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,11,5,16
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,1,2
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,6,2,8
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,2,4
CHUMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,6,0,6
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,23,17,40
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,3,3
COMANCHE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,3,4
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,6,3,9
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,26,12,38
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,1,3
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,2,3
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,3,0,3
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,1,3
HUAYLLAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
ICLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
INQUISIVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,3,4
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,3,2,5
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,6,3,9
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,29,11,40
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,3,1,4
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,0,2
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,0,2
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,9,7,16
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,3,5
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,3,1,4
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
POCOATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,1,2
POROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,2,3
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,2,2
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,3,0,3
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,1,1
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,4,1,5
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,7,5,12
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,5,2,7
REYES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,2,2
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,6,1,7
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,5,1,6
SAMAIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,1,2
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,1,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,7,0,7
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
SAN MATIAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,125,61,186
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,1,1
SAPAHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,0,2
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,1,2
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,5,0,5
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,16,6,22
TACOPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,3,0,3
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,6,3,9
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,0,2
TIAHUANACU,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,0,2
TINGUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,1,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,1,2
TOMINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,0,1,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,5,1,6
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,3,4
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,1,3
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,3,1,4
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,5,1,6
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,2,0,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,8,5,13
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,9,4,13
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,1,2
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,5,3,8
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-08-01,1,0,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,4,0,4
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,4,1,5
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,2,0,2
"CAIZA ""D""",tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,2,0,2
CALACOTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
CAQUIAVIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,10,4,14
CHALLAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
CHAYANTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,2,1,3
COCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,13,13,26
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
COLOMI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
COMBAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
COPACABANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,2,0,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,8,3,11
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,23,19,42
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,5,1,6
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,2,0,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
HUMANATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
ICLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
IXIAMAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,3,2,5
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,11,8,19
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,28,18,46
LICOMA PAMPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
LURIBAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,3,0,3
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
MOJOCOYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,2,0,2
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,6,6,12
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,11,4,15
PADILLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
