,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,6,7
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,6,12
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,7,14,21
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,2,7
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,2,11
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,3,8
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,5,11
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,2,11
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,0,6
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,6,7
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,4,10
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,15,14,29
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,6,15
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,0,2
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,13,12,25
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,11,24,35
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,4,7
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,7,15
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,11,19
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,0,2
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,14,16
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,11,17
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,3,3
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,4,13
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,3,6
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,3,8
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,46,37,83
CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,0,2
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,2,4
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,4,6
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,0,2
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,17,14,31
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,1,4
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,3,12
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,7,15
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,12,8,20
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,13,4,17
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,1,4
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,0,3
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,4,10
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,4,6
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,52,26,78
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,1,9
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,291,226,517
COIPASA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,7,9
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,3,8
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,0,2
COMANCHE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,2,5
COMBAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,3,11
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,6,7
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,14,7,21
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,3,9
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,31,41,72
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,10,22,32
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,4,7
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,15,24
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,2,2
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,150,104,254
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,2,2
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,4,7
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,14,13,27
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,4,8
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,3,9
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,29,14,43
ESCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,3,5
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
EUREKA (SANTOS MERCADO),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,12,16
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,5,8
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,3,4
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,4,13
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,2,10
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,2,6
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,28,11,39
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,2,2
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,1,5
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,5,14
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,5,10
INGAVI (HUMAITA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,0,2
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,2,4
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,6,9
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,2,7
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,5,8
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,19,31,50
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,49,55,104
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,153,140,293
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,1,4
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,3,3
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,19,9,28
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,2,4
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,6,10
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,20,10,30
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,0,2
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,7,15
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,5,10
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,3,3
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,10,10,20
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,100,61,161
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,3,4
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,2,4
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,6,14
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,6,11
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,4,10
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,77,57,134
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,4,6
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,9,11
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,10,9,19
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,4,12
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,20,23,43
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,3,5
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,2,6
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,2,7
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,6,11
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,8,14
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,8,17
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,2,6
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,8,14
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,2,6
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,1,4
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,28,23,51
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,9,14
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,0,6
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,1,10
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,2,2
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,27,24,51
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,38,40,78
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,6,7
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,15,17,32
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,46,21,67
RAQAYPAMPA(ETA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,3,4
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,47,42,89
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,6,9
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,28,21,49
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,1,5
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,2,2
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,2,7
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,0,2
SAN AGUSTIN,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,2,2
SAN ANDRES DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,0,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,7,15
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,3,6
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,10,8,18
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,3,5
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,10,4,14
SAN JAVIER(BNI),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,1,6
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,2,8
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,3,5
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,29,24,53
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,4,4
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,3,6
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,14,17,31
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,6,11
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,7,2,9
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,16,13,29
SAN PEDRO DE MACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,5,13
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,0,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,525,458,983
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,7,11
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,6,10
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,0,4
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,11,9,20
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,2,4
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,12,11,23
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,1,4
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,4,10
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,2,6
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,113,194,307
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,3,7
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,4,10
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,11,9,20
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,2,6
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,71,56,127
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,5,7
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,1,4
TIAHUANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,2,2
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,10,18
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,21,6,27
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,9,11,20
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,4,16,20
TITO YUPANQUI (PARQUIPUJIO),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,7,10
TODOS SANTOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,3,5
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,4,10
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,5,13
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,3,5
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,49,31,80
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,2,5
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,0,3
UMALA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,0,2
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,10,6,16
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,3,4
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,2,3
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,1,6
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,1,1
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,2,8
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,15,14,29
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,3,6
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,5,11,16
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,14,8,22
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,3,6
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,3,4
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,42,41,83
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,1,2
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,10,8,18
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,8,9,17
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,3,4
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,37,28,65
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,50,34,84
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,6,9
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,1,0,1
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,40,63,103
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,6,4,10
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,3,2,5
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,0,2,2
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2022-07-01,2,1,3
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,1,5,6
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,5,3,8
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,10,13,23
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,7,10,17
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,2,1,3
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,7,7,14
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,5,2,7
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,0,3,3
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,4,2,6
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,4,2,6
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,2,1,3
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,0,2,2
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,8,2,10
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,2,5,7
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2022-08-01,6,3,9
