,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,1,2
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
ARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
ATOCHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
AYO AYO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
BATALLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,2,2
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,5,2,7
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,1,3
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,1,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,16,10,26
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
COMANCHE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,1,3
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,4,6
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,2,2
CUEVO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
DESAGUADERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,16,7,23
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,1,3
FILADELFIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,1,2
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,4,0,4
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,1,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,4,4,8
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,6,4,10
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,14,11,25
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,4,0,4
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,0,2
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,0,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,15,5,20
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,1,2
OMEREQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,6,3,9
PADILLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,3,2,5
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,9,1,10
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,3,1,4
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,4,4,8
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,4,6
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,9,3,12
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,3,4
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,0,2
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,0,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,3,1,4
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,1,2
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,104,58,162
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,3,0,3
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,1,3
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,2,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,8,1,9
TACOBAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,3,1,4
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,1,2
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,4,1,5
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
VILA VILA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,1,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,0,2
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,6,3,9
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,2,0,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,6,1,7
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,3,0,3
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,0,1,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-07-01,4,1,5
ACACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
BAURES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,1,2
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,2,2
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,2,3
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,0,2
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,3,2,5
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,8,5,13
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,1,2
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,3,3,6
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,1,3
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,6,0,6
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,15,8,23
COMANCHE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,3,4
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,4,1,5
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,10,10,20
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,2,3
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,4,0,4
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,0,2
HUAYLLAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,2,3
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,4,2,6
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,3,4,7
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,16,3,19
LAGUNILLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,1,2
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,0,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,10,5,15
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,3,4
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,3,2,5
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
POCOATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,1,2
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,2,3
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,3,0,3
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,3,3
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,4,1,5
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,7,4,11
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,4,1,5
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,2,2
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,6,1,7
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,5,0,5
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,1,3
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,1,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,2,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,7,0,7
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,106,54,160
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,0,2
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,1,2
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,5,0,5
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,7,2,9
TACOPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,0,2
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,5,3,8
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,0,2
TIAHUANACU,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
TINGUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
TOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,4,3,7
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
UYUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,2,3
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,1,3
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,1,2
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,0,2
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,0,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,5,4,9
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,8,4,12
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,1,2
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,2,2,4
ZUDAÑEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-08-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,3,0,3
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,4,2,6
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,0,2
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,0,2
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,1,2
CAQUIAVIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,9,4,13
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
CHAYANTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,1,3
COCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,9,8,17
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
COMBAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
COPACABANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,7,3,10
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,1,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,15,10,25
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,5,1,6
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,0,2
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,1,2
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
HUMANATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
ICLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,3,2,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,6,8,14
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,18,12,30
LICOMA PAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,3,0,3
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,1,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,0,2
MOJOCOYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,0,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,7,7,14
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,6,2,8
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
PORCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,4,2,6
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,3,4,7
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,2,4
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,5,6,11
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,1,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,5,6
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,3,2,5
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,1,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,4,0,4
SAN JAVIER(BNI),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
SAN JOAQUIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,1,2
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,3,5
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,2,2
