municipality,group,variable,month,Repetidas,TOTAL
BOLIVAR,consultas prenatales,repetidas,2009-07-01,30,30
BOLPEBRA,consultas prenatales,repetidas,2009-07-01,10,10
BOYUIBE,consultas prenatales,repetidas,2009-07-01,20,20
BUENA VISTA,consultas prenatales,repetidas,2009-07-01,66,66
CABEZAS,consultas prenatales,repetidas,2009-07-01,107,107
CAIROMA,consultas prenatales,repetidas,2009-07-01,44,44
"CAIZA ""D""",consultas prenatales,repetidas,2009-07-01,48,48
CAJUATA,consultas prenatales,repetidas,2009-07-01,77,77
CALACOTO,consultas prenatales,repetidas,2009-07-01,14,14
CALAMARCA,consultas prenatales,repetidas,2009-07-01,72,72
CAMARGO,consultas prenatales,repetidas,2009-07-01,113,113
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2009-07-01,21,21
CAMIRI,consultas prenatales,repetidas,2009-07-01,336,336
CAPINOTA,consultas prenatales,repetidas,2009-07-01,219,219
CAQUIAVIRI,consultas prenatales,repetidas,2009-07-01,32,32
CARACOLLO,consultas prenatales,repetidas,2009-07-01,129,129
CARANAVI,consultas prenatales,repetidas,2009-07-01,494,494
CARANGAS,consultas prenatales,repetidas,2009-07-01,1,1
CARAPARI,consultas prenatales,repetidas,2009-07-01,86,86
CARIPUYO,consultas prenatales,repetidas,2009-07-01,80,80
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2009-07-01,16,16
CATACORA,consultas prenatales,repetidas,2009-07-01,2,2
CHACARILLA,consultas prenatales,repetidas,2009-07-01,4,4
CHALLAPATA,consultas prenatales,repetidas,2009-07-01,268,268
CHAQUI,consultas prenatales,repetidas,2009-07-01,39,39
CHARAGUA,consultas prenatales,repetidas,2009-07-01,194,194
CHARAÑA,consultas prenatales,repetidas,2009-07-01,9,9
CHAYANTA,consultas prenatales,repetidas,2009-07-01,97,97
CHIMORE,consultas prenatales,repetidas,2009-07-01,96,96
CHIPAYA,consultas prenatales,repetidas,2009-07-01,5,5
CHOQUE COTA,consultas prenatales,repetidas,2009-07-01,8,8
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2009-07-01,191,191
CHUMA,consultas prenatales,repetidas,2009-07-01,37,37
CLIZA,consultas prenatales,repetidas,2009-07-01,243,243
COBIJA,consultas prenatales,repetidas,2009-07-01,623,623
COCHABAMBA,consultas prenatales,repetidas,2009-07-01,7318,7318
COIPASA,consultas prenatales,repetidas,2009-07-01,4,4
COLCAPIRHUA,consultas prenatales,repetidas,2009-07-01,583,583
"COLCHA ""K""",consultas prenatales,repetidas,2009-07-01,54,54
COLLANA,consultas prenatales,repetidas,2009-07-01,11,11
COLOMI,consultas prenatales,repetidas,2009-07-01,139,139
COLPA BELGICA,consultas prenatales,repetidas,2009-07-01,34,34
COLQUECHACA,consultas prenatales,repetidas,2009-07-01,216,216
COLQUENCHA,consultas prenatales,repetidas,2009-07-01,40,40
COLQUIRI,consultas prenatales,repetidas,2009-07-01,125,125
COMANCHE,consultas prenatales,repetidas,2009-07-01,14,14
COMARAPA,consultas prenatales,repetidas,2009-07-01,165,165
COMBAYA,consultas prenatales,repetidas,2009-07-01,3,3
CONCEPCION,consultas prenatales,repetidas,2009-07-01,89,89
COPACABANA,consultas prenatales,repetidas,2009-07-01,68,68
CORIPATA,consultas prenatales,repetidas,2009-07-01,104,104
CORO CORO,consultas prenatales,repetidas,2009-07-01,50,50
COROICO,consultas prenatales,repetidas,2009-07-01,109,109
CORQUE,consultas prenatales,repetidas,2009-07-01,26,26
COTAGAITA,consultas prenatales,repetidas,2009-07-01,137,137
COTOCA,consultas prenatales,repetidas,2009-07-01,335,335
CUATRO CAÑADAS,consultas prenatales,repetidas,2009-07-01,93,93
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2009-07-01,6,6
CUEVO,consultas prenatales,repetidas,2009-07-01,30,30
CULPINA,consultas prenatales,repetidas,2009-07-01,100,100
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2009-07-01,48,48
CURVA,consultas prenatales,repetidas,2009-07-01,7,7
DESAGUADERO,consultas prenatales,repetidas,2009-07-01,32,32
EL ALTO,consultas prenatales,repetidas,2009-07-01,6750,6750
EL CHORO,consultas prenatales,repetidas,2009-07-01,25,25
EL PUENTE(STC),consultas prenatales,repetidas,2009-07-01,91,91
EL PUENTE(TJA),consultas prenatales,repetidas,2009-07-01,82,82
EL TORNO,consultas prenatales,repetidas,2009-07-01,299,299
EL VILLAR,consultas prenatales,repetidas,2009-07-01,29,29
ENTRE RIOS,consultas prenatales,repetidas,2009-07-01,151,151
ENTRE RIOS,consultas prenatales,repetidas,2009-07-01,133,133
EUCALIPTUS,consultas prenatales,repetidas,2009-07-01,43,43
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2009-07-01,6,6
EXALTACION,consultas prenatales,repetidas,2009-07-01,4,4
FERNANDEZ ALONSO,consultas prenatales,repetidas,2009-07-01,81,81
FILADELFIA,consultas prenatales,repetidas,2009-07-01,18,18
GENERAL SAAVEDRA,consultas prenatales,repetidas,2009-07-01,67,67
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2009-07-01,44,44
GUANAY,consultas prenatales,repetidas,2009-07-01,89,89
GUAQUI,consultas prenatales,repetidas,2009-07-01,26,26
GUAYARAMERIN,consultas prenatales,repetidas,2009-07-01,457,457
GUTIERREZ,consultas prenatales,repetidas,2009-07-01,63,63
HUACARETA,consultas prenatales,repetidas,2009-07-01,73,73
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2009-07-01,13,13
HUACHACALLA,consultas prenatales,repetidas,2009-07-01,8,8
HUANUNI,consultas prenatales,repetidas,2009-07-01,331,331
HUARACAJE,consultas prenatales,repetidas,2009-07-01,16,16
HUAYLLAMARCA,consultas prenatales,repetidas,2009-07-01,15,15
ICHOCA,consultas prenatales,repetidas,2009-07-01,18,18
ICLA,consultas prenatales,repetidas,2009-07-01,60,60
INCAHUASI,consultas prenatales,repetidas,2009-07-01,210,210
INGAVI (HUMAITA),consultas prenatales,repetidas,2009-07-01,6,6
INQUISIVI,consultas prenatales,repetidas,2009-07-01,36,36
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2009-07-01,65,65
IXIAMAS,consultas prenatales,repetidas,2009-07-01,60,60
JESUS DE MACHACA,consultas prenatales,repetidas,2009-07-01,56,56
LA ASUNTA,consultas prenatales,repetidas,2009-07-01,285,285
LA GUARDIA,consultas prenatales,repetidas,2009-07-01,694,694
LA PAZ,consultas prenatales,repetidas,2009-07-01,8252,8252
LAGUNILLAS,consultas prenatales,repetidas,2009-07-01,19,19
LAJA,consultas prenatales,repetidas,2009-07-01,79,79
LAS CARRERAS,consultas prenatales,repetidas,2009-07-01,25,25
LICOMA PAMPA,consultas prenatales,repetidas,2009-07-01,17,17
LLALLAGUA,consultas prenatales,repetidas,2009-07-01,391,391
LLICA,consultas prenatales,repetidas,2009-07-01,35,35
LORETO,consultas prenatales,repetidas,2009-07-01,17,17
LURIBAY,consultas prenatales,repetidas,2009-07-01,30,30
MACHACAMARCA,consultas prenatales,repetidas,2009-07-01,41,41
MACHARETI,consultas prenatales,repetidas,2009-07-01,48,48
MAGDALENA,consultas prenatales,repetidas,2009-07-01,61,61
MAIRANA,consultas prenatales,repetidas,2009-07-01,80,80
MALLA,consultas prenatales,repetidas,2009-07-01,10,10
MAPIRI,consultas prenatales,repetidas,2009-07-01,119,119
MECAPACA,consultas prenatales,repetidas,2009-07-01,39,39
MINEROS,consultas prenatales,repetidas,2009-07-01,150,150
MIZQUE,consultas prenatales,repetidas,2009-07-01,174,174
MOCOMOCO,consultas prenatales,repetidas,2009-07-01,49,49
MOJINETE,consultas prenatales,repetidas,2009-07-01,2,2
MOJOCOYA,consultas prenatales,repetidas,2009-07-01,43,43
MONTEAGUDO,consultas prenatales,repetidas,2009-07-01,296,296
MONTERO,consultas prenatales,repetidas,2009-07-01,836,836
MORO MORO,consultas prenatales,repetidas,2009-07-01,11,11
MOROCHATA,consultas prenatales,repetidas,2009-07-01,183,183
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2009-07-01,16,16
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2009-07-01,1,1
OCURI,consultas prenatales,repetidas,2009-07-01,123,123
OKINAWA,consultas prenatales,repetidas,2009-07-01,105,105
OMEREQUE,consultas prenatales,repetidas,2009-07-01,47,47
ORURO,consultas prenatales,repetidas,2009-07-01,2641,2641
PADCAYA,consultas prenatales,repetidas,2009-07-01,112,112
PADILLA,consultas prenatales,repetidas,2009-07-01,93,93
PAILON,consultas prenatales,repetidas,2009-07-01,152,152
PALCA,consultas prenatales,repetidas,2009-07-01,59,59
PALOS BLANCOS,consultas prenatales,repetidas,2009-07-01,181,181
PAMPA AULLAGAS,consultas prenatales,repetidas,2009-07-01,15,15
PAMPA GRANDE,consultas prenatales,repetidas,2009-07-01,39,39
PAPEL PAMPA,consultas prenatales,repetidas,2009-07-01,12,12
PASORAPA,consultas prenatales,repetidas,2009-07-01,20,20
PATACAMAYA,consultas prenatales,repetidas,2009-07-01,111,111
PAZÑA,consultas prenatales,repetidas,2009-07-01,43,43
PELECHUCO,consultas prenatales,repetidas,2009-07-01,14,14
POCOATA,consultas prenatales,repetidas,2009-07-01,125,125
POCONA,consultas prenatales,repetidas,2009-07-01,56,56
POJO (CBBA),consultas prenatales,repetidas,2009-07-01,93,93
POOPO,consultas prenatales,repetidas,2009-07-01,35,35
PORCO,consultas prenatales,repetidas,2009-07-01,59,59
POROMA,consultas prenatales,repetidas,2009-07-01,128,128
PORONGO,consultas prenatales,repetidas,2009-07-01,56,56
PORTACHUELO,consultas prenatales,repetidas,2009-07-01,214,214
PORVENIR,consultas prenatales,repetidas,2009-07-01,39,39
POSTRER VALLE,consultas prenatales,repetidas,2009-07-01,10,10
POTOSI,consultas prenatales,repetidas,2009-07-01,1819,1819
PRESTO,consultas prenatales,repetidas,2009-07-01,60,60
PUCARA,consultas prenatales,repetidas,2009-07-01,9,9
PUCARANI,consultas prenatales,repetidas,2009-07-01,136,136
PUERTO ACOSTA,consultas prenatales,repetidas,2009-07-01,101,101
PUERTO CARABUCO,consultas prenatales,repetidas,2009-07-01,44,44
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2009-07-01,43,43
PUERTO PEREZ,consultas prenatales,repetidas,2009-07-01,10,10
PUERTO QUIJARRO,consultas prenatales,repetidas,2009-07-01,58,58
PUERTO RICO,consultas prenatales,repetidas,2009-07-01,41,41
PUERTO SILES,consultas prenatales,repetidas,2009-07-01,2,2
PUERTO SUAREZ,consultas prenatales,repetidas,2009-07-01,107,107
PUERTO VILLARROEL,consultas prenatales,repetidas,2009-07-01,481,481
PUNA,consultas prenatales,repetidas,2009-07-01,248,248
PUNATA,consultas prenatales,repetidas,2009-07-01,359,359
QUIABAYA,consultas prenatales,repetidas,2009-07-01,8,8
QUILLACOLLO,consultas prenatales,repetidas,2009-07-01,845,845
QUIME,consultas prenatales,repetidas,2009-07-01,55,55
QUIRUSILLAS,consultas prenatales,repetidas,2009-07-01,6,6
RAVELO,consultas prenatales,repetidas,2009-07-01,111,111
REYES,consultas prenatales,repetidas,2009-07-01,48,48
RIBERALTA,consultas prenatales,repetidas,2009-07-01,1026,1026
ROBORE,consultas prenatales,repetidas,2009-07-01,76,76
RURRENABAQUE,consultas prenatales,repetidas,2009-07-01,109,109
SABAYA,consultas prenatales,repetidas,2009-07-01,15,15
SACABA,consultas prenatales,repetidas,2009-07-01,1116,1116
SACABAMBA,consultas prenatales,repetidas,2009-07-01,24,24
SACACA,consultas prenatales,repetidas,2009-07-01,190,190
SAIPINA,consultas prenatales,repetidas,2009-07-01,37,37
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2009-07-01,40,40
SAMAIPATA,consultas prenatales,repetidas,2009-07-01,61,61
SAN AGUSTIN,consultas prenatales,repetidas,2009-07-01,7,7
SAN ANDRES,consultas prenatales,repetidas,2009-07-01,50,50
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2009-07-01,25,25
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2009-07-01,9,9
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2009-07-01,19,19
SAN BENITO,consultas prenatales,repetidas,2009-07-01,112,112
SAN BORJA,consultas prenatales,repetidas,2009-07-01,221,221
SAN BUENA VENTURA,consultas prenatales,repetidas,2009-07-01,67,67
SAN CARLOS,consultas prenatales,repetidas,2009-07-01,161,161
SAN IGNACIO,consultas prenatales,repetidas,2009-07-01,152,152
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2009-07-01,477,477
SAN JAVIER(BNI),consultas prenatales,repetidas,2009-07-01,14,14
SAN JAVIER(STC),consultas prenatales,repetidas,2009-07-01,115,115
SAN JOAQUIN,consultas prenatales,repetidas,2009-07-01,18,18
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2009-07-01,101,101
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2009-07-01,87,87
SAN JULIAN,consultas prenatales,repetidas,2009-07-01,233,233
SAN LORENZO(PND),consultas prenatales,repetidas,2009-07-01,21,21
SAN LORENZO(TJA),consultas prenatales,repetidas,2009-07-01,131,131
SAN LUCAS,consultas prenatales,repetidas,2009-07-01,381,381
SAN MATIAS,consultas prenatales,repetidas,2009-07-01,86,86
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2009-07-01,64,64
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2009-07-01,16,16
SAN PEDRO,consultas prenatales,repetidas,2009-07-01,87,87
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2009-07-01,125,125
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2009-07-01,12,12
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2009-07-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2009-07-01,14,14
SAN PEDRO(PND),consultas prenatales,repetidas,2009-07-01,10,10
SAN RAFAEL,consultas prenatales,repetidas,2009-07-01,53,53
SAN RAMON,consultas prenatales,repetidas,2009-07-01,57,57
SAN RAMON,consultas prenatales,repetidas,2009-07-01,28,28
SANTA ANA,consultas prenatales,repetidas,2009-07-01,171,171
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2009-07-01,8418,8418
SANTA ROSA,consultas prenatales,repetidas,2009-07-01,68,68
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2009-07-01,136,136
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2009-07-01,32,32
SANTIAGO DE HUARI,consultas prenatales,repetidas,2009-07-01,18,18
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2009-07-01,16,16
SANTIVAÑES,consultas prenatales,repetidas,2009-07-01,25,25
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2009-07-01,3,3
SAPAHAQUI,consultas prenatales,repetidas,2009-07-01,25,25
SENA,consultas prenatales,repetidas,2009-07-01,29,29
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2009-07-01,116,116
SICAYA,consultas prenatales,repetidas,2009-07-01,14,14
SIPE SIPE,consultas prenatales,repetidas,2009-07-01,320,320
SOPACHUY,consultas prenatales,repetidas,2009-07-01,58,58
SORACACHI,consultas prenatales,repetidas,2009-07-01,48,48
SORATA,consultas prenatales,repetidas,2009-07-01,81,81
SUCRE,consultas prenatales,repetidas,2009-07-01,2808,2808
TACACHI,consultas prenatales,repetidas,2009-07-01,2,2
TACACOMA,consultas prenatales,repetidas,2009-07-01,23,23
TACOBAMBA,consultas prenatales,repetidas,2009-07-01,45,45
TACOPAYA,consultas prenatales,repetidas,2009-07-01,62,62
TAHUA,consultas prenatales,repetidas,2009-07-01,8,8
TAPACARI,consultas prenatales,repetidas,2009-07-01,208,208
TARABUCO,consultas prenatales,repetidas,2009-07-01,193,193
TARACO,consultas prenatales,repetidas,2009-07-01,7,7
TARATA,consultas prenatales,repetidas,2009-07-01,61,61
TARIJA,consultas prenatales,repetidas,2009-07-01,1602,1602
TARVITA,consultas prenatales,repetidas,2009-07-01,131,131
TEOPONTE,consultas prenatales,repetidas,2009-07-01,42,42
TIAWANACU,consultas prenatales,repetidas,2009-07-01,57,57
TINGUIPAYA,consultas prenatales,repetidas,2009-07-01,122,122
TIPUANI,consultas prenatales,repetidas,2009-07-01,83,83
TIQUIPAYA,consultas prenatales,repetidas,2009-07-01,581,581
TIRAQUE (CBBA),consultas prenatales,repetidas,2009-07-01,408,408
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2009-07-01,1,1
TOCO,consultas prenatales,repetidas,2009-07-01,15,15
TODOS SANTOS,consultas prenatales,repetidas,2009-07-01,1,1
TOLATA,consultas prenatales,repetidas,2009-07-01,46,46
TOLEDO,consultas prenatales,repetidas,2009-07-01,21,21
TOMAVE,consultas prenatales,repetidas,2009-07-01,59,59
TOMINA,consultas prenatales,repetidas,2009-07-01,64,64
TORO TORO,consultas prenatales,repetidas,2009-07-01,64,64
TOTORA(CBBA),consultas prenatales,repetidas,2009-07-01,148,148
TOTORA(ORR),consultas prenatales,repetidas,2009-07-01,25,25
TRIGAL,consultas prenatales,repetidas,2009-07-01,8,8
TRINIDAD,consultas prenatales,repetidas,2009-07-01,1086,1086
TUPIZA,consultas prenatales,repetidas,2009-07-01,333,333
TURCO,consultas prenatales,repetidas,2009-07-01,29,29
UMALA,consultas prenatales,repetidas,2009-07-01,34,34
UNCIA,consultas prenatales,repetidas,2009-07-01,199,199
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2009-07-01,76,76
URUBICHA,consultas prenatales,repetidas,2009-07-01,60,60
UYUNI,consultas prenatales,repetidas,2009-07-01,173,173
VACAS,consultas prenatales,repetidas,2009-07-01,78,78
VALLEGRANDE,consultas prenatales,repetidas,2009-07-01,116,116
VIACHA,consultas prenatales,repetidas,2009-07-01,295,295
VILA VILA,consultas prenatales,repetidas,2009-07-01,16,16
VILLA MONTES,consultas prenatales,repetidas,2009-07-01,281,281
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2009-07-01,17,17
VILLA RIVERO,consultas prenatales,repetidas,2009-07-01,20,20
VILLA SERRANO,consultas prenatales,repetidas,2009-07-01,99,99
VILLA TUNARI,consultas prenatales,repetidas,2009-07-01,583,583
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2009-07-01,67,67
VILLAZON,consultas prenatales,repetidas,2009-07-01,408,408
VINTO,consultas prenatales,repetidas,2009-07-01,230,230
VITICHI,consultas prenatales,repetidas,2009-07-01,75,75
WALDO BALLIVIAN,consultas prenatales,repetidas,2009-07-01,10,10
WARNES,consultas prenatales,repetidas,2009-07-01,578,578
YACO,consultas prenatales,repetidas,2009-07-01,35,35
YACUIBA,consultas prenatales,repetidas,2009-07-01,649,649
YAMPARAEZ,consultas prenatales,repetidas,2009-07-01,69,69
YANACACHI,consultas prenatales,repetidas,2009-07-01,15,15
YAPACANI,consultas prenatales,repetidas,2009-07-01,153,153
YOCALLA,consultas prenatales,repetidas,2009-07-01,40,40
YOTALA,consultas prenatales,repetidas,2009-07-01,73,73
YUNCHARA,consultas prenatales,repetidas,2009-07-01,33,33
ZUDAÑEZ,consultas prenatales,repetidas,2009-07-01,53,53
ACACIO,consultas prenatales,repetidas,2009-08-01,39,39
ACHACACHI,consultas prenatales,repetidas,2009-08-01,287,287
ACHOCALLA,consultas prenatales,repetidas,2009-08-01,46,46
AIQUILE,consultas prenatales,repetidas,2009-08-01,199,199
ALALAY,consultas prenatales,repetidas,2009-08-01,18,18
ALCALA,consultas prenatales,repetidas,2009-08-01,19,19
ANCORAIMES,consultas prenatales,repetidas,2009-08-01,63,63
ANDAMARCA,consultas prenatales,repetidas,2009-08-01,22,22
ANTEQUERA,consultas prenatales,repetidas,2009-08-01,18,18
ANZALDO,consultas prenatales,repetidas,2009-08-01,33,33
APOLO,consultas prenatales,repetidas,2009-08-01,108,108
ARAMPAMPA,consultas prenatales,repetidas,2009-08-01,32,32
ARANI,consultas prenatales,repetidas,2009-08-01,83,83
ARBIETO,consultas prenatales,repetidas,2009-08-01,57,57
ARQUE,consultas prenatales,repetidas,2009-08-01,87,87
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2009-08-01,292,292
ATOCHA,consultas prenatales,repetidas,2009-08-01,50,50
AUCAPATA,consultas prenatales,repetidas,2009-08-01,9,9
AYATA,consultas prenatales,repetidas,2009-08-01,35,35
AYO AYO,consultas prenatales,repetidas,2009-08-01,31,31
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2009-08-01,158,158
AZURDUY,consultas prenatales,repetidas,2009-08-01,70,70
BATALLAS,consultas prenatales,repetidas,2009-08-01,84,84
BAURES,consultas prenatales,repetidas,2009-08-01,30,30
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2009-08-01,2,2
BELEN DE URMIRI,consultas prenatales,repetidas,2009-08-01,6,6
BELLA FLOR,consultas prenatales,repetidas,2009-08-01,4,4
BERMEJO,consultas prenatales,repetidas,2009-08-01,318,318
BETANZOS,consultas prenatales,repetidas,2009-08-01,213,213
BOLIVAR,consultas prenatales,repetidas,2009-08-01,36,36
BOLPEBRA,consultas prenatales,repetidas,2009-08-01,4,4
BOYUIBE,consultas prenatales,repetidas,2009-08-01,26,26
BUENA VISTA,consultas prenatales,repetidas,2009-08-01,64,64
CABEZAS,consultas prenatales,repetidas,2009-08-01,99,99
CAIROMA,consultas prenatales,repetidas,2009-08-01,45,45
"CAIZA ""D""",consultas prenatales,repetidas,2009-08-01,49,49
CAJUATA,consultas prenatales,repetidas,2009-08-01,66,66
CALACOTO,consultas prenatales,repetidas,2009-08-01,19,19
CALAMARCA,consultas prenatales,repetidas,2009-08-01,54,54
CAMARGO,consultas prenatales,repetidas,2009-08-01,136,136
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2009-08-01,28,28
CAMIRI,consultas prenatales,repetidas,2009-08-01,326,326
CAPINOTA,consultas prenatales,repetidas,2009-08-01,203,203
CAQUIAVIRI,consultas prenatales,repetidas,2009-08-01,29,29
CARACOLLO,consultas prenatales,repetidas,2009-08-01,108,108
CARANAVI,consultas prenatales,repetidas,2009-08-01,404,404
CARANGAS,consultas prenatales,repetidas,2009-08-01,1,1
CARAPARI,consultas prenatales,repetidas,2009-08-01,96,96
CARIPUYO,consultas prenatales,repetidas,2009-08-01,59,59
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2009-08-01,18,18
CATACORA,consultas prenatales,repetidas,2009-08-01,8,8
CHACARILLA,consultas prenatales,repetidas,2009-08-01,4,4
CHALLAPATA,consultas prenatales,repetidas,2009-08-01,251,251
CHAQUI,consultas prenatales,repetidas,2009-08-01,33,33
CHARAGUA,consultas prenatales,repetidas,2009-08-01,161,161
CHARAÑA,consultas prenatales,repetidas,2009-08-01,10,10
CHAYANTA,consultas prenatales,repetidas,2009-08-01,99,99
CHIMORE,consultas prenatales,repetidas,2009-08-01,108,108
CHIPAYA,consultas prenatales,repetidas,2009-08-01,6,6
CHOQUE COTA,consultas prenatales,repetidas,2009-08-01,11,11
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2009-08-01,176,176
CHUMA,consultas prenatales,repetidas,2009-08-01,33,33
CLIZA,consultas prenatales,repetidas,2009-08-01,259,259
COBIJA,consultas prenatales,repetidas,2009-08-01,535,535
COCHABAMBA,consultas prenatales,repetidas,2009-08-01,6694,6694
COIPASA,consultas prenatales,repetidas,2009-08-01,9,9
COLCAPIRHUA,consultas prenatales,repetidas,2009-08-01,574,574
"COLCHA ""K""",consultas prenatales,repetidas,2009-08-01,53,53
COLLANA,consultas prenatales,repetidas,2009-08-01,11,11
COLOMI,consultas prenatales,repetidas,2009-08-01,129,129
COLPA BELGICA,consultas prenatales,repetidas,2009-08-01,39,39
COLQUECHACA,consultas prenatales,repetidas,2009-08-01,165,165
COLQUENCHA,consultas prenatales,repetidas,2009-08-01,48,48
COLQUIRI,consultas prenatales,repetidas,2009-08-01,105,105
COMANCHE,consultas prenatales,repetidas,2009-08-01,8,8
COMARAPA,consultas prenatales,repetidas,2009-08-01,149,149
COMBAYA,consultas prenatales,repetidas,2009-08-01,15,15
CONCEPCION,consultas prenatales,repetidas,2009-08-01,112,112
COPACABANA,consultas prenatales,repetidas,2009-08-01,72,72
CORIPATA,consultas prenatales,repetidas,2009-08-01,93,93
CORO CORO,consultas prenatales,repetidas,2009-08-01,41,41
COROICO,consultas prenatales,repetidas,2009-08-01,125,125
CORQUE,consultas prenatales,repetidas,2009-08-01,24,24
COTAGAITA,consultas prenatales,repetidas,2009-08-01,140,140
COTOCA,consultas prenatales,repetidas,2009-08-01,386,386
CUATRO CAÑADAS,consultas prenatales,repetidas,2009-08-01,86,86
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2009-08-01,7,7
CUEVO,consultas prenatales,repetidas,2009-08-01,27,27
CULPINA,consultas prenatales,repetidas,2009-08-01,107,107
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2009-08-01,37,37
CURVA,consultas prenatales,repetidas,2009-08-01,16,16
DESAGUADERO,consultas prenatales,repetidas,2009-08-01,33,33
EL ALTO,consultas prenatales,repetidas,2009-08-01,7044,7044
EL CHORO,consultas prenatales,repetidas,2009-08-01,25,25
EL PUENTE(STC),consultas prenatales,repetidas,2009-08-01,91,91
EL PUENTE(TJA),consultas prenatales,repetidas,2009-08-01,88,88
EL TORNO,consultas prenatales,repetidas,2009-08-01,283,283
EL VILLAR,consultas prenatales,repetidas,2009-08-01,28,28
ENTRE RIOS,consultas prenatales,repetidas,2009-08-01,192,192
ENTRE RIOS,consultas prenatales,repetidas,2009-08-01,124,124
ESCARA,consultas prenatales,repetidas,2009-08-01,1,1
EUCALIPTUS,consultas prenatales,repetidas,2009-08-01,32,32
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2009-08-01,7,7
EXALTACION,consultas prenatales,repetidas,2009-08-01,10,10
FERNANDEZ ALONSO,consultas prenatales,repetidas,2009-08-01,72,72
FILADELFIA,consultas prenatales,repetidas,2009-08-01,17,17
GENERAL SAAVEDRA,consultas prenatales,repetidas,2009-08-01,66,66
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2009-08-01,47,47
GUANAY,consultas prenatales,repetidas,2009-08-01,86,86
GUAQUI,consultas prenatales,repetidas,2009-08-01,30,30
GUAYARAMERIN,consultas prenatales,repetidas,2009-08-01,390,390
GUTIERREZ,consultas prenatales,repetidas,2009-08-01,84,84
HUACARETA,consultas prenatales,repetidas,2009-08-01,77,77
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2009-08-01,10,10
HUACHACALLA,consultas prenatales,repetidas,2009-08-01,7,7
HUANUNI,consultas prenatales,repetidas,2009-08-01,297,297
HUARACAJE,consultas prenatales,repetidas,2009-08-01,21,21
HUAYLLAMARCA,consultas prenatales,repetidas,2009-08-01,23,23
ICHOCA,consultas prenatales,repetidas,2009-08-01,26,26
ICLA,consultas prenatales,repetidas,2009-08-01,62,62
INCAHUASI,consultas prenatales,repetidas,2009-08-01,231,231
INGAVI (HUMAITA),consultas prenatales,repetidas,2009-08-01,4,4
INQUISIVI,consultas prenatales,repetidas,2009-08-01,23,23
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2009-08-01,77,77
IXIAMAS,consultas prenatales,repetidas,2009-08-01,53,53
JESUS DE MACHACA,consultas prenatales,repetidas,2009-08-01,89,89
LA ASUNTA,consultas prenatales,repetidas,2009-08-01,65,65
LA GUARDIA,consultas prenatales,repetidas,2009-08-01,857,857
