municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,10,10
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,6,6
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,16,16
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,13,13
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,4,4
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,52,52
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,11,11
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,4,4
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,11,11
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,20,20
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,19,19
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,4,4
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,6,6
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,47,47
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,88,88
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1155,1155
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,6,6
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,5,5
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,42,42
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,12,12
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,10,10
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,7,7
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,13,13
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,13,13
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,42,42
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,15,15
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,13,13
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,92,92
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,48,48
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,17,17
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,12,12
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,459,459
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,4,4
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,5,5
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,27,27
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,10,10
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,15,15
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,18,18
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,5,5
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,18,18
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,13,13
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,7,7
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,6,6
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,11,11
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,6,6
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,7,7
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,364,364
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,5,5
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,18,18
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,34,34
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,22,22
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,19,19
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,7,7
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,20,20
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,80,80
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,22,22
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,29,29
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,127,127
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,25,25
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,17,17
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,145,145
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,16,16
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,153,153
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,4,4
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,23,23
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,8,8
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,10,10
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,30,30
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,8,8
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,34,34
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,25,25
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,42,42
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,5,5
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,12,12
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,14,14
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,10,10
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,39,39
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,13,13
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,25,25
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,7,7
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,43,43
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,7,7
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,6,6
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,10,10
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,4,4
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,16,16
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2774,2774
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,6,6
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,5,5
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,4,4
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,5,5
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,8,8
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,27,27
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,45,45
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,14,14
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,27,27
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,201,201
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,4,4
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,10,10
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,15,15
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,19,19
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,17,17
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,237,237
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,6,6
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,7,7
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,30,30
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,5,5
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,77,77
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,63,63
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,7,7
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,8,8
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,6,6
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,12,12
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,13,13
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,4,4
TRIGAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,116,116
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,22,22
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,7,7
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,32,32
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,9,9
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,39,39
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,11,11
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,4,4
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,44,44
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,7,7
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,22,22
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,127,127
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,32,32
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,60,60
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,201,201
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,5,5
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,123,123
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,2,2
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,23,23
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,5,5
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,3,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-06-01,1,1
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,8,8
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,37,37
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,5,5
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,35,35
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,6,6
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,3,3
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,5,5
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,4,4
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,21,21
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,3,3
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,9,9
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,6,6
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,3,3
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,17,17
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,3,3
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,4,4
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,31,31
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,6,6
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,14,14
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,3,3
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,29,29
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,20,20
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,14,14
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,4,4
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,4,4
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,20,20
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,7,7
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,5,5
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,9,9
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,1,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,4,4
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,9,9
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,36,36
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,8,8
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,3,3
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,19,19
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,26,26
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,5,5
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,10,10
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,4,4
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,1,1
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,1,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,18,18
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,12,12
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,29,29
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,17,17
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,16,16
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,22,22
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,12,12
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,30,30
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,1382,1382
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,92,92
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,3,3
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,18,18
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,24,24
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,5,5
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,9,9
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,1,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,10,10
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,8,8
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,16,16
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,6,6
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,8,8
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,14,14
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,39,39
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,8,8
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,5,5
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,5,5
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,3,3
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,3,3
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,5,5
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,782,782
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,1,1
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,5,5
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,1,1
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,22,22
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,12,12
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,53,53
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,4,4
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,8,8
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,1,1
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,7,7
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-07-01,8,8
