municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,8,8
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,62,62
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,196,196
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,1369,1369
LA RIVERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,6,6
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,18,18
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,7,7
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,86,86
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,8,8
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,10,10
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,14,14
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,4,4
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,13,13
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,33,33
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,21,21
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,29,29
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,14,14
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,48,48
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,43,43
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,4,4
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,1,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,10,10
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,58,58
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,228,228
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,3,3
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,52,52
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,9,9
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,1,1
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,28,28
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,26,26
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,7,7
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,594,594
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,28,28
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,22,22
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,40,40
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,15,15
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,59,59
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,3,3
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,11,11
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,8,8
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,6,6
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,38,38
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,5,5
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,7,7
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,32,32
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,10,10
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,22,22
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,20,20
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,24,24
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,15,15
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,28,28
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,14,14
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,434,434
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,12,12
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,3,3
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,27,27
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,25,25
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,5,5
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,5,5
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,3,3
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,42,42
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,16,16
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,39,39
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,122,122
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,50,50
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,63,63
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,4,4
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,213,213
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,10,10
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,18,18
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,27,27
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,237,237
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,24,24
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,31,31
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,4,4
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,290,290
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,49,49
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,9,9
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,4,4
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,17,17
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,21,21
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,3,3
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,16,16
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,15,15
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,102,102
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,23,23
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,35,35
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,34,34
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,91,91
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,9,9
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,19,19
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,30,30
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,27,27
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,88,88
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,8,8
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,27,27
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,75,75
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,18,18
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,12,12
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,30,30
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,34,34
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,5,5
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,1,1
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,18,18
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,25,25
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,6,6
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,28,28
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,3041,3041
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,20,20
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,20,20
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,6,6
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,4,4
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,1,1
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,4,4
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,4,4
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,5,5
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,16,16
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,1,1
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,61,61
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,7,7
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,8,8
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,18,18
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,752,752
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,8,8
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,5,5
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,16,16
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,28,28
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,35,35
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,4,4
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,14,14
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,479,479
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,33,33
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,15,15
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,7,7
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,26,26
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,23,23
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,117,117
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,111,111
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,10,10
TODOS SANTOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,1,1
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,7,7
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,5,5
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,12,12
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,14,14
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,13,13
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,34,34
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,3,3
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,1,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,239,239
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,69,69
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,4,4
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,7,7
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,40,40
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,20,20
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,7,7
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,53,53
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,14,14
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,21,21
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,88,88
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,8,8
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,62,62
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,5,5
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,6,6
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,26,26
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,243,243
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,12,12
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,61,61
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,94,94
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,11,11
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,2,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,166,166
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,7,7
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,205,205
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,9,9
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,7,7
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,114,114
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,11,11
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,11,11
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,9,9
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-07-01,9,9
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,17,17
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,79,79
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,8,8
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,56,56
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,4,4
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,2,2
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,10,10
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,2,2
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,3,3
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,2,2
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,18,18
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,7,7
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,22,22
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,14,14
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,21,21
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,74,74
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,14,14
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,2,2
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,12,12
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,39,39
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,19,19
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,19,19
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,14,14
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,2,2
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,3,3
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,77,77
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,42,42
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,20,20
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,4,4
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,8,8
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,25,25
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,34,34
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,15,15
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,17,17
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,12,12
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,4,4
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,10,10
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,40,40
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,3,3
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,83,83
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,40,40
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,11,11
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,25,25
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,113,113
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,26,26
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,20,20
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,10,10
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,2,2
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,59,59
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,5,5
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,57,57
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,5,5
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,14,14
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,48,48
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,3,3
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,36,36
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,7,7
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,47,47
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,135,135
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,1760,1760
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,88,88
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,9,9
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,1,1
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,28,28
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,7,7
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,51,51
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,7,7
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,15,15
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,4,4
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,33,33
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,2,2
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,24,24
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,32,32
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,27,27
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,11,11
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,18,18
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,8,8
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,43,43
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,124,124
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,38,38
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,3,3
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,6,6
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,28,28
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,10,10
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,6,6
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,5,5
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,1774,1774
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,3,3
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,17,17
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,19,19
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,100,100
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,6,6
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,62,62
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,35,35
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,14,14
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,7,7
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,28,28
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,8,8
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,16,16
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,28,28
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,7,7
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,83,83
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,24,24
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,19,19
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,7,7
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,55,55
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-08-01,5,5
