municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,52,52
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,5,5
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,5,5
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,5,5
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,11,11
MOCOMOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,6,6
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,4,4
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,3,3
PASORAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,8,8
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
PORTACHUELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,6,6
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,5,5
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
PUERTO RICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,4,4
PUNATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,4,4
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,3,3
SACACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,4,4
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,3,3
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,4,4
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,12,12
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,5,5
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,5,5
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,26,26
SANTA ROSA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SENA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,3,3
SORACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,19,19
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,8,8
TACOBAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,6,6
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,4,4
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
TARVITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,6,6
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,13,13
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,13,13
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,3,3
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,5,5
VILA VILA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,7,7
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,9,9
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-07-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
ALALAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
BAURES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
CAMARGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,5,5
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CARIPUYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,11,11
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
COLOMI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
COLQUIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,32,32
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
HUACARETA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,46,46
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,5,5
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,8,8
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
PAILON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
PASORAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,10,10
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,7,7
PUCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
PUERTO SILES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,5,5
PUNATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
REYES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,12,12
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN MATIAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,28,28
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
SENA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,4,4
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,14,14
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,6,6
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,3,3
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,6,6
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-08-01,1,1
