municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,5,5
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,418,418
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,4,4
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,16,16
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,23,23
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,24,24
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,125,125
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,197,197
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,6,6
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,22,22
ROBORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,30,30
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,43,43
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,191,191
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,6,6
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,5,5
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,2,2
SAN BENITO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,7,7
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,53,53
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,18,18
SAN CARLOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,32,32
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,108,108
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,19,19
SAN JULIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,5,5
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,6,6
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,10,10
SAN PEDRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,11,11
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,7,7
SANTA ANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,38,38
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,761,761
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,9,9
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,3,3
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,6,6
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,26,26
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,2,2
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,35,35
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,2,2
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,10,10
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,247,247
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,2,2
TACOPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,3,3
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,15,15
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,6,6
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,10,10
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,476,476
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,11,11
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,4,4
TIAWANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,8,8
TINGUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,1,1
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,12,12
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,88,88
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,10,10
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,5,5
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,3,3
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,5,5
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,14,14
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,23,23
TOTORA(ORR),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,2,2
TRINIDAD,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,1,1
TURCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,2,2
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,3,3
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,23,23
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,38,38
VILA VILA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,1,1
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,8,8
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,79,79
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,6,6
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,77,77
VILLAZON,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,57,57
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,45,45
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,4,4
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,183,183
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,6,6
YOTALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,12,12
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-07-01,3,3
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,32,32
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,9,9
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
ANDAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,9,9
ARAMPAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
ARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,7,7
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,13,13
ARQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,19,19
AZURDUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
BATALLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
BELLA FLOR,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,49,49
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,16,16
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,5,5
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,10,10
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,5,5
CAMARGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,34,34
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,36,36
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,9,9
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,27,27
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,86,86
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
CATACORA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,53,53
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
CHIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
CHUMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,10,10
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
CLIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,29,29
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,138,138
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,993,993
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,27,27
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,19,19
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,5,5
COMANCHE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,11,11
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,7,7
COTOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,7,7
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,27,27
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1265,1265
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
EL VILLAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,21,21
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,23,23
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,8,8
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,19,19
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,109,109
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,22,22
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
ICHOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,7,7
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,7,7
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,45,45
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,22,22
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1528,1528
LAGUNILLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,7,7
LAS CARRERAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,72,72
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
MACHACAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
MAGDALENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,21,21
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,26,26
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,11,11
MINEROS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,26,26
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,59,59
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,240,240
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
OKINAWA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,7,7
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,545,545
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,11,11
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,24,24
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,18,18
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
PAZÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,15,15
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,11,11
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,40,40
PORVENIR,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,493,493
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,33,33
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,120,120
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,13,13
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,237,237
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,18,18
ROBORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,18,18
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,37,37
SABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,191,191
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,23,23
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,10,10
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
SAN ANDRES DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
SAN BENITO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,79,79
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,5,5
SAN CARLOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,37,37
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,22,22
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,111,111
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,23,23
SAN JULIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,15,15
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,13,13
SAN PEDRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,21,21
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,7,7
SANTA ANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,43,43
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,787,787
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,8,8
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,38,38
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,35,35
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,5,5
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,11,11
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,525,525
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
TACOPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,11,11
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,521,521
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,21,21
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,16,16
TIAWANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,7,7
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,83,83
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,11,11
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
TOLEDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,9,9
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,9,9
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,29,29
TRINIDAD,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
URUBICHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,5,5
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,30,30
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,41,41
VILA VILA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,4,4
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,16,16
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,55,55
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,3,3
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,2,2
VILLAZON,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,58,58
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,58,58
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,181,181
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
YANACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
YOTALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,5,5
YUNCHARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,1,1
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-08-01,6,6
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-09-01,35,35
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-09-01,4,4
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-09-01,11,11
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-09-01,3,3
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-09-01,4,4
ANTEQUERA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-09-01,3,3
ANZALDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-09-01,2,2
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-09-01,14,14
ARAMPAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-09-01,1,1
ARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2015-09-01,7,7
