municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
TOMAVE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
TOMINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,7,7
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,5,5
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,3,3
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,3,3
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,6,6
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,9,9
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,9,9
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-08-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
CAIROMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,3,3
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,10,10
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,154,154
COLPA BELGICA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
COLQUIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,17,17
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,76,76
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
EL VILLAR,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
FILADELFIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,13,13
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
INQUISIVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,3,3
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,217,217
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,5,5
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
MAIRANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,23,23
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,31,31
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
PAILON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
PALCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,4,4
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,21,21
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,8,8
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,8,8
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,17,17
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,191,191
SANTA ROSA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SAPAHAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
SORATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,39,39
TARABUCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,18,18
TARVITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
TEOPONTE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,3,3
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,5,5
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,3,3
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,6,6
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,7,7
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,3,3
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,13,13
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-09-01,2,2
ACACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
ARBIETO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,4,4
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
CHIMORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,7,7
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,178,178
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
COTOCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,45,45
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,5,5
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,137,137
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,8,8
MAIRANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,23,23
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,34,34
PALCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,28,28
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,4,4
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,5,5
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,15,15
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN BENITO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,4,4
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
SAN PEDRO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,110,110
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SORATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,4,4
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,42,42
TARACO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,29,29
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,4,4
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,9,9
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,7,7
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,20,20
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,4,4
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,3,3
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,3,3
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,12,12
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
ANCORAIMES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
BATALLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,3,3
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,5,5
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
CARAPARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,3,3
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
CHOQUE COTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
CHUMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,3,3
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,9,9
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,115,115
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
COLQUECHACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,66,66
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
FILADELFIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
GUAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,6,6
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,5,5
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,85,85
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,8,8
MAIRANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
MALLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
MINEROS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
MOJOCOYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,20,20
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,40,40
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
PAILON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
POCOATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,19,19
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
PUERTO PEREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
PUERTO RICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,7,7
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,4,4
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,8,8
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,7,7
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,4,4
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,7,7
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,139,139
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
SORATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,9,9
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,37,37
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,24,24
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,5,5
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,8,8
URUBICHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,4,4
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,5,5
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,17,17
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,9,9
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-11-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
BATALLAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,3,3
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
CHIMORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,3,3
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,146,146
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,85,85
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,15,15
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,11,11
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
HUARACAJE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,3,3
LA ASUNTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,3,3
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,148,148
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,6,6
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,7,7
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,37,37
PADCAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
