municipality,group,variable,month,RN con apego precoz,TOTAL
PASORAPA,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2015-06-01,31,31
PAZÑA,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
PELECHUCO,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
POCOATA,atencion de partos en servicios,rn con apego precoz,2015-06-01,8,8
POCONA,atencion de partos en servicios,rn con apego precoz,2015-06-01,11,11
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2015-06-01,8,8
PORCO,atencion de partos en servicios,rn con apego precoz,2015-06-01,11,11
POROMA,atencion de partos en servicios,rn con apego precoz,2015-06-01,8,8
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2015-06-01,28,28
PORVENIR,atencion de partos en servicios,rn con apego precoz,2015-06-01,3,3
POSTRER VALLE,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
POTOSI,atencion de partos en servicios,rn con apego precoz,2015-06-01,26,26
PRESTO,atencion de partos en servicios,rn con apego precoz,2015-06-01,4,4
PUCARANI,atencion de partos en servicios,rn con apego precoz,2015-06-01,7,7
PUERTO CARABUCO,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2015-06-01,34,34
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2015-06-01,27,27
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2015-06-01,82,82
PUNA,atencion de partos en servicios,rn con apego precoz,2015-06-01,6,6
PUNATA,atencion de partos en servicios,rn con apego precoz,2015-06-01,29,29
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2015-06-01,3,3
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2015-06-01,109,109
QUIME,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
QUIRUSILLAS,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
RAVELO,atencion de partos en servicios,rn con apego precoz,2015-06-01,10,10
REYES,atencion de partos en servicios,rn con apego precoz,2015-06-01,12,12
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2015-06-01,171,171
ROBORE,atencion de partos en servicios,rn con apego precoz,2015-06-01,18,18
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2015-06-01,56,56
SABAYA,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
SACABA,atencion de partos en servicios,rn con apego precoz,2015-06-01,153,153
SACABAMBA,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
SACACA,atencion de partos en servicios,rn con apego precoz,2015-06-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2015-06-01,4,4
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2015-06-01,7,7
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2015-06-01,7,7
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2015-06-01,4,4
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2015-06-01,34,34
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2015-06-01,19,19
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2015-06-01,31,31
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2015-06-01,24,24
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2015-06-01,80,80
SAN JAVIER(BNI),atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2015-06-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2015-06-01,11,11
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con apego precoz,2015-06-01,4,4
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2015-06-01,49,49
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2015-06-01,34,34
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2015-06-01,25,25
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2015-06-01,17,17
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2015-06-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2015-06-01,9,9
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2015-06-01,15,15
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2015-06-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2015-06-01,602,602
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2015-06-01,14,14
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2015-06-01,14,14
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,rn con apego precoz,2015-06-01,10,10
SANTIAGO DE HUATA,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con apego precoz,2015-06-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con apego precoz,2015-06-01,4,4
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2015-06-01,3,3
SENA,atencion de partos en servicios,rn con apego precoz,2015-06-01,8,8
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2015-06-01,54,54
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2015-06-01,4,4
SICAYA,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
SIPE SIPE,atencion de partos en servicios,rn con apego precoz,2015-06-01,46,46
SOPACHUY,atencion de partos en servicios,rn con apego precoz,2015-06-01,11,11
SORATA,atencion de partos en servicios,rn con apego precoz,2015-06-01,10,10
SUCRE,atencion de partos en servicios,rn con apego precoz,2015-06-01,161,161
TACACOMA,atencion de partos en servicios,rn con apego precoz,2015-06-01,3,3
TACOBAMBA,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2015-06-01,3,3
TAHUA,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
TAPACARI,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
TARABUCO,atencion de partos en servicios,rn con apego precoz,2015-06-01,11,11
TARACO,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
TARATA,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
TARIJA,atencion de partos en servicios,rn con apego precoz,2015-06-01,450,450
TARVITA,atencion de partos en servicios,rn con apego precoz,2015-06-01,7,7
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2015-06-01,13,13
TIAWANACU,atencion de partos en servicios,rn con apego precoz,2015-06-01,7,7
TINGUIPAYA,atencion de partos en servicios,rn con apego precoz,2015-06-01,4,4
TIPUANI,atencion de partos en servicios,rn con apego precoz,2015-06-01,11,11
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2015-06-01,73,73
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2015-06-01,24,24
TOCO,atencion de partos en servicios,rn con apego precoz,2015-06-01,8,8
TODOS SANTOS,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
TOLATA,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
TOMAVE,atencion de partos en servicios,rn con apego precoz,2015-06-01,4,4
TOMINA,atencion de partos en servicios,rn con apego precoz,2015-06-01,12,12
TORO TORO,atencion de partos en servicios,rn con apego precoz,2015-06-01,11,11
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2015-06-01,30,30
TOTORA(ORR),atencion de partos en servicios,rn con apego precoz,2015-06-01,3,3
TRIGAL,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2015-06-01,1,1
TUPIZA,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
UMALA,atencion de partos en servicios,rn con apego precoz,2015-06-01,6,6
UNCIA,atencion de partos en servicios,rn con apego precoz,2015-06-01,18,18
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2015-06-01,7,7
URUBICHA,atencion de partos en servicios,rn con apego precoz,2015-06-01,7,7
UYUNI,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
VACAS,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2015-06-01,11,11
VIACHA,atencion de partos en servicios,rn con apego precoz,2015-06-01,11,11
VILA VILA,atencion de partos en servicios,rn con apego precoz,2015-06-01,4,4
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2015-06-01,16,16
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2015-06-01,85,85
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2015-06-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2015-06-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2015-06-01,7,7
VILLAZON,atencion de partos en servicios,rn con apego precoz,2015-06-01,65,65
VINTO,atencion de partos en servicios,rn con apego precoz,2015-06-01,61,61
VITICHI,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
WARNES,atencion de partos en servicios,rn con apego precoz,2015-06-01,133,133
YACO,atencion de partos en servicios,rn con apego precoz,2015-06-01,2,2
YACUIBA,atencion de partos en servicios,rn con apego precoz,2015-06-01,151,151
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2015-06-01,6,6
YANACACHI,atencion de partos en servicios,rn con apego precoz,2015-06-01,3,3
YAPACANI,atencion de partos en servicios,rn con apego precoz,2015-06-01,65,65
YOCALLA,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
YOTALA,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
YUNCHARA,atencion de partos en servicios,rn con apego precoz,2015-06-01,5,5
ZUDAÑEZ,atencion de partos en servicios,rn con apego precoz,2015-06-01,6,6
ACACIO,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
AIQUILE,atencion de partos en servicios,rn con apego precoz,2015-07-01,36,36
ALALAY,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
ALCALA,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
ANCORAIMES,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
ANDAMARCA,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
ANZALDO,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
APOLO,atencion de partos en servicios,rn con apego precoz,2015-07-01,17,17
ARAMPAMPA,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
ARANI,atencion de partos en servicios,rn con apego precoz,2015-07-01,7,7
ARBIETO,atencion de partos en servicios,rn con apego precoz,2015-07-01,19,19
ARQUE,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2015-07-01,41,41
ATOCHA,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
AYO AYO,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2015-07-01,27,27
AZURDUY,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
BATALLAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,15,15
BAURES,atencion de partos en servicios,rn con apego precoz,2015-07-01,10,10
BERMEJO,atencion de partos en servicios,rn con apego precoz,2015-07-01,24,24
BETANZOS,atencion de partos en servicios,rn con apego precoz,2015-07-01,31,31
BOLIVAR,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
CABEZAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,26,26
CAIROMA,atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
CAJUATA,atencion de partos en servicios,rn con apego precoz,2015-07-01,17,17
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2015-07-01,8,8
CAMARGO,atencion de partos en servicios,rn con apego precoz,2015-07-01,15,15
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
CAMIRI,atencion de partos en servicios,rn con apego precoz,2015-07-01,46,46
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2015-07-01,19,19
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2015-07-01,17,17
CARANAVI,atencion de partos en servicios,rn con apego precoz,2015-07-01,108,108
CARAPARI,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
CARIPUYO,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2015-07-01,38,38
CHAQUI,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2015-07-01,26,26
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
CHIMORE,atencion de partos en servicios,rn con apego precoz,2015-07-01,13,13
CHIPAYA,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2015-07-01,32,32
CHUMA,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2015-07-01,12,12
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
CLIZA,atencion de partos en servicios,rn con apego precoz,2015-07-01,33,33
COBIJA,atencion de partos en servicios,rn con apego precoz,2015-07-01,73,73
COCAPATA,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2015-07-01,799,799
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2015-07-01,33,33
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
COLLANA,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
COLOMI,atencion de partos en servicios,rn con apego precoz,2015-07-01,18,18
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2015-07-01,8,8
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2015-07-01,7,7
COMARAPA,atencion de partos en servicios,rn con apego precoz,2015-07-01,34,34
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2015-07-01,21,21
COPACABANA,atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
CORIPATA,atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
CORO CORO,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
COROICO,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
CORQUE,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2015-07-01,18,18
COTOCA,atencion de partos en servicios,rn con apego precoz,2015-07-01,69,69
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,18,18
CULPINA,atencion de partos en servicios,rn con apego precoz,2015-07-01,28,28
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
EL ALTO,atencion de partos en servicios,rn con apego precoz,2015-07-01,780,780
EL CHORO,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
EL TORNO,atencion de partos en servicios,rn con apego precoz,2015-07-01,46,46
EL VILLAR,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2015-07-01,19,19
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2015-07-01,19,19
ESCOMA,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
EUREKA (SANTOS MERCADO),atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
EXALTACION,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con apego precoz,2015-07-01,8,8
FILADELFIA,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,rn con apego precoz,2015-07-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
GUANAY,atencion de partos en servicios,rn con apego precoz,2015-07-01,11,11
GUAQUI,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
GUTIERREZ,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
HUACARETA,atencion de partos en servicios,rn con apego precoz,2015-07-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
HUANUNI,atencion de partos en servicios,rn con apego precoz,2015-07-01,18,18
HUARACAJE,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
HUARINA,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
HUATAJATA,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
HUMANATA,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
ICLA,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
INCAHUASI,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
INQUISIVI,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con apego precoz,2015-07-01,8,8
IXIAMAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
LA ASUNTA,atencion de partos en servicios,rn con apego precoz,2015-07-01,42,42
LA GUARDIA,atencion de partos en servicios,rn con apego precoz,2015-07-01,62,62
LA PAZ,atencion de partos en servicios,rn con apego precoz,2015-07-01,253,253
LAGUNILLAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
LAJA,atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
LAS CARRERAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
LICOMA PAMPA,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con apego precoz,2015-07-01,70,70
LLICA,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
LORETO,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
LURIBAY,atencion de partos en servicios,rn con apego precoz,2015-07-01,8,8
MACHARETI,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
MAGDALENA,atencion de partos en servicios,rn con apego precoz,2015-07-01,13,13
MAPIRI,atencion de partos en servicios,rn con apego precoz,2015-07-01,19,19
MECAPACA,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
MIZQUE,atencion de partos en servicios,rn con apego precoz,2015-07-01,22,22
MOCOMOCO,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
MOJOCOYA,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
MONTEAGUDO,atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
MONTERO,atencion de partos en servicios,rn con apego precoz,2015-07-01,40,40
MORO MORO,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
MOROCHATA,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
OCURI,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
OKINAWA,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
OMEREQUE,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
ORURO,atencion de partos en servicios,rn con apego precoz,2015-07-01,369,369
PADCAYA,atencion de partos en servicios,rn con apego precoz,2015-07-01,14,14
PADILLA,atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
PAILON,atencion de partos en servicios,rn con apego precoz,2015-07-01,33,33
PALCA,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2015-07-01,26,26
PAMPA AULLAGAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
PAPEL PAMPA,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2015-07-01,30,30
PAZÑA,atencion de partos en servicios,rn con apego precoz,2015-07-01,7,7
PELECHUCO,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
POCOATA,atencion de partos en servicios,rn con apego precoz,2015-07-01,8,8
POCONA,atencion de partos en servicios,rn con apego precoz,2015-07-01,15,15
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2015-07-01,10,10
POOPO,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
PORCO,atencion de partos en servicios,rn con apego precoz,2015-07-01,7,7
POROMA,atencion de partos en servicios,rn con apego precoz,2015-07-01,17,17
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2015-07-01,33,33
PORVENIR,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
POTOSI,atencion de partos en servicios,rn con apego precoz,2015-07-01,63,63
PRESTO,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
PUCARA,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
PUCARANI,atencion de partos en servicios,rn con apego precoz,2015-07-01,16,16
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2015-07-01,23,23
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2015-07-01,26,26
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2015-07-01,130,130
PUNA,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
PUNATA,atencion de partos en servicios,rn con apego precoz,2015-07-01,43,43
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2015-07-01,132,132
QUIME,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
RAVELO,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
REYES,atencion de partos en servicios,rn con apego precoz,2015-07-01,17,17
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2015-07-01,129,129
ROBORE,atencion de partos en servicios,rn con apego precoz,2015-07-01,16,16
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2015-07-01,43,43
SACABA,atencion de partos en servicios,rn con apego precoz,2015-07-01,155,155
SACABAMBA,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
SACACA,atencion de partos en servicios,rn con apego precoz,2015-07-01,5,5
SAIPINA,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2015-07-01,6,6
SAN AGUSTIN,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2015-07-01,7,7
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2015-07-01,25,25
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2015-07-01,22,22
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2015-07-01,37,37
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2015-07-01,28,28
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2015-07-01,60,60
SAN JAVIER(BNI),atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,rn con apego precoz,2015-07-01,19,19
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2015-07-01,9,9
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2015-07-01,19,19
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2015-07-01,64,64
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2015-07-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,19,19
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2015-07-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2015-07-01,10,10
SAN PABLO DE LIPEZ,atencion de partos en servicios,rn con apego precoz,2015-07-01,1,1
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2015-07-01,10,10
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2015-07-01,22,22
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con apego precoz,2015-07-01,3,3
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2015-07-01,7,7
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2015-07-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2015-07-01,16,16
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2015-07-01,38,38
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2015-07-01,703,703
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2015-07-01,10,10
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2015-07-01,8,8
