,group,variable,month,NÚMERO DE MUJERES CON IVAA < 15,NÚMERO DE MUJERES CON IVAA 15 - 19,NÚMERO DE MUJERES CON IVAA 20 - 34,NÚMERO DE MUJERES CON IVAA 35 - 49,NÚMERO DE MUJERES CON IVAA 50 Y +,TOTALES
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,0,3,0,3
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,1,1,23,30,14,69
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,1,3,42,30,17,93
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,3,41,38,21,103
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,4,4,0,8
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,4,11,12,3,30
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,17,120,93,55,285
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,2,2,2,6
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,7,59,24,0,90
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,2,14,1,0,17
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,15,153,55,21,244
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,6,28,43,16,93
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,6,22,17,3,48
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,5,7,1,1,14
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,1,8,76,26,12,123
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,110,4,332,128,75,649
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,1,5,6,1,13
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,12,14,5,31
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,3,1,0,4
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,2,0,0,0,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,3,6,5,0,14
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,3,14,0,17
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,2,1,0,3
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,1,18,83,50,9,161
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,4,2,1,7
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,8,29,22,2,61
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,3,0,0,3
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,1,3,0,0,4
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,2,9,6,2,19
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,2,26,22,6,56
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,5,26,15,3,49
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,4,19,12,4,39
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,5,5,4,2,16
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,1,6,4,2,13
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,31,267,132,42,472
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,5,1,0,6
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,5,1,0,6
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,2,2,0,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,3,22,12,5,42
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,3,1,0,4
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,13,84,687,618,242,1644
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,7,28,39,20,94
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,1,1,0,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,5,25,33,13,76
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,6,23,9,0,38
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,5,15,10,4,34
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,2,11,4,6,23
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,7,4,0,11
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,4,36,34,10,84
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,1,15,121,70,20,227
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,1,11,2,0,14
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,10,8,1,19
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,0,3,6,0,9
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,1,27,185,21,9,243
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-05-01,0,7,46,36,7,96
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,4,3,3,0,10
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,2,12,7,7,28
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,2,1,0,4
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,0,3,0,3
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,3,4,4,1,12
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,9,4,1,15
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,0,2,1,3
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,12,39,39,11,101
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,0,0,1,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,4,13,9,0,26
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,3,116,89,35,243
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,1,3,16,8,1,29
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,1,2,19,11,0,33
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,8,9,0,18
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,15,4,4,23
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,5,35,17,3,60
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,4,6,6,1,17
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,2,0,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,0,1,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,29,183,76,21,309
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,3,13,7,1,24
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,18,323,444,61,846
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,3,4,2,0,9
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,2,1,0,3
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,10,182,182,63,437
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,13,20,5,39
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,4,18,3,0,25
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,0,0,0,1
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,4,26,7,1,38
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,7,3,4,14
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,2,38,22,11,73
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,2,1,2,0,5
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,2,15,17,6,40
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,10,33,15,4,62
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,3,2,2,7
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,2,0,0,2
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,4,2,0,6
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,10,32,20,4,66
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,5,4,1,11
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,6,61,18,0,85
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,2,0,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,36,200,78,18,332
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,4,40,31,21,96
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,12,13,8,33
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,1,0,0,1
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,2,0,0,2
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,3,2,1,6
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,1,7,29,23,7,67
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,97,51,20,169
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,5,36,18,3,62
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,22,14,4,40
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,0,1,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,1,1,0,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,2,6,1,9
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,0,1,0,2
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,2,2,0,1,5
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,16,135,111,22,284
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,2,3,0,6
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,3,4,0,0,7
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,10,55,27,1,93
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,0,4,0,4
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,7,1,1,9
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,1,5,68,64,21,159
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,3,1,1,6
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,1,6,19,14,4,44
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,7,4,0,12
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,1,18,176,88,16,299
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,1,1,0,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,4,3,3,10
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,6,22,8,1,37
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,35,22,10,68
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,0,1,0,1
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,1,2,0,4
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,2,1,0,3
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,5,1,1,7
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,25,496,411,162,1094
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,7,9,19,6,41
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,1,0,0,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,1,0,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,2,15,9,1,27
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,8,26,7,0,41
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,1,1,0,3
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,0,12,9,1,22
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,1,0,0,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,1,11,189,119,46,366
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,2,7,1,1,11
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,4,16,5,0,25
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,2,14,11,2,29
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,5,17,18,0,40
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,42,170,64,6,282
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-06-01,0,1,13,15,4,33
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,1,2,1,2,6
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,3,16,10,0,29
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,2,2,0,4
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,1,1,2,1,5
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,6,1,0,7
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,1,0,0,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,13,22,20,3,58
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,2,7,12,7,2,30
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,7,54,40,16,117
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,2,4,0,0,6
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,6,22,11,5,44
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,11,5,2,18
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,1,18,11,3,33
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,6,27,11,4,48
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,3,4,0,7
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,2,13,20,3,38
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,1,66,53,29,149
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,1,41,209,108,19,378
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,5,23,12,4,44
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,30,306,545,108,989
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,1,2,1,0,4
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,1,11,4,1,17
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,1,0,14,10,10,35
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,1,3,3,7
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,4,192,241,83,520
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,7,4,1,12
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,7,15,2,0,24
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,1,1,0,0,2
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,5,5,5,1,16
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,1,6,1,1,9
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,1,1,0,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,3,37,27,8,75
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,3,2,1,6
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,11,16,8,35
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,4,61,35,11,111
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,3,0,1,4
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,1,0,0,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,4,0,0,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,5,18,10,7,40
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,6,4,1,11
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,8,66,30,6,110
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,2,2,1,0,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,15,259,185,54,513
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,10,45,43,13,111
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,10,15,10,35
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,9,1,0,10
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,0,1,0,1
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,5,12,7,4,28
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,27,17,6,50
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,1,5,2,0,8
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,0,1,1,0,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2018-07-01,0,1,0,0,0,1
