,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,1,1,1,6
RAVELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,4,4,7,6,21
REYES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,2,5,2,11
RIBERALTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,44,28,113,134,319
ROBORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,2,7,1,12
RURRENABAQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,12,15,7,4,38
SABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,0,0,1,2
SACABA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,27,29,16,13,85
SACABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,0,1,1,3
SACACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,11,11,5,4,31
SAIPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,4,1,2,1,8
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,2,2,0,6
SAMAIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,4,1,4,12
SAN ANDRES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,4,1,3,1,9
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,1,0,1,4
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,3,3,2,10
SAN BENITO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,4,5,5,15
SAN BORJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,13,10,19,26,68
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,2,6,3,14
SAN CARLOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,6,7,1,0,14
SAN IGNACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,23,13,10,9,55
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,33,24,6,8,71
SAN JAVIER(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,6,6,3,2,17
SAN JOAQUIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,7,11,0,0,18
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,7,10,0,1,18
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,2,1,1,7
SAN JULIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,10,11,4,5,30
SAN LORENZO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,2,1,0,4
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,15,9,4,3,31
SAN LUCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,7,13,9,6,35
SAN MATIAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,7,2,9,4,22
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,1,7,15,25
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,1,0,0,2
SAN PEDRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,3,1,3,8
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,6,6,12,6,30
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,1,0,0,2
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,6,9,12,30
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,3,4,6,13
SAN PEDRO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,0,3,5,8
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,6,0,1,9
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,2,12,8,23
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,0,2,3,6
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,2,6,2,12
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,389,401,774,707,2271
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,4,17,11,34
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,4,4,5,4,17
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,2,0,2,6
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,2,0,2,4
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,1,1,1,4
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,2,0,0,5
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,1,0,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,5,2,0,0,7
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,2,5,6,14
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,6,8,5,2,21
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,4,5,2,2,13
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,0,3,0,4
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,10,13,9,17,49
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,2,0,1,3
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,1,2,1,5
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,7,2,4,3,16
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,93,107,54,52,306
TACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,1,0,0,1
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,0,0,0,2
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,3,3,3,11
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,2,6,2,12
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,3,7,8,19
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,2,2,3,9
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,0,0,0,1
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,1,6,4,11
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,65,74,45,56,240
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,2,1,0,3
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,4,8,1,1,14
TIAHUANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,2,2,0,7
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,6,1,2,11
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,0,2,3,8
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,14,7,7,6,34
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,3,4,1,10
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,0,1,0,1
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,5,0,1,6
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,4,0,1,2,7
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,1,2,0,4
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,4,2,2,10
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,6,1,0,0,7
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,1,2,3,6
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,1,2,1,6
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,1,0,0,4
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,43,32,63,55,193
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,10,12,2,1,25
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,0,4,0,5
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,5,8,3,5,21
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,2,2,2,7
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,3,2,2,10
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,6,7,6,0,19
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,0,0,3,5
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,4,14,1,0,19
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,15,14,4,2,35
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,0,2,1,3
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,0,3,4,9
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,20,17,3,2,42
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,1,0,2,3
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,4,3,0,0,7
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,3,3,0,2,8
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,29,24,12,9,74
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,6,2,1,11
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,17,11,0,1,29
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,5,6,11,6,28
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,2,0,1,4
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,54,62,21,16,153
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,2,0,0,2
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,27,29,23,25,104
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,2,0,1,3
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,4,2,0,0,6
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,16,13,15,26,70
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,0,1,0,2
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,2,0,0,1,3
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,0,1,6,0,7
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-06-01,1,2,1,1,5
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,1,3,3,10
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,6,11,7,2,26
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,10,17,1,3,31
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,5,6,8,2,21
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,0,1,2
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,3,3,7
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,7,6,0,1,14
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,3,1,1,7
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,0,0,1,3
ANTEQUERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,1,0,0,2
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,0,3,3,8
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,7,5,5,6,23
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,0,1,2,5
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,1,0,2
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,10,9,12,19,50
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,3,4,5,12
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,12,13,45,57,127
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,5,5,1,0,11
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,4,2,0,1,7
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,4,2,7
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,1,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,7,7,7,11,32
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,2,1,1,5
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,4,5,2,1,12
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,5,4,2,14
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,0,1,1,2
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,3,5,5,16
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,12,10,1,1,24
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,9,9,10,11,39
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,0,0,0,2
BOLPEBRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,1,0,0,2
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,7,1,0,11
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,10,4,9,26
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,4,3,7,7,21
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,4,2,0,0,6
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,5,5,1,0,11
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,3,0,0,6
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,2,2,0,5
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,6,3,1,1,11
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,0,1,1,4
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,0,1,2,5
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,8,14,1,1,24
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,8,6,4,4,22
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,6,0,1,9
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,5,7,0,1,13
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,23,24,5,2,54
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,7,8,6,8,29
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,0,1,2,5
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,0,3,3,6
CATACORA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,0,0,1,1
CHACARILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,0,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,8,4,6,8,26
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,2,0,0,5
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,4,8,8,14,34
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,4,0,7,5,16
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,15,9,12,12,48
CHOQUE COTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,0,0,0,1
CHUA COCANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,1,5,3,11
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,4,6,1,0,11
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,2,3,6
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,3,4,5,12
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,2,5,2,12
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,13,2,6,23
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,21,21,18,14,74
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,4,4,4,4,16
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,222,224,45,53,544
COIPASA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,0,1,0,2
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,14,23,5,6,48
"COLCHA ""K""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,3,0,2,7
COLLANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,0,0,1
COLOMI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,5,7,5,0,17
COLPA BELGICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,2,0,0,2
COLQUECHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,6,5,4,17
COLQUENCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,2,0,0,5
COLQUIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,2,1,1,5
COMARAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,5,3,0,1,9
COMBAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,0,0,1
CONCEPCION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,5,6,11,3,25
COPACABANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,1,4,1,8
CORIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,10,5,1,3,19
CORO CORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,2,3,1,8
COROICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,7,5,3,6,21
CORQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,1,0,1,3
COTAGAITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,6,9,4,6,25
COTOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,24,28,49,42,143
CRUZ DE MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,0,1,0,1
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,5,4,3,2,14
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,3,3,7
CUEVO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,3,3,2,10
CULPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,9,5,1,2,17
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,3,0,1,6
CURVA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,0,1,0,1
DESAGUADERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,4,1,0,0,5
EL ALTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,156,177,130,155,618
EL CHORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,0,0,0,1
EL PUENTE(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,7,4,8,8,27
EL PUENTE(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,5,0,1,9
EL TORNO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,24,30,4,2,60
EL VILLAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,0,0,0,1
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,20,22,8,7,57
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,23,28,36,34,121
ESCOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,5,0,6
EUCALIPTUS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,3,0,0,4
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,7,9,17
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,1,5,2,10
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,1,1,5,4,11
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,5,9,0,1,15
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,3,3,3,0,9
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,9,9,6,26
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,0,1,1,1,3
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,9,6,6,7,28
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,2,4,0,3,9
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-07-01,4,3,2,2,11
