,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-06-01,10,20,19,17,66
YACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-06-01,2,0,1,0,3
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-06-01,3,1,8,9,21
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-06-01,1,2,0,0,3
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-06-01,2,2,3,6,13
YOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-06-01,1,1,0,0,2
ACACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,0,0,2
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,5,3,0,10
ALTO BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,1,1,2,7
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,1,4,6
ANTEQUERA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
APOLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,2,3
ARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
ARBIETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,3,2,7
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,1,2
ATOCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,2,0,1,3
AUCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,2,2,4
AZURDUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,5,1,0,9
BAURES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,3,1,0,5
BELLA FLOR,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,3,0,0,6
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,6,5,4,2,17
BOLPEBRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
BOYUIBE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,9,8,6,9,32
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,5,5,11,7,28
CAIROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,2,0,2
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,1,1,0,5
CAJUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
CALAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,2,0,0,2
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,7,12,0,0,19
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
CAQUIAVIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,4,11,14,31
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,5,7,1,1,14
CARAPARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,2,2
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,2,7,4,15
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,4,4,0,9
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,5,4,9
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,8,3,4,1,16
CHUA COCANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,6,4,10
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,4,2,1,2,9
CHUMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,1,3,5
CKOCHAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,1,2,0,5
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,2,1,5,11
COCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,55,58,22,30,165
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,28,32,110,107,277
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,1,0,2,5
COLLANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,3,3,1,8
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
COLPA BELGICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,2,0,0,2
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,8,6,14
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,2,0,3
COMBAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,1,2
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,1,3,6
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,14,4,1,3,22
CORO CORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,3,1,5
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,8,9,10,15,42
CORQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,1,2
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,0,0,2
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,4,9,8,23
CRUZ DE MACHACAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,7,3,5,8,23
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,0,0,0,2
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,117,119,259,303,798
EL CHORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,1,0,2
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,5,6,4,15
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,3,0,0,6
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,4,1,2,0,7
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,13,13,26,26,78
ESCARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,0,0,0,3
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,2,2,2,7
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,0,1,3
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,3,4
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,7,9,11,28
GUAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,2,7,10
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,4,4,7,4,19
GUTIERREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,6,2,4,5,17
HUACARETA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,2,3
HUACHACALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,2,0,0,3
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,2,0,3
HUMANATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,4,4
ICHOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,6,5,11
ICLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
INCAHUASI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,3,4,8
INQUISIVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,1,0,2
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,6,7,7,22
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,3,3,5,12
JESUS DE MACHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,2,0,2
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,13,25,11,11,60
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,11,5,5,4,25
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,217,218,402,453,1290
LAGUNILLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,5,2,12,21
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,13,8,21
LLICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,8,8,17
LURIBAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,1,1,2,7
MACHACAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,4,6,0,0,10
MACHARETI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
MAGDALENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,2,1,3
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
MALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,1,3,5
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,12,21,33,68
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,4,1,1,4,10
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,1,0,0,3
MOJINETE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,5,6,2,3,16
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,2,0,1,4
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,2,2
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,0,0,5,7
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,23,20,36,30,109
PADCAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,0,1,3
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,2,6,5,14
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,2,0,0,4
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,7,5,8,7,27
PAZÑA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,2,3
PELECHUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,1,0,0,4
POCOATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
POCONA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
POJO (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,2,1,0,4
POOPO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,1,1,3
PORCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,2,6,8
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,4,0,0,4
PORVENIR,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,12,6,5,7,30
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,2,2,5,9
PUERTO ACOSTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,0,0,2
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,2,2,5
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
PUERTO RICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,2,0,2
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,18,9,15,14,56
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,5,1,0,2,8
QUIABAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,5,2,6,14
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,14,11,29,46,100
QUIME,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,4,5,5,1,15
REYES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,1,2
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,25,21,33,34,113
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,4,6,0,0,10
SABAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,9,5,14
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,13,8,11,10,42
SACACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,0,0,1,3
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,0,1,0,3
SAN AGUSTIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,3,0,0,5
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,6,5,13
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,2,3
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,1,1,3
SAN BENITO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,1,1,0,5
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,8,10,2,11,31
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,8,2,0,0,10
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,1,0,1,4
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,4,1,0,0,5
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,2,2,2,7
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,1,1,3
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,5,8,0,0,13
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,5,6,9,6,26
SAN MATIAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,4,0,0,6
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,4,2,0,8
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,2,0,2
SAN RAMON BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,2,8,7,17
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,1,2,5
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,142,140,21,26,329
SANTA ROSA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,1,32,31,67
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,2,1,0,4
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,2,2
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,3,4,7
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,4,3,0,0,7
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,3,0,0,5
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,7,0,2,12
SORACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,3,4
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,0,0,0,2
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,12,9,1,1,23
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,0,0,0,2
TACOBAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,1,2
TAHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,2,0,0,2
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,5,3,5,2,15
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,2,0,0,2
TARATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,1,0,2
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,17,10,2,7,36
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,25,24,55,86,190
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,2,1,4
TOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,1,0,2
TODOS SANTOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,3,1,4
TOLATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
TOLEDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
TOMAVE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,4,2,0,0,6
TOMINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
TORO TORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,3,5,8
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,0,0,2
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,49,63,22,17,151
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,2,2,2,7
TURCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,3,1,4
UMALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,1,2
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,1,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,1,0,2
VACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,1,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,2,1,0,3
VILA VILA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,0,1,0,3
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,0,1,1
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,0,0,3,0,3
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,20,17,17,18,72
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,0,0,0,1
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,3,1,4,3,11
VITICHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,1,3,6
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,8,14,2,1,25
YACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,2,3,4,4,13
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,5,6,4,1,16
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,13,4,1,0,18
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,8,12,2,0,22
YOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,7,0,0,0,7
YOTALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-07-01,1,1,0,0,2
ACACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,3,0,0,4
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,3,0,0,4
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,3,0,0,4
AIQUILE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,0,0,1,2,3
ALTO BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,0,0,0,1
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,1,0,1,3
ANZALDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,0,0,0,1
APOLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,2,0,3,2,7
ARBIETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,2,1,1,1,5
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,52,0,0,0,52
ATOCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,0,1,0,2
AUCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,0,1,0,0,1
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,1,0,0,2
AYO AYO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,0,0,1,2
AZURDUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,1,0,0,2
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,0,1,2,3,6
BAURES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,5,10,2,1,18
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,1,0,0,2
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,4,5,5,7,21
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,5,14,6,2,27
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,4,3,10,11,28
CAIROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,0,0,0,1,1
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,2,2,0,1,5
CALAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,1,0,0,2
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,4,2,0,0,6
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,0,0,1,0,1
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,0,0,3,3,6
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,1,1,1,4
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,0,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,1,1,1,4
CHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,0,1,0,0,1
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,1,2,9,9,21
CHARAÑA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,0,0,1,0,1
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,0,1,0,2,3
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,3,1,3,1,8
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,9,4,8,2,23
CHUMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-08-01,0,0,1,2,3
