,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,30,28,88,68,214
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,1,2,0,0,3
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,1,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,2,1,3
SOPACHUY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,1,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,4,3,0,0,7
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,1,0,3,2,6
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,1,0,1
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,2,0,2
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,2,2,0,4
TOLEDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,0,1,1
TOMINA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,2,4,1,2,9
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,1,1,0,0,2
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,2,0,0,0,2
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,1,1,2
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,1,0,1
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,3,14,0,0,17
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,2,0,0,4,6
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,1,5,12,3,21
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,4,1,5
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-09-01,0,0,2,1,3
ACACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,0,1,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,1,0,2
APOLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,0,1
ATOCHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,0,1
BATALLAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
BAURES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,2,0,1,4
BERMEJO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,1,0,0,2
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,2,1,3
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,0,1
CALACOTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,0,2,2
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
CHIMORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,0,2,2
CHUA COCANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,4,8,6,4,22
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,2,3
COLQUECHACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,0,1
COMANCHE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,0,1
CORIPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,0,1
COROICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,5,6
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,25,32,40,42,139
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,0,1
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
EL TORNO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,1,0,1,3
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,1,1,3
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,2,0,2
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,5,2,7
HUANUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,1,0,0,2
HUARACAJE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,0,1
INQUISIVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,0,1,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,3,0,0,3
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,1,0,2
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,10,7,50,43,110
LURIBAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,2,1,4
MAGDALENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,0,1
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,0,1,1
MOCOMOCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,0,1,1
MOJINETE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,0,1,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,2,1,4
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,3,0,4
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,2,2,2,7
PORTACHUELO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,5,4,10
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,8,2,5,8,23
PUCARANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,2,0,2
PUERTO ACOSTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,1,2
REYES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,0,1,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,10,10,7,9,36
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,3,1,1,1,6
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,2,2,0,5
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,6,8,2,4,20
SAN CARLOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,4,4,0,0,8
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,2,0,0,0,2
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,7,3,0,0,10
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,2,1,1,3,7
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,7,4,0,0,11
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,22,30,79,61,192
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,0,1
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,1,0,2
SORATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,1,2
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,2,3
TARVITA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,0,1
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,5,2,1,5,13
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,1,2
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,0,1,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,2,0,3
VILLAZON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,1,0,0,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,1,0,0,0,1
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,0,0,1,2,3
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-10-01,5,8,8,6,27
ANZALDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,1,0,1
ATOCHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,1,0,2
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,0,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,5,3,0,0,8
CHIMORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,0,1,2
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,4,2,2,3,11
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,1,0,1
COLQUECHACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,0,0,1
COROICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,2,0,0,3
DESAGUADERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,0,2,2
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,8,9,4,2,23
EL CHORO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,1,0,0,2
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,0,0,0,1
EL TORNO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,0,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,0,2,2
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,6,4,3,2,15
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,0,0,0,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,3,1,1,3,8
PADCAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,2,0,1,4
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,4,5,9
POJO (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,0,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,2,1,2,1,6
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,0,0,0,1
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,2,0,2
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,1,0,2
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,0,0,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,0,1,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,1,0,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,0,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,0,1,1,3
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,2,3,5
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,1,2,3
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,1,1,2
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,1,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,9,11,1,1,22
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,1,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,2,0,0,0,2
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,3,0,0,0,3
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,1,0,2
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,0,1,2
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,1,0,0,1
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,1,0,0,1,2
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,2,0,0,2
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,3,0,0,3
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,2,0,0,2
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,2,0,2
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,2,0,0,2
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-11-01,0,0,1,1,2
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,1,0,0,1
ATOCHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,2,0,0,0,2
BAURES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,2,4,0,0,6
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,0,1
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,1,0,0,1
CAQUIAVIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,3,0,1,0,4
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,1,0,1
COCAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,0,1,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,2,4,1,0,7
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,2,7,4,6,19
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,0,1
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,1,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,1,0,1
HUANUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,2,1,0,4
INQUISIVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,3,0,1,7,11
IXIAMAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,7,5,12
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,10,0,1,12
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,1,0,0,1
MAPIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,1,0,0,1
OCURI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,1,0,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,3,1,1,5
PADCAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,0,1
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,2,2,3,2,9
PATACAMAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,2,4,31,41,78
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,2,0,0,0,2
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,1,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,2,0,0,2
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,1,2,2,5
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,3,0,1,4
SAN BENITO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,5,1,7
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,3,0,3
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,1,0,2
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,7,3,0,0,10
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,1,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,18,13,10,6,47
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,1,2
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,2,2,4
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,3,2,1,0,6
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,2,0,2
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,1,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,0,1
VILLAZON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,1,0,0,1
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,2,1,0,0,3
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,0,1,0,1
YOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2021-12-01,0,2,0,0,2
