,group,variable,month,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) < 15,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 15 - 19,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 20 - 34,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 35 - 49,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 50 Y +,TOTALES
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,2,0,1,3
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,0,1,0,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,2,0,0,2
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,1,0,0,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,2,4,0,0,6
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,1,0,0,0,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,1,1,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,1,7,1,1,10
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,1,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,7,18,3,0,28
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,2,0,0,2
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,10,43,6,0,59
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,10,28,16,3,57
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,1,0,0,1
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,2,0,0,2
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,1,0,0,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,2,0,0,2
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,1,0,0,1
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,1,0,0,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,2,0,0,2
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,1,0,0,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,2,2,0,0,4
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,2,0,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,3,17,2,0,22
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,1,1,0,2
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,1,3,1,0,5
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,1,2,2,2,0,7
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,8,19,3,0,30
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,14,22,17,53
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,1,0,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,7,2,0,9
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,1,9,1,1,12
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,4,28,9,0,41
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,5,21,6,0,32
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,0,1,0,1
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,1,1,0,0,0,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,1,1,2,0,0,4
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,2,1,0,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,1,17,0,0,18
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-06-01,0,0,1,0,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,1,0,2
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,1,0,0,0,1
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,1,2,1,0,4
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,1,5,0,0,6
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,2,4,1,7
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,3,21,56,125,205
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,2,2,1,0,5
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,2,1,0,3
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,4,2,0,6
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,1,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,8,4,0,12
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,2,0,0,0,2
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,7,16,2,0,25
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,0,1,0,1
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,15,75,10,0,100
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,3,23,18,7,51
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,2,0,0,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,2,0,0,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,1,0,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,2,0,0,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,3,0,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,6,24,4,0,34
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,2,0,0,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,3,1,1,0,5
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,2,0,0,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,4,11,1,0,16
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,2,18,24,13,57
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,1,1,0,0,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,1,1,0,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,1,9,1,2,13
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,3,15,3,0,21
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,10,6,0,16
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,4,4,2,0,10
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,2,2,0,4
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,1,0,0,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,1,1,5,0,0,7
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,8,1,0,9
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-07-01,0,0,13,2,0,15
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,1,0,0,0,0,1
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,1,0,0,2
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,0,0,0,1
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,0,1,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,2,0,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,3,0,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,5,2,1,9
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,3,63,72,138
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,7,3,0,10
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,2,0,0,2
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,3,0,0,3
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,3,0,0,3
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,0,0,0,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,1,0,0,2
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,8,6,0,15
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,10,35,6,0,51
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,1,0,2
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,16,70,15,0,101
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,5,32,20,6,63
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,1,0,0,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,0,1,0,2
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,2,0,0,2
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,4,0,1,6
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,5,48,7,0,60
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,2,0,0,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,1,0,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,2,0,0,2
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,2,2,0,5
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,8,2,0,11
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,30,27,33,90
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,5,29,5,3,42
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,1,1,1,1,4
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,2,7,2,0,11
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,3,0,0,3
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,2,1,0,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,3,0,0,3
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,19,1,0,20
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-08-01,0,0,0,1,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-09-01,0,0,1,0,0,1
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-09-01,0,0,1,0,0,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2022-09-01,0,0,1,0,0,1
