,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,72,84,0,168
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,16,64,544,144,0,768
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,48,12,0,60
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,0,0,24
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,72,36,0,108
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,84,120,36,0,240
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,24,60,0,96
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,174,3039,1378,204,4795
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,12,34,211,168,48,473
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,12,12,0,48
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,180,48,12,240
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,96,12,0,120
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,156,60,0,240
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,36,0,0,36
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,36,0,60
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,0,12,0,12
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,48,12,0,72
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,12,48,0,84
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,60,12,0,84
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,84,60,0,144
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,216,24,0,264
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,36,96,12,0,144
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,0,12,12,24
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,36,96,12,0,144
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,60,48,24,0,132
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,84,12,0,120
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,24,0,0,36
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,36,24,24,0,84
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,0,0,24
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,12,192,948,456,108,1716
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,60,24,0,96
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,36,0,0,48
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,48,24,0,84
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,0,0,24
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,36,36,12,0,84
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,336,1992,360,144,2832
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,12,60,216,84,12,384
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,204,84,0,288
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,48,0,0,48
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,301,84,0,397
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,60,0,12,72
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,48,48,36,0,132
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,108,24,0,144
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,56,390,1381,178,126,2131
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,156,36,0,204
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,144,1081,348,12,1585
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,36,60,0,108
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,36,12,0,48
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,24,12,0,48
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,12,12,0,36
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,60,0,0,84
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,12,12,0,36
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,0,12,0,12
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,0,12,0,12
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,72,12,0,84
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,147,12,12,171
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,48,36,0,84
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,48,132,24,12,216
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,48,24,0,84
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,96,96,0,216
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,26,0,0,26
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,4,12,0,16
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,62,266,48,0,376
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,12,12,0,48
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,48,0,0,48
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,48,48,0,96
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,0,0,24
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,36,36,48,0,120
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,98,76,0,174
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,84,36,0,132
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,0,0,24
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,12,12,0,36
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,36,24,0,60
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,10,0,34
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,36,77,0,12,125
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,0,12,0,12
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,24,0,0,36
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,54,819,5248,1375,277,7773
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,12,12,0,36
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,120,24,0,156
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,1,12,0,0,13
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,0,12,0,12
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,60,24,0,84
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,0,0,24
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,36,12,0,48
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,36,48,0,96
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,12,12,72,0,0,96
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,216,48,0,276
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,84,60,0,156
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,132,48,0,204
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,24,492,2544,624,24,3708
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,0,12,0,12
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,0,12,0,12
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,0,24,0,48
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,36,12,12,60
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,48,0,12,72
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,27,2820,348,44,3239
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,12,24,12,60
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,24,0,12,48
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,48,0,60
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,36,36,0,84
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,96,298,108,0,502
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,48,72,0,132
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,12,0,24
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,0,0,12
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,36,0,60
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,36,0,0,36
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,0,12,0,24
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,24,0,36
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,48,60,0,120
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,48,132,36,0,216
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,108,84,0,204
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,12,24,0,36
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,1266,1893,495,150,3804
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,84,240,72,0,396
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,60,24,0,84
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,96,0,0,120
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,60,0,84
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,12,0,0,24
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,19,25,0,0,44
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,12,24,0,48
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,12,0,95,72,0,179
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,192,48,0,252
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,48,60,12,0,120
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,24,0,48
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,63,20,0,83
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,12,24,0,48
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,36,24,0,60
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,12,0,24,0,0,36
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,120,696,192,0,1008
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,12,36,0,60
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,48,96,324,36,0,504
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,96,378,60,0,534
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,24,12,0,60
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,24,476,432,255,1187
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,24,12,0,48
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,112,24,0,136
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,48,36,12,0,96
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,72,48,0,120
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,768,1380,636,0,2784
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,24,24,0,48
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,0,48,0,0,48
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,102,48,0,162
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-07-01,0,12,120,36,0,168
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,48,36,0,84
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,36,24,0,60
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,204,36,0,240
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,24,120,24,0,168
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,0,24,0,36
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,48,24,0,84
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,84,24,12,120
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,72,24,0,96
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,36,12,0,48
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,24,0,0,24
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,12,0,0,24
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,156,24,0,192
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,14,24,24,0,62
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,36,84,24,0,144
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,144,24,0,180
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,12,0,0,12
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,24,0,0,24
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,72,0,0,72
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,72,12,12,96
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,36,12,0,48
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,24,0,0,36
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,36,180,120,0,336
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,12,12,0,24
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,6,12,30,0,0,48
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,0,12,0,12
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,0,12,12,24
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,0,12,0,24
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,48,12,0,0,60
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,66,1,104,30,201
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,152,140,60,12,364
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,12,12,0,24
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,72,10,0,94
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,96,96,1,205
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,0,12,0,24
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,72,0,12,84
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,24,84,24,0,132
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,60,12,0,84
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,0,0,0,12
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,144,24,0,180
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,24,156,36,0,216
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,12,36,0,48
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,36,60,0,96
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,60,12,0,84
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,60,36,0,96
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,72,348,168,0,588
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,48,36,0,96
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,156,60,36,0,252
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,24,60,0,0,84
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,240,48,0,288
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,36,24,12,12,84
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,12,0,0,12
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,12,12,0,24
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,144,156,60,0,360
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,24,192,36,12,264
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,0,5,12,0,17
CHUA COCANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2022-08-01,0,12,12,0,0,24
