,group,variable,month,NÚMERO DE IMPLANTES INSERTADOS < 15,NÚMERO DE IMPLANTES INSERTADOS 15 - 19,NÚMERO DE IMPLANTES INSERTADOS 20 - 34,NÚMERO DE IMPLANTES INSERTADOS 35 - 49,NÚMERO DE IMPLANTES INSERTADOS 50 Y +,TOTALES
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,3,1,0,5
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,8,0,0,9
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,0,4,1,0,6
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,7,1,0,10
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,18,301,60,0,379
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,0,0,3
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,11,2,0,16
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,7,2,0,10
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,0,0,3
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,24,1,0,28
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,10,25,5,0,40
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,2,0,3
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,2,3,2,1,0,8
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,1,0,1,0,3
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,2,10,7,2,0,21
GAIOC JATUN AYLLU YURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,1,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,7,3,0,11
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,14,46,4,0,65
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,3,0,4
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,5,1,0,7
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,0,0,0,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,11,3,0,17
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,1,1,0,3
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,4,0,0,5
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,7,1,0,8
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,2,1,1,0,5
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,4,0,0,5
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,6,10,2,0,18
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,2,0,0,2
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,6,2,0,10
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,23,398,33,0,454
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,1,0,2
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,5,0,0,5
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,10,2,0,13
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,21,1,0,24
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,6,1,0,7
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,6,1,0,9
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,11,0,0,14
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,2,1,0,4
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,8,0,0,8
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,3,9,2,0,15
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,4,12,1,0,17
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,0,1,0,4
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,3,0,0,4
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,10,0,0,10
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,22,135,28,0,186
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,2,20,1,0,24
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,11,0,0,14
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,0,0,3
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,7,0,0,9
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,2,0,5
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,2,0,0,2
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,10,1,0,12
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,0,0,3
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,10,0,0,11
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,3,3,0,8
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,5,4,0,12
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,6,0,0,6
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,11,105,22,0,138
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,6,4,0,11
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,7,0,0,8
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,4,1,0,7
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,0,1,0,1
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,5,7,0,0,12
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,15,1,0,16
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,2,0,0,5
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,5,0,0,5
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,8,41,2,0,51
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,0,0,3
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,5,28,8,0,41
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,2,42,64,3,0,111
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,4,26,2,0,32
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,1,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,1,7,2,0,11
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,2,0,0,3
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,2,0,0,2
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,13,0,0,16
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,0,0,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,0,0,3
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,2,1,0,3
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,7,1,0,9
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,0,2,0,0,3
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,2,8,2,0,13
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,2,11,4,0,18
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,20,4,0,27
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,0,0,0,1
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,16,43,2,0,61
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,9,3,0,12
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,6,11,1,0,19
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,10,27,0,1,38
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,6,18,2,0,26
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,4,0,0,4
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,6,9,3,0,0,18
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,4,0,0,6
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,2,1,0,0,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,13,135,41,1,191
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,8,4,0,12
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,4,1,0,6
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,3,2,0,7
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,1,0,0,2
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,7,13,0,0,20
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,9,0,0,10
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,0,0,3
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,1,0,0,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,4,2,0,7
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,1,0,2
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,9,2,0,11
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,42,281,35,1,359
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,2,1,0,3
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,5,1,0,6
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,5,0,0,6
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,5,1,0,6
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,7,89,34,0,130
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,1,0,4
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,0,1,0,1
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,3,2,0,6
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,17,5,0,25
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,2,0,3
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,6,0,0,6
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,0,1,0,1
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,1,0,0,3
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,5,0,0,8
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,4,0,0,5
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,3,2,0,6
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,3,25,40,1,0,69
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,11,26,4,0,42
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,6,0,0,6
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,0,0,0,1
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,7,0,0,9
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,21,5,0,29
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,7,27,3,0,37
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,2,0,0,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,0,0,3
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,25,3,0,29
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,6,0,0,8
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,11,2,0,15
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,3,0,0,0,4
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,1,0,0,1
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,1,2,9,3,0,15
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,15,60,9,0,84
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,11,51,6,0,68
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,4,26,1,0,31
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,2,11,0,0,13
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,19,1,0,23
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,4,0,0,5
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,15,2,0,18
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,3,0,0,3
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,3,10,1,0,14
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,0,12,3,0,15
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-08-01,0,1,4,0,0,5
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,6,1,0,8
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,2,5,3,0,10
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,0,0,0,0
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,3,0,0,3
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,5,0,0,6
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,1,0,0,1
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,1,1,0,2
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,4,0,0,5
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,1,1,0,2
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,10,0,0,11
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,2,10,3,0,15
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,7,3,0,10
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,6,15,4,1,26
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,3,8,3,0,14
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,1,0,0,2
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,2,0,0,2
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,1,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,2,0,0,3
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,4,12,4,0,20
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,3,0,0,3
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,3,3,0,0,6
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,1,0,0,2
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,1,1,0,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,2,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,5,8,3,0,16
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,2,0,0,2
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,2,0,0,3
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,3,19,0,0,22
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,1,1,17,2,0,21
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,1,1,0,3
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,1,0,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,8,2,0,10
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,5,1,0,7
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,10,0,0,11
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,4,0,0,4
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,1,10,0,0,11
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,3,1,0,4
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,3,3,1,0,7
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,2,0,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,1,32,76,6,0,115
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,5,8,1,0,14
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,18,87,35,0,140
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2022-09-01,0,0,2,0,0,2
