,group,variable,month,DIU: USUARIAS NUEVAS < 15,DIU: USUARIAS NUEVAS 15 - 19,DIU: USUARIAS NUEVAS 20 - 34,DIU: USUARIAS NUEVAS 35 - 49,DIU: USUARIAS NUEVAS 50 Y +,TOTALES
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,1,4,0,0,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,1,1,0,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,3,11,3,0,17
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,2,0,0,2
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,5,7,0,12
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,1,0,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,3,1,0,4
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,2,0,0,2
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,1,7,0,0,8
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,4,0,0,4
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,3,2,0,0,5
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,1,2,0,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,2,21,111,42,0,176
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,2,0,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,5,42,9,0,56
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,1,0,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,4,39,14,0,57
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,0,1,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,4,34,0,0,38
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,2,0,0,0,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,1,0,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,2,0,0,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,3,0,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-07-01,0,2,7,3,0,12
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,2,0,0,2
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,0,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,6,3,0,9
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,2,0,0,2
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,0,1,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,0,1,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,2,1,0,3
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,18,68,31,3,120
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,2,2,0,4
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,1,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,2,0,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,3,48,9,1,61
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,4,0,0,4
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
GAIOC JATUN AYLLU YURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,0,1,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,1,0,0,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,5,0,0,5
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,12,2,0,14
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,4,118,8,0,130
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,2,2,0,4
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,0,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,1,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,0,1,0,1
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,9,11,0,0,20
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,2,0,0,0,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,2,0,0,3
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,3,6,4,0,13
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,0,1,0,1
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,0,6,0,6
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,3,1,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,22,3,0,26
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,2,7,6,1,16
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,4,0,0,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,7,2,0,9
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,1,0,2
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,1,0,2
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,6,3,0,0,9
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,4,0,0,5
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,25,145,40,0,210
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,2,0,0,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,12,0,0,13
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,2,43,13,1,59
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,1,0,0,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,3,64,20,0,87
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,2,0,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,2,0,0,3
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,1,0,2
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,6,5,0,12
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,1,0,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,3,0,0,3
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,1,0,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,1,2,0,0,3
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,3,1,0,4
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,7,2,0,9
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-08-01,0,0,1,2,0,3
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,1,0,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,1,0,3
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,6,1,0,7
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,2,3,4,0,9
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,3,0,0,3
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,4,6,0,0,10
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,0,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,0,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,3,0,0,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,1,11,92,26,1,131
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,0,0,2
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,0,0,2
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,6,2,0,9
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,1,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,26,5,0,32
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,0,2,0,2
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,4,1,0,5
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,2,8,3,0,13
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,9,0,0,10
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,6,149,30,0,185
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,1,0,0,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,6,0,0,7
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,0,0,2
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,8,18,3,0,29
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,0,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,2,9,7,0,18
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,5,0,0,5
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,2,14,1,0,17
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,7,0,0,7
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,1,1,0,3
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,13,0,0,14
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,5,48,15,0,68
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,0,1,0,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,0,0,2
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,3,0,0,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,1,0,2
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,0,1,0,1
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,3,3,0,7
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,21,120,70,0,211
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,0,1,0,1
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,1,0,2
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,0,0,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,6,1,0,8
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,5,35,9,0,49
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,0,0,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,5,58,24,0,87
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,1,0,0,0,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,1,0,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,3,0,0,3
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,3,2,1,0,6
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,0,1,0,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,0,2,0,2
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,4,8,0,12
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,3,0,0,3
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,6,1,0,7
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,0,0,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,2,1,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,3,1,0,4
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,0,10,3,0,13
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-09-01,0,4,9,1,0,14
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,4,1,0,5
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,0,1,0,1
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,0,1,0,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,0,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,0,1,0,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,3,0,0,3
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,0,1,0,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,2,0,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,0,0,0,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,19,138,27,2,186
