,group,variable,month,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,TOTALES,TOTALES,TOTALES
EL ALTO,rabia,no de personas con esquema reducido completo,2023-08-01,69,46,69,46,115
EL PUENTE(STC),rabia,no de personas con esquema reducido completo,2023-08-01,0,3,0,3,3
EL TORNO,rabia,no de personas con esquema reducido completo,2023-08-01,12,13,12,13,25
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2023-08-01,1,1,1,1,2
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2023-08-01,2,3,2,3,5
GUANAY,rabia,no de personas con esquema reducido completo,2023-08-01,1,0,1,0,1
GUAYARAMERIN,rabia,no de personas con esquema reducido completo,2023-08-01,2,0,2,0,2
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
IXIAMAS,rabia,no de personas con esquema reducido completo,2023-08-01,1,1,1,1,2
LA ASUNTA,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2023-08-01,20,13,20,13,33
LA PAZ,rabia,no de personas con esquema reducido completo,2023-08-01,93,51,93,51,144
LURIBAY,rabia,no de personas con esquema reducido completo,2023-08-01,1,0,1,0,1
MAIRANA,rabia,no de personas con esquema reducido completo,2023-08-01,0,2,0,2,2
MONTERO,rabia,no de personas con esquema reducido completo,2023-08-01,6,5,6,5,11
OKINAWA,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
ORURO,rabia,no de personas con esquema reducido completo,2023-08-01,26,18,26,18,44
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2023-08-01,3,1,3,1,4
PELECHUCO,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
POCOATA,rabia,no de personas con esquema reducido completo,2023-08-01,1,0,1,0,1
POOPO,rabia,no de personas con esquema reducido completo,2023-08-01,2,1,2,1,3
PORONGO,rabia,no de personas con esquema reducido completo,2023-08-01,3,2,3,2,5
PORTACHUELO,rabia,no de personas con esquema reducido completo,2023-08-01,3,2,3,2,5
PUERTO ACOSTA,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
PUERTO CARABUCO,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2023-08-01,2,2,2,2,4
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2023-08-01,5,4,5,4,9
REYES,rabia,no de personas con esquema reducido completo,2023-08-01,1,1,1,1,2
SACABA,rabia,no de personas con esquema reducido completo,2023-08-01,8,5,8,5,13
SAIPINA,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
SAN BORJA,rabia,no de personas con esquema reducido completo,2023-08-01,1,0,1,0,1
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2023-08-01,1,1,1,1,2
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2023-08-01,5,1,5,1,6
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2023-08-01,4,0,4,0,4
SAN JAVIER(STC),rabia,no de personas con esquema reducido completo,2023-08-01,2,0,2,0,2
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2023-08-01,0,2,0,2,2
SAN JULIAN,rabia,no de personas con esquema reducido completo,2023-08-01,0,4,0,4,4
SAN LUCAS,rabia,no de personas con esquema reducido completo,2023-08-01,2,4,2,4,6
SAN PEDRO,rabia,no de personas con esquema reducido completo,2023-08-01,1,5,1,5,6
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2023-08-01,239,212,239,212,451
SANTIAGO DE CALLAPA,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2023-08-01,0,3,0,3,3
SHINAOTA,rabia,no de personas con esquema reducido completo,2023-08-01,0,2,0,2,2
SIPE SIPE,rabia,no de personas con esquema reducido completo,2023-08-01,5,3,5,3,8
SUCRE,rabia,no de personas con esquema reducido completo,2023-08-01,41,53,41,53,94
TARATA,rabia,no de personas con esquema reducido completo,2023-08-01,1,1,1,1,2
TARIJA,rabia,no de personas con esquema reducido completo,2023-08-01,10,16,10,16,26
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2023-08-01,4,6,4,6,10
TOLATA,rabia,no de personas con esquema reducido completo,2023-08-01,0,3,0,3,3
TOTORA(ORR),rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2023-08-01,11,12,11,12,23
TUPIZA,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
UYUNI,rabia,no de personas con esquema reducido completo,2023-08-01,1,2,1,2,3
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2023-08-01,2,4,2,4,6
VIACHA,rabia,no de personas con esquema reducido completo,2023-08-01,6,7,6,7,13
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
VILLAZON,rabia,no de personas con esquema reducido completo,2023-08-01,0,3,0,3,3
VINTO,rabia,no de personas con esquema reducido completo,2023-08-01,3,2,3,2,5
WALDO BALLIVIAN,rabia,no de personas con esquema reducido completo,2023-08-01,1,0,1,0,1
WARNES,rabia,no de personas con esquema reducido completo,2023-08-01,11,18,11,18,29
YANACACHI,rabia,no de personas con esquema reducido completo,2023-08-01,0,1,0,1,1
YAPACANI,rabia,no de personas con esquema reducido completo,2023-08-01,1,2,1,2,3
ACHOCALLA,rabia,no de personas con esquema reducido completo,2023-09-01,3,3,3,3,6
ALTO BENI,rabia,no de personas con esquema reducido completo,2023-09-01,2,1,2,1,3
ANCORAIMES,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
ANTEQUERA,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
ARBIETO,rabia,no de personas con esquema reducido completo,2023-09-01,3,0,3,0,3
ASCENCION DE GUARAYOS,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
ATOCHA,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
AZURDUY,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
BATALLAS,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
BERMEJO,rabia,no de personas con esquema reducido completo,2023-09-01,4,2,4,2,6
BETANZOS,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
CABEZAS,rabia,no de personas con esquema reducido completo,2023-09-01,2,0,2,0,2
"CAIZA ""D""",rabia,no de personas con esquema reducido completo,2023-09-01,3,1,3,1,4
CALAMARCA,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
CAMIRI,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2023-09-01,2,0,2,0,2
CAQUIAVIRI,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
CARACOLLO,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
CARANAVI,rabia,no de personas con esquema reducido completo,2023-09-01,2,2,2,2,4
CARAPARI,rabia,no de personas con esquema reducido completo,2023-09-01,1,2,1,2,3
CHALLAPATA,rabia,no de personas con esquema reducido completo,2023-09-01,2,2,2,2,4
CHARAGUA,rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
CHIMORE,rabia,no de personas con esquema reducido completo,2023-09-01,4,0,4,0,4
CHUA COCANI,rabia,no de personas con esquema reducido completo,2023-09-01,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
CLIZA,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
COBIJA,rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
COCHABAMBA,rabia,no de personas con esquema reducido completo,2023-09-01,56,40,56,40,96
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2023-09-01,6,5,6,5,11
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
COLPA BELGICA,rabia,no de personas con esquema reducido completo,2023-09-01,2,0,2,0,2
COLQUIRI,rabia,no de personas con esquema reducido completo,2023-09-01,2,0,2,0,2
COMARAPA,rabia,no de personas con esquema reducido completo,2023-09-01,0,2,0,2,2
CONCEPCION,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
CORIPATA,rabia,no de personas con esquema reducido completo,2023-09-01,3,1,3,1,4
COROICO,rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
COTOCA,rabia,no de personas con esquema reducido completo,2023-09-01,16,13,16,13,29
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2023-09-01,4,2,4,2,6
DESAGUADERO,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
EL ALTO,rabia,no de personas con esquema reducido completo,2023-09-01,69,71,69,71,140
EL PUENTE(STC),rabia,no de personas con esquema reducido completo,2023-09-01,2,2,2,2,4
EL TORNO,rabia,no de personas con esquema reducido completo,2023-09-01,6,16,6,16,22
ENTRE RIOS TRJ,rabia,no de personas con esquema reducido completo,2023-09-01,2,0,2,0,2
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2023-09-01,2,3,2,3,5
FERNANDEZ ALONSO,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
GUAYARAMERIN,rabia,no de personas con esquema reducido completo,2023-09-01,20,15,20,15,35
HUANUNI,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
IXIAMAS,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2023-09-01,21,16,21,16,37
LA PAZ,rabia,no de personas con esquema reducido completo,2023-09-01,101,60,101,60,161
LURIBAY,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
MAIRANA,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
MAPIRI,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
MIZQUE,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
MONTERO,rabia,no de personas con esquema reducido completo,2023-09-01,3,8,3,8,11
ORURO,rabia,no de personas con esquema reducido completo,2023-09-01,27,22,27,22,49
PAILON,rabia,no de personas con esquema reducido completo,2023-09-01,5,4,5,4,9
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2023-09-01,2,1,2,1,3
PATACAMAYA,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
POOPO,rabia,no de personas con esquema reducido completo,2023-09-01,2,2,2,2,4
POROMA,rabia,no de personas con esquema reducido completo,2023-09-01,2,1,2,1,3
PORONGO,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2023-09-01,4,1,4,1,5
PUCARANI,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
PUERTO CARABUCO,rabia,no de personas con esquema reducido completo,2023-09-01,0,2,0,2,2
PUERTO PEREZ,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2023-09-01,4,2,4,2,6
PUNA,rabia,no de personas con esquema reducido completo,2023-09-01,0,2,0,2,2
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2023-09-01,9,1,9,1,10
QUIME,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
REYES,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
ROBORE,rabia,no de personas con esquema reducido completo,2023-09-01,2,0,2,0,2
SACABA,rabia,no de personas con esquema reducido completo,2023-09-01,5,14,5,14,19
SAIPINA,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
SALINAS DE GARCI MENDOZA,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
SAMAIPATA,rabia,no de personas con esquema reducido completo,2023-09-01,3,0,3,0,3
SAN ANDRES,rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
SAN BORJA,rabia,no de personas con esquema reducido completo,2023-09-01,2,0,2,0,2
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
SAN CARLOS,rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2023-09-01,2,2,2,2,4
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2023-09-01,5,1,5,1,6
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con esquema reducido completo,2023-09-01,3,5,3,5,8
SAN LUCAS,rabia,no de personas con esquema reducido completo,2023-09-01,0,3,0,3,3
SAN PEDRO,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2023-09-01,1,2,1,2,3
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2023-09-01,259,219,259,219,478
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
SANTIAGO DE HUARI,rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
SANTIVAÑES,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2023-09-01,1,2,1,2,3
SHINAOTA,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2023-09-01,1,2,1,2,3
SORACACHI,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
SORATA,rabia,no de personas con esquema reducido completo,2023-09-01,2,0,2,0,2
SUCRE,rabia,no de personas con esquema reducido completo,2023-09-01,52,53,52,53,105
TARATA,rabia,no de personas con esquema reducido completo,2023-09-01,0,2,0,2,2
TARIJA,rabia,no de personas con esquema reducido completo,2023-09-01,16,2,16,2,18
TEOPONTE,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2023-09-01,2,3,2,3,5
TOLATA,rabia,no de personas con esquema reducido completo,2023-09-01,0,2,0,2,2
TRINIDAD,rabia,no de personas con esquema reducido completo,2023-09-01,12,12,12,12,24
UYUNI,rabia,no de personas con esquema reducido completo,2023-09-01,1,2,1,2,3
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
VIACHA,rabia,no de personas con esquema reducido completo,2023-09-01,6,3,6,3,9
VILLA SERRANO,rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2023-09-01,2,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con esquema reducido completo,2023-09-01,1,1,1,1,2
VILLAZON,rabia,no de personas con esquema reducido completo,2023-09-01,2,0,2,0,2
VINTO,rabia,no de personas con esquema reducido completo,2023-09-01,3,2,3,2,5
WARNES,rabia,no de personas con esquema reducido completo,2023-09-01,16,16,16,16,32
YANACACHI,rabia,no de personas con esquema reducido completo,2023-09-01,1,0,1,0,1
YAPACANI,rabia,no de personas con esquema reducido completo,2023-09-01,0,1,0,1,1
ACHACACHI,rabia,no de personas con esquema reducido completo,2023-10-01,1,1,1,1,2
ACHOCALLA,rabia,no de personas con esquema reducido completo,2023-10-01,4,1,4,1,5
AIQUILE,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
ARANI,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
ATOCHA,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
BERMEJO,rabia,no de personas con esquema reducido completo,2023-10-01,4,2,4,2,6
BUENA VISTA,rabia,no de personas con esquema reducido completo,2023-10-01,2,1,2,1,3
"CAIZA ""D""",rabia,no de personas con esquema reducido completo,2023-10-01,0,2,0,2,2
CALAMARCA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
CAMIRI,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
CARANAVI,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
CHALLAPATA,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
CHIMORE,rabia,no de personas con esquema reducido completo,2023-10-01,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2023-10-01,2,0,2,0,2
CHUMA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
CLIZA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
COCAPATA,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2023-10-01,71,62,71,62,133
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2023-10-01,3,4,3,4,7
COLPA BELGICA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
COLQUENCHA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
COPACABANA,rabia,no de personas con esquema reducido completo,2023-10-01,1,3,1,3,4
CORIPATA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
COROICO,rabia,no de personas con esquema reducido completo,2023-10-01,1,1,1,1,2
COTOCA,rabia,no de personas con esquema reducido completo,2023-10-01,17,10,17,10,27
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2023-10-01,2,3,2,3,5
DESAGUADERO,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
EL ALTO,rabia,no de personas con esquema reducido completo,2023-10-01,59,55,59,55,114
EL PUENTE(STC),rabia,no de personas con esquema reducido completo,2023-10-01,2,0,2,0,2
EL TORNO,rabia,no de personas con esquema reducido completo,2023-10-01,6,12,6,12,18
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2023-10-01,2,1,2,1,3
ESCOMA,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
EUCALIPTUS,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
GUAYARAMERIN,rabia,no de personas con esquema reducido completo,2023-10-01,1,1,1,1,2
ICLA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2023-10-01,2,2,2,2,4
IXIAMAS,rabia,no de personas con esquema reducido completo,2023-10-01,2,0,2,0,2
LA ASUNTA,rabia,no de personas con esquema reducido completo,2023-10-01,3,1,3,1,4
LA GUARDIA,rabia,no de personas con esquema reducido completo,2023-10-01,17,20,17,20,37
LA PAZ,rabia,no de personas con esquema reducido completo,2023-10-01,62,51,62,51,113
LAJA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
MIZQUE,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
MONTERO,rabia,no de personas con esquema reducido completo,2023-10-01,9,6,9,6,15
MOROCHATA,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
OKINAWA,rabia,no de personas con esquema reducido completo,2023-10-01,2,2,2,2,4
ORURO,rabia,no de personas con esquema reducido completo,2023-10-01,26,26,26,26,52
PAILON,rabia,no de personas con esquema reducido completo,2023-10-01,5,4,5,4,9
PALCA,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2023-10-01,1,1,1,1,2
PAMPA AULLAGAS,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
PAZÑA,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
PORONGO,rabia,no de personas con esquema reducido completo,2023-10-01,2,0,2,0,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2023-10-01,2,2,2,2,4
PUCARANI,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
PUERTO ACOSTA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2023-10-01,1,1,1,1,2
PUNATA,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2023-10-01,10,8,10,8,18
REYES,rabia,no de personas con esquema reducido completo,2023-10-01,2,2,2,2,4
RURRENABAQUE,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
SACABA,rabia,no de personas con esquema reducido completo,2023-10-01,9,10,9,10,19
SAMAIPATA,rabia,no de personas con esquema reducido completo,2023-10-01,1,1,1,1,2
SAN ANDRES,rabia,no de personas con esquema reducido completo,2023-10-01,1,1,1,1,2
SAN BORJA,rabia,no de personas con esquema reducido completo,2023-10-01,2,3,2,3,5
SAN CARLOS,rabia,no de personas con esquema reducido completo,2023-10-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2023-10-01,6,1,6,1,7
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2023-10-01,2,4,2,4,6
SAN JULIAN,rabia,no de personas con esquema reducido completo,2023-10-01,1,3,1,3,4
SAN LUCAS,rabia,no de personas con esquema reducido completo,2023-10-01,1,1,1,1,2
SAN MATIAS,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con esquema reducido completo,2023-10-01,1,3,1,3,4
SAN PEDRO DE BUENA VISTA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2023-10-01,262,198,262,198,460
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2023-10-01,3,1,3,1,4
SANTIAGO DE CALLAPA,rabia,no de personas con esquema reducido completo,2023-10-01,1,1,1,1,2
SANTUARIO DE QUILLACAS,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
SICA SICA (VILLA AROMA),rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2023-10-01,3,3,3,3,6
SUCRE,rabia,no de personas con esquema reducido completo,2023-10-01,51,49,51,49,100
TAPACARI,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
TARATA,rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
TARIJA,rabia,no de personas con esquema reducido completo,2023-10-01,26,33,26,33,59
TARVITA,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
TEOPONTE,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
TIAHUANACU,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2023-10-01,3,3,3,3,6
TITO YUPANQUI (PARQUIPUJIO),rabia,no de personas con esquema reducido completo,2023-10-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2023-10-01,19,8,19,8,27
UNCIA,rabia,no de personas con esquema reducido completo,2023-10-01,0,2,0,2,2
UYUNI,rabia,no de personas con esquema reducido completo,2023-10-01,2,1,2,1,3
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2023-10-01,3,4,3,4,7
VIACHA,rabia,no de personas con esquema reducido completo,2023-10-01,10,7,10,7,17
VILLA SERRANO,rabia,no de personas con esquema reducido completo,2023-10-01,2,0,2,0,2
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2023-10-01,1,2,1,2,3
VILLAZON,rabia,no de personas con esquema reducido completo,2023-10-01,0,1,0,1,1
VINTO,rabia,no de personas con esquema reducido completo,2023-10-01,3,2,3,2,5
WARNES,rabia,no de personas con esquema reducido completo,2023-10-01,9,13,9,13,22
YAPACANI,rabia,no de personas con esquema reducido completo,2023-10-01,1,4,1,4,5
ACHACACHI,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
ACHOCALLA,rabia,no de personas con esquema reducido completo,2023-11-01,5,4,5,4,9
AIQUILE,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
ALTO BENI,rabia,no de personas con esquema reducido completo,2023-11-01,1,1,1,1,2
ANDAMARCA,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
ARBIETO,rabia,no de personas con esquema reducido completo,2023-11-01,1,1,1,1,2
ASCENCION DE GUARAYOS,rabia,no de personas con esquema reducido completo,2023-11-01,1,4,1,4,5
ATOCHA,rabia,no de personas con esquema reducido completo,2023-11-01,0,2,0,2,2
AYO AYO,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
BELLA FLOR,rabia,no de personas con esquema reducido completo,2023-11-01,5,5,5,5,10
BUENA VISTA,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
"CAIZA ""D""",rabia,no de personas con esquema reducido completo,2023-11-01,2,0,2,0,2
CAPINOTA,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
CARACOLLO,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
CARIPUYO,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
CHIMORE,rabia,no de personas con esquema reducido completo,2023-11-01,2,1,2,1,3
COCHABAMBA,rabia,no de personas con esquema reducido completo,2023-11-01,78,40,78,40,118
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2023-11-01,2,7,2,7,9
COLPA BELGICA,rabia,no de personas con esquema reducido completo,2023-11-01,2,0,2,0,2
COLQUENCHA,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con esquema reducido completo,2023-11-01,2,0,2,0,2
COMARAPA,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
COPACABANA,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
CORO CORO,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
COROICO,rabia,no de personas con esquema reducido completo,2023-11-01,2,0,2,0,2
