,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
POTOSI,rabia,no de personas con vacuna antirrabica,2023-06-01,6,8,6,8,14
PUCARANI,rabia,no de personas con vacuna antirrabica,2023-06-01,1,2,1,2,3
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2023-06-01,1,2,1,2,3
PUNA,rabia,no de personas con vacuna antirrabica,2023-06-01,0,1,0,1,1
PUNATA,rabia,no de personas con vacuna antirrabica,2023-06-01,1,1,1,1,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2023-06-01,21,13,21,13,34
QUIME,rabia,no de personas con vacuna antirrabica,2023-06-01,1,0,1,0,1
QUIRUSILLAS,rabia,no de personas con vacuna antirrabica,2023-06-01,0,1,0,1,1
RIBERALTA,rabia,no de personas con vacuna antirrabica,2023-06-01,2,0,2,0,2
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2023-06-01,2,0,2,0,2
SACABA,rabia,no de personas con vacuna antirrabica,2023-06-01,9,7,9,7,16
SAIPINA,rabia,no de personas con vacuna antirrabica,2023-06-01,2,0,2,0,2
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2023-06-01,1,0,1,0,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2023-06-01,1,2,1,2,3
SAN BORJA,rabia,no de personas con vacuna antirrabica,2023-06-01,4,3,4,3,7
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2023-06-01,1,2,1,2,3
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2023-06-01,1,0,1,0,1
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2023-06-01,7,1,7,1,8
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2023-06-01,1,1,1,1,2
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2023-06-01,2,3,2,3,5
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2023-06-01,5,3,5,3,8
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2023-06-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2023-06-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2023-06-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2023-06-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2023-06-01,406,402,406,402,808
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2023-06-01,1,1,1,1,2
SANTIAGO DE MACHACA,rabia,no de personas con vacuna antirrabica,2023-06-01,0,1,0,1,1
SHINAOTA,rabia,no de personas con vacuna antirrabica,2023-06-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2023-06-01,3,3,3,3,6
SUCRE,rabia,no de personas con vacuna antirrabica,2023-06-01,117,93,117,93,210
TARIJA,rabia,no de personas con vacuna antirrabica,2023-06-01,23,18,23,18,41
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2023-06-01,1,9,1,9,10
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2023-06-01,1,2,1,2,3
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2023-06-01,0,1,0,1,1
TOTORA(ORR),rabia,no de personas con vacuna antirrabica,2023-06-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2023-06-01,34,29,34,29,63
UYUNI,rabia,no de personas con vacuna antirrabica,2023-06-01,4,7,4,7,11
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2023-06-01,6,6,6,6,12
VIACHA,rabia,no de personas con vacuna antirrabica,2023-06-01,9,5,9,5,14
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2023-06-01,1,0,1,0,1
VINTO,rabia,no de personas con vacuna antirrabica,2023-06-01,5,3,5,3,8
WARNES,rabia,no de personas con vacuna antirrabica,2023-06-01,14,7,14,7,21
YACO,rabia,no de personas con vacuna antirrabica,2023-06-01,1,0,1,0,1
YACUIBA,rabia,no de personas con vacuna antirrabica,2023-06-01,32,26,32,26,58
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2023-06-01,0,1,0,1,1
YANACACHI,rabia,no de personas con vacuna antirrabica,2023-06-01,1,0,1,0,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2023-06-01,2,2,2,2,4
ACHACACHI,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2023-07-01,3,4,3,4,7
AIQUILE,rabia,no de personas con vacuna antirrabica,2023-07-01,2,0,2,0,2
ALTO BENI,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
APOLO,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
BAURES,rabia,no de personas con vacuna antirrabica,2023-07-01,2,0,2,0,2
BERMEJO,rabia,no de personas con vacuna antirrabica,2023-07-01,1,2,1,2,3
BETANZOS,rabia,no de personas con vacuna antirrabica,2023-07-01,2,0,2,0,2
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2023-07-01,2,0,2,0,2
CAPINOTA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,1,1,1,2
CAQUIAVIRI,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
CARACOLLO,rabia,no de personas con vacuna antirrabica,2023-07-01,1,2,1,2,3
CARANAVI,rabia,no de personas con vacuna antirrabica,2023-07-01,2,4,2,4,6
CARAPARI,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2023-07-01,2,1,2,1,3
CHARAGUA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,1,1,1,2
CHIMORE,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2023-07-01,2,6,2,6,8
CLIZA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2023-07-01,111,70,111,70,181
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2023-07-01,6,3,6,3,9
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2023-07-01,4,2,4,2,6
COLQUECHACA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,3,1,3,4
COLQUIRI,rabia,no de personas con vacuna antirrabica,2023-07-01,3,1,3,1,4
COMARAPA,rabia,no de personas con vacuna antirrabica,2023-07-01,2,3,2,3,5
COMBAYA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
CONCEPCION,rabia,no de personas con vacuna antirrabica,2023-07-01,1,2,1,2,3
COPACABANA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,1,1,1,2
CORIPATA,rabia,no de personas con vacuna antirrabica,2023-07-01,3,1,3,1,4
COROICO,rabia,no de personas con vacuna antirrabica,2023-07-01,4,1,4,1,5
COTAGAITA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,2,0,2,2
COTOCA,rabia,no de personas con vacuna antirrabica,2023-07-01,7,14,7,14,21
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2023-07-01,4,3,4,3,7
EL ALTO,rabia,no de personas con vacuna antirrabica,2023-07-01,156,130,156,130,286
EL CHORO,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
EL TORNO,rabia,no de personas con vacuna antirrabica,2023-07-01,12,12,12,12,24
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2023-07-01,2,0,2,0,2
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2023-07-01,4,3,4,3,7
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),rabia,no de personas con vacuna antirrabica,2023-07-01,1,1,1,1,2
GUANAY,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2023-07-01,1,4,1,4,5
GUTIERREZ,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2023-07-01,22,2,22,2,24
HUARINA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
ICLA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
IXIAMAS,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2023-07-01,21,23,21,23,44
LA PAZ,rabia,no de personas con vacuna antirrabica,2023-07-01,171,187,171,187,358
LAJA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2023-07-01,9,1,9,1,10
MAIRANA,rabia,no de personas con vacuna antirrabica,2023-07-01,2,2,2,2,4
MINEROS,rabia,no de personas con vacuna antirrabica,2023-07-01,1,2,1,2,3
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2023-07-01,3,3,3,3,6
MONTERO,rabia,no de personas con vacuna antirrabica,2023-07-01,9,10,9,10,19
ORURO,rabia,no de personas con vacuna antirrabica,2023-07-01,89,59,89,59,148
PADILLA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,1,1,1,2
PALCA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2023-07-01,2,1,2,1,3
POOPO,rabia,no de personas con vacuna antirrabica,2023-07-01,2,1,2,1,3
PORONGO,rabia,no de personas con vacuna antirrabica,2023-07-01,7,2,7,2,9
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2023-07-01,4,7,4,7,11
POTOSI,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
PUERTO ACOSTA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2023-07-01,11,12,11,12,23
QUIRUSILLAS,rabia,no de personas con vacuna antirrabica,2023-07-01,1,1,1,1,2
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
SACABA,rabia,no de personas con vacuna antirrabica,2023-07-01,11,5,11,5,16
SAIPINA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2023-07-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2023-07-01,3,5,3,5,8
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2023-07-01,2,1,2,1,3
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2023-07-01,2,8,2,8,10
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2023-07-01,3,4,3,4,7
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2023-07-01,5,1,5,1,6
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2023-07-01,8,0,8,0,8
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2023-07-01,0,2,0,2,2
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2023-07-01,1,4,1,4,5
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2023-07-01,2,0,2,0,2
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2023-07-01,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2023-07-01,486,442,486,442,928
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2023-07-01,2,0,2,0,2
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2023-07-01,0,2,0,2,2
SHINAOTA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2023-07-01,5,2,5,2,7
SUCRE,rabia,no de personas con vacuna antirrabica,2023-07-01,97,78,97,78,175
TARABUCO,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
TARATA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,3,1,3,4
TARIJA,rabia,no de personas con vacuna antirrabica,2023-07-01,37,23,37,23,60
TEOPONTE,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
TIPUANI,rabia,no de personas con vacuna antirrabica,2023-07-01,2,0,2,0,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2023-07-01,7,7,7,7,14
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
TOCO,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
TOLATA,rabia,no de personas con vacuna antirrabica,2023-07-01,0,3,0,3,3
TOTORA(ORR),rabia,no de personas con vacuna antirrabica,2023-07-01,1,1,1,1,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2023-07-01,38,40,38,40,78
TUPIZA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
UNCIA,rabia,no de personas con vacuna antirrabica,2023-07-01,1,1,1,1,2
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2023-07-01,2,2,2,2,4
VIACHA,rabia,no de personas con vacuna antirrabica,2023-07-01,20,21,20,21,41
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2023-07-01,0,2,0,2,2
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
VINTO,rabia,no de personas con vacuna antirrabica,2023-07-01,2,2,2,2,4
WALDO BALLIVIAN,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
WARNES,rabia,no de personas con vacuna antirrabica,2023-07-01,29,23,29,23,52
YACUIBA,rabia,no de personas con vacuna antirrabica,2023-07-01,33,18,33,18,51
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2023-07-01,1,0,1,0,1
YANACACHI,rabia,no de personas con vacuna antirrabica,2023-07-01,0,1,0,1,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2023-07-01,4,3,4,3,7
ACHACACHI,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2023-08-01,7,7,7,7,14
AIQUILE,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
ALTO BENI,rabia,no de personas con vacuna antirrabica,2023-08-01,2,1,2,1,3
ANTEQUERA,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
APOLO,rabia,no de personas con vacuna antirrabica,2023-08-01,1,1,1,1,2
ARBIETO,rabia,no de personas con vacuna antirrabica,2023-08-01,4,0,4,0,4
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2023-08-01,1,1,1,1,2
ATOCHA,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2023-08-01,1,4,1,4,5
BOLIVAR,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2023-08-01,2,1,2,1,3
CABEZAS,rabia,no de personas con vacuna antirrabica,2023-08-01,3,1,3,1,4
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
CAMARGO,rabia,no de personas con vacuna antirrabica,2023-08-01,2,1,2,1,3
CAPINOTA,rabia,no de personas con vacuna antirrabica,2023-08-01,4,0,4,0,4
CAQUIAVIRI,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
CARACOLLO,rabia,no de personas con vacuna antirrabica,2023-08-01,1,2,1,2,3
CARANAVI,rabia,no de personas con vacuna antirrabica,2023-08-01,8,7,8,7,15
CARAPARI,rabia,no de personas con vacuna antirrabica,2023-08-01,3,3,3,3,6
CARIPUYO,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2023-08-01,7,4,7,4,11
CHARAGUA,rabia,no de personas con vacuna antirrabica,2023-08-01,0,2,0,2,2
CHIMORE,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2023-08-01,2,3,2,3,5
CLIZA,rabia,no de personas con vacuna antirrabica,2023-08-01,2,0,2,0,2
COBIJA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2023-08-01,103,73,103,73,176
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2023-08-01,2,7,2,7,9
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2023-08-01,3,3,3,3,6
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con vacuna antirrabica,2023-08-01,2,0,2,0,2
COMARAPA,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
CONCEPCION,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
CORIPATA,rabia,no de personas con vacuna antirrabica,2023-08-01,3,2,3,2,5
COROICO,rabia,no de personas con vacuna antirrabica,2023-08-01,2,1,2,1,3
COTOCA,rabia,no de personas con vacuna antirrabica,2023-08-01,12,15,12,15,27
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2023-08-01,1,4,1,4,5
EL ALTO,rabia,no de personas con vacuna antirrabica,2023-08-01,163,146,163,146,309
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2023-08-01,0,3,0,3,3
EL TORNO,rabia,no de personas con vacuna antirrabica,2023-08-01,9,14,9,14,23
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2023-08-01,5,1,5,1,6
ESCOMA,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2023-08-01,2,0,2,0,2
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2023-08-01,2,3,2,3,5
GRAL. J.J. PEREZ (CHARAZANI),rabia,no de personas con vacuna antirrabica,2023-08-01,3,0,3,0,3
GUANAY,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2023-08-01,6,1,6,1,7
HUANUNI,rabia,no de personas con vacuna antirrabica,2023-08-01,30,26,30,26,56
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
IXIAMAS,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2023-08-01,31,15,31,15,46
LA PAZ,rabia,no de personas con vacuna antirrabica,2023-08-01,222,171,222,171,393
LAJA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,1,1,1,2
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2023-08-01,3,7,3,7,10
MAGDALENA,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
MINEROS,rabia,no de personas con vacuna antirrabica,2023-08-01,1,3,1,3,4
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2023-08-01,2,2,2,2,4
MONTERO,rabia,no de personas con vacuna antirrabica,2023-08-01,14,13,14,13,27
ORURO,rabia,no de personas con vacuna antirrabica,2023-08-01,100,87,100,87,187
PAILON,rabia,no de personas con vacuna antirrabica,2023-08-01,3,1,3,1,4
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2023-08-01,1,1,1,1,2
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2023-08-01,3,3,3,3,6
POOPO,rabia,no de personas con vacuna antirrabica,2023-08-01,2,1,2,1,3
PORONGO,rabia,no de personas con vacuna antirrabica,2023-08-01,3,2,3,2,5
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2023-08-01,4,2,4,2,6
POTOSI,rabia,no de personas con vacuna antirrabica,2023-08-01,0,5,0,5,5
PUCARANI,rabia,no de personas con vacuna antirrabica,2023-08-01,0,5,0,5,5
PUERTO CARABUCO,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
PUERTO PEREZ,rabia,no de personas con vacuna antirrabica,2023-08-01,2,0,2,0,2
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2023-08-01,4,3,4,3,7
PUNA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2023-08-01,16,7,16,7,23
QUIME,rabia,no de personas con vacuna antirrabica,2023-08-01,2,0,2,0,2
REYES,rabia,no de personas con vacuna antirrabica,2023-08-01,2,2,2,2,4
ROBORE,rabia,no de personas con vacuna antirrabica,2023-08-01,3,0,3,0,3
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2023-08-01,1,4,1,4,5
SACABA,rabia,no de personas con vacuna antirrabica,2023-08-01,13,18,13,18,31
SAIPINA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2023-08-01,2,0,2,0,2
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2023-08-01,0,2,0,2,2
SAN BORJA,rabia,no de personas con vacuna antirrabica,2023-08-01,2,3,2,3,5
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2023-08-01,0,2,0,2,2
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2023-08-01,0,2,0,2,2
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2023-08-01,7,3,7,3,10
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2023-08-01,4,0,4,0,4
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2023-08-01,2,2,2,2,4
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2023-08-01,0,2,0,2,2
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2023-08-01,1,7,1,7,8
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2023-08-01,2,4,2,4,6
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2023-08-01,2,3,2,3,5
SAN PEDRO DE CURAHUARA,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,2,1,2,3
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2023-08-01,932,774,932,774,1706
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,3,1,3,4
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2023-08-01,1,8,1,8,9
SHINAOTA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2023-08-01,2,1,2,1,3
SOPACHUY,rabia,no de personas con vacuna antirrabica,2023-08-01,2,0,2,0,2
SORATA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,1,1,1,2
SUCRE,rabia,no de personas con vacuna antirrabica,2023-08-01,89,96,89,96,185
TAPACARI,rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
TARABUCO,rabia,no de personas con vacuna antirrabica,2023-08-01,1,1,1,1,2
TARACO,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
TARATA,rabia,no de personas con vacuna antirrabica,2023-08-01,2,1,2,1,3
TARIJA,rabia,no de personas con vacuna antirrabica,2023-08-01,28,23,28,23,51
TINGUIPAYA,rabia,no de personas con vacuna antirrabica,2023-08-01,0,2,0,2,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2023-08-01,2,9,2,9,11
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
TOLATA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,1,1,1,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2023-08-01,33,30,33,30,63
TUPIZA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,1,1,1,2
UYUNI,rabia,no de personas con vacuna antirrabica,2023-08-01,1,2,1,2,3
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2023-08-01,1,1,1,1,2
VIACHA,rabia,no de personas con vacuna antirrabica,2023-08-01,19,18,19,18,37
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2023-08-01,2,1,2,1,3
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2023-08-01,0,1,0,1,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2023-08-01,0,3,0,3,3
VINTO,rabia,no de personas con vacuna antirrabica,2023-08-01,4,2,4,2,6
WALDO BALLIVIAN,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
WARNES,rabia,no de personas con vacuna antirrabica,2023-08-01,23,23,23,23,46
YACUIBA,rabia,no de personas con vacuna antirrabica,2023-08-01,55,33,55,33,88
YANACACHI,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2023-08-01,5,4,5,4,9
YOTALA,rabia,no de personas con vacuna antirrabica,2023-08-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2023-09-01,3,6,3,6,9
AIQUILE,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
