municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,4,4
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,6,6
TINGUIPAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,2,2
TOLATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,3,3
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,4,4
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,7,7
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,16,16
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,3,3
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,3,3
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,1,1
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,3,3
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-08-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,22,22
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,24,24
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,30,30
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,5,5
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,3,3
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,3,3
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,20,20
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,33,33
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,18,18
COLOMI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,10,10
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,7,7
EL CHORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,4,4
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,3,3
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,3,3
HUAYLLAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,603,603
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,5,5
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,3,3
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,121,121
MORO MORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
MOROCHATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,180,180
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,33,33
POCONA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,3,3
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,4,4
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,4,4
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,21,21
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,4,4
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,11,11
SAN IGNACIO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,5,5
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,6,6
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,178,178
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
SIPE SIPE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,198,198
TACOPAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
TAPACARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,3,3
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,5,5
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,11,11
TOLATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,12,12
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,5,5
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,4,4
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,6,6
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,3,3
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,3,3
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-09-01,1,1
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,3,3
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,22,22
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,4,4
AYATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,21,21
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,4,4
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,11,11
CARANAVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,6,6
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,3,3
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,17,17
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,16,16
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,4,4
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,20,20
CUEVO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,12,12
EL CHORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,17,17
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,494,494
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,3,3
LAJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,5,5
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,4,4
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
MORO MORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,127,127
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,40,40
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,21,21
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
POCONA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,4,4
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,19,19
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,10,10
SAN IGNACIO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
SAN JAVIER(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
SAN RAMON SCZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,222,222
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,27,27
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,3,3
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,6,6
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,9,9
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,15,15
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,4,4
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-10-01,2,2
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,13,13
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,27,27
CABEZAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,18,18
CAPINOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
CARIPUYO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,16,16
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,5,5
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,4,4
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,4,4
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
CURVA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,8,8
EL CHORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,4,4
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,5,5
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,79,79
INGAVI (HUMAITA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,134,134
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,160,160
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,58,58
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,45,45
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,8,8
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,4,4
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,4,4
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,2,2
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,2,2
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,4,4
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,3,3
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,508,508
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,242,242
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,10,10
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,3,3
TIRAQUE (CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,32,32
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,31,31
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,15,15
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,3,3
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,6,6
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,3,3
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-11-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,21,21
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,4,4
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,16,16
CAPINOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,4,4
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,14,14
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,8,8
COLOMI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,10,10
CUEVO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,8,8
EL CHORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
HUAYLLAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,166,166
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,100,100
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,198,198
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,45,45
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,5,5
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,3,3
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,5,5
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
SAN AGUSTIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,5,5
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,27,27
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,5,5
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,3,3
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,3,3
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
SAN RAMON SCZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
