municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,10,10
MOJINETE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,3,3
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,14,14
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,51,51
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,502,502
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,10,10
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,5,5
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,11,11
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,6,6
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,12,12
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,574,574
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,15,15
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,16,16
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,46,46
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,25,25
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,28,28
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,3,3
PATACAMAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,34,34
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,7,7
PELECHUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,3,3
POCOATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,5,5
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,12,12
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,10,10
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,33,33
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,17,17
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,12,12
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,8,8
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,33,33
PORVENIR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,43,43
POSTRER VALLE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,89,89
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,7,7
PUCARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,5,5
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,42,42
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,9,9
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,4,4
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,21,21
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,15,15
PUERTO SILES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,2,2
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,7,7
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,96,96
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,53,53
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,94,94
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,6,6
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,4,4
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,7,7
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,187,187
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,33,33
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,45,45
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,118,118
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,9,9
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,9,9
SAIPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,8,8
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,3,3
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,14,14
SAN AGUSTIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,23,23
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,18,18
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,27,27
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,34,34
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,4,4
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,67,67
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,9,9
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,44,44
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,2,2
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,2,2
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,5,5
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,14,14
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,6,6
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,57,57
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,12,12
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,78,78
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,36,36
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,25,25
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,44,44
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,3,3
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,38,38
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,11,11
SAN PEDRO DE QUEMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,7,7
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,15,15
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,5,5
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,8,8
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,5,5
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,6454,6454
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,64,64
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,7,7
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,6,6
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,4,4
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,6,6
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
SENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,5,5
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,59,59
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,28,28
SICAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,4,4
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,35,35
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,9,9
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,2,2
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,2268,2268
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,3,3
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,5,5
TAHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,2,2
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,8,8
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,24,24
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,8,8
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,25,25
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1978,1978
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,19,19
TEOPONTE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,15,15
TIAWANACU,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,22,22
TINGUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,4,4
TIPUANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,11,11
TIQUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,79,79
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,25,25
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
TOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,6,6
TOLATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,21,21
TOMAVE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,6,6
TOMINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,17,17
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,12,12
TOTORA(ORR),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,7,7
TRIGAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,556,556
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,159,159
TURCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,5,5
UMALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,2,2
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,9,9
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,5,5
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,16,16
VACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,8,8
VALLEGRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,57,57
VIACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,210,210
VILA VILA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,17,17
VILLA MONTES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,30,30
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
VILLA RIVERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,4,4
VILLA SERRANO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,7,7
VILLA TUNARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,94,94
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,38,38
VILLAZON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,309,309
VINTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,2,2
VITICHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,3,3
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,230,230
YACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,4,4
YACUIBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,156,156
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,17,17
YANACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,8,8
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,69,69
YOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,1,1
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,49,49
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,11,11
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-07-01,9,9
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,24,24
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,27,27
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,45,45
ALALAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,3,3
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,13,13
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,3,3
ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,4,4
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,23,23
ARAMPAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,6,6
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,27,27
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,7,7
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,25,25
ATOCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,56,56
AYATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,2,2
AYO AYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,17,17
AZURDUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,4,4
BATALLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,19,19
BAURES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,4,4
BELLA FLOR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,8,8
BERMEJO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,30,30
BETANZOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,52,52
BOLIVAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,3,3
BOYUIBE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,12,12
CABEZAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,20,20
CAIROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,10,10
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,29,29
CALACOTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,17,17
CAMARGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,24,24
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,23,23
CAMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,116,116
CAPINOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,34,34
CARACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,19,19
CARANAVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,58,58
CARAPARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,58,58
CARIPUYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,3,3
CHACARILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,93,93
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,6,6
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,23,23
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,11,11
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,28,28
CHUA COCANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,8,8
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,21,21
CHUMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,2,2
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,17,17
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,48,48
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,206,206
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,468,468
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,55,55
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,19,19
COLLANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,2,2
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,43,43
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,26,26
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,13,13
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,39,39
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,2,2
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,6,6
CORO CORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,7,7
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,28,28
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,43,43
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,148,148
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,36,36
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,2,2
CUEVO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,15,15
CULPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,20,20
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,9,9
DESAGUADERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,2,2
EL ALTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,4928,4928
EL CHORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,38,38
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,7,7
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,183,183
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,14,14
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,88,88
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,21,21
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,8,8
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,1,1
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,8,8
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,52,52
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,6,6
GUANAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,8,8
GUAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,13,13
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,88,88
GUTIERREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,6,6
HUACARETA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,4,4
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
HUANUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,16,16
HUARINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,9,9
HUATAJATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,6,6
INCAHUASI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,8,8
INGAVI (HUMAITA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,3,3
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,19,19
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,6,6
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,23,23
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,337,337
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,8811,8811
LAGUNILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,18,18
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,31,31
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,95,95
LLICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,3,3
LORETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,2,2
LURIBAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,4,4
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,11,11
MAGDALENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,10,10
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,45,45
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,19,19
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,11,11
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,55,55
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,15,15
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,1,1
MOJINETE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,3,3
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,9,9
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,21,21
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,582,582
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,5,5
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,10,10
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,2,2
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,9,9
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2015-08-01,6,6
