municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,22,22
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,46,46
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,5,5
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,189,189
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,218,218
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,47,47
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,199,199
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,9,9
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-06-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,26,26
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,6,6
ANTEQUERA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,27,27
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,45,45
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,11,11
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,24,24
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,8,8
BOLPEBRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,9,9
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,17,17
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,28,28
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,23,23
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,131,131
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,4,4
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,7,7
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,15,15
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,19,19
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,57,57
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,177,177
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,337,337
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
COLPA BELGICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,10,10
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,18,18
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,38,38
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,22,22
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,17,17
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1344,1344
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,25,25
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,35,35
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,19,19
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,21,21
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,8,8
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,4,4
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
INQUISIVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,7,7
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1529,1529
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,22,22
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,15,15
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,12,12
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,5,5
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,6,6
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,422,422
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,13,13
OMEREQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,77,77
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,7,7
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,46,46
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
PAZÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,4,4
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,21,21
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,32,32
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,4,4
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,4,4
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,52,52
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,21,21
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,235,235
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,49,49
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,4,4
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,137,137
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,39,39
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,70,70
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,4,4
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,4,4
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,20,20
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,30,30
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,6,6
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,44,44
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,30,30
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,10,10
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,14,14
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,18,18
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,14,14
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,4,4
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,6,6
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3750,3750
SANTA ROSA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,5,5
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,14,14
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,42,42
SORACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,2,2
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1505,1505
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,19,19
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,80,80
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,7,7
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,5,5
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,6,6
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1097,1097
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,141,141
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,80,80
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,1,1
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,17,17
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,45,45
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,28,28
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,11,11
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,15,15
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,15,15
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,223,223
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,5,5
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,34,34
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,4,4
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,188,188
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-07-01,3,3
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,39,39
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,4,4
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,27,27
AYATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,8,8
BATALLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,8,8
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,55,55
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,36,36
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,27,27
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,21,21
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,5,5
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,105,105
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,11,11
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,4,4
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,22,22
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,37,37
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,183,183
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,314,314
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
COLPA BELGICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,6,6
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
COLQUENCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,26,26
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,5,5
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,4,4
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,35,35
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,18,18
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,19,19
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1269,1269
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,4,4
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,34,34
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,7,7
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,21,21
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,8,8
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,5,5
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,7,7
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1783,1783
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,5,5
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,18,18
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,14,14
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,643,643
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,10,10
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,70,70
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,4,4
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,53,53
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,3,3
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,14,14
PORCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,6,6
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,40,40
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,50,50
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,7,7
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,42,42
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,34,34
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,288,288
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,69,69
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,6,6
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,140,140
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,5,5
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,45,45
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,39,39
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,4,4
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,1,1
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,6,6
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,4,4
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-08-01,18,18
