,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2020-07-01,4,4,0,0,4,4,8
PAMPA GRANDE,consulta externa,menores de 6 meses,2020-07-01,9,2,1,0,10,2,12
PAPEL PAMPA,consulta externa,menores de 6 meses,2020-07-01,8,5,3,0,11,5,16
PASORAPA,consulta externa,menores de 6 meses,2020-07-01,3,2,0,0,3,2,5
PATACAMAYA,consulta externa,menores de 6 meses,2020-07-01,45,40,0,0,45,40,85
PAZÑA,consulta externa,menores de 6 meses,2020-07-01,12,5,0,1,12,6,18
PELECHUCO,consulta externa,menores de 6 meses,2020-07-01,21,19,5,3,26,22,48
POCOATA,consulta externa,menores de 6 meses,2020-07-01,12,19,0,2,12,21,33
POCONA,consulta externa,menores de 6 meses,2020-07-01,19,9,0,0,19,9,28
POJO (CBBA),consulta externa,menores de 6 meses,2020-07-01,15,26,2,0,17,26,43
POOPO,consulta externa,menores de 6 meses,2020-07-01,12,7,2,0,14,7,21
PORCO,consulta externa,menores de 6 meses,2020-07-01,7,17,1,0,8,17,25
POROMA,consulta externa,menores de 6 meses,2020-07-01,24,16,0,0,24,16,40
PORONGO,consulta externa,menores de 6 meses,2020-07-01,3,8,0,1,3,9,12
PORTACHUELO,consulta externa,menores de 6 meses,2020-07-01,8,6,0,1,8,7,15
PORVENIR,consulta externa,menores de 6 meses,2020-07-01,5,5,0,0,5,5,10
POSTRER VALLE,consulta externa,menores de 6 meses,2020-07-01,0,1,0,0,0,1,1
POTOSI,consulta externa,menores de 6 meses,2020-07-01,478,461,99,105,577,566,1143
PRESTO,consulta externa,menores de 6 meses,2020-07-01,8,4,0,0,8,4,12
PUCARA,consulta externa,menores de 6 meses,2020-07-01,3,4,0,0,3,4,7
PUCARANI,consulta externa,menores de 6 meses,2020-07-01,17,19,10,7,27,26,53
PUERTO ACOSTA,consulta externa,menores de 6 meses,2020-07-01,14,13,1,1,15,14,29
PUERTO CARABUCO,consulta externa,menores de 6 meses,2020-07-01,11,12,1,0,12,12,24
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2020-07-01,17,20,10,3,27,23,50
PUERTO PEREZ,consulta externa,menores de 6 meses,2020-07-01,2,4,0,0,2,4,6
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2020-07-01,15,18,21,14,36,32,68
PUERTO RICO,consulta externa,menores de 6 meses,2020-07-01,10,5,0,1,10,6,16
PUERTO SILES,consulta externa,menores de 6 meses,2020-07-01,3,1,0,0,3,1,4
PUERTO SUAREZ,consulta externa,menores de 6 meses,2020-07-01,2,5,0,0,2,5,7
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2020-07-01,228,173,11,8,239,181,420
PUNA,consulta externa,menores de 6 meses,2020-07-01,10,16,0,0,10,16,26
PUNATA,consulta externa,menores de 6 meses,2020-07-01,32,24,2,7,34,31,65
QUIABAYA,consulta externa,menores de 6 meses,2020-07-01,4,3,0,0,4,3,7
QUILLACOLLO,consulta externa,menores de 6 meses,2020-07-01,238,220,62,102,300,322,622
QUIME,consulta externa,menores de 6 meses,2020-07-01,4,4,0,0,4,4,8
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2020-07-01,9,13,0,0,9,13,22
RAVELO,consulta externa,menores de 6 meses,2020-07-01,13,18,0,0,13,18,31
REYES,consulta externa,menores de 6 meses,2020-07-01,33,31,0,0,33,31,64
RIBERALTA,consulta externa,menores de 6 meses,2020-07-01,212,182,29,30,241,212,453
ROBORE,consulta externa,menores de 6 meses,2020-07-01,16,4,0,0,16,4,20
RURRENABAQUE,consulta externa,menores de 6 meses,2020-07-01,25,19,0,0,25,19,44
SABAYA,consulta externa,menores de 6 meses,2020-07-01,3,3,0,1,3,4,7
SACABA,consulta externa,menores de 6 meses,2020-07-01,290,270,47,25,337,295,632
SACABAMBA,consulta externa,menores de 6 meses,2020-07-01,4,1,0,1,4,2,6
SACACA,consulta externa,menores de 6 meses,2020-07-01,29,23,0,0,29,23,52
SAIPINA,consulta externa,menores de 6 meses,2020-07-01,11,7,2,0,13,7,20
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2020-07-01,10,10,0,0,10,10,20
SAMAIPATA,consulta externa,menores de 6 meses,2020-07-01,2,14,4,7,6,21,27
SAN AGUSTIN,consulta externa,menores de 6 meses,2020-07-01,0,3,0,0,0,3,3
SAN ANDRES,consulta externa,menores de 6 meses,2020-07-01,28,26,1,1,29,27,56
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2020-07-01,2,9,1,0,3,9,12
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2020-07-01,1,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2020-07-01,3,7,1,0,4,7,11
SAN BENITO,consulta externa,menores de 6 meses,2020-07-01,14,10,8,5,22,15,37
SAN BORJA,consulta externa,menores de 6 meses,2020-07-01,85,76,1,1,86,77,163
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2020-07-01,9,15,0,1,9,16,25
SAN CARLOS,consulta externa,menores de 6 meses,2020-07-01,18,9,1,0,19,9,28
SAN IGNACIO,consulta externa,menores de 6 meses,2020-07-01,22,25,8,2,30,27,57
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2020-07-01,59,57,13,7,72,64,136
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2020-07-01,8,9,0,1,8,10,18
SAN JAVIER(STC),consulta externa,menores de 6 meses,2020-07-01,11,4,0,0,11,4,15
SAN JOAQUIN,consulta externa,menores de 6 meses,2020-07-01,0,3,0,0,0,3,3
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2020-07-01,19,16,2,2,21,18,39
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2020-07-01,12,6,0,0,12,6,18
SAN JULIAN,consulta externa,menores de 6 meses,2020-07-01,60,54,5,1,65,55,120
SAN LORENZO(PND),consulta externa,menores de 6 meses,2020-07-01,16,9,2,0,18,9,27
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2020-07-01,31,17,1,0,32,17,49
SAN LUCAS,consulta externa,menores de 6 meses,2020-07-01,38,29,2,1,40,30,70
SAN MATIAS,consulta externa,menores de 6 meses,2020-07-01,17,15,1,0,18,15,33
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2020-07-01,8,2,1,0,9,2,11
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2020-07-01,5,3,0,0,5,3,8
SAN PEDRO,consulta externa,menores de 6 meses,2020-07-01,28,22,1,1,29,23,52
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2020-07-01,39,36,0,0,39,36,75
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2020-07-01,8,5,0,0,8,5,13
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2020-07-01,5,3,2,1,7,4,11
SAN PEDRO(PND),consulta externa,menores de 6 meses,2020-07-01,7,6,1,0,8,6,14
SAN RAFAEL,consulta externa,menores de 6 meses,2020-07-01,7,2,0,0,7,2,9
SAN RAMON BENI,consulta externa,menores de 6 meses,2020-07-01,2,8,0,0,2,8,10
SAN RAMON SCZ,consulta externa,menores de 6 meses,2020-07-01,1,3,0,0,1,3,4
SANTA ANA,consulta externa,menores de 6 meses,2020-07-01,13,11,8,5,21,16,37
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2020-07-01,1034,967,153,143,1187,1110,2297
SANTA ROSA,consulta externa,menores de 6 meses,2020-07-01,7,4,0,1,7,5,12
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2020-07-01,39,36,0,2,39,38,77
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2020-07-01,7,3,0,0,7,3,10
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2020-07-01,8,6,0,1,8,7,15
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2020-07-01,6,1,0,0,6,1,7
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2020-07-01,2,1,0,0,2,1,3
SANTIVAÑES,consulta externa,menores de 6 meses,2020-07-01,5,3,0,0,5,3,8
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2020-07-01,1,2,0,0,1,2,3
SAPAHAQUI,consulta externa,menores de 6 meses,2020-07-01,18,12,0,2,18,14,32
SENA,consulta externa,menores de 6 meses,2020-07-01,7,7,0,0,7,7,14
SHINAOTA,consulta externa,menores de 6 meses,2020-07-01,63,43,0,0,63,43,106
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2020-07-01,43,29,0,0,43,29,72
SICAYA,consulta externa,menores de 6 meses,2020-07-01,5,13,1,0,6,13,19
SIPE SIPE,consulta externa,menores de 6 meses,2020-07-01,58,52,12,24,70,76,146
SOPACHUY,consulta externa,menores de 6 meses,2020-07-01,23,24,3,2,26,26,52
SORACACHI,consulta externa,menores de 6 meses,2020-07-01,7,7,0,0,7,7,14
SORATA,consulta externa,menores de 6 meses,2020-07-01,31,40,5,1,36,41,77
SUCRE,consulta externa,menores de 6 meses,2020-07-01,398,375,31,37,429,412,841
TACACHI,consulta externa,menores de 6 meses,2020-07-01,3,3,0,0,3,3,6
TACACOMA,consulta externa,menores de 6 meses,2020-07-01,14,12,3,0,17,12,29
TACOBAMBA,consulta externa,menores de 6 meses,2020-07-01,5,7,0,0,5,7,12
TACOPAYA,consulta externa,menores de 6 meses,2020-07-01,10,15,1,3,11,18,29
TAHUA,consulta externa,menores de 6 meses,2020-07-01,1,1,0,0,1,1,2
TAPACARI,consulta externa,menores de 6 meses,2020-07-01,25,25,1,1,26,26,52
TARABUCO,consulta externa,menores de 6 meses,2020-07-01,35,31,1,1,36,32,68
TARACO,consulta externa,menores de 6 meses,2020-07-01,5,7,0,1,5,8,13
TARIJA,consulta externa,menores de 6 meses,2020-07-01,265,216,22,16,287,232,519
TARVITA,consulta externa,menores de 6 meses,2020-07-01,41,28,0,0,41,28,69
TEOPONTE,consulta externa,menores de 6 meses,2020-07-01,23,21,9,11,32,32,64
TIAHUANACU,consulta externa,menores de 6 meses,2020-07-01,11,13,2,1,13,14,27
TINGUIPAYA,consulta externa,menores de 6 meses,2020-07-01,20,25,0,0,20,25,45
TIPUANI,consulta externa,menores de 6 meses,2020-07-01,17,11,0,0,17,11,28
TIQUIPAYA,consulta externa,menores de 6 meses,2020-07-01,79,73,4,8,83,81,164
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2020-07-01,35,41,22,21,57,62,119
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2020-07-01,1,0,0,0,1,0,1
TOCO,consulta externa,menores de 6 meses,2020-07-01,4,7,1,3,5,10,15
TOLATA,consulta externa,menores de 6 meses,2020-07-01,16,11,4,1,20,12,32
TOLEDO,consulta externa,menores de 6 meses,2020-07-01,3,2,1,0,4,2,6
TOMAVE,consulta externa,menores de 6 meses,2020-07-01,23,15,0,0,23,15,38
TOMINA,consulta externa,menores de 6 meses,2020-07-01,15,15,0,0,15,15,30
TORO TORO,consulta externa,menores de 6 meses,2020-07-01,6,15,0,0,6,15,21
TOTORA(CBBA),consulta externa,menores de 6 meses,2020-07-01,17,19,0,0,17,19,36
TOTORA(ORR),consulta externa,menores de 6 meses,2020-07-01,6,5,0,0,6,5,11
TRIGAL,consulta externa,menores de 6 meses,2020-07-01,1,3,0,1,1,4,5
TRINIDAD,consulta externa,menores de 6 meses,2020-07-01,201,170,26,25,227,195,422
TUPIZA,consulta externa,menores de 6 meses,2020-07-01,119,101,31,37,150,138,288
TURCO,consulta externa,menores de 6 meses,2020-07-01,3,2,0,0,3,2,5
UMALA,consulta externa,menores de 6 meses,2020-07-01,6,4,2,1,8,5,13
UNCIA,consulta externa,menores de 6 meses,2020-07-01,29,27,2,3,31,30,61
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2020-07-01,8,8,2,1,10,9,19
URUBICHA,consulta externa,menores de 6 meses,2020-07-01,7,11,1,1,8,12,20
UYUNI,consulta externa,menores de 6 meses,2020-07-01,30,33,5,7,35,40,75
VACAS,consulta externa,menores de 6 meses,2020-07-01,13,8,0,1,13,9,22
VALLEGRANDE,consulta externa,menores de 6 meses,2020-07-01,9,5,3,2,12,7,19
VIACHA,consulta externa,menores de 6 meses,2020-07-01,144,175,18,20,162,195,357
VILA VILA,consulta externa,menores de 6 meses,2020-07-01,5,6,0,0,5,6,11
VILLA CHARCAS,consulta externa,menores de 6 meses,2020-07-01,11,20,0,0,11,20,31
VILLA MONTES,consulta externa,menores de 6 meses,2020-07-01,65,36,7,4,72,40,112
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2020-07-01,3,9,0,0,3,9,12
VILLA RIVERO,consulta externa,menores de 6 meses,2020-07-01,22,12,10,7,32,19,51
VILLA SERRANO,consulta externa,menores de 6 meses,2020-07-01,31,19,1,0,32,19,51
VILLA TUNARI,consulta externa,menores de 6 meses,2020-07-01,228,192,8,8,236,200,436
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2020-07-01,11,14,1,0,12,14,26
VILLAZON,consulta externa,menores de 6 meses,2020-07-01,72,47,12,6,84,53,137
VINTO,consulta externa,menores de 6 meses,2020-07-01,66,63,10,8,76,71,147
VITICHI,consulta externa,menores de 6 meses,2020-07-01,11,0,0,0,11,0,11
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2020-07-01,5,2,0,0,5,2,7
WARNES,consulta externa,menores de 6 meses,2020-07-01,149,146,10,10,159,156,315
YACO,consulta externa,menores de 6 meses,2020-07-01,24,18,1,0,25,18,43
YACUIBA,consulta externa,menores de 6 meses,2020-07-01,134,129,14,5,148,134,282
YAMPARAEZ,consulta externa,menores de 6 meses,2020-07-01,8,5,0,0,8,5,13
YANACACHI,consulta externa,menores de 6 meses,2020-07-01,7,2,1,0,8,2,10
YAPACANI,consulta externa,menores de 6 meses,2020-07-01,76,78,6,0,82,78,160
YOCALLA,consulta externa,menores de 6 meses,2020-07-01,9,8,2,0,11,8,19
YOTALA,consulta externa,menores de 6 meses,2020-07-01,11,11,4,3,15,14,29
YUNCHARA,consulta externa,menores de 6 meses,2020-07-01,12,19,0,1,12,20,32
ZUDAÑEZ,consulta externa,menores de 6 meses,2020-07-01,5,8,1,1,6,9,15
ACACIO,consulta externa,menores de 6 meses,2020-08-01,6,4,0,0,6,4,10
ACHACACHI,consulta externa,menores de 6 meses,2020-08-01,48,48,6,6,54,54,108
ACHOCALLA,consulta externa,menores de 6 meses,2020-08-01,15,9,1,0,16,9,25
AIQUILE,consulta externa,menores de 6 meses,2020-08-01,19,13,9,4,28,17,45
ALALAY,consulta externa,menores de 6 meses,2020-08-01,3,6,1,2,4,8,12
ALCALA,consulta externa,menores de 6 meses,2020-08-01,2,4,0,0,2,4,6
ALTO BENI,consulta externa,menores de 6 meses,2020-08-01,16,20,0,1,16,21,37
ANCORAIMES,consulta externa,menores de 6 meses,2020-08-01,8,4,1,1,9,5,14
ANDAMARCA,consulta externa,menores de 6 meses,2020-08-01,3,3,0,0,3,3,6
ANTEQUERA,consulta externa,menores de 6 meses,2020-08-01,1,0,1,0,2,0,2
ANZALDO,consulta externa,menores de 6 meses,2020-08-01,10,7,1,0,11,7,18
APOLO,consulta externa,menores de 6 meses,2020-08-01,43,35,33,30,76,65,141
ARAMPAMPA,consulta externa,menores de 6 meses,2020-08-01,3,4,0,0,3,4,7
ARANI,consulta externa,menores de 6 meses,2020-08-01,4,3,0,1,4,4,8
ARBIETO,consulta externa,menores de 6 meses,2020-08-01,48,43,0,0,48,43,91
ARQUE,consulta externa,menores de 6 meses,2020-08-01,23,15,0,3,23,18,41
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2020-08-01,24,16,0,1,24,17,41
ATOCHA,consulta externa,menores de 6 meses,2020-08-01,16,29,0,0,16,29,45
AUCAPATA,consulta externa,menores de 6 meses,2020-08-01,13,5,0,1,13,6,19
AYATA,consulta externa,menores de 6 meses,2020-08-01,8,6,0,0,8,6,14
AYO AYO,consulta externa,menores de 6 meses,2020-08-01,2,6,2,2,4,8,12
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2020-08-01,43,42,0,0,43,42,85
AZURDUY,consulta externa,menores de 6 meses,2020-08-01,29,26,2,3,31,29,60
BATALLAS,consulta externa,menores de 6 meses,2020-08-01,6,2,2,5,8,7,15
BAURES,consulta externa,menores de 6 meses,2020-08-01,4,2,1,0,5,2,7
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2020-08-01,0,1,0,0,0,1,1
BELEN DE URMIRI,consulta externa,menores de 6 meses,2020-08-01,1,5,0,0,1,5,6
BELLA FLOR,consulta externa,menores de 6 meses,2020-08-01,4,2,1,3,5,5,10
BERMEJO,consulta externa,menores de 6 meses,2020-08-01,95,74,3,5,98,79,177
BETANZOS,consulta externa,menores de 6 meses,2020-08-01,22,22,0,0,22,22,44
BOLIVAR,consulta externa,menores de 6 meses,2020-08-01,5,8,1,0,6,8,14
BOLPEBRA,consulta externa,menores de 6 meses,2020-08-01,0,2,0,0,0,2,2
BOYUIBE,consulta externa,menores de 6 meses,2020-08-01,3,8,0,0,3,8,11
BUENA VISTA,consulta externa,menores de 6 meses,2020-08-01,23,12,0,0,23,12,35
CABEZAS,consulta externa,menores de 6 meses,2020-08-01,30,9,0,0,30,9,39
CAIROMA,consulta externa,menores de 6 meses,2020-08-01,19,20,9,4,28,24,52
"CAIZA ""D""",consulta externa,menores de 6 meses,2020-08-01,9,12,0,0,9,12,21
CAJUATA,consulta externa,menores de 6 meses,2020-08-01,22,30,0,0,22,30,52
CALACOTO,consulta externa,menores de 6 meses,2020-08-01,4,8,0,1,4,9,13
CALAMARCA,consulta externa,menores de 6 meses,2020-08-01,7,7,0,0,7,7,14
CAMARGO,consulta externa,menores de 6 meses,2020-08-01,41,18,1,2,42,20,62
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2020-08-01,1,2,0,0,1,2,3
CAMIRI,consulta externa,menores de 6 meses,2020-08-01,30,20,1,0,31,20,51
CAPINOTA,consulta externa,menores de 6 meses,2020-08-01,38,52,9,17,47,69,116
CAQUIAVIRI,consulta externa,menores de 6 meses,2020-08-01,9,10,1,1,10,11,21
CARACOLLO,consulta externa,menores de 6 meses,2020-08-01,65,59,1,0,66,59,125
CARANAVI,consulta externa,menores de 6 meses,2020-08-01,141,136,2,6,143,142,285
CARANGAS,consulta externa,menores de 6 meses,2020-08-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,menores de 6 meses,2020-08-01,21,22,2,3,23,25,48
CARIPUYO,consulta externa,menores de 6 meses,2020-08-01,3,4,0,0,3,4,7
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2020-08-01,9,1,0,0,9,1,10
CATACORA,consulta externa,menores de 6 meses,2020-08-01,2,2,2,0,4,2,6
CHACARILLA,consulta externa,menores de 6 meses,2020-08-01,2,1,1,0,3,1,4
CHALLAPATA,consulta externa,menores de 6 meses,2020-08-01,22,45,0,0,22,45,67
CHAQUI,consulta externa,menores de 6 meses,2020-08-01,14,7,1,0,15,7,22
CHARAGUA,consulta externa,menores de 6 meses,2020-08-01,71,67,5,2,76,69,145
CHARAÑA,consulta externa,menores de 6 meses,2020-08-01,2,1,0,0,2,1,3
CHAYANTA,consulta externa,menores de 6 meses,2020-08-01,27,18,1,0,28,18,46
CHIMORE,consulta externa,menores de 6 meses,2020-08-01,84,86,2,1,86,87,173
CHIPAYA,consulta externa,menores de 6 meses,2020-08-01,2,1,1,2,3,3,6
CHOQUE COTA,consulta externa,menores de 6 meses,2020-08-01,2,1,0,0,2,1,3
CHUA COCANI,consulta externa,menores de 6 meses,2020-08-01,0,6,6,6,6,12,18
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2020-08-01,40,44,14,11,54,55,109
CHUMA,consulta externa,menores de 6 meses,2020-08-01,15,8,0,0,15,8,23
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2020-08-01,6,6,0,0,6,6,12
CKOCHAS,consulta externa,menores de 6 meses,2020-08-01,28,22,0,0,28,22,50
CLIZA,consulta externa,menores de 6 meses,2020-08-01,39,43,5,1,44,44,88
COBIJA,consulta externa,menores de 6 meses,2020-08-01,109,101,17,11,126,112,238
COCAPATA,consulta externa,menores de 6 meses,2020-08-01,44,45,1,0,45,45,90
COCHABAMBA,consulta externa,menores de 6 meses,2020-08-01,1227,1138,380,299,1607,1437,3044
COIPASA,consulta externa,menores de 6 meses,2020-08-01,0,0,3,1,3,1,4
COLCAPIRHUA,consulta externa,menores de 6 meses,2020-08-01,43,40,26,27,69,67,136
"COLCHA ""K""",consulta externa,menores de 6 meses,2020-08-01,20,19,0,0,20,19,39
COLLANA,consulta externa,menores de 6 meses,2020-08-01,0,2,0,0,0,2,2
COLOMI,consulta externa,menores de 6 meses,2020-08-01,22,30,0,1,22,31,53
COLPA BELGICA,consulta externa,menores de 6 meses,2020-08-01,2,8,0,0,2,8,10
COLQUECHACA,consulta externa,menores de 6 meses,2020-08-01,54,38,0,0,54,38,92
COLQUENCHA,consulta externa,menores de 6 meses,2020-08-01,20,10,1,1,21,11,32
COLQUIRI,consulta externa,menores de 6 meses,2020-08-01,10,4,0,0,10,4,14
COMANCHE,consulta externa,menores de 6 meses,2020-08-01,2,1,1,0,3,1,4
COMARAPA,consulta externa,menores de 6 meses,2020-08-01,34,30,16,9,50,39,89
COMBAYA,consulta externa,menores de 6 meses,2020-08-01,6,1,0,0,6,1,7
CONCEPCION,consulta externa,menores de 6 meses,2020-08-01,27,20,0,2,27,22,49
COPACABANA,consulta externa,menores de 6 meses,2020-08-01,10,7,0,0,10,7,17
CORIPATA,consulta externa,menores de 6 meses,2020-08-01,41,41,9,2,50,43,93
CORO CORO,consulta externa,menores de 6 meses,2020-08-01,8,7,1,1,9,8,17
COROICO,consulta externa,menores de 6 meses,2020-08-01,20,12,4,6,24,18,42
CORQUE,consulta externa,menores de 6 meses,2020-08-01,8,3,0,4,8,7,15
COTAGAITA,consulta externa,menores de 6 meses,2020-08-01,25,38,2,2,27,40,67
COTOCA,consulta externa,menores de 6 meses,2020-08-01,68,45,6,3,74,48,122
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2020-08-01,30,28,0,1,30,29,59
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2020-08-01,3,4,0,1,3,5,8
CUEVO,consulta externa,menores de 6 meses,2020-08-01,5,6,4,14,9,20,29
CULPINA,consulta externa,menores de 6 meses,2020-08-01,22,17,1,0,23,17,40
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2020-08-01,6,8,0,0,6,8,14
CURVA,consulta externa,menores de 6 meses,2020-08-01,3,1,0,0,3,1,4
DESAGUADERO,consulta externa,menores de 6 meses,2020-08-01,7,6,3,0,10,6,16
EL ALTO,consulta externa,menores de 6 meses,2020-08-01,1490,1360,584,534,2074,1894,3968
EL CHORO,consulta externa,menores de 6 meses,2020-08-01,0,3,0,0,0,3,3
EL PUENTE(STC),consulta externa,menores de 6 meses,2020-08-01,17,10,1,0,18,10,28
EL PUENTE(TJA),consulta externa,menores de 6 meses,2020-08-01,9,12,3,2,12,14,26
EL TORNO,consulta externa,menores de 6 meses,2020-08-01,87,88,42,36,129,124,253
EL VILLAR,consulta externa,menores de 6 meses,2020-08-01,10,6,0,0,10,6,16
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2020-08-01,27,30,1,2,28,32,60
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2020-08-01,76,85,2,4,78,89,167
ESCOMA,consulta externa,menores de 6 meses,2020-08-01,14,7,0,1,14,8,22
ESMERALDA,consulta externa,menores de 6 meses,2020-08-01,1,0,0,0,1,0,1
EUCALIPTUS,consulta externa,menores de 6 meses,2020-08-01,8,3,0,0,8,3,11
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2020-08-01,0,4,0,0,0,4,4
EXALTACION,consulta externa,menores de 6 meses,2020-08-01,6,2,0,0,6,2,8
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2020-08-01,24,11,5,2,29,13,42
FILADELFIA,consulta externa,menores de 6 meses,2020-08-01,12,7,0,0,12,7,19
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2020-08-01,30,31,6,6,36,37,73
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2020-08-01,6,11,1,0,7,11,18
GUANAY,consulta externa,menores de 6 meses,2020-08-01,18,13,9,7,27,20,47
GUAQUI,consulta externa,menores de 6 meses,2020-08-01,5,5,0,0,5,5,10
GUAYARAMERIN,consulta externa,menores de 6 meses,2020-08-01,83,85,9,6,92,91,183
GUTIERREZ,consulta externa,menores de 6 meses,2020-08-01,27,28,9,15,36,43,79
HUACARETA,consulta externa,menores de 6 meses,2020-08-01,18,12,2,0,20,12,32
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2020-08-01,3,2,1,2,4,4,8
HUACHACALLA,consulta externa,menores de 6 meses,2020-08-01,1,0,0,0,1,0,1
HUANUNI,consulta externa,menores de 6 meses,2020-08-01,28,33,4,3,32,36,68
HUARACAJE,consulta externa,menores de 6 meses,2020-08-01,5,4,7,3,12,7,19
HUARINA,consulta externa,menores de 6 meses,2020-08-01,4,2,2,0,6,2,8
HUATAJATA,consulta externa,menores de 6 meses,2020-08-01,4,0,2,5,6,5,11
HUAYLLAMARCA,consulta externa,menores de 6 meses,2020-08-01,5,1,0,0,5,1,6
HUMANATA,consulta externa,menores de 6 meses,2020-08-01,3,0,5,3,8,3,11
ICHOCA,consulta externa,menores de 6 meses,2020-08-01,5,13,0,0,5,13,18
ICLA,consulta externa,menores de 6 meses,2020-08-01,10,11,4,4,14,15,29
INCAHUASI,consulta externa,menores de 6 meses,2020-08-01,30,31,0,0,30,31,61
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2020-08-01,7,6,0,0,7,6,13
INQUISIVI,consulta externa,menores de 6 meses,2020-08-01,26,22,2,0,28,22,50
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2020-08-01,33,28,5,3,38,31,69
IXIAMAS,consulta externa,menores de 6 meses,2020-08-01,20,32,0,0,20,32,52
JESUS DE MACHACA,consulta externa,menores de 6 meses,2020-08-01,6,10,8,7,14,17,31
LA ASUNTA,consulta externa,menores de 6 meses,2020-08-01,136,115,5,10,141,125,266
LA GUARDIA,consulta externa,menores de 6 meses,2020-08-01,340,254,63,69,403,323,726
LA PAZ,consulta externa,menores de 6 meses,2020-08-01,851,872,254,232,1105,1104,2209
LA RIVERA,consulta externa,menores de 6 meses,2020-08-01,0,2,0,0,0,2,2
LAGUNILLAS,consulta externa,menores de 6 meses,2020-08-01,29,26,3,3,32,29,61
LAJA,consulta externa,menores de 6 meses,2020-08-01,7,11,4,1,11,12,23
LAS CARRERAS,consulta externa,menores de 6 meses,2020-08-01,3,2,0,0,3,2,5
LICOMA PAMPA,consulta externa,menores de 6 meses,2020-08-01,2,0,0,0,2,0,2
LLALLAGUA,consulta externa,menores de 6 meses,2020-08-01,72,56,0,0,72,56,128
LLICA,consulta externa,menores de 6 meses,2020-08-01,1,2,0,0,1,2,3
LORETO,consulta externa,menores de 6 meses,2020-08-01,11,13,0,0,11,13,24
LURIBAY,consulta externa,menores de 6 meses,2020-08-01,21,18,0,0,21,18,39
MACHACAMARCA,consulta externa,menores de 6 meses,2020-08-01,17,12,0,0,17,12,29
