,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2020-06-01,3,3,5,5,8,8,16
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2020-06-01,16,12,0,0,16,12,28
OCURI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,114,120,0,1,114,121,235
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,28,22,0,2,28,24,52
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2020-06-01,41,33,1,1,42,34,76
ORURO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,573,548,163,191,736,739,1475
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,117,102,1,6,118,108,226
PADILLA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,72,64,3,1,75,65,140
PAILON,consulta externa,ninos  de 1 a 4 anos,2020-06-01,93,101,11,6,104,107,211
PALCA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,94,82,6,4,100,86,186
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,209,201,18,26,227,227,454
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,18,12,0,0,18,12,30
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2020-06-01,9,15,1,1,10,16,26
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,30,20,8,4,38,24,62
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,7,12,2,0,9,12,21
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,69,84,5,7,74,91,165
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,19,16,2,1,21,17,38
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,76,81,4,10,80,91,171
POCOATA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,139,134,7,3,146,137,283
POCONA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,71,61,0,0,71,61,132
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2020-06-01,49,42,0,3,49,45,94
POOPO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,14,13,6,3,20,16,36
PORCO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,36,24,0,1,36,25,61
POROMA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,127,140,0,0,127,140,267
PORONGO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,38,41,2,15,40,56,96
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,12,10,0,0,12,10,22
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2020-06-01,13,15,3,2,16,17,33
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2020-06-01,15,6,2,0,17,6,23
POTOSI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,319,323,13,26,332,349,681
PRESTO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,55,65,1,2,56,67,123
PUCARA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,11,16,1,4,12,20,32
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,60,65,33,19,93,84,177
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,35,34,5,10,40,44,84
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,41,42,3,1,44,43,87
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,70,82,23,18,93,100,193
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2020-06-01,17,15,0,2,17,17,34
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,26,21,19,11,45,32,77
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,51,27,8,5,59,32,91
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2020-06-01,3,5,0,0,3,5,8
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2020-06-01,36,20,11,7,47,27,74
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2020-06-01,382,324,18,20,400,344,744
PUNA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,81,79,0,0,81,79,160
PUNATA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,54,61,9,8,63,69,132
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,13,14,2,0,15,14,29
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,297,285,146,157,443,442,885
QUIME,consulta externa,ninos  de 1 a 4 anos,2020-06-01,68,39,4,3,72,42,114
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,6,3,2,0,8,3,11
RAQAYPAMPA(ETA),consulta externa,ninos  de 1 a 4 anos,2020-06-01,39,22,0,1,39,23,62
RAVELO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,125,97,0,0,125,97,222
REYES,consulta externa,ninos  de 1 a 4 anos,2020-06-01,70,80,1,2,71,82,153
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,324,297,30,50,354,347,701
ROBORE,consulta externa,ninos  de 1 a 4 anos,2020-06-01,10,23,6,3,16,26,42
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2020-06-01,153,138,9,4,162,142,304
SABAYA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,18,9,0,0,18,9,27
SACABA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,394,391,75,72,469,463,932
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,26,22,5,4,31,26,57
SACACA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,185,146,2,0,187,146,333
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,15,19,3,3,18,22,40
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,59,44,2,3,61,47,108
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,19,23,11,16,30,39,69
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2020-06-01,18,13,0,0,18,13,31
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2020-06-01,64,48,2,0,66,48,114
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,13,15,6,5,19,20,39
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,5,4,0,0,5,4,9
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,15,6,0,0,15,6,21
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,32,25,22,21,54,46,100
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,310,301,1,1,311,302,613
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,98,89,12,10,110,99,209
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,20,26,2,4,22,30,52
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,257,247,16,13,273,260,533
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,184,165,6,3,190,168,358
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2020-06-01,27,22,1,0,28,22,50
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2020-06-01,10,8,1,2,11,10,21
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2020-06-01,12,8,2,1,14,9,23
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,54,42,2,2,56,44,100
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,23,13,1,2,24,15,39
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2020-06-01,198,169,2,9,200,178,378
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2020-06-01,62,63,15,9,77,72,149
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2020-06-01,94,66,1,1,95,67,162
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,194,174,16,15,210,189,399
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,66,54,2,3,68,57,125
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,39,38,0,0,39,38,77
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2020-06-01,21,20,0,0,21,20,41
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,75,75,4,3,79,78,157
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,157,168,0,1,157,169,326
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,46,43,1,0,47,43,90
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2020-06-01,5,1,1,0,6,1,7
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,10,14,1,2,11,16,27
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2020-06-01,45,51,0,0,45,51,96
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2020-06-01,22,29,6,3,28,32,60
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,0,8,0,2,0,10,10
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2020-06-01,14,16,1,0,15,16,31
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,46,35,86,25,132,60,192
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,1171,1117,270,269,1441,1386,2827
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,51,57,4,8,55,65,120
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,90,116,1,0,91,116,207
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,20,24,5,3,25,27,52
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,24,30,20,22,44,52,96
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,10,8,0,2,10,10,20
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,4,3,0,1,4,4,8
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2020-06-01,24,8,4,0,28,8,36
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,10,9,2,1,12,10,22
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,46,33,9,3,55,36,91
SENA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,33,15,0,0,33,15,48
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,134,132,11,6,145,138,283
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2020-06-01,123,99,18,10,141,109,250
SICAYA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,41,46,0,0,41,46,87
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2020-06-01,136,172,77,76,213,248,461
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2020-06-01,118,95,20,23,138,118,256
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,40,45,1,0,41,45,86
SORATA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,146,116,17,9,163,125,288
SUCRE,consulta externa,ninos  de 1 a 4 anos,2020-06-01,700,561,93,84,793,645,1438
TACACHI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,8,12,0,0,8,12,20
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,67,59,11,10,78,69,147
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,61,47,0,0,61,47,108
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,54,62,1,0,55,62,117
TAHUA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,13,4,0,0,13,4,17
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,136,119,8,7,144,126,270
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,164,159,0,2,164,161,325
TARACO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,10,19,1,5,11,24,35
TARATA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,22,14,9,8,31,22,53
TARIJA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,316,229,32,31,348,260,608
TARVITA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,226,216,1,3,227,219,446
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2020-06-01,72,63,32,17,104,80,184
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2020-06-01,34,25,6,4,40,29,69
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,99,121,0,0,99,121,220
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,110,90,11,9,121,99,220
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,142,126,17,18,159,144,303
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2020-06-01,78,68,51,64,129,132,261
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2020-06-01,1,1,0,0,1,1,2
TOCO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,11,11,5,7,16,18,34
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,2,3,0,0,2,3,5
TOLATA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,29,22,4,5,33,27,60
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,9,19,0,0,9,19,28
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2020-06-01,97,99,2,1,99,100,199
TOMINA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,82,68,0,0,82,68,150
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,76,62,0,0,76,62,138
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2020-06-01,80,73,0,0,80,73,153
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2020-06-01,38,30,3,4,41,34,75
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2020-06-01,7,1,2,0,9,1,10
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2020-06-01,131,103,28,22,159,125,284
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,206,190,23,25,229,215,444
TURCO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,12,7,14,7,26,14,40
UMALA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,25,12,0,0,25,12,37
UNCIA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,90,76,1,2,91,78,169
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2020-06-01,111,109,11,18,122,127,249
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,25,23,0,1,25,24,49
UYUNI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,102,93,17,7,119,100,219
VACAS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,34,34,0,0,34,34,68
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2020-06-01,37,31,14,16,51,47,98
VIACHA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,225,212,34,38,259,250,509
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,25,28,0,0,25,28,53
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2020-06-01,50,52,1,0,51,52,103
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2020-06-01,114,127,6,6,120,133,253
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2020-06-01,63,62,2,2,65,64,129
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,42,44,17,21,59,65,124
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,91,121,0,0,91,121,212
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,604,508,30,16,634,524,1158
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2020-06-01,67,77,1,0,68,77,145
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2020-06-01,81,113,9,13,90,126,216
VINTO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,225,232,23,36,248,268,516
VITICHI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,53,45,0,0,53,45,98
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2020-06-01,6,2,2,1,8,3,11
WARNES,consulta externa,ninos  de 1 a 4 anos,2020-06-01,299,251,15,15,314,266,580
YACO,consulta externa,ninos  de 1 a 4 anos,2020-06-01,59,72,7,7,66,79,145
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,302,311,26,30,328,341,669
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2020-06-01,32,27,0,0,32,27,59
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,36,17,0,0,36,17,53
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2020-06-01,170,145,11,6,181,151,332
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,46,33,2,0,48,33,81
YOTALA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,29,35,5,2,34,37,71
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2020-06-01,58,46,0,1,58,47,105
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2020-06-01,3,2,0,0,3,2,5
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2020-06-01,41,55,1,5,42,60,102
ACACIO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,30,22,0,0,30,22,52
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,91,106,7,13,98,119,217
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,58,41,5,1,63,42,105
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2020-07-01,39,34,10,21,49,55,104
ALALAY,consulta externa,ninos  de 1 a 4 anos,2020-07-01,9,9,1,5,10,14,24
ALCALA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,14,8,0,0,14,8,22
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,120,102,5,5,125,107,232
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2020-07-01,17,20,7,3,24,23,47
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,19,19,3,0,22,19,41
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,10,7,0,8,10,15,25
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,28,39,0,4,28,43,71
APOLO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,166,159,58,83,224,242,466
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,31,35,1,1,32,36,68
ARANI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,27,14,5,6,32,20,52
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,90,91,3,0,93,91,184
ARQUE,consulta externa,ninos  de 1 a 4 anos,2020-07-01,56,38,0,0,56,38,94
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2020-07-01,90,102,0,0,90,102,192
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,80,73,2,3,82,76,158
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,42,52,2,2,44,54,98
AYATA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,51,46,5,7,56,53,109
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,35,23,13,4,48,27,75
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2020-07-01,186,194,3,2,189,196,385
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2020-07-01,148,137,0,6,148,143,291
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2020-07-01,16,19,1,8,17,27,44
BAURES,consulta externa,ninos  de 1 a 4 anos,2020-07-01,35,34,3,4,38,38,76
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,8,6,0,0,8,6,14
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,7,6,0,0,7,6,13
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2020-07-01,14,20,8,7,22,27,49
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,122,125,8,6,130,131,261
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2020-07-01,137,129,0,0,137,129,266
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2020-07-01,27,23,2,3,29,26,55
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,12,16,0,0,12,16,28
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2020-07-01,20,31,2,0,22,31,53
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,57,45,3,0,60,45,105
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2020-07-01,96,82,15,18,111,100,211
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,80,87,14,12,94,99,193
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2020-07-01,43,53,0,1,43,54,97
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,64,77,3,3,67,80,147
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,16,24,0,2,16,26,42
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,23,29,0,0,23,29,52
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,98,73,1,0,99,73,172
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2020-07-01,10,9,1,0,11,9,20
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,95,107,10,4,105,111,216
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,51,65,6,4,57,69,126
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,27,25,7,7,34,32,66
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,137,134,1,2,138,136,274
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,323,294,44,37,367,331,698
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,127,80,12,20,139,100,239
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,28,46,0,0,28,46,74
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2020-07-01,17,11,8,0,25,11,36
CATACORA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,22,22,8,7,30,29,59
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,12,4,4,3,16,7,23
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,82,72,4,4,86,76,162
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,30,27,0,0,30,27,57
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,360,342,12,21,372,363,735
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,8,9,0,2,8,11,19
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,95,66,2,2,97,68,165
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2020-07-01,232,234,2,4,234,238,472
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,4,10,0,2,4,12,16
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,4,10,0,0,4,10,14
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,6,9,12,16,18,25,43
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2020-07-01,102,94,10,16,112,110,222
CHUMA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,65,65,0,2,65,67,132
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,48,24,0,1,48,25,73
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2020-07-01,113,82,0,0,113,82,195
CLIZA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,61,58,8,7,69,65,134
COBIJA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,126,112,25,24,151,136,287
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,204,187,2,1,206,188,394
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,1189,1097,319,279,1508,1376,2884
COIPASA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,0,1,0,0,0,1,1
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,29,27,4,12,33,39,72
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2020-07-01,73,52,1,0,74,52,126
COLLANA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,13,11,0,0,13,11,24
COLOMI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,97,90,2,0,99,90,189
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,25,22,0,4,25,26,51
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,255,226,0,1,255,227,482
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,53,38,2,1,55,39,94
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2020-07-01,46,49,2,2,48,51,99
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2020-07-01,5,9,0,0,5,9,14
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,48,40,1,2,49,42,91
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,7,6,1,0,8,6,14
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2020-07-01,82,61,12,12,94,73,167
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,17,15,7,4,24,19,43
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,61,52,13,13,74,65,139
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,28,34,7,1,35,35,70
COROICO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,70,78,78,64,148,142,290
CORQUE,consulta externa,ninos  de 1 a 4 anos,2020-07-01,30,21,0,6,30,27,57
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,151,164,5,7,156,171,327
COTOCA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,154,153,9,6,163,159,322
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2020-07-01,80,82,1,1,81,83,164
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2020-07-01,17,12,1,1,18,13,31
CUEVO,consulta externa,ninos  de 1 a 4 anos,2020-07-01,31,19,58,67,89,86,175
CULPINA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,95,100,3,2,98,102,200
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2020-07-01,9,8,0,0,9,8,17
CURVA,consulta externa,ninos  de 1 a 4 anos,2020-07-01,20,12,2,0,22,12,34
