,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,13,15,0,0,13,15,28
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,14,10,2,0,16,10,26
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,0,2,0,0,0,2,2
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,40,36,1,2,41,38,79
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,44,46,1,3,45,49,94
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,0,4,1,0,1,4,5
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,98,95,16,12,114,107,221
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,38,44,1,1,39,45,84
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,21,25,2,14,23,39,62
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,3,9,0,4,3,13,16
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,26,31,0,0,26,31,57
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,11,12,1,0,12,12,24
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,32,45,3,2,35,47,82
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,33,23,34,35,67,58,125
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,6,2,4,4,10,6,16
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,14,15,3,3,17,18,35
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,2,6,0,1,2,7,9
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,26,11,0,0,26,11,37
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,14,11,0,0,14,11,25
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,15,6,0,0,15,6,21
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,27,18,0,0,27,18,45
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,4,7,0,0,4,7,11
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,3,2,0,0,3,2,5
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,129,104,22,28,151,132,283
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,60,54,5,4,65,58,123
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,6,1,1,2,7,3,10
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,9,5,1,3,10,8,18
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,26,38,1,4,27,42,69
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,5,7,8,3,13,10,23
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,6,6,0,0,6,6,12
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,18,18,2,6,20,24,44
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,9,5,0,0,9,5,14
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,5,2,4,2,9,4,13
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,64,70,13,8,77,78,155
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,6,3,0,0,6,3,9
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,8,6,0,0,8,6,14
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,28,38,5,4,33,42,75
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,2,1,0,0,2,1,3
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,14,16,6,7,20,23,43
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,22,38,0,0,22,38,60
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,152,132,8,2,160,134,294
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,16,17,0,1,16,18,34
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,21,28,2,4,23,32,55
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,71,60,8,4,79,64,143
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,12,14,0,0,12,14,26
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,4,1,0,0,4,1,5
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,111,79,7,9,118,88,206
YACO,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,14,15,4,2,18,17,35
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,90,96,3,13,93,109,202
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,5,6,0,0,5,6,11
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,0,4,0,0,0,4,4
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,70,40,7,0,77,40,117
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,18,8,0,0,18,8,26
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,8,7,15,4,23,11,34
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,10,23,0,12,10,35,45
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2020-07-01,10,8,2,1,12,9,21
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,6,0,0,4,6,10
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,23,23,10,15,33,38,71
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,7,15,0,0,7,15,22
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,5,15,9,9,14,24,38
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,2,3,3,0,5,3,8
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,1,2,1,0,2,2,4
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,16,1,0,12,16,28
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,1,6,1,0,2,6,8
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,3,0,0,4,3,7
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,2,3,2,7,4,11
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,10,3,0,1,10,4,14
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,25,33,19,19,44,52,96
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,3,2,0,0,3,2,5
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,6,2,2,0,8,2,10
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,55,38,1,1,56,39,95
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,18,26,0,0,18,26,44
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,30,19,0,0,30,19,49
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,20,17,0,0,20,17,37
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,8,1,3,12,11,23
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,12,18,2,0,14,18,32
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,2,5,0,0,2,5,7
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,51,60,1,0,52,60,112
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,33,32,2,2,35,34,69
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,7,8,3,3,10,11,21
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,5,4,1,0,6,4,10
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,5,0,0,0,5,0,5
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,9,7,0,3,9,10,19
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,47,47,6,9,53,56,109
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,39,32,0,0,39,32,71
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,6,7,2,5,8,12,20
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,2,2,0,0,2,2,4
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,9,6,0,0,9,6,15
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,18,14,0,4,18,18,36
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,21,26,0,0,21,26,47
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,14,21,10,12,24,33,57
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,20,0,3,11,23,34
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,41,26,1,0,42,26,68
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,5,4,1,1,6,5,11
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,9,10,0,0,9,10,19
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,19,13,5,0,24,13,37
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,5,0,0,0,5,0,5
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,14,25,1,0,15,25,40
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,30,31,4,1,34,32,66
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,17,11,2,3,19,14,33
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,39,51,0,1,39,52,91
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,125,105,13,11,138,116,254
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,19,18,0,8,19,26,45
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,5,5,1,0,6,5,11
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,9,9,2,0,11,9,20
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,9,1,6,5,15,20
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,2,1,2,2,4,3,7
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,18,13,0,1,18,14,32
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,12,13,0,1,12,14,26
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,111,67,7,5,118,72,190
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,0,2,0,0,0,2,2
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,20,17,1,1,21,18,39
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,54,65,0,0,54,65,119
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,2,1,2,2,4,3,7
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,1,1,0,0,1,1,2
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,0,2,2,10,2,12,14
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,24,24,10,10,34,34,68
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,6,4,0,0,6,4,10
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,8,0,0,11,8,19
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,22,23,0,0,22,23,45
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,13,28,2,3,15,31,46
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,82,61,16,12,98,73,171
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,40,46,0,0,40,46,86
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,846,823,206,229,1052,1052,2104
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,3,0,4,3,7,3,10
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,24,16,14,14,38,30,68
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,20,12,0,0,20,12,32
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,2,0,0,4,2,6
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,29,27,0,0,29,27,56
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,5,3,1,0,6,3,9
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,69,66,0,0,69,66,135
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,18,19,0,0,18,19,37
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,16,8,0,0,16,8,24
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,0,1,0,0,0,1,1
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,19,20,0,2,19,22,41
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,5,3,0,0,5,3,8
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,21,21,0,0,21,21,42
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,6,6,2,1,8,7,15
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,31,26,6,6,37,32,69
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,7,3,3,0,10,3,13
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,12,11,7,6,19,17,36
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,11,1,4,12,15,27
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,39,40,1,1,40,41,81
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,43,38,0,4,43,42,85
CRUZ DE MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,2,0,0,0,2,0,2
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,21,19,1,0,22,19,41
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,8,10,1,2,9,12,21
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,10,7,17,15,27,22,49
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,13,11,0,1,13,12,25
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,1,1,0,0,1,1,2
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,2,4,0,0,2,4,6
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,0,1,0,0,0,1,1
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,908,871,471,403,1379,1274,2653
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,3,3,0,0,3,3,6
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,13,1,2,12,15,27
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,19,10,2,1,21,11,32
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,88,95,82,94,170,189,359
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,10,3,0,0,10,3,13
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,29,16,1,0,30,16,46
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,93,59,3,3,96,62,158
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,9,2,3,1,12,3,15
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,0,1,0,0,0,1,1
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,1,0,0,4,1,5
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,3,2,0,0,3,2,5
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,4,6,0,10,4,14
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,12,12,2,4,14,16,30
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,10,0,1,11,11,22
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,31,31,7,4,38,35,73
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,18,15,2,0,20,15,35
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,24,23,9,5,33,28,61
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,5,0,1,0,6,0,6
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,65,72,10,5,75,77,152
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,40,33,12,7,52,40,92
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,14,14,0,0,14,14,28
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,5,0,2,2,7,2,9
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,0,1,0,0,0,1,1
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,15,22,0,5,15,27,42
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,1,3,6,3,7,6,13
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,12,3,6,4,18,7,25
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,1,1,4,5,5,6,11
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,3,6,0,1,3,7,10
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,1,1,6,12,7,13,20
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,14,15,1,0,15,15,30
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,22,14,9,10,31,24,55
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,20,19,0,0,20,19,39
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,6,9,0,0,6,9,15
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,15,23,1,0,16,23,39
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,29,28,8,5,37,33,70
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,31,25,0,1,31,26,57
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,9,6,11,13,20,19,39
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,101,97,4,5,105,102,207
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,159,152,57,46,216,198,414
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,465,467,147,156,612,623,1235
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,0,1,0,0,0,1,1
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,24,21,0,1,24,22,46
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,13,13,2,5,15,18,33
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,1,0,0,4,1,5
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,3,3,3,2,6,5,11
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,65,66,1,1,66,67,133
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,1,1,0,5,1,6
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,10,1,0,12,10,22
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,16,11,0,0,16,11,27
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,13,7,1,0,14,7,21
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,12,10,1,0,13,10,23
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,15,23,1,0,16,23,39
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,7,13,0,0,7,13,20
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,2,0,0,11,2,13
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,22,24,0,1,22,25,47
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,13,11,0,0,13,11,24
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,10,23,1,6,11,29,40
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,17,26,4,5,21,31,52
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,11,3,7,14,18,32
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,1,1,3,0,4,1,5
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,12,23,1,4,13,27,40
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,32,22,15,21,47,43,90
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,143,140,31,24,174,164,338
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,1,0,0,4,1,5
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,11,1,0,12,11,23
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,3,2,0,0,3,2,5
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,0,0,1,1,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,5,0,0,4,5,9
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,26,18,0,0,26,18,44
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,9,16,1,3,10,19,29
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,8,14,1,1,9,15,24
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,147,134,23,28,170,162,332
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,26,25,1,0,27,25,52
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,12,15,2,0,14,15,29
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,29,26,0,2,29,28,57
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,23,18,0,1,23,19,42
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,35,34,3,5,38,39,77
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,3,2,0,0,3,2,5
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,0,7,0,0,0,7,7
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,9,10,3,0,12,10,22
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,6,4,1,0,7,4,11
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,40,42,1,0,41,42,83
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,3,9,1,2,4,11,15
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,19,13,5,4,24,17,41
POCOATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,19,21,0,0,19,21,40
POCONA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,11,23,0,0,11,23,34
POJO (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,10,19,0,0,10,19,29
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,4,0,1,4,5,9
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,9,3,1,0,10,3,13
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,28,32,0,0,28,32,60
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,14,8,3,0,17,8,25
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,2,0,1,4,3,7
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,12,3,0,0,12,3,15
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,4,1,0,1,4,2,6
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,100,98,7,9,107,107,214
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,15,13,0,0,15,13,28
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,1,0,3,2,4,2,6
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,13,15,19,23,32,38,70
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,20,21,2,0,22,21,43
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,16,13,5,1,21,14,35
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,21,23,16,11,37,34,71
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,27,37,37,25,64,62,126
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,16,3,1,0,17,3,20
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,1,0,0,0,1,0,1
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,22,25,8,12,30,37,67
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,194,220,21,16,215,236,451
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,15,16,0,0,15,16,31
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2020-08-01,23,28,10,5,33,33,66
