municipality,group,variable,month,RN con apego precoz,TOTAL
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2016-06-01,1,1
TAHUA,atencion de partos en servicios,rn con apego precoz,2016-06-01,1,1
TAPACARI,atencion de partos en servicios,rn con apego precoz,2016-06-01,4,4
TARABUCO,atencion de partos en servicios,rn con apego precoz,2016-06-01,13,13
TARACO,atencion de partos en servicios,rn con apego precoz,2016-06-01,2,2
TARATA,atencion de partos en servicios,rn con apego precoz,2016-06-01,7,7
TARIJA,atencion de partos en servicios,rn con apego precoz,2016-06-01,511,511
TARVITA,atencion de partos en servicios,rn con apego precoz,2016-06-01,9,9
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2016-06-01,11,11
TIAWANACU,atencion de partos en servicios,rn con apego precoz,2016-06-01,5,5
TIPUANI,atencion de partos en servicios,rn con apego precoz,2016-06-01,6,6
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2016-06-01,75,75
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2016-06-01,23,23
TOCO,atencion de partos en servicios,rn con apego precoz,2016-06-01,5,5
TOLATA,atencion de partos en servicios,rn con apego precoz,2016-06-01,5,5
TOLEDO,atencion de partos en servicios,rn con apego precoz,2016-06-01,3,3
TOMAVE,atencion de partos en servicios,rn con apego precoz,2016-06-01,3,3
TOMINA,atencion de partos en servicios,rn con apego precoz,2016-06-01,9,9
TORO TORO,atencion de partos en servicios,rn con apego precoz,2016-06-01,6,6
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2016-06-01,19,19
TOTORA(ORR),atencion de partos en servicios,rn con apego precoz,2016-06-01,3,3
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2016-06-01,3,3
TUPIZA,atencion de partos en servicios,rn con apego precoz,2016-06-01,55,55
TURCO,atencion de partos en servicios,rn con apego precoz,2016-06-01,1,1
UMALA,atencion de partos en servicios,rn con apego precoz,2016-06-01,6,6
UNCIA,atencion de partos en servicios,rn con apego precoz,2016-06-01,27,27
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2016-06-01,10,10
URUBICHA,atencion de partos en servicios,rn con apego precoz,2016-06-01,3,3
UYUNI,atencion de partos en servicios,rn con apego precoz,2016-06-01,1,1
VACAS,atencion de partos en servicios,rn con apego precoz,2016-06-01,1,1
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2016-06-01,19,19
VIACHA,atencion de partos en servicios,rn con apego precoz,2016-06-01,54,54
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2016-06-01,5,5
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2016-06-01,53,53
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2016-06-01,4,4
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2016-06-01,6,6
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2016-06-01,97,97
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2016-06-01,4,4
VILLAZON,atencion de partos en servicios,rn con apego precoz,2016-06-01,58,58
VINTO,atencion de partos en servicios,rn con apego precoz,2016-06-01,58,58
VITICHI,atencion de partos en servicios,rn con apego precoz,2016-06-01,3,3
WALDO BALLIVIAN,atencion de partos en servicios,rn con apego precoz,2016-06-01,1,1
WARNES,atencion de partos en servicios,rn con apego precoz,2016-06-01,80,80
YACO,atencion de partos en servicios,rn con apego precoz,2016-06-01,2,2
YACUIBA,atencion de partos en servicios,rn con apego precoz,2016-06-01,177,177
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2016-06-01,6,6
YANACACHI,atencion de partos en servicios,rn con apego precoz,2016-06-01,3,3
YAPACANI,atencion de partos en servicios,rn con apego precoz,2016-06-01,94,94
YOCALLA,atencion de partos en servicios,rn con apego precoz,2016-06-01,3,3
YOTALA,atencion de partos en servicios,rn con apego precoz,2016-06-01,9,9
YUNCHARA,atencion de partos en servicios,rn con apego precoz,2016-06-01,3,3
ZUDAÑEZ,atencion de partos en servicios,rn con apego precoz,2016-06-01,6,6
ACACIO,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2016-07-01,27,27
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2016-07-01,7,7
AIQUILE,atencion de partos en servicios,rn con apego precoz,2016-07-01,24,24
ALALAY,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
ALCALA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2016-07-01,11,11
ANCORAIMES,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
ANDAMARCA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
ANTEQUERA,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
ANZALDO,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
APOLO,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
ARAMPAMPA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
ARANI,atencion de partos en servicios,rn con apego precoz,2016-07-01,11,11
ARBIETO,atencion de partos en servicios,rn con apego precoz,2016-07-01,13,13
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2016-07-01,36,36
ATOCHA,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
AYATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
AYO AYO,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2016-07-01,13,13
AZURDUY,atencion de partos en servicios,rn con apego precoz,2016-07-01,10,10
BATALLAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,9,9
BAURES,atencion de partos en servicios,rn con apego precoz,2016-07-01,7,7
BELLA FLOR,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
BERMEJO,atencion de partos en servicios,rn con apego precoz,2016-07-01,30,30
BETANZOS,atencion de partos en servicios,rn con apego precoz,2016-07-01,20,20
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2016-07-01,7,7
CABEZAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,17,17
CAIROMA,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
CAJUATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,21,21
CALACOTO,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
CAMARGO,atencion de partos en servicios,rn con apego precoz,2016-07-01,25,25
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
CAMIRI,atencion de partos en servicios,rn con apego precoz,2016-07-01,46,46
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2016-07-01,16,16
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2016-07-01,12,12
CARANAVI,atencion de partos en servicios,rn con apego precoz,2016-07-01,86,86
CARAPARI,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
CARIPUYO,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2016-07-01,9,9
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,35,35
CHAQUI,atencion de partos en servicios,rn con apego precoz,2016-07-01,10,10
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2016-07-01,43,43
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
CHIMORE,atencion de partos en servicios,rn con apego precoz,2016-07-01,16,16
CHUA COCANI,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2016-07-01,24,24
CHUMA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2016-07-01,9,9
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
CLIZA,atencion de partos en servicios,rn con apego precoz,2016-07-01,34,34
COBIJA,atencion de partos en servicios,rn con apego precoz,2016-07-01,81,81
COCAPATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,15,15
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2016-07-01,681,681
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2016-07-01,66,66
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
COLOMI,atencion de partos en servicios,rn con apego precoz,2016-07-01,23,23
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2016-07-01,10,10
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2016-07-01,7,7
COMARAPA,atencion de partos en servicios,rn con apego precoz,2016-07-01,31,31
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2016-07-01,24,24
COPACABANA,atencion de partos en servicios,rn con apego precoz,2016-07-01,9,9
CORIPATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,9,9
CORO CORO,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
COROICO,atencion de partos en servicios,rn con apego precoz,2016-07-01,24,24
CORQUE,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2016-07-01,15,15
COTOCA,atencion de partos en servicios,rn con apego precoz,2016-07-01,83,83
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,25,25
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
CULPINA,atencion de partos en servicios,rn con apego precoz,2016-07-01,16,16
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2016-07-01,7,7
EL ALTO,atencion de partos en servicios,rn con apego precoz,2016-07-01,821,821
EL CHORO,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2016-07-01,10,10
EL TORNO,atencion de partos en servicios,rn con apego precoz,2016-07-01,36,36
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2016-07-01,35,35
ESCOMA,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con apego precoz,2016-07-01,11,11
FILADELFIA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicios,rn con apego precoz,2016-07-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
GUANAY,atencion de partos en servicios,rn con apego precoz,2016-07-01,13,13
GUAQUI,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con apego precoz,2016-07-01,41,41
GUTIERREZ,atencion de partos en servicios,rn con apego precoz,2016-07-01,15,15
HUACARETA,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
HUACHACALLA,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
HUANUNI,atencion de partos en servicios,rn con apego precoz,2016-07-01,27,27
HUARACAJE,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
HUARINA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,rn con apego precoz,2016-07-01,7,7
ICHOCA,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
ICLA,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
INCAHUASI,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
INQUISIVI,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con apego precoz,2016-07-01,11,11
IXIAMAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,12,12
JESUS DE MACHACA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
LA ASUNTA,atencion de partos en servicios,rn con apego precoz,2016-07-01,42,42
LA GUARDIA,atencion de partos en servicios,rn con apego precoz,2016-07-01,58,58
LA PAZ,atencion de partos en servicios,rn con apego precoz,2016-07-01,417,417
LAGUNILLAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
LAJA,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
LAS CARRERAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
LICOMA PAMPA,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con apego precoz,2016-07-01,47,47
LLICA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
LURIBAY,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
MACHACAMARCA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
MACHARETI,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
MAGDALENA,atencion de partos en servicios,rn con apego precoz,2016-07-01,15,15
MAIRANA,atencion de partos en servicios,rn con apego precoz,2016-07-01,22,22
MAPIRI,atencion de partos en servicios,rn con apego precoz,2016-07-01,18,18
MECAPACA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
MINEROS,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
MIZQUE,atencion de partos en servicios,rn con apego precoz,2016-07-01,28,28
MOCOMOCO,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
MOJINETE,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
MONTEAGUDO,atencion de partos en servicios,rn con apego precoz,2016-07-01,23,23
MONTERO,atencion de partos en servicios,rn con apego precoz,2016-07-01,39,39
MOROCHATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
OCURI,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
OMEREQUE,atencion de partos en servicios,rn con apego precoz,2016-07-01,10,10
ORURO,atencion de partos en servicios,rn con apego precoz,2016-07-01,368,368
PADCAYA,atencion de partos en servicios,rn con apego precoz,2016-07-01,7,7
PADILLA,atencion de partos en servicios,rn con apego precoz,2016-07-01,11,11
PAILON,atencion de partos en servicios,rn con apego precoz,2016-07-01,22,22
PALCA,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2016-07-01,21,21
PAMPA AULLAGAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2016-07-01,7,7
PAPEL PAMPA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
PASORAPA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
PELECHUCO,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
POCOATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,12,12
POCONA,atencion de partos en servicios,rn con apego precoz,2016-07-01,15,15
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2016-07-01,12,12
POOPO,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
PORCO,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
POROMA,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2016-07-01,44,44
PORVENIR,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
POSTRER VALLE,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
POTOSI,atencion de partos en servicios,rn con apego precoz,2016-07-01,60,60
PRESTO,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
PUCARANI,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2016-07-01,7,7
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2016-07-01,10,10
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2016-07-01,33,33
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2016-07-01,118,118
PUNA,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
PUNATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,52,52
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2016-07-01,186,186
QUIME,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
RAVELO,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
REYES,atencion de partos en servicios,rn con apego precoz,2016-07-01,11,11
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2016-07-01,140,140
ROBORE,atencion de partos en servicios,rn con apego precoz,2016-07-01,20,20
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2016-07-01,21,21
SABAYA,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
SACABA,atencion de partos en servicios,rn con apego precoz,2016-07-01,199,199
SACABAMBA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
SACACA,atencion de partos en servicios,rn con apego precoz,2016-07-01,18,18
SAIPINA,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2016-07-01,9,9
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2016-07-01,37,37
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2016-07-01,23,23
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2016-07-01,16,16
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2016-07-01,29,29
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2016-07-01,50,50
SAN JAVIER(BNI),atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,rn con apego precoz,2016-07-01,32,32
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2016-07-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2016-07-01,44,44
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con apego precoz,2016-07-01,9,9
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2016-07-01,60,60
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,18,18
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,14,14
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2016-07-01,11,11
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2016-07-01,19,19
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2016-07-01,20,20
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2016-07-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2016-07-01,983,983
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2016-07-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
SANTIAGO DE HUARI,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
SANTIAGO DE HUATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
SENA,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2016-07-01,40,40
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2016-07-01,12,12
SIPE SIPE,atencion de partos en servicios,rn con apego precoz,2016-07-01,41,41
SOPACHUY,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
SORATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
SUCRE,atencion de partos en servicios,rn con apego precoz,2016-07-01,406,406
TACACOMA,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
TAPACARI,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
TARABUCO,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
TARACO,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
TARATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
TARIJA,atencion de partos en servicios,rn con apego precoz,2016-07-01,444,444
TARVITA,atencion de partos en servicios,rn con apego precoz,2016-07-01,11,11
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
TIAWANACU,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
TINGUIPAYA,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
TIPUANI,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2016-07-01,101,101
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2016-07-01,15,15
TOCO,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
TOLATA,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
TOLEDO,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
TOMAVE,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
TOMINA,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
TORO TORO,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2016-07-01,16,16
TOTORA(ORR),atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
TUPIZA,atencion de partos en servicios,rn con apego precoz,2016-07-01,58,58
TURCO,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
UMALA,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
UNCIA,atencion de partos en servicios,rn con apego precoz,2016-07-01,14,14
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2016-07-01,9,9
URUBICHA,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
VACAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
VIACHA,atencion de partos en servicios,rn con apego precoz,2016-07-01,54,54
VILA VILA,atencion de partos en servicios,rn con apego precoz,2016-07-01,6,6
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2016-07-01,12,12
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2016-07-01,63,63
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2016-07-01,4,4
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2016-07-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2016-07-01,9,9
VILLAZON,atencion de partos en servicios,rn con apego precoz,2016-07-01,48,48
VINTO,atencion de partos en servicios,rn con apego precoz,2016-07-01,53,53
VITICHI,atencion de partos en servicios,rn con apego precoz,2016-07-01,5,5
WALDO BALLIVIAN,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
WARNES,atencion de partos en servicios,rn con apego precoz,2016-07-01,96,96
YACO,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
YACUIBA,atencion de partos en servicios,rn con apego precoz,2016-07-01,133,133
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2016-07-01,8,8
YANACACHI,atencion de partos en servicios,rn con apego precoz,2016-07-01,2,2
YAPACANI,atencion de partos en servicios,rn con apego precoz,2016-07-01,79,79
YOTALA,atencion de partos en servicios,rn con apego precoz,2016-07-01,10,10
YUNCHARA,atencion de partos en servicios,rn con apego precoz,2016-07-01,3,3
YUNGUYO DE LITORAL,atencion de partos en servicios,rn con apego precoz,2016-07-01,1,1
ACACIO,atencion de partos en servicios,rn con apego precoz,2016-08-01,1,1
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2016-08-01,20,20
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2016-08-01,7,7
AIQUILE,atencion de partos en servicios,rn con apego precoz,2016-08-01,25,25
ALCALA,atencion de partos en servicios,rn con apego precoz,2016-08-01,4,4
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2016-08-01,5,5
ANCORAIMES,atencion de partos en servicios,rn con apego precoz,2016-08-01,4,4
ANDAMARCA,atencion de partos en servicios,rn con apego precoz,2016-08-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con apego precoz,2016-08-01,1,1
ANZALDO,atencion de partos en servicios,rn con apego precoz,2016-08-01,3,3
APOLO,atencion de partos en servicios,rn con apego precoz,2016-08-01,16,16
ARAMPAMPA,atencion de partos en servicios,rn con apego precoz,2016-08-01,1,1
ARANI,atencion de partos en servicios,rn con apego precoz,2016-08-01,12,12
ARBIETO,atencion de partos en servicios,rn con apego precoz,2016-08-01,15,15
ARQUE,atencion de partos en servicios,rn con apego precoz,2016-08-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2016-08-01,46,46
ATOCHA,atencion de partos en servicios,rn con apego precoz,2016-08-01,8,8
AYATA,atencion de partos en servicios,rn con apego precoz,2016-08-01,1,1
AYO AYO,atencion de partos en servicios,rn con apego precoz,2016-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2016-08-01,15,15
AZURDUY,atencion de partos en servicios,rn con apego precoz,2016-08-01,9,9
BATALLAS,atencion de partos en servicios,rn con apego precoz,2016-08-01,4,4
