municipality,group,variable,month,Otras actividades,TOTAL
RAVELO,otras actividades de enfermeria,otras actividades,2016-06-01,3,3
REYES,otras actividades de enfermeria,otras actividades,2016-06-01,341,341
RIBERALTA,otras actividades de enfermeria,otras actividades,2016-06-01,59013,59013
ROBORE,otras actividades de enfermeria,otras actividades,2016-06-01,2603,2603
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2016-06-01,208,208
SABAYA,otras actividades de enfermeria,otras actividades,2016-06-01,46,46
SACABA,otras actividades de enfermeria,otras actividades,2016-06-01,4454,4454
SACABAMBA,otras actividades de enfermeria,otras actividades,2016-06-01,6,6
SACACA,otras actividades de enfermeria,otras actividades,2016-06-01,4,4
SAIPINA,otras actividades de enfermeria,otras actividades,2016-06-01,62,62
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2016-06-01,122,122
SAMAIPATA,otras actividades de enfermeria,otras actividades,2016-06-01,166,166
SAN ANDRES,otras actividades de enfermeria,otras actividades,2016-06-01,26,26
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2016-06-01,83,83
SAN BORJA,otras actividades de enfermeria,otras actividades,2016-06-01,675,675
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2016-06-01,215,215
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2016-06-01,2204,2204
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2016-06-01,4053,4053
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2016-06-01,80,80
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2016-06-01,357,357
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2016-06-01,1974,1974
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2016-06-01,143,143
SAN JULIAN,otras actividades de enfermeria,otras actividades,2016-06-01,741,741
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2016-06-01,1,1
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2016-06-01,275,275
SAN LUCAS,otras actividades de enfermeria,otras actividades,2016-06-01,635,635
SAN MATIAS,otras actividades de enfermeria,otras actividades,2016-06-01,868,868
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2016-06-01,64,64
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2016-06-01,2,2
SAN PEDRO,otras actividades de enfermeria,otras actividades,2016-06-01,317,317
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2016-06-01,20,20
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2016-06-01,39,39
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2016-06-01,8,8
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2016-06-01,8,8
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2016-06-01,49,49
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2016-06-01,2,2
SANTA ANA,otras actividades de enfermeria,otras actividades,2016-06-01,126,126
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2016-06-01,561814,561814
SANTA ROSA,otras actividades de enfermeria,otras actividades,2016-06-01,28,28
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2016-06-01,197,197
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2016-06-01,1,1
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2016-06-01,49,49
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2016-06-01,1,1
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2016-06-01,11,11
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2016-06-01,2,2
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2016-06-01,12,12
SENA,otras actividades de enfermeria,otras actividades,2016-06-01,35,35
SHINAOTA,otras actividades de enfermeria,otras actividades,2016-06-01,5,5
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2016-06-01,7,7
SIPE SIPE,otras actividades de enfermeria,otras actividades,2016-06-01,149,149
SOPACHUY,otras actividades de enfermeria,otras actividades,2016-06-01,8,8
SORATA,otras actividades de enfermeria,otras actividades,2016-06-01,39,39
SUCRE,otras actividades de enfermeria,otras actividades,2016-06-01,75027,75027
TACOBAMBA,otras actividades de enfermeria,otras actividades,2016-06-01,1,1
TACOPAYA,otras actividades de enfermeria,otras actividades,2016-06-01,12,12
TAHUA,otras actividades de enfermeria,otras actividades,2016-06-01,37,37
TARABUCO,otras actividades de enfermeria,otras actividades,2016-06-01,3,3
TARATA,otras actividades de enfermeria,otras actividades,2016-06-01,451,451
TARIJA,otras actividades de enfermeria,otras actividades,2016-06-01,623369,623369
TARVITA,otras actividades de enfermeria,otras actividades,2016-06-01,29,29
TEOPONTE,otras actividades de enfermeria,otras actividades,2016-06-01,116,116
TIAWANACU,otras actividades de enfermeria,otras actividades,2016-06-01,3,3
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2016-06-01,2,2
TIPUANI,otras actividades de enfermeria,otras actividades,2016-06-01,7,7
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2016-06-01,96,96
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2016-06-01,11,11
TOCO,otras actividades de enfermeria,otras actividades,2016-06-01,5,5
TOLATA,otras actividades de enfermeria,otras actividades,2016-06-01,2,2
TOLEDO,otras actividades de enfermeria,otras actividades,2016-06-01,4,4
TOMAVE,otras actividades de enfermeria,otras actividades,2016-06-01,6,6
TOMINA,otras actividades de enfermeria,otras actividades,2016-06-01,605,605
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2016-06-01,6,6
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2016-06-01,3,3
TRIGAL,otras actividades de enfermeria,otras actividades,2016-06-01,26,26
TRINIDAD,otras actividades de enfermeria,otras actividades,2016-06-01,141477,141477
TUPIZA,otras actividades de enfermeria,otras actividades,2016-06-01,10106,10106
TURCO,otras actividades de enfermeria,otras actividades,2016-06-01,14,14
UMALA,otras actividades de enfermeria,otras actividades,2016-06-01,2,2
UNCIA,otras actividades de enfermeria,otras actividades,2016-06-01,32,32
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2016-06-01,96,96
URUBICHA,otras actividades de enfermeria,otras actividades,2016-06-01,182,182
UYUNI,otras actividades de enfermeria,otras actividades,2016-06-01,63,63
VACAS,otras actividades de enfermeria,otras actividades,2016-06-01,1,1
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2016-06-01,366,366
VIACHA,otras actividades de enfermeria,otras actividades,2016-06-01,227,227
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2016-06-01,10,10
VILLA MONTES,otras actividades de enfermeria,otras actividades,2016-06-01,11591,11591
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2016-06-01,3,3
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2016-06-01,8,8
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2016-06-01,86,86
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2016-06-01,43,43
VILLAZON,otras actividades de enfermeria,otras actividades,2016-06-01,595,595
VINTO,otras actividades de enfermeria,otras actividades,2016-06-01,6,6
VITICHI,otras actividades de enfermeria,otras actividades,2016-06-01,6,6
WARNES,otras actividades de enfermeria,otras actividades,2016-06-01,646,646
YACO,otras actividades de enfermeria,otras actividades,2016-06-01,61,61
YACUIBA,otras actividades de enfermeria,otras actividades,2016-06-01,54910,54910
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2016-06-01,5,5
YANACACHI,otras actividades de enfermeria,otras actividades,2016-06-01,28,28
YAPACANI,otras actividades de enfermeria,otras actividades,2016-06-01,1339,1339
YOCALLA,otras actividades de enfermeria,otras actividades,2016-06-01,2,2
YOTALA,otras actividades de enfermeria,otras actividades,2016-06-01,3,3
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2016-06-01,143,143
ACACIO,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
ACHACACHI,otras actividades de enfermeria,otras actividades,2016-07-01,499,499
ACHOCALLA,otras actividades de enfermeria,otras actividades,2016-07-01,30,30
AIQUILE,otras actividades de enfermeria,otras actividades,2016-07-01,125,125
ALCALA,otras actividades de enfermeria,otras actividades,2016-07-01,11,11
ANCORAIMES,otras actividades de enfermeria,otras actividades,2016-07-01,7,7
ANDAMARCA,otras actividades de enfermeria,otras actividades,2016-07-01,72,72
ANTEQUERA,otras actividades de enfermeria,otras actividades,2016-07-01,20,20
ANZALDO,otras actividades de enfermeria,otras actividades,2016-07-01,13,13
APOLO,otras actividades de enfermeria,otras actividades,2016-07-01,39,39
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
ARANI,otras actividades de enfermeria,otras actividades,2016-07-01,20,20
ARBIETO,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
ARQUE,otras actividades de enfermeria,otras actividades,2016-07-01,5,5
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2016-07-01,857,857
ATOCHA,otras actividades de enfermeria,otras actividades,2016-07-01,1756,1756
AYATA,otras actividades de enfermeria,otras actividades,2016-07-01,6,6
AYO AYO,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2016-07-01,53,53
AZURDUY,otras actividades de enfermeria,otras actividades,2016-07-01,5,5
BATALLAS,otras actividades de enfermeria,otras actividades,2016-07-01,13,13
BAURES,otras actividades de enfermeria,otras actividades,2016-07-01,71,71
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
BELEN DE URMIRI,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
BELLA FLOR,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
BERMEJO,otras actividades de enfermeria,otras actividades,2016-07-01,437,437
BETANZOS,otras actividades de enfermeria,otras actividades,2016-07-01,58,58
BOLIVAR,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
BOLPEBRA,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
BOYUIBE,otras actividades de enfermeria,otras actividades,2016-07-01,87,87
BUENA VISTA,otras actividades de enfermeria,otras actividades,2016-07-01,127,127
CABEZAS,otras actividades de enfermeria,otras actividades,2016-07-01,173,173
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2016-07-01,26,26
CAJUATA,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
CALACOTO,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2016-07-01,9,9
CAMARGO,otras actividades de enfermeria,otras actividades,2016-07-01,1490,1490
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2016-07-01,2,2
CAMIRI,otras actividades de enfermeria,otras actividades,2016-07-01,15151,15151
CAPINOTA,otras actividades de enfermeria,otras actividades,2016-07-01,10,10
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
CARACOLLO,otras actividades de enfermeria,otras actividades,2016-07-01,49,49
CARANAVI,otras actividades de enfermeria,otras actividades,2016-07-01,12375,12375
CARAPARI,otras actividades de enfermeria,otras actividades,2016-07-01,429,429
CARIPUYO,otras actividades de enfermeria,otras actividades,2016-07-01,10,10
CHALLAPATA,otras actividades de enfermeria,otras actividades,2016-07-01,1753,1753
CHAQUI,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
CHARAGUA,otras actividades de enfermeria,otras actividades,2016-07-01,72,72
CHAYANTA,otras actividades de enfermeria,otras actividades,2016-07-01,112,112
CHIMORE,otras actividades de enfermeria,otras actividades,2016-07-01,218,218
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
CHUA COCANI,otras actividades de enfermeria,otras actividades,2016-07-01,7,7
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2016-07-01,7,7
CHUMA,otras actividades de enfermeria,otras actividades,2016-07-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
CKOCHAS,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
CLIZA,otras actividades de enfermeria,otras actividades,2016-07-01,33,33
COBIJA,otras actividades de enfermeria,otras actividades,2016-07-01,3137,3137
COCAPATA,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
COCHABAMBA,otras actividades de enfermeria,otras actividades,2016-07-01,43600,43600
COIPASA,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2016-07-01,1286,1286
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2016-07-01,51,51
COLLANA,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
COLOMI,otras actividades de enfermeria,otras actividades,2016-07-01,149,149
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2016-07-01,31,31
COLQUECHACA,otras actividades de enfermeria,otras actividades,2016-07-01,30,30
COLQUIRI,otras actividades de enfermeria,otras actividades,2016-07-01,27,27
COMARAPA,otras actividades de enfermeria,otras actividades,2016-07-01,18,18
COMBAYA,otras actividades de enfermeria,otras actividades,2016-07-01,79,79
CONCEPCION,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
COPACABANA,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
CORIPATA,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
CORO CORO,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
COROICO,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
CORQUE,otras actividades de enfermeria,otras actividades,2016-07-01,24,24
COTAGAITA,otras actividades de enfermeria,otras actividades,2016-07-01,981,981
COTOCA,otras actividades de enfermeria,otras actividades,2016-07-01,2652,2652
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2016-07-01,786,786
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2016-07-01,1,1
CUEVO,otras actividades de enfermeria,otras actividades,2016-07-01,28,28
CULPINA,otras actividades de enfermeria,otras actividades,2016-07-01,145,145
CURVA,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
EL ALTO,otras actividades de enfermeria,otras actividades,2016-07-01,177672,177672
EL CHORO,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2016-07-01,26,26
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2016-07-01,2,2
EL TORNO,otras actividades de enfermeria,otras actividades,2016-07-01,12076,12076
EL VILLAR,otras actividades de enfermeria,otras actividades,2016-07-01,11,11
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2016-07-01,174,174
ESCOMA,otras actividades de enfermeria,otras actividades,2016-07-01,74,74
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2016-07-01,123,123
FILADELFIA,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2016-07-01,155,155
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2016-07-01,4,4
GUANAY,otras actividades de enfermeria,otras actividades,2016-07-01,191,191
GUAQUI,otras actividades de enfermeria,otras actividades,2016-07-01,6,6
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2016-07-01,28814,28814
GUTIERREZ,otras actividades de enfermeria,otras actividades,2016-07-01,110,110
HUACARETA,otras actividades de enfermeria,otras actividades,2016-07-01,74,74
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2016-07-01,4,4
HUANUNI,otras actividades de enfermeria,otras actividades,2016-07-01,15850,15850
HUARACAJE,otras actividades de enfermeria,otras actividades,2016-07-01,13,13
HUARINA,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
HUATAJATA,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2016-07-01,15,15
ICHOCA,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
ICLA,otras actividades de enfermeria,otras actividades,2016-07-01,393,393
INCAHUASI,otras actividades de enfermeria,otras actividades,2016-07-01,43,43
INQUISIVI,otras actividades de enfermeria,otras actividades,2016-07-01,5,5
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2016-07-01,133,133
IXIAMAS,otras actividades de enfermeria,otras actividades,2016-07-01,42,42
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2016-07-01,14,14
LA ASUNTA,otras actividades de enfermeria,otras actividades,2016-07-01,138,138
LA GUARDIA,otras actividades de enfermeria,otras actividades,2016-07-01,1685,1685
LA PAZ,otras actividades de enfermeria,otras actividades,2016-07-01,25983,25983
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2016-07-01,108,108
LAJA,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2016-07-01,36,36
LLALLAGUA,otras actividades de enfermeria,otras actividades,2016-07-01,4255,4255
LORETO,otras actividades de enfermeria,otras actividades,2016-07-01,10,10
LURIBAY,otras actividades de enfermeria,otras actividades,2016-07-01,22,22
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
MACHARETI,otras actividades de enfermeria,otras actividades,2016-07-01,54,54
MAGDALENA,otras actividades de enfermeria,otras actividades,2016-07-01,145,145
MAIRANA,otras actividades de enfermeria,otras actividades,2016-07-01,794,794
MECAPACA,otras actividades de enfermeria,otras actividades,2016-07-01,57,57
MINEROS,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
MIZQUE,otras actividades de enfermeria,otras actividades,2016-07-01,2037,2037
MOCOMOCO,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
MOJOCOYA,otras actividades de enfermeria,otras actividades,2016-07-01,16,16
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2016-07-01,573,573
MONTERO,otras actividades de enfermeria,otras actividades,2016-07-01,69636,69636
MORO MORO,otras actividades de enfermeria,otras actividades,2016-07-01,21,21
MOROCHATA,otras actividades de enfermeria,otras actividades,2016-07-01,6,6
OKINAWA,otras actividades de enfermeria,otras actividades,2016-07-01,18,18
OMEREQUE,otras actividades de enfermeria,otras actividades,2016-07-01,110,110
ORURO,otras actividades de enfermeria,otras actividades,2016-07-01,13555,13555
PADCAYA,otras actividades de enfermeria,otras actividades,2016-07-01,47,47
PADILLA,otras actividades de enfermeria,otras actividades,2016-07-01,871,871
PAILON,otras actividades de enfermeria,otras actividades,2016-07-01,322,322
PALCA,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2016-07-01,84,84
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2016-07-01,71,71
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2016-07-01,9,9
PASORAPA,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
PATACAMAYA,otras actividades de enfermeria,otras actividades,2016-07-01,33,33
PAZÑA,otras actividades de enfermeria,otras actividades,2016-07-01,45,45
POCOATA,otras actividades de enfermeria,otras actividades,2016-07-01,11,11
POCONA,otras actividades de enfermeria,otras actividades,2016-07-01,109,109
POJO (CBBA),otras actividades de enfermeria,otras actividades,2016-07-01,30,30
POOPO,otras actividades de enfermeria,otras actividades,2016-07-01,140,140
PORCO,otras actividades de enfermeria,otras actividades,2016-07-01,8,8
POROMA,otras actividades de enfermeria,otras actividades,2016-07-01,10,10
PORONGO,otras actividades de enfermeria,otras actividades,2016-07-01,59,59
PORTACHUELO,otras actividades de enfermeria,otras actividades,2016-07-01,905,905
PORVENIR,otras actividades de enfermeria,otras actividades,2016-07-01,130,130
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
POTOSI,otras actividades de enfermeria,otras actividades,2016-07-01,35724,35724
PRESTO,otras actividades de enfermeria,otras actividades,2016-07-01,8,8
PUCARA,otras actividades de enfermeria,otras actividades,2016-07-01,6,6
PUCARANI,otras actividades de enfermeria,otras actividades,2016-07-01,17,17
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2016-07-01,5,5
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2016-07-01,22,22
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2016-07-01,33,33
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2016-07-01,128,128
PUERTO RICO,otras actividades de enfermeria,otras actividades,2016-07-01,26,26
PUERTO SILES,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2016-07-01,413,413
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2016-07-01,106,106
PUNA,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
PUNATA,otras actividades de enfermeria,otras actividades,2016-07-01,220,220
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2016-07-01,368,368
QUIME,otras actividades de enfermeria,otras actividades,2016-07-01,436,436
RAVELO,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
REYES,otras actividades de enfermeria,otras actividades,2016-07-01,248,248
RIBERALTA,otras actividades de enfermeria,otras actividades,2016-07-01,73574,73574
ROBORE,otras actividades de enfermeria,otras actividades,2016-07-01,1840,1840
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2016-07-01,333,333
SABAYA,otras actividades de enfermeria,otras actividades,2016-07-01,49,49
SACABA,otras actividades de enfermeria,otras actividades,2016-07-01,3858,3858
SACABAMBA,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
SACACA,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
SAIPINA,otras actividades de enfermeria,otras actividades,2016-07-01,39,39
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2016-07-01,8,8
SAMAIPATA,otras actividades de enfermeria,otras actividades,2016-07-01,201,201
SAN ANDRES,otras actividades de enfermeria,otras actividades,2016-07-01,29,29
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2016-07-01,80,80
SAN BENITO,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
SAN BORJA,otras actividades de enfermeria,otras actividades,2016-07-01,647,647
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2016-07-01,27,27
SAN CARLOS,otras actividades de enfermeria,otras actividades,2016-07-01,264,264
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2016-07-01,2008,2008
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2016-07-01,469,469
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2016-07-01,65,65
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2016-07-01,77,77
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2016-07-01,256,256
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2016-07-01,1636,1636
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2016-07-01,166,166
SAN JULIAN,otras actividades de enfermeria,otras actividades,2016-07-01,464,464
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2016-07-01,164,164
SAN LUCAS,otras actividades de enfermeria,otras actividades,2016-07-01,637,637
SAN MATIAS,otras actividades de enfermeria,otras actividades,2016-07-01,316,316
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2016-07-01,70,70
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2016-07-01,6,6
SAN PEDRO,otras actividades de enfermeria,otras actividades,2016-07-01,209,209
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2016-07-01,10,10
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2016-07-01,50,50
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2016-07-01,10,10
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2016-07-01,69,69
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2016-07-01,385,385
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2016-07-01,301,301
SANTA ANA,otras actividades de enfermeria,otras actividades,2016-07-01,775,775
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2016-07-01,283581,283581
SANTA ROSA,otras actividades de enfermeria,otras actividades,2016-07-01,54,54
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2016-07-01,139,139
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2016-07-01,70,70
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2016-07-01,6,6
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2016-07-01,28,28
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2016-07-01,23,23
SENA,otras actividades de enfermeria,otras actividades,2016-07-01,51,51
SHINAOTA,otras actividades de enfermeria,otras actividades,2016-07-01,142,142
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2016-07-01,26,26
SICAYA,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
SIPE SIPE,otras actividades de enfermeria,otras actividades,2016-07-01,22,22
SOPACHUY,otras actividades de enfermeria,otras actividades,2016-07-01,13,13
SORACACHI,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
SORATA,otras actividades de enfermeria,otras actividades,2016-07-01,358,358
SUCRE,otras actividades de enfermeria,otras actividades,2016-07-01,117728,117728
TACACOMA,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
TACOBAMBA,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
TACOPAYA,otras actividades de enfermeria,otras actividades,2016-07-01,21,21
TAHUA,otras actividades de enfermeria,otras actividades,2016-07-01,51,51
TAPACARI,otras actividades de enfermeria,otras actividades,2016-07-01,6,6
TARABUCO,otras actividades de enfermeria,otras actividades,2016-07-01,3,3
TARACO,otras actividades de enfermeria,otras actividades,2016-07-01,62,62
TARATA,otras actividades de enfermeria,otras actividades,2016-07-01,278,278
TARIJA,otras actividades de enfermeria,otras actividades,2016-07-01,276153,276153
TARVITA,otras actividades de enfermeria,otras actividades,2016-07-01,176,176
TEOPONTE,otras actividades de enfermeria,otras actividades,2016-07-01,113,113
TIAWANACU,otras actividades de enfermeria,otras actividades,2016-07-01,7,7
TIPUANI,otras actividades de enfermeria,otras actividades,2016-07-01,7,7
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2016-07-01,99,99
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2016-07-01,5,5
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2016-07-01,2,2
TOCO,otras actividades de enfermeria,otras actividades,2016-07-01,19,19
TOLATA,otras actividades de enfermeria,otras actividades,2016-07-01,4,4
TOLEDO,otras actividades de enfermeria,otras actividades,2016-07-01,6,6
TOMAVE,otras actividades de enfermeria,otras actividades,2016-07-01,2,2
TOMINA,otras actividades de enfermeria,otras actividades,2016-07-01,290,290
TORO TORO,otras actividades de enfermeria,otras actividades,2016-07-01,1,1
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2016-07-01,303,303
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2016-07-01,5,5
