,group,variable,month,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA RIVERO,rabia,no de personas con esquema reducido completo,2020-10-01,2,1,2,1,3
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2020-10-01,0,1,0,1,1
VILLAZON,rabia,no de personas con esquema reducido completo,2020-10-01,0,4,0,4,4
WARNES,rabia,no de personas con esquema reducido completo,2020-10-01,4,9,4,9,13
YAPACANI,rabia,no de personas con esquema reducido completo,2020-10-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con esquema reducido completo,2020-11-01,1,3,1,3,4
AIQUILE,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
ANCORAIMES,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
ATOCHA,rabia,no de personas con esquema reducido completo,2020-11-01,2,1,2,1,3
BATALLAS,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
BERMEJO,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
CALAMARCA,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
CAMIRI,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
CARANAVI,rabia,no de personas con esquema reducido completo,2020-11-01,2,2,2,2,4
CHARAGUA,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
CHIMORE,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2020-11-01,30,18,30,18,48
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2020-11-01,3,1,3,1,4
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
COLQUENCHA,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con esquema reducido completo,2020-11-01,1,1,1,1,2
COMARAPA,rabia,no de personas con esquema reducido completo,2020-11-01,3,1,3,1,4
CONCEPCION,rabia,no de personas con esquema reducido completo,2020-11-01,2,2,2,2,4
CORIPATA,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
COTOCA,rabia,no de personas con esquema reducido completo,2020-11-01,8,7,8,7,15
DESAGUADERO,rabia,no de personas con esquema reducido completo,2020-11-01,1,1,1,1,2
EL ALTO,rabia,no de personas con esquema reducido completo,2020-11-01,52,42,52,42,94
EL TORNO,rabia,no de personas con esquema reducido completo,2020-11-01,5,11,5,11,16
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
FERNANDEZ ALONSO,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
GUANAY,rabia,no de personas con esquema reducido completo,2020-11-01,1,1,1,1,2
HUANUNI,rabia,no de personas con esquema reducido completo,2020-11-01,0,3,0,3,3
LA ASUNTA,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2020-11-01,11,21,11,21,32
LA PAZ,rabia,no de personas con esquema reducido completo,2020-11-01,58,61,58,61,119
MAIRANA,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
MONTERO,rabia,no de personas con esquema reducido completo,2020-11-01,7,4,7,4,11
MOROCHATA,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
OCURI,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
ORURO,rabia,no de personas con esquema reducido completo,2020-11-01,23,12,23,12,35
PAZÑA,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
PORCO,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
PORONGO,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2020-11-01,2,1,2,1,3
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
PUNATA,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2020-11-01,2,1,2,1,3
SACABA,rabia,no de personas con esquema reducido completo,2020-11-01,10,7,10,7,17
SAN ANTONIO DE LOMERIO,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con esquema reducido completo,2020-11-01,0,2,0,2,2
SAN CARLOS,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2020-11-01,1,6,1,6,7
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2020-11-01,3,1,3,1,4
SAN MATIAS,rabia,no de personas con esquema reducido completo,2020-11-01,1,1,1,1,2
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2020-11-01,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2020-11-01,91,96,91,96,187
SANTIVAÑES,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2020-11-01,2,1,2,1,3
SIPE SIPE,rabia,no de personas con esquema reducido completo,2020-11-01,5,3,5,3,8
SUCRE,rabia,no de personas con esquema reducido completo,2020-11-01,44,36,44,36,80
TARATA,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
TEOPONTE,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
TIPUANI,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2020-11-01,2,3,2,3,5
TRINIDAD,rabia,no de personas con esquema reducido completo,2020-11-01,24,9,24,9,33
TUPIZA,rabia,no de personas con esquema reducido completo,2020-11-01,1,0,1,0,1
UYUNI,rabia,no de personas con esquema reducido completo,2020-11-01,1,1,1,1,2
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2020-11-01,0,6,0,6,6
VIACHA,rabia,no de personas con esquema reducido completo,2020-11-01,1,2,1,2,3
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2020-11-01,1,1,1,1,2
VINTO,rabia,no de personas con esquema reducido completo,2020-11-01,0,1,0,1,1
WARNES,rabia,no de personas con esquema reducido completo,2020-11-01,6,7,6,7,13
ACHACACHI,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
ACHOCALLA,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
ARANI,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
BERMEJO,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
CABEZAS,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
CAJUATA,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
CALAMARCA,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
CARANAVI,rabia,no de personas con esquema reducido completo,2020-12-01,4,1,4,1,5
COCAPATA,rabia,no de personas con esquema reducido completo,2020-12-01,1,1,1,1,2
COCHABAMBA,rabia,no de personas con esquema reducido completo,2020-12-01,41,30,41,30,71
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2020-12-01,4,5,4,5,9
COLOMI,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
COMARAPA,rabia,no de personas con esquema reducido completo,2020-12-01,3,0,3,0,3
CONCEPCION,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
COTOCA,rabia,no de personas con esquema reducido completo,2020-12-01,7,6,7,6,13
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2020-12-01,0,3,0,3,3
EL ALTO,rabia,no de personas con esquema reducido completo,2020-12-01,26,33,26,33,59
EL TORNO,rabia,no de personas con esquema reducido completo,2020-12-01,9,7,9,7,16
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
EUCALIPTUS,rabia,no de personas con esquema reducido completo,2020-12-01,0,7,0,7,7
FERNANDEZ ALONSO,rabia,no de personas con esquema reducido completo,2020-12-01,1,1,1,1,2
GUANAY,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
ICLA,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
JESUS DE MACHACA,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2020-12-01,9,9,9,9,18
LA PAZ,rabia,no de personas con esquema reducido completo,2020-12-01,28,27,28,27,55
LAJA,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
MAIRANA,rabia,no de personas con esquema reducido completo,2020-12-01,0,2,0,2,2
MINEROS,rabia,no de personas con esquema reducido completo,2020-12-01,5,0,5,0,5
MOCOMOCO,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
MONTERO,rabia,no de personas con esquema reducido completo,2020-12-01,6,5,6,5,11
OKINAWA,rabia,no de personas con esquema reducido completo,2020-12-01,3,0,3,0,3
ORURO,rabia,no de personas con esquema reducido completo,2020-12-01,20,12,20,12,32
PADILLA,rabia,no de personas con esquema reducido completo,2020-12-01,1,1,1,1,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2020-12-01,2,2,2,2,4
PUCARANI,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2020-12-01,1,1,1,1,2
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2020-12-01,7,5,7,5,12
SACABA,rabia,no de personas con esquema reducido completo,2020-12-01,3,7,3,7,10
SAMAIPATA,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
SAN ANDRES,rabia,no de personas con esquema reducido completo,2020-12-01,2,1,2,1,3
SAN CARLOS,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2020-12-01,0,2,0,2,2
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2020-12-01,2,0,2,0,2
SAN LUCAS,rabia,no de personas con esquema reducido completo,2020-12-01,2,1,2,1,3
SAN PEDRO,rabia,no de personas con esquema reducido completo,2020-12-01,2,0,2,0,2
SAN PEDRO DE CURAHUARA,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
SAN RAFAEL,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2020-12-01,116,102,116,102,218
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2020-12-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con esquema reducido completo,2020-12-01,8,8,8,8,16
SUCRE,rabia,no de personas con esquema reducido completo,2020-12-01,38,28,38,28,66
TARIJA,rabia,no de personas con esquema reducido completo,2020-12-01,6,14,6,14,20
TEOPONTE,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
TIPUANI,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2020-12-01,4,1,4,1,5
TOCO,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
TRIGAL,rabia,no de personas con esquema reducido completo,2020-12-01,4,1,4,1,5
TRINIDAD,rabia,no de personas con esquema reducido completo,2020-12-01,3,3,3,3,6
UNCIA,rabia,no de personas con esquema reducido completo,2020-12-01,1,0,1,0,1
UYUNI,rabia,no de personas con esquema reducido completo,2020-12-01,2,0,2,0,2
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2020-12-01,1,1,1,1,2
VIACHA,rabia,no de personas con esquema reducido completo,2020-12-01,3,0,3,0,3
VILLA RIVERO,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
VILLAZON,rabia,no de personas con esquema reducido completo,2020-12-01,1,1,1,1,2
VINTO,rabia,no de personas con esquema reducido completo,2020-12-01,2,7,2,7,9
WARNES,rabia,no de personas con esquema reducido completo,2020-12-01,5,4,5,4,9
YANACACHI,rabia,no de personas con esquema reducido completo,2020-12-01,2,0,2,0,2
YAPACANI,rabia,no de personas con esquema reducido completo,2020-12-01,0,1,0,1,1
