,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
TIPUANI,rabia,no de personas con vacuna antirrabica,2020-07-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2020-07-01,4,1,4,1,5
TOCO,rabia,no de personas con vacuna antirrabica,2020-07-01,3,3,3,3,6
TRINIDAD,rabia,no de personas con vacuna antirrabica,2020-07-01,19,17,19,17,36
TUPIZA,rabia,no de personas con vacuna antirrabica,2020-07-01,2,0,2,0,2
UYUNI,rabia,no de personas con vacuna antirrabica,2020-07-01,4,2,4,2,6
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2020-07-01,3,3,3,3,6
VIACHA,rabia,no de personas con vacuna antirrabica,2020-07-01,1,1,1,1,2
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2020-07-01,1,0,1,0,1
VINTO,rabia,no de personas con vacuna antirrabica,2020-07-01,0,1,0,1,1
WARNES,rabia,no de personas con vacuna antirrabica,2020-07-01,13,7,13,7,20
YAPACANI,rabia,no de personas con vacuna antirrabica,2020-07-01,4,4,4,4,8
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2020-08-01,2,1,2,1,3
AIQUILE,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
ANZALDO,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
APOLO,rabia,no de personas con vacuna antirrabica,2020-08-01,1,1,1,1,2
ARBIETO,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2020-08-01,1,1,1,1,2
CABEZAS,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2020-08-01,1,2,1,2,3
CHIMORE,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2020-08-01,3,0,3,0,3
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2020-08-01,28,26,28,26,54
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
COLOMI,rabia,no de personas con vacuna antirrabica,2020-08-01,2,2,2,2,4
COMARAPA,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
CONCEPCION,rabia,no de personas con vacuna antirrabica,2020-08-01,4,1,4,1,5
CORIPATA,rabia,no de personas con vacuna antirrabica,2020-08-01,1,1,1,1,2
COROICO,rabia,no de personas con vacuna antirrabica,2020-08-01,2,2,2,2,4
COTOCA,rabia,no de personas con vacuna antirrabica,2020-08-01,4,6,4,6,10
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2020-08-01,4,2,4,2,6
EL ALTO,rabia,no de personas con vacuna antirrabica,2020-08-01,24,40,24,40,64
EL CHORO,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
EL TORNO,rabia,no de personas con vacuna antirrabica,2020-08-01,8,6,8,6,14
GUANAY,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2020-08-01,0,2,0,2,2
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2020-08-01,1,1,1,1,2
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2020-08-01,22,16,22,16,38
LA PAZ,rabia,no de personas con vacuna antirrabica,2020-08-01,70,44,70,44,114
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
MINEROS,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2020-08-01,1,1,1,1,2
MONTERO,rabia,no de personas con vacuna antirrabica,2020-08-01,10,4,10,4,14
MORO MORO,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
OKINAWA,rabia,no de personas con vacuna antirrabica,2020-08-01,0,2,0,2,2
ORURO,rabia,no de personas con vacuna antirrabica,2020-08-01,21,24,21,24,45
PAILON,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
PAZÑA,rabia,no de personas con vacuna antirrabica,2020-08-01,1,1,1,1,2
PORONGO,rabia,no de personas con vacuna antirrabica,2020-08-01,3,1,3,1,4
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2020-08-01,1,2,1,2,3
POTOSI,rabia,no de personas con vacuna antirrabica,2020-08-01,43,68,43,68,111
PUCARANI,rabia,no de personas con vacuna antirrabica,2020-08-01,2,0,2,0,2
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2020-08-01,1,1,1,1,2
PUNATA,rabia,no de personas con vacuna antirrabica,2020-08-01,1,1,1,1,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2020-08-01,3,2,3,2,5
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
SACABA,rabia,no de personas con vacuna antirrabica,2020-08-01,6,5,6,5,11
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2020-08-01,2,1,2,1,3
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2020-08-01,1,2,1,2,3
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2020-08-01,0,3,0,3,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2020-08-01,4,0,4,0,4
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2020-08-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
SAN RAFAEL,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2020-08-01,352,252,352,252,604
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2020-08-01,2,3,2,3,5
SUCRE,rabia,no de personas con vacuna antirrabica,2020-08-01,36,22,36,22,58
TAPACARI,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
TARIJA,rabia,no de personas con vacuna antirrabica,2020-08-01,9,8,9,8,17
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2020-08-01,2,3,2,3,5
TOCO,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2020-08-01,29,21,29,21,50
UYUNI,rabia,no de personas con vacuna antirrabica,2020-08-01,1,0,1,0,1
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2020-08-01,5,5,5,5,10
VILLA RIVERO,rabia,no de personas con vacuna antirrabica,2020-08-01,2,1,2,1,3
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2020-08-01,1,1,1,1,2
VINTO,rabia,no de personas con vacuna antirrabica,2020-08-01,5,8,5,8,13
WARNES,rabia,no de personas con vacuna antirrabica,2020-08-01,12,16,12,16,28
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2020-08-01,0,1,0,1,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2020-08-01,2,6,2,6,8
ACHACACHI,rabia,no de personas con vacuna antirrabica,2020-09-01,0,2,0,2,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2020-09-01,3,0,3,0,3
AIQUILE,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2020-09-01,5,4,5,4,9
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
ATOCHA,rabia,no de personas con vacuna antirrabica,2020-09-01,3,1,3,1,4
CABEZAS,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2020-09-01,2,0,2,0,2
CAPINOTA,rabia,no de personas con vacuna antirrabica,2020-09-01,2,1,2,1,3
CARACOLLO,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
CARAPARI,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
CHIMORE,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2020-09-01,36,34,36,34,70
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2020-09-01,0,3,0,3,3
COLLANA,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
COLOMI,rabia,no de personas con vacuna antirrabica,2020-09-01,2,1,2,1,3
COLQUIRI,rabia,no de personas con vacuna antirrabica,2020-09-01,2,1,2,1,3
COMARAPA,rabia,no de personas con vacuna antirrabica,2020-09-01,2,2,2,2,4
COPACABANA,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
CORIPATA,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
COROICO,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
COTOCA,rabia,no de personas con vacuna antirrabica,2020-09-01,6,10,6,10,16
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2020-09-01,2,3,2,3,5
EL ALTO,rabia,no de personas con vacuna antirrabica,2020-09-01,47,57,47,57,104
EL TORNO,rabia,no de personas con vacuna antirrabica,2020-09-01,17,16,17,16,33
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2020-09-01,0,6,0,6,6
HUARINA,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2020-09-01,26,21,26,21,47
LA PAZ,rabia,no de personas con vacuna antirrabica,2020-09-01,131,120,131,120,251
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
MACHARETI,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
MINEROS,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
MOCOMOCO,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
MONTERO,rabia,no de personas con vacuna antirrabica,2020-09-01,6,10,6,10,16
OKINAWA,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
ORURO,rabia,no de personas con vacuna antirrabica,2020-09-01,41,31,41,31,72
PAILON,rabia,no de personas con vacuna antirrabica,2020-09-01,7,0,7,0,7
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2020-09-01,2,2,2,2,4
PAZÑA,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
PORONGO,rabia,no de personas con vacuna antirrabica,2020-09-01,3,1,3,1,4
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2020-09-01,2,2,2,2,4
POTOSI,rabia,no de personas con vacuna antirrabica,2020-09-01,79,66,79,66,145
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2020-09-01,5,6,5,6,11
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
SACABA,rabia,no de personas con vacuna antirrabica,2020-09-01,12,12,12,12,24
SAIPINA,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2020-09-01,0,2,0,2,2
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
SAN BENITO,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2020-09-01,1,3,1,3,4
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2020-09-01,1,2,1,2,3
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2020-09-01,3,1,3,1,4
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2020-09-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2020-09-01,262,274,262,274,536
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2020-09-01,7,0,7,0,7
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2020-09-01,2,2,2,2,4
SORATA,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
SUCRE,rabia,no de personas con vacuna antirrabica,2020-09-01,51,36,51,36,87
TARIJA,rabia,no de personas con vacuna antirrabica,2020-09-01,6,8,6,8,14
TIAHUANACU,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2020-09-01,3,1,3,1,4
TOCO,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
TOLATA,rabia,no de personas con vacuna antirrabica,2020-09-01,1,2,1,2,3
TOLEDO,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
TOMAVE,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
TORO TORO,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2020-09-01,31,36,31,36,67
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2020-09-01,3,1,3,1,4
VIACHA,rabia,no de personas con vacuna antirrabica,2020-09-01,7,3,7,3,10
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2020-09-01,1,1,1,1,2
VINTO,rabia,no de personas con vacuna antirrabica,2020-09-01,1,0,1,0,1
WALDO BALLIVIAN,rabia,no de personas con vacuna antirrabica,2020-09-01,0,1,0,1,1
WARNES,rabia,no de personas con vacuna antirrabica,2020-09-01,12,14,12,14,26
YAPACANI,rabia,no de personas con vacuna antirrabica,2020-09-01,2,24,2,24,26
ACHACACHI,rabia,no de personas con vacuna antirrabica,2020-10-01,2,0,2,0,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2020-10-01,2,4,2,4,6
ALTO BENI,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
ANDAMARCA,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
ANZALDO,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2020-10-01,1,1,1,1,2
ATOCHA,rabia,no de personas con vacuna antirrabica,2020-10-01,3,1,3,1,4
BATALLAS,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2020-10-01,2,0,2,0,2
CAJUATA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,1,1,1,2
CALAMARCA,rabia,no de personas con vacuna antirrabica,2020-10-01,9,0,9,0,9
CAMARGO,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
CARACOLLO,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2020-10-01,1,2,1,2,3
CARAPARI,rabia,no de personas con vacuna antirrabica,2020-10-01,1,2,1,2,3
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
CHAQUI,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
CHARAGUA,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
CHIMORE,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2020-10-01,75,56,75,56,131
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2020-10-01,3,1,3,1,4
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
COLOMI,rabia,no de personas con vacuna antirrabica,2020-10-01,2,0,2,0,2
COLQUIRI,rabia,no de personas con vacuna antirrabica,2020-10-01,1,1,1,1,2
COMARAPA,rabia,no de personas con vacuna antirrabica,2020-10-01,3,0,3,0,3
CONCEPCION,rabia,no de personas con vacuna antirrabica,2020-10-01,2,3,2,3,5
COPACABANA,rabia,no de personas con vacuna antirrabica,2020-10-01,0,2,0,2,2
CORIPATA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,2,1,2,3
COROICO,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
COTOCA,rabia,no de personas con vacuna antirrabica,2020-10-01,10,11,10,11,21
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2020-10-01,2,6,2,6,8
EL ALTO,rabia,no de personas con vacuna antirrabica,2020-10-01,63,61,63,61,124
EL TORNO,rabia,no de personas con vacuna antirrabica,2020-10-01,10,14,10,14,24
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2020-10-01,2,0,2,0,2
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2020-10-01,2,1,2,1,3
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2020-10-01,2,0,2,0,2
GUANAY,rabia,no de personas con vacuna antirrabica,2020-10-01,2,2,2,2,4
GUAQUI,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2020-10-01,6,3,6,3,9
IXIAMAS,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
JESUS DE MACHACA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2020-10-01,22,27,22,27,49
LA PAZ,rabia,no de personas con vacuna antirrabica,2020-10-01,190,131,190,131,321
LORETO,rabia,no de personas con vacuna antirrabica,2020-10-01,0,2,0,2,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
MINEROS,rabia,no de personas con vacuna antirrabica,2020-10-01,2,0,2,0,2
MOCOMOCO,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
MONTERO,rabia,no de personas con vacuna antirrabica,2020-10-01,14,12,14,12,26
MOROCHATA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
OCURI,rabia,no de personas con vacuna antirrabica,2020-10-01,1,1,1,1,2
ORURO,rabia,no de personas con vacuna antirrabica,2020-10-01,46,34,46,34,80
PAILON,rabia,no de personas con vacuna antirrabica,2020-10-01,2,2,2,2,4
PAMPA AULLAGAS,rabia,no de personas con vacuna antirrabica,2020-10-01,3,0,3,0,3
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2020-10-01,2,1,2,1,3
PORONGO,rabia,no de personas con vacuna antirrabica,2020-10-01,2,1,2,1,3
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2020-10-01,4,3,4,3,7
POSTRER VALLE,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
POTOSI,rabia,no de personas con vacuna antirrabica,2020-10-01,42,31,42,31,73
PUCARANI,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2020-10-01,2,6,2,6,8
PUNATA,rabia,no de personas con vacuna antirrabica,2020-10-01,0,2,0,2,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2020-10-01,6,4,6,4,10
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2020-10-01,1,3,1,3,4
SACABA,rabia,no de personas con vacuna antirrabica,2020-10-01,8,11,8,11,19
SAIPINA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2020-10-01,0,2,0,2,2
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2020-10-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2020-10-01,1,0,1,0,1
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,1,1,1,2
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2020-10-01,2,1,2,1,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2020-10-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2020-10-01,1,2,1,2,3
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2020-10-01,1,2,1,2,3
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2020-10-01,2,1,2,1,3
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2020-10-01,1,3,1,3,4
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2020-10-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2020-10-01,3,1,3,1,4
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2020-10-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2020-10-01,461,557,461,557,1018
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2020-10-01,3,0,3,0,3
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2020-10-01,3,0,3,0,3
SORACACHI,rabia,no de personas con vacuna antirrabica,2020-10-01,2,1,2,1,3
SORATA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,2,1,2,3
SUCRE,rabia,no de personas con vacuna antirrabica,2020-10-01,70,41,70,41,111
TARATA,rabia,no de personas con vacuna antirrabica,2020-10-01,2,1,2,1,3
TARIJA,rabia,no de personas con vacuna antirrabica,2020-10-01,14,13,14,13,27
TIPUANI,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2020-10-01,3,3,3,3,6
TOCO,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
TORO TORO,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2020-10-01,40,30,40,30,70
TUPIZA,rabia,no de personas con vacuna antirrabica,2020-10-01,0,1,0,1,1
UNCIA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,1,1,1,2
UYUNI,rabia,no de personas con vacuna antirrabica,2020-10-01,3,3,3,3,6
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2020-10-01,0,7,0,7,7
VIACHA,rabia,no de personas con vacuna antirrabica,2020-10-01,1,2,1,2,3
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2020-10-01,1,1,1,1,2
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2020-10-01,2,0,2,0,2
VILLAZON,rabia,no de personas con vacuna antirrabica,2020-10-01,0,3,0,3,3
VINTO,rabia,no de personas con vacuna antirrabica,2020-10-01,3,1,3,1,4
WARNES,rabia,no de personas con vacuna antirrabica,2020-10-01,17,14,17,14,31
YAPACANI,rabia,no de personas con vacuna antirrabica,2020-10-01,13,13,13,13,26
ACHACACHI,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
ARANI,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2020-11-01,1,1,1,1,2
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
ATOCHA,rabia,no de personas con vacuna antirrabica,2020-11-01,0,2,0,2,2
AYATA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
CALAMARCA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2020-11-01,1,1,1,1,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2020-11-01,6,4,6,4,10
CARAPARI,rabia,no de personas con vacuna antirrabica,2020-11-01,0,2,0,2,2
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,2,1,2,3
CHAYANTA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
CHUMA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
COCAPATA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,1,1,1,2
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2020-11-01,55,33,55,33,88
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2020-11-01,4,5,4,5,9
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
COLOMI,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2020-11-01,7,0,7,0,7
COMARAPA,rabia,no de personas con vacuna antirrabica,2020-11-01,2,0,2,0,2
