municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,527,527
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,930,930
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,23381,23381
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,25,25
LAJA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,31,31
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,335,335
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,61,61
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,152,152
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,152,152
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,124,124
MALLA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,155,155
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,84,84
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,213,213
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,310,310
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,667,667
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,1861,1861
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,148,148
OCURI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,496,496
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
ORURO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,3794,3794
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,302,302
PAILON,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,184,184
PALCA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,154,154
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,369,369
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,261,261
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,713,713
POCONA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,496,496
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2020-07-01,279,279
PORCO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,166,166
POROMA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,681,681
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,465,465
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,54,54
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,2263,2263
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,279,279
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,186,186
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,60,60
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,92,92
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,124,124
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,440,440
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,125,125
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,1240,1240
PUNA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,310,310
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,806,806
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,31,31
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,1767,1767
QUIME,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2020-07-01,124,124
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,589,589
REYES,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,1271,1271
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,398,398
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,186,186
SACABA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,2914,2914
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,124,124
SACACA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,47,47
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,157,157
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,124,124
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,72,72
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,340,340
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,31,31
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,248,248
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,1364,1364
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,744,744
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,86,86
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,696,696
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,1508,1508
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,274,274
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,155,155
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,149,149
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,31,31
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,120,120
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,155,155
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,155,155
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,155,155
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,15630,15630
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,186,186
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,282,282
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,30,30
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,155,155
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
SENA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,113,113
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,409,409
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2020-07-01,155,155
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,124,124
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,36,36
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,208,208
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,31,31
SORATA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,124,124
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,3836,3836
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,92,92
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,184,184
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,217,217
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,245,245
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,558,558
TARACO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,31,31
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,1922,1922
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,854,854
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,124,124
TIAHUANACU,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,186,186
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,184,184
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,1023,1023
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2020-07-01,651,651
TOCO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,155,155
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,180,180
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,680,680
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,183,183
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2020-07-01,403,403
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,1465,1465
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,403,403
UMALA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,217,217
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,62,62
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,372,372
VACAS,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,248,248
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,162,162
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,1111,1111
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,484,484
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,372,372
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,186,186
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,461,461
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,908,908
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,496,496
VINTO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,496,496
WALDO BALLIVIAN,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,31,31
WARNES,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,340,340
YACO,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,89,89
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,974,974
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,341,341
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,78,78
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,562,562
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,93,93
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2020-07-01,279,279
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,155,155
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,60,60
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,496,496
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,123,123
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,124,124
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,124,124
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
APOLO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,124,124
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
ARANI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,248,248
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,90,90
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,403,403
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,434,434
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,369,369
AYATA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2020-08-01,1162,1162
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,205,205
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,91,91
BAURES,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,30,30
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,29,29
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,426,426
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,589,589
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,186,186
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,124,124
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,135,135
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,88,88
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2020-08-01,310,310
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,310,310
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,217,217
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,558,558
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,341,341
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,246,246
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,556,556
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,141,141
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,155,155
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,275,275
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,492,492
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,278,278
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2020-08-01,186,186
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,52,52
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,248,248
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,341,341
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,1701,1701
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,651,651
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,12114,12114
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,651,651
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,527,527
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,868,868
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,54,54
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,85,85
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,31,31
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,217,217
COROICO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,248,248
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,589,589
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,186,186
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2020-08-01,155,155
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,124,124
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,7409,7409
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2020-08-01,186,186
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,184,184
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,186,186
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,620,620
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,124,124
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,124,124
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,119,119
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2020-08-01,31,31
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,279,279
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,29,29
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,837,837
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,214,214
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,345,345
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,434,434
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,31,31
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
ICLA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,403,403
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,494,494
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,184,184
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,434,434
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,930,930
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,12772,12772
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,90,90
LAJA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,337,337
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,372,372
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,155,155
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,248,248
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,124,124
MALLA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,186,186
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,155,155
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,84,84
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,120,120
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,310,310
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,675,675
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,2282,2282
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,243,243
OCURI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,496,496
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
ORURO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,3968,3968
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,334,334
PAILON,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,185,185
PALCA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,185,185
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,372,372
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,209,209
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,28,28
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,713,713
POCONA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,434,434
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2020-08-01,310,310
POOPO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,30,30
PORCO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,116,116
POROMA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,759,759
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,465,465
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,54,54
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,2258,2258
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,279,279
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,217,217
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,56,56
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,123,123
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,540,540
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,51,51
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,6,6
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,1209,1209
PUNA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,341,341
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,806,806
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,31,31
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,1922,1922
QUIME,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2020-08-01,31,31
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,589,589
REYES,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,1271,1271
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,232,232
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,186,186
SACABA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,2883,2883
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,124,124
SACACA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,93,93
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,57,57
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,157,157
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,124,124
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,62,62
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,78,78
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,415,415
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,31,31
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,123,123
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,248,248
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2020-08-01,1395,1395
