municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
CAMARGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,67,67
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,153,153
CAMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,848,848
CAPINOTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,221,221
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,109,109
CARACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,467,467
CARANAVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,484,484
CARAPARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,634,634
CARIPUYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,80,80
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,153,153
CATACORA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,308,308
CHALLAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,491,491
CHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,13,13
CHARAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,284,284
CHARAÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,94,94
CHAYANTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,211,211
CHIMORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,66,66
CHOQUE COTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,128,128
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,188,188
CHUMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,536,536
CLIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,346,346
COBIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,779,779
COCHABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,20241,20241
COIPASA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,39,39
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,404,404
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,69,69
COLLANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,16,16
COLOMI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,90,90
COLPA BELGICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,136,136
COLQUECHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,152,152
COLQUENCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,52,52
COLQUIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,95,95
COMANCHE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,170,170
COMARAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,407,407
COMBAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,16,16
CONCEPCION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,67,67
COPACABANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,111,111
CORIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,89,89
CORO CORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,17,17
COROICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,277,277
CORQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,84,84
COTAGAITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,411,411
COTOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,63,63
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,287,287
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,5,5
CUEVO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,79,79
CULPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,350,350
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,77,77
CURVA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,54,54
DESAGUADERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,106,106
EL ALTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,7932,7932
EL CHORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,35,35
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,97,97
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,634,634
EL TORNO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,314,314
EL VILLAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,39,39
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,13,13
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,552,552
EUCALIPTUS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,85,85
EXALTACION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,129,129
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,195,195
FILADELFIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,262,262
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,192,192
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,203,203
GUANAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,116,116
GUAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,139,139
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,458,458
GUTIERREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,304,304
HUACARETA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,80,80
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,48,48
HUACHACALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,41,41
HUANUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,149,149
HUARACAJE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,25,25
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,85,85
ICHOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,267,267
ICLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,394,394
INCAHUASI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,563,563
INGAVI (HUMAITA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,28,28
INQUISIVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,131,131
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,28,28
IXIAMAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,67,67
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,101,101
LA ASUNTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,137,137
LA GUARDIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,295,295
LA PAZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,12720,12720
LAGUNILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,51,51
LAJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,175,175
LAS CARRERAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,59,59
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,59,59
LLALLAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,260,260
LLICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,97,97
LURIBAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,16,16
MACHACAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,134,134
MACHARETI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,386,386
MAGDALENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,519,519
MAIRANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,212,212
MALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,10,10
MAPIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,135,135
MECAPACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,85,85
MINEROS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,648,648
MIZQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,34,34
MOCOMOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,124,124
MOJOCOYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,155,155
MONTEAGUDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,1025,1025
MONTERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,1946,1946
MORO MORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,49,49
MOROCHATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,261,261
OCURI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,100,100
OKINAWA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,101,101
OMEREQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,190,190
ORURO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,3475,3475
PADCAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,466,466
PADILLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,296,296
PAILON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,134,134
PALCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,176,176
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,148,148
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,48,48
PAMPA GRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,59,59
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,89,89
PASORAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,18,18
PATACAMAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,107,107
PAZÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,724,724
PELECHUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,78,78
POCOATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,100,100
POCONA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,37,37
POJO (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,98,98
POOPO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,117,117
PORCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,110,110
POROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,11,11
PORONGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,118,118
PORTACHUELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,542,542
PORVENIR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,256,256
POSTRER VALLE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,100,100
POTOSI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,1712,1712
PRESTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,103,103
PUCARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,55,55
PUCARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,217,217
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,230,230
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,241,241
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,250,250
PUERTO PEREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,11,11
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,245,245
PUERTO RICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,797,797
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,264,264
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,104,104
PUNA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,262,262
PUNATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,479,479
QUIABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,120,120
QUILLACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,896,896
QUIME,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,188,188
QUIRUSILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,43,43
RAVELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,48,48
REYES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,164,164
RIBERALTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,703,703
ROBORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,232,232
RURRENABAQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,44,44
SABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,168,168
SACABA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,1974,1974
SACABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,432,432
SACACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,89,89
SAIPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,94,94
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,171,171
SAMAIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,246,246
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,28,28
SAN ANDRES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,97,97
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,241,241
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,50,50
SAN BENITO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,81,81
SAN BORJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,146,146
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,29,29
SAN CARLOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,235,235
SAN IGNACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,503,503
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,323,323
SAN JAVIER(BNI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,26,26
SAN JOAQUIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,152,152
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,134,134
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,97,97
SAN JULIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,49,49
SAN LORENZO(PND),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,11,11
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,1377,1377
SAN LUCAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,642,642
SAN MATIAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,78,78
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,280,280
SAN PEDRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,64,64
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,115,115
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,37,37
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,54,54
SAN RAFAEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,100,100
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,84,84
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,59,59
SANTA ANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,198,198
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,8803,8803
SANTA ROSA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,73,73
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,499,499
SANTIAGO DE CALLAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,86,86
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,920,920
SANTIVAÑES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,91,91
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,227,227
SAPAHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,124,124
SENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,367,367
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,182,182
SICAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,4,4
SIPE SIPE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,301,301
SOPACHUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,750,750
SORACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,84,84
SORATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,167,167
SUCRE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,4510,4510
TACACOMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,137,137
TACOPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,45,45
TAHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,23,23
TAPACARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,236,236
TARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,702,702
TARACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,62,62
TARIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,5307,5307
TARVITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,154,154
TEOPONTE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,52,52
TIAWANACU,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,188,188
TINGUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,56,56
TIPUANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,5,5
TIQUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,1897,1897
TIRAQUE (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,475,475
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,29,29
TOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,137,137
TOLATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,84,84
TOLEDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,158,158
TOMAVE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,167,167
TOMINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,402,402
TORO TORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,106,106
TOTORA(CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,64,64
TRIGAL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,52,52
TRINIDAD,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,1038,1038
TUPIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,337,337
TURCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,171,171
UMALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,11,11
UNCIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,104,104
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,608,608
URUBICHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,55,55
UYUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,179,179
VACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,187,187
VALLEGRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,330,330
VIACHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,160,160
VILA VILA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,70,70
VILLA MONTES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,1351,1351
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,64,64
VILLA RIVERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,49,49
VILLA SERRANO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,226,226
VILLA TUNARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,1073,1073
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,964,964
VILLAZON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,624,624
VINTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,24,24
VITICHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,39,39
WALDO BALLIVIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,17,17
WARNES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,723,723
YACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,97,97
YACUIBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,1482,1482
YAMPARAEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,124,124
YANACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,58,58
YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,128,128
YOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,109,109
YOTALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,54,54
YUNCHARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,186,186
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-06-01,82,82
ACACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,81,81
ACHACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,481,481
ACHOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,209,209
AIQUILE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,106,106
ALALAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,24,24
ALCALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,64,64
ANCORAIMES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,134,134
ANDAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,72,72
ANTEQUERA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,95,95
ANZALDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,123,123
APOLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,104,104
ARAMPAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,60,60
ARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,87,87
ARBIETO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,204,204
ARQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,145,145
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-07-01,132,132
