municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
PAILON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,4,4
PALCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,19,19
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,8,8
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,30,30
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,20,20
PASORAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,12,12
PATACAMAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,2,2
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,40,40
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,18,18
POJO (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,58,58
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,91,91
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,31,31
POROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,1,1
PORONGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,6,6
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,49,49
PORVENIR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,21,21
POSTRER VALLE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,1,1
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,1820,1820
PRESTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,7,7
PUCARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,6,6
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,35,35
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,10,10
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,54,54
PUERTO GONZALO MORENO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,4,4
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,43,43
PUERTO RICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,39,39
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,78,78
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,100,100
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,42,42
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,86,86
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,207,207
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,187,187
RAVELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,11,11
REYES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,79,79
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,259,259
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,111,111
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,44,44
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,40,40
SACABA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,287,287
SACABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,2,2
SAIPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,24,24
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,26,26
SAMAIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,44,44
SAN ANDRES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,1,1
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,29,29
SAN BENITO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,13,13
SAN BORJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,149,149
SAN BUENA VENTURA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,31,31
SAN CARLOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,93,93
SAN IGNACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,71,71
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,171,171
SAN JAVIER(BNI),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,2,2
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,99,99
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,14,14
SAN LORENZO(PND),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,3,3
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,519,519
SAN LUCAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,30,30
SAN MATIAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,4,4
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,98,98
SAN PEDRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,36,36
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,28,28
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,7,7
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,5,5
SAN RAFAEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,20,20
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,10,10
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,66,66
SANTA ANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,99,99
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,3184,3184
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,86,86
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,158,158
SANTIVAÑES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,24,24
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,25,25
SENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,5,5
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,1,1
SIPE SIPE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,106,106
SOPACHUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,121,121
SORACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,103,103
SORATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,30,30
SUCRE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,4945,4945
TACACOMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,13,13
TAHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,7,7
TAPACARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,28,28
TARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,4,4
TARACO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,1,1
TARIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,3250,3250
TARVITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,34,34
TIAWANACU,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,7,7
TINGUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,12,12
TIPUANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,36,36
TIQUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,93,93
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,123,123
TOCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,46,46
TOLATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,28,28
TOLEDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,31,31
TOMAVE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,20,20
TOMINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,44,44
TORO TORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,15,15
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,36,36
TRIGAL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,7,7
TRINIDAD,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,340,340
TUPIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,284,284
TURCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,42,42
UMALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,1,1
UNCIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,53,53
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,243,243
URUBICHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,9,9
UYUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,64,64
VACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,22,22
VALLEGRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,179,179
VIACHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,59,59
VILLA MONTES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,307,307
VILLA RIVERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,12,12
VILLA SERRANO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,4,4
VILLA TUNARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,339,339
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,35,35
VILLAZON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,310,310
VINTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,15,15
VITICHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,21,21
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,17,17
WARNES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,24,24
YACUIBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,799,799
YAMPARAEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,38,38
YANACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,11,11
YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,43,43
YOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,20,20
YOTALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,38,38
YUNCHARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,37,37
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-06-01,5,5
ACACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,24,24
ACHACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,103,103
AIQUILE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,64,64
ALALAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3,3
ALCALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,62,62
ANCORAIMES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,12,12
ANDAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,14,14
ANTEQUERA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,51,51
ANZALDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,24,24
APOLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,2,2
ARAMPAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,7,7
ARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,78,78
ARBIETO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3,3
ARQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,4,4
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,33,33
AYATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,110,110
AZURDUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,38,38
BATALLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,5,5
BAURES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,65,65
BERMEJO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,859,859
BETANZOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,190,190
BOLIVAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,11,11
BOYUIBE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,5,5
BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,7,7
CABEZAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,75,75
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,18,18
CAJUATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,7,7
CALACOTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,14,14
CALAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,64,64
CAMARGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,212,212
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,35,35
CAMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,659,659
CAPINOTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,84,84
CAQUIAVIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,1,1
CARACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,119,119
CARANAVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,57,57
CARAPARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,156,156
CARIPUYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3,3
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,1,1
CHALLAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,35,35
CHAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,10,10
CHARAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,47,47
CHARAÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,22,22
CHAYANTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,73,73
CHIMORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,5,5
CHOQUE COTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,20,20
CLIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,26,26
COBIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,310,310
COCHABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,7792,7792
COIPASA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,7,7
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,316,316
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,52,52
COLLANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,8,8
COLOMI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,11,11
COLPA BELGICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,11,11
COLQUECHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,60,60
COLQUIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,31,31
COMANCHE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,20,20
COMARAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,111,111
CONCEPCION,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,5,5
COPACABANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,7,7
CORIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,57,57
COROICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,33,33
CORQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,12,12
COTAGAITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,92,92
COTOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,102,102
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,114,114
CUEVO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,52,52
CULPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,73,73
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,32,32
CURVA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,1,1
EL ALTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3214,3214
EL CHORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,5,5
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,20,20
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,36,36
EL TORNO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,83,83
EL VILLAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,22,22
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,30,30
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,136,136
EUCALIPTUS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,24,24
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,77,77
FILADELFIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3,3
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,15,15
GUANAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,12,12
GUAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,6,6
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,81,81
GUTIERREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,220,220
HUACHACALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,14,14
HUANUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,105,105
HUARACAJE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,6,6
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,29,29
ICLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,2,2
INCAHUASI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,55,55
INQUISIVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,16,16
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,73,73
IXIAMAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,26,26
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,32,32
LA ASUNTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,4,4
LA GUARDIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,132,132
LA PAZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,9383,9383
LAGUNILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,27,27
LAS CARRERAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3,3
LLALLAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,143,143
LLICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,33,33
MACHACAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,46,46
MACHARETI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,6,6
MAGDALENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,27,27
MAIRANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,81,81
MAPIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,17,17
MECAPACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,7,7
MINEROS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,58,58
MIZQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,45,45
MOCOMOCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,1,1
MOJOCOYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,120,120
MONTEAGUDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,276,276
MONTERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,443,443
MORO MORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,1,1
MOROCHATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,8,8
OCURI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,11,11
OKINAWA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,24,24
OMEREQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3,3
ORURO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,2875,2875
PADCAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,128,128
PADILLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,157,157
PAILON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,13,13
PALCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,37,37
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,13,13
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,49,49
PASORAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3,3
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,48,48
POCOATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,24,24
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,9,9
POJO (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,38,38
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,127,127
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,43,43
PORONGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,5,5
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,133,133
PORVENIR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,15,15
POSTRER VALLE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,2,2
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,2400,2400
PRESTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,6,6
PUCARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,18,18
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,28,28
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,14,14
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,1,1
PUERTO PEREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,3,3
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,62,62
PUERTO RICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,73,73
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-07-01,36,36
