municipality,group,variable,month,Vaginales,TOTAL
COLCAPIRHUA,atencion de partos en servicio,vaginales,2007-07-01,30,30
COLLANA,atencion de partos en servicio,vaginales,2007-07-01,2,2
COLOMI,atencion de partos en servicio,vaginales,2007-07-01,29,29
COLPA BELGICA,atencion de partos en servicio,vaginales,2007-07-01,2,2
COLQUECHACA,atencion de partos en servicio,vaginales,2007-07-01,15,15
COLQUIRI,atencion de partos en servicio,vaginales,2007-07-01,11,11
COMARAPA,atencion de partos en servicio,vaginales,2007-07-01,28,28
CONCEPCION,atencion de partos en servicio,vaginales,2007-07-01,26,26
COPACABANA,atencion de partos en servicio,vaginales,2007-07-01,13,13
CORIPATA,atencion de partos en servicio,vaginales,2007-07-01,9,9
CORO CORO,atencion de partos en servicio,vaginales,2007-07-01,2,2
COROICO,atencion de partos en servicio,vaginales,2007-07-01,16,16
COTAGAITA,atencion de partos en servicio,vaginales,2007-07-01,21,21
COTOCA,atencion de partos en servicio,vaginales,2007-07-01,58,58
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2007-07-01,15,15
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,vaginales,2007-07-01,1,1
CULPINA,atencion de partos en servicio,vaginales,2007-07-01,19,19
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2007-07-01,5,5
DESAGUADERO,atencion de partos en servicio,vaginales,2007-07-01,8,8
EL ALTO,atencion de partos en servicio,vaginales,2007-07-01,926,926
EL CHORO,atencion de partos en servicio,vaginales,2007-07-01,2,2
EL PUENTE(STC),atencion de partos en servicio,vaginales,2007-07-01,10,10
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2007-07-01,5,5
EL TORNO,atencion de partos en servicio,vaginales,2007-07-01,75,75
EL VILLAR,atencion de partos en servicio,vaginales,2007-07-01,6,6
ENTRE RIOS,atencion de partos en servicio,vaginales,2007-07-01,18,18
ENTRE RIOS,atencion de partos en servicio,vaginales,2007-07-01,17,17
ESMERALDA,atencion de partos en servicio,vaginales,2007-07-01,1,1
EUCALIPTUS,atencion de partos en servicio,vaginales,2007-07-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2007-07-01,17,17
FILADELFIA,atencion de partos en servicio,vaginales,2007-07-01,5,5
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2007-07-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,vaginales,2007-07-01,1,1
GUANAY,atencion de partos en servicio,vaginales,2007-07-01,14,14
GUAQUI,atencion de partos en servicio,vaginales,2007-07-01,4,4
GUAYARAMERIN,atencion de partos en servicio,vaginales,2007-07-01,54,54
GUTIERREZ,atencion de partos en servicio,vaginales,2007-07-01,11,11
HUACARETA,atencion de partos en servicio,vaginales,2007-07-01,2,2
HUANUNI,atencion de partos en servicio,vaginales,2007-07-01,24,24
HUARACAJE,atencion de partos en servicio,vaginales,2007-07-01,3,3
HUAYLLAMARCA,atencion de partos en servicio,vaginales,2007-07-01,1,1
INCAHUASI,atencion de partos en servicio,vaginales,2007-07-01,27,27
INQUISIVI,atencion de partos en servicio,vaginales,2007-07-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2007-07-01,9,9
IXIAMAS,atencion de partos en servicio,vaginales,2007-07-01,5,5
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2007-07-01,3,3
LA ASUNTA,atencion de partos en servicio,vaginales,2007-07-01,17,17
LA GUARDIA,atencion de partos en servicio,vaginales,2007-07-01,31,31
LA PAZ,atencion de partos en servicio,vaginales,2007-07-01,1057,1057
LAGUNILLAS,atencion de partos en servicio,vaginales,2007-07-01,2,2
LAJA,atencion de partos en servicio,vaginales,2007-07-01,5,5
LAS CARRERAS,atencion de partos en servicio,vaginales,2007-07-01,2,2
LICOMA PAMPA,atencion de partos en servicio,vaginales,2007-07-01,1,1
LLALLAGUA,atencion de partos en servicio,vaginales,2007-07-01,51,51
LLICA,atencion de partos en servicio,vaginales,2007-07-01,2,2
LORETO,atencion de partos en servicio,vaginales,2007-07-01,1,1
LURIBAY,atencion de partos en servicio,vaginales,2007-07-01,1,1
MACHACAMARCA,atencion de partos en servicio,vaginales,2007-07-01,1,1
MACHARETI,atencion de partos en servicio,vaginales,2007-07-01,2,2
MAGDALENA,atencion de partos en servicio,vaginales,2007-07-01,16,16
MAIRANA,atencion de partos en servicio,vaginales,2007-07-01,14,14
MAPIRI,atencion de partos en servicio,vaginales,2007-07-01,19,19
MECAPACA,atencion de partos en servicio,vaginales,2007-07-01,3,3
MINEROS,atencion de partos en servicio,vaginales,2007-07-01,38,38
MIZQUE,atencion de partos en servicio,vaginales,2007-07-01,41,41
MOCOMOCO,atencion de partos en servicio,vaginales,2007-07-01,4,4
MOJOCOYA,atencion de partos en servicio,vaginales,2007-07-01,3,3
MONTEAGUDO,atencion de partos en servicio,vaginales,2007-07-01,31,31
MONTERO,atencion de partos en servicio,vaginales,2007-07-01,132,132
MORO MORO,atencion de partos en servicio,vaginales,2007-07-01,3,3
MOROCHATA,atencion de partos en servicio,vaginales,2007-07-01,17,17
OCURI,atencion de partos en servicio,vaginales,2007-07-01,15,15
OKINAWA,atencion de partos en servicio,vaginales,2007-07-01,13,13
OMEREQUE,atencion de partos en servicio,vaginales,2007-07-01,6,6
ORURO,atencion de partos en servicio,vaginales,2007-07-01,368,368
PADCAYA,atencion de partos en servicio,vaginales,2007-07-01,20,20
PADILLA,atencion de partos en servicio,vaginales,2007-07-01,20,20
PAILON,atencion de partos en servicio,vaginales,2007-07-01,27,27
PALCA,atencion de partos en servicio,vaginales,2007-07-01,4,4
PALOS BLANCOS,atencion de partos en servicio,vaginales,2007-07-01,43,43
PAMPA GRANDE,atencion de partos en servicio,vaginales,2007-07-01,7,7
PAPEL PAMPA,atencion de partos en servicio,vaginales,2007-07-01,2,2
PASORAPA,atencion de partos en servicio,vaginales,2007-07-01,2,2
PATACAMAYA,atencion de partos en servicio,vaginales,2007-07-01,21,21
PAZÑA,atencion de partos en servicio,vaginales,2007-07-01,2,2
POCOATA,atencion de partos en servicio,vaginales,2007-07-01,8,8
POCONA,atencion de partos en servicio,vaginales,2007-07-01,17,17
POJO (CBBA),atencion de partos en servicio,vaginales,2007-07-01,16,16
POOPO,atencion de partos en servicio,vaginales,2007-07-01,10,10
PORCO,atencion de partos en servicio,vaginales,2007-07-01,5,5
POROMA,atencion de partos en servicio,vaginales,2007-07-01,15,15
PORONGO,atencion de partos en servicio,vaginales,2007-07-01,1,1
PORTACHUELO,atencion de partos en servicio,vaginales,2007-07-01,20,20
PORVENIR,atencion de partos en servicio,vaginales,2007-07-01,3,3
POSTRER VALLE,atencion de partos en servicio,vaginales,2007-07-01,3,3
POTOSI,atencion de partos en servicio,vaginales,2007-07-01,277,277
PRESTO,atencion de partos en servicio,vaginales,2007-07-01,3,3
PUCARA,atencion de partos en servicio,vaginales,2007-07-01,2,2
PUCARANI,atencion de partos en servicio,vaginales,2007-07-01,3,3
PUERTO ACOSTA,atencion de partos en servicio,vaginales,2007-07-01,5,5
PUERTO CARABUCO,atencion de partos en servicio,vaginales,2007-07-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicio,vaginales,2007-07-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,vaginales,2007-07-01,12,12
PUERTO RICO,atencion de partos en servicio,vaginales,2007-07-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,vaginales,2007-07-01,17,17
PUERTO VILLARROEL,atencion de partos en servicio,vaginales,2007-07-01,80,80
PUNA,atencion de partos en servicio,vaginales,2007-07-01,25,25
PUNATA,atencion de partos en servicio,vaginales,2007-07-01,39,39
QUILLACOLLO,atencion de partos en servicio,vaginales,2007-07-01,96,96
QUIME,atencion de partos en servicio,vaginales,2007-07-01,4,4
QUIRUSILLAS,atencion de partos en servicio,vaginales,2007-07-01,1,1
RAVELO,atencion de partos en servicio,vaginales,2007-07-01,12,12
REYES,atencion de partos en servicio,vaginales,2007-07-01,13,13
RIBERALTA,atencion de partos en servicio,vaginales,2007-07-01,189,189
ROBORE,atencion de partos en servicio,vaginales,2007-07-01,15,15
RURRENABAQUE,atencion de partos en servicio,vaginales,2007-07-01,19,19
SABAYA,atencion de partos en servicio,vaginales,2007-07-01,1,1
SACABA,atencion de partos en servicio,vaginales,2007-07-01,120,120
SACABAMBA,atencion de partos en servicio,vaginales,2007-07-01,3,3
SACACA,atencion de partos en servicio,vaginales,2007-07-01,9,9
SAIPINA,atencion de partos en servicio,vaginales,2007-07-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,vaginales,2007-07-01,5,5
SAMAIPATA,atencion de partos en servicio,vaginales,2007-07-01,5,5
SAN ANDRES,atencion de partos en servicio,vaginales,2007-07-01,9,9
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,vaginales,2007-07-01,7,7
SAN BENITO,atencion de partos en servicio,vaginales,2007-07-01,5,5
SAN BORJA,atencion de partos en servicio,vaginales,2007-07-01,50,50
SAN BUENA VENTURA,atencion de partos en servicio,vaginales,2007-07-01,12,12
SAN CARLOS,atencion de partos en servicio,vaginales,2007-07-01,45,45
SAN IGNACIO,atencion de partos en servicio,vaginales,2007-07-01,34,34
SAN IGNACIO DE VELASCO,atencion de partos en servicio,vaginales,2007-07-01,81,81
SAN JAVIER(STC),atencion de partos en servicio,vaginales,2007-07-01,21,21
SAN JOAQUIN,atencion de partos en servicio,vaginales,2007-07-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,vaginales,2007-07-01,30,30
SAN JUAN DE YAPACANI,atencion de partos en servicio,vaginales,2007-07-01,9,9
SAN JULIAN,atencion de partos en servicio,vaginales,2007-07-01,58,58
SAN LORENZO(PND),atencion de partos en servicio,vaginales,2007-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,vaginales,2007-07-01,5,5
SAN LUCAS,atencion de partos en servicio,vaginales,2007-07-01,40,40
SAN MATIAS,atencion de partos en servicio,vaginales,2007-07-01,12,12
SAN MIGUEL DE VELASCO,atencion de partos en servicio,vaginales,2007-07-01,10,10
SAN PEDRO,atencion de partos en servicio,vaginales,2007-07-01,19,19
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,vaginales,2007-07-01,13,13
SAN PEDRO(PND),atencion de partos en servicio,vaginales,2007-07-01,2,2
SAN RAFAEL,atencion de partos en servicio,vaginales,2007-07-01,6,6
SAN RAMON,atencion de partos en servicio,vaginales,2007-07-01,17,17
SANTA ANA,atencion de partos en servicio,vaginales,2007-07-01,28,28
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,vaginales,2007-07-01,1453,1453
SANTA ROSA,atencion de partos en servicio,vaginales,2007-07-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicio,vaginales,2007-07-01,26,26
SANTIAGO DE HUARI,atencion de partos en servicio,vaginales,2007-07-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicio,vaginales,2007-07-01,2,2
SANTIVAÑES,atencion de partos en servicio,vaginales,2007-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicio,vaginales,2007-07-01,1,1
SENA,atencion de partos en servicio,vaginales,2007-07-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en servicio,vaginales,2007-07-01,10,10
SICAYA,atencion de partos en servicio,vaginales,2007-07-01,1,1
SIPE SIPE,atencion de partos en servicio,vaginales,2007-07-01,24,24
SOPACHUY,atencion de partos en servicio,vaginales,2007-07-01,13,13
SORACACHI,atencion de partos en servicio,vaginales,2007-07-01,4,4
SORATA,atencion de partos en servicio,vaginales,2007-07-01,10,10
SUCRE,atencion de partos en servicio,vaginales,2007-07-01,325,325
TACACHI,atencion de partos en servicio,vaginales,2007-07-01,2,2
TACACOMA,atencion de partos en servicio,vaginales,2007-07-01,5,5
TACOPAYA,atencion de partos en servicio,vaginales,2007-07-01,3,3
TAPACARI,atencion de partos en servicio,vaginales,2007-07-01,17,17
TARABUCO,atencion de partos en servicio,vaginales,2007-07-01,36,36
TARACO,atencion de partos en servicio,vaginales,2007-07-01,3,3
TARATA,atencion de partos en servicio,vaginales,2007-07-01,7,7
TARIJA,atencion de partos en servicio,vaginales,2007-07-01,251,251
TARVITA,atencion de partos en servicio,vaginales,2007-07-01,28,28
TEOPONTE,atencion de partos en servicio,vaginales,2007-07-01,6,6
TIAWANACU,atencion de partos en servicio,vaginales,2007-07-01,4,4
TIPUANI,atencion de partos en servicio,vaginales,2007-07-01,26,26
TIQUIPAYA,atencion de partos en servicio,vaginales,2007-07-01,49,49
TIRAQUE (CBBA),atencion de partos en servicio,vaginales,2007-07-01,68,68
TOCO,atencion de partos en servicio,vaginales,2007-07-01,3,3
TOLATA,atencion de partos en servicio,vaginales,2007-07-01,4,4
TOLEDO,atencion de partos en servicio,vaginales,2007-07-01,5,5
TOMAVE,atencion de partos en servicio,vaginales,2007-07-01,3,3
TOMINA,atencion de partos en servicio,vaginales,2007-07-01,13,13
TORO TORO,atencion de partos en servicio,vaginales,2007-07-01,3,3
TOTORA(CBBA),atencion de partos en servicio,vaginales,2007-07-01,18,18
TOTORA(ORR),atencion de partos en servicio,vaginales,2007-07-01,5,5
TRIGAL,atencion de partos en servicio,vaginales,2007-07-01,1,1
TRINIDAD,atencion de partos en servicio,vaginales,2007-07-01,162,162
TUPIZA,atencion de partos en servicio,vaginales,2007-07-01,58,58
TURCO,atencion de partos en servicio,vaginales,2007-07-01,5,5
UNCIA,atencion de partos en servicio,vaginales,2007-07-01,28,28
URIONDO (A. CONCEPCION),atencion de partos en servicio,vaginales,2007-07-01,17,17
URUBICHA,atencion de partos en servicio,vaginales,2007-07-01,12,12
UYUNI,atencion de partos en servicio,vaginales,2007-07-01,34,34
VACAS,atencion de partos en servicio,vaginales,2007-07-01,12,12
VALLEGRANDE,atencion de partos en servicio,vaginales,2007-07-01,11,11
VIACHA,atencion de partos en servicio,vaginales,2007-07-01,25,25
VILA VILA,atencion de partos en servicio,vaginales,2007-07-01,1,1
VILLA MONTES,atencion de partos en servicio,vaginales,2007-07-01,39,39
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,vaginales,2007-07-01,2,2
VILLA RIVERO,atencion de partos en servicio,vaginales,2007-07-01,2,2
VILLA SERRANO,atencion de partos en servicio,vaginales,2007-07-01,10,10
VILLA TUNARI,atencion de partos en servicio,vaginales,2007-07-01,77,77
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,vaginales,2007-07-01,8,8
VILLAZON,atencion de partos en servicio,vaginales,2007-07-01,39,39
VINTO,atencion de partos en servicio,vaginales,2007-07-01,51,51
VITICHI,atencion de partos en servicio,vaginales,2007-07-01,4,4
WARNES,atencion de partos en servicio,vaginales,2007-07-01,39,39
YACUIBA,atencion de partos en servicio,vaginales,2007-07-01,104,104
YAMPARAEZ,atencion de partos en servicio,vaginales,2007-07-01,10,10
YANACACHI,atencion de partos en servicio,vaginales,2007-07-01,1,1
YAPACANI,atencion de partos en servicio,vaginales,2007-07-01,30,30
YOCALLA,atencion de partos en servicio,vaginales,2007-07-01,6,6
YUNCHARA,atencion de partos en servicio,vaginales,2007-07-01,2,2
ZUDAÑEZ,atencion de partos en servicio,vaginales,2007-07-01,4,4
ACACIO,atencion de partos en servicio,vaginales,2007-08-01,4,4
ACHACACHI,atencion de partos en servicio,vaginales,2007-08-01,21,21
ACHOCALLA,atencion de partos en servicio,vaginales,2007-08-01,17,17
AIQUILE,atencion de partos en servicio,vaginales,2007-08-01,30,30
ALCALA,atencion de partos en servicio,vaginales,2007-08-01,1,1
ANDAMARCA,atencion de partos en servicio,vaginales,2007-08-01,1,1
ANTEQUERA,atencion de partos en servicio,vaginales,2007-08-01,3,3
ANZALDO,atencion de partos en servicio,vaginales,2007-08-01,1,1
APOLO,atencion de partos en servicio,vaginales,2007-08-01,9,9
ARAMPAMPA,atencion de partos en servicio,vaginales,2007-08-01,4,4
ARANI,atencion de partos en servicio,vaginales,2007-08-01,4,4
ARBIETO,atencion de partos en servicio,vaginales,2007-08-01,6,6
ARQUE,atencion de partos en servicio,vaginales,2007-08-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicio,vaginales,2007-08-01,37,37
ATOCHA,atencion de partos en servicio,vaginales,2007-08-01,14,14
AUCAPATA,atencion de partos en servicio,vaginales,2007-08-01,1,1
AYATA,atencion de partos en servicio,vaginales,2007-08-01,2,2
AYO AYO,atencion de partos en servicio,vaginales,2007-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,vaginales,2007-08-01,21,21
AZURDUY,atencion de partos en servicio,vaginales,2007-08-01,7,7
BATALLAS,atencion de partos en servicio,vaginales,2007-08-01,5,5
BAURES,atencion de partos en servicio,vaginales,2007-08-01,7,7
BERMEJO,atencion de partos en servicio,vaginales,2007-08-01,42,42
BETANZOS,atencion de partos en servicio,vaginales,2007-08-01,18,18
BOYUIBE,atencion de partos en servicio,vaginales,2007-08-01,2,2
BUENA VISTA,atencion de partos en servicio,vaginales,2007-08-01,12,12
CABEZAS,atencion de partos en servicio,vaginales,2007-08-01,24,24
CAIROMA,atencion de partos en servicio,vaginales,2007-08-01,5,5
"CAIZA ""D""",atencion de partos en servicio,vaginales,2007-08-01,5,5
CAJUATA,atencion de partos en servicio,vaginales,2007-08-01,11,11
CALAMARCA,atencion de partos en servicio,vaginales,2007-08-01,7,7
CAMARGO,atencion de partos en servicio,vaginales,2007-08-01,16,16
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,vaginales,2007-08-01,2,2
CAMIRI,atencion de partos en servicio,vaginales,2007-08-01,29,29
CAPINOTA,atencion de partos en servicio,vaginales,2007-08-01,16,16
CAQUIAVIRI,atencion de partos en servicio,vaginales,2007-08-01,2,2
CARACOLLO,atencion de partos en servicio,vaginales,2007-08-01,26,26
CARANAVI,atencion de partos en servicio,vaginales,2007-08-01,65,65
CARAPARI,atencion de partos en servicio,vaginales,2007-08-01,1,1
CARIPUYO,atencion de partos en servicio,vaginales,2007-08-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicio,vaginales,2007-08-01,2,2
CHALLAPATA,atencion de partos en servicio,vaginales,2007-08-01,21,21
CHAQUI,atencion de partos en servicio,vaginales,2007-08-01,10,10
CHARAGUA,atencion de partos en servicio,vaginales,2007-08-01,39,39
CHARAÑA,atencion de partos en servicio,vaginales,2007-08-01,1,1
CHAYANTA,atencion de partos en servicio,vaginales,2007-08-01,9,9
CHIMORE,atencion de partos en servicio,vaginales,2007-08-01,14,14
CHIPAYA,atencion de partos en servicio,vaginales,2007-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,vaginales,2007-08-01,32,32
CHUMA,atencion de partos en servicio,vaginales,2007-08-01,5,5
CLIZA,atencion de partos en servicio,vaginales,2007-08-01,16,16
COBIJA,atencion de partos en servicio,vaginales,2007-08-01,62,62
COCHABAMBA,atencion de partos en servicio,vaginales,2007-08-01,829,829
COIPASA,atencion de partos en servicio,vaginales,2007-08-01,1,1
COLCAPIRHUA,atencion de partos en servicio,vaginales,2007-08-01,33,33
"COLCHA ""K""",atencion de partos en servicio,vaginales,2007-08-01,3,3
COLLANA,atencion de partos en servicio,vaginales,2007-08-01,3,3
COLOMI,atencion de partos en servicio,vaginales,2007-08-01,35,35
COLPA BELGICA,atencion de partos en servicio,vaginales,2007-08-01,3,3
COLQUECHACA,atencion de partos en servicio,vaginales,2007-08-01,11,11
COLQUIRI,atencion de partos en servicio,vaginales,2007-08-01,9,9
COMARAPA,atencion de partos en servicio,vaginales,2007-08-01,22,22
CONCEPCION,atencion de partos en servicio,vaginales,2007-08-01,19,19
COPACABANA,atencion de partos en servicio,vaginales,2007-08-01,4,4
CORIPATA,atencion de partos en servicio,vaginales,2007-08-01,7,7
CORO CORO,atencion de partos en servicio,vaginales,2007-08-01,6,6
COROICO,atencion de partos en servicio,vaginales,2007-08-01,23,23
COTAGAITA,atencion de partos en servicio,vaginales,2007-08-01,18,18
COTOCA,atencion de partos en servicio,vaginales,2007-08-01,38,38
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2007-08-01,10,10
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,vaginales,2007-08-01,2,2
CUEVO,atencion de partos en servicio,vaginales,2007-08-01,4,4
CULPINA,atencion de partos en servicio,vaginales,2007-08-01,21,21
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2007-08-01,10,10
DESAGUADERO,atencion de partos en servicio,vaginales,2007-08-01,1,1
EL ALTO,atencion de partos en servicio,vaginales,2007-08-01,895,895
EL CHORO,atencion de partos en servicio,vaginales,2007-08-01,5,5
EL PUENTE(STC),atencion de partos en servicio,vaginales,2007-08-01,8,8
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2007-08-01,6,6
EL TORNO,atencion de partos en servicio,vaginales,2007-08-01,48,48
EL VILLAR,atencion de partos en servicio,vaginales,2007-08-01,4,4
ENTRE RIOS,atencion de partos en servicio,vaginales,2007-08-01,27,27
ENTRE RIOS,atencion de partos en servicio,vaginales,2007-08-01,23,23
EUCALIPTUS,atencion de partos en servicio,vaginales,2007-08-01,9,9
EXALTACION,atencion de partos en servicio,vaginales,2007-08-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2007-08-01,27,27
FILADELFIA,atencion de partos en servicio,vaginales,2007-08-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2007-08-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,vaginales,2007-08-01,1,1
GUANAY,atencion de partos en servicio,vaginales,2007-08-01,16,16
GUAQUI,atencion de partos en servicio,vaginales,2007-08-01,1,1
GUAYARAMERIN,atencion de partos en servicio,vaginales,2007-08-01,62,62
GUTIERREZ,atencion de partos en servicio,vaginales,2007-08-01,8,8
HUACARETA,atencion de partos en servicio,vaginales,2007-08-01,14,14
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,vaginales,2007-08-01,1,1
HUANUNI,atencion de partos en servicio,vaginales,2007-08-01,23,23
HUARACAJE,atencion de partos en servicio,vaginales,2007-08-01,2,2
HUAYLLAMARCA,atencion de partos en servicio,vaginales,2007-08-01,3,3
ICHOCA,atencion de partos en servicio,vaginales,2007-08-01,2,2
ICLA,atencion de partos en servicio,vaginales,2007-08-01,7,7
INCAHUASI,atencion de partos en servicio,vaginales,2007-08-01,19,19
INQUISIVI,atencion de partos en servicio,vaginales,2007-08-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2007-08-01,6,6
IXIAMAS,atencion de partos en servicio,vaginales,2007-08-01,4,4
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2007-08-01,3,3
LA ASUNTA,atencion de partos en servicio,vaginales,2007-08-01,23,23
LA GUARDIA,atencion de partos en servicio,vaginales,2007-08-01,40,40
LA PAZ,atencion de partos en servicio,vaginales,2007-08-01,1021,1021
LAGUNILLAS,atencion de partos en servicio,vaginales,2007-08-01,8,8
LAJA,atencion de partos en servicio,vaginales,2007-08-01,8,8
LAS CARRERAS,atencion de partos en servicio,vaginales,2007-08-01,4,4
LICOMA PAMPA,atencion de partos en servicio,vaginales,2007-08-01,2,2
LLALLAGUA,atencion de partos en servicio,vaginales,2007-08-01,54,54
LLICA,atencion de partos en servicio,vaginales,2007-08-01,5,5
LURIBAY,atencion de partos en servicio,vaginales,2007-08-01,3,3
MACHACAMARCA,atencion de partos en servicio,vaginales,2007-08-01,4,4
MACHARETI,atencion de partos en servicio,vaginales,2007-08-01,2,2
MAGDALENA,atencion de partos en servicio,vaginales,2007-08-01,11,11
MAIRANA,atencion de partos en servicio,vaginales,2007-08-01,14,14
MAPIRI,atencion de partos en servicio,vaginales,2007-08-01,17,17
MECAPACA,atencion de partos en servicio,vaginales,2007-08-01,5,5
MINEROS,atencion de partos en servicio,vaginales,2007-08-01,31,31
MIZQUE,atencion de partos en servicio,vaginales,2007-08-01,38,38
MOCOMOCO,atencion de partos en servicio,vaginales,2007-08-01,6,6
MOJOCOYA,atencion de partos en servicio,vaginales,2007-08-01,7,7
MONTEAGUDO,atencion de partos en servicio,vaginales,2007-08-01,32,32
MONTERO,atencion de partos en servicio,vaginales,2007-08-01,154,154
MORO MORO,atencion de partos en servicio,vaginales,2007-08-01,1,1
MOROCHATA,atencion de partos en servicio,vaginales,2007-08-01,24,24
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,vaginales,2007-08-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,vaginales,2007-08-01,4,4
OCURI,atencion de partos en servicio,vaginales,2007-08-01,4,4
OKINAWA,atencion de partos en servicio,vaginales,2007-08-01,11,11
OMEREQUE,atencion de partos en servicio,vaginales,2007-08-01,7,7
ORURO,atencion de partos en servicio,vaginales,2007-08-01,348,348
PADCAYA,atencion de partos en servicio,vaginales,2007-08-01,18,18
PADILLA,atencion de partos en servicio,vaginales,2007-08-01,18,18
PAILON,atencion de partos en servicio,vaginales,2007-08-01,18,18
PALCA,atencion de partos en servicio,vaginales,2007-08-01,6,6
PALOS BLANCOS,atencion de partos en servicio,vaginales,2007-08-01,40,40
PAMPA AULLAGAS,atencion de partos en servicio,vaginales,2007-08-01,1,1
PAMPA GRANDE,atencion de partos en servicio,vaginales,2007-08-01,9,9
PAPEL PAMPA,atencion de partos en servicio,vaginales,2007-08-01,1,1
PASORAPA,atencion de partos en servicio,vaginales,2007-08-01,2,2
PATACAMAYA,atencion de partos en servicio,vaginales,2007-08-01,15,15
PAZÑA,atencion de partos en servicio,vaginales,2007-08-01,2,2
POCOATA,atencion de partos en servicio,vaginales,2007-08-01,9,9
POCONA,atencion de partos en servicio,vaginales,2007-08-01,13,13
POJO (CBBA),atencion de partos en servicio,vaginales,2007-08-01,21,21
POOPO,atencion de partos en servicio,vaginales,2007-08-01,6,6
PORCO,atencion de partos en servicio,vaginales,2007-08-01,12,12
POROMA,atencion de partos en servicio,vaginales,2007-08-01,9,9
PORONGO,atencion de partos en servicio,vaginales,2007-08-01,7,7
PORTACHUELO,atencion de partos en servicio,vaginales,2007-08-01,19,19
PORVENIR,atencion de partos en servicio,vaginales,2007-08-01,3,3
POSTRER VALLE,atencion de partos en servicio,vaginales,2007-08-01,3,3
POTOSI,atencion de partos en servicio,vaginales,2007-08-01,304,304
PRESTO,atencion de partos en servicio,vaginales,2007-08-01,5,5
PUCARANI,atencion de partos en servicio,vaginales,2007-08-01,12,12
PUERTO ACOSTA,atencion de partos en servicio,vaginales,2007-08-01,10,10
PUERTO CARABUCO,atencion de partos en servicio,vaginales,2007-08-01,6,6
PUERTO GONZALO MORENO,atencion de partos en servicio,vaginales,2007-08-01,3,3
PUERTO PEREZ,atencion de partos en servicio,vaginales,2007-08-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,vaginales,2007-08-01,13,13
PUERTO RICO,atencion de partos en servicio,vaginales,2007-08-01,10,10
PUERTO SILES,atencion de partos en servicio,vaginales,2007-08-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,vaginales,2007-08-01,20,20
PUERTO VILLARROEL,atencion de partos en servicio,vaginales,2007-08-01,82,82
PUNA,atencion de partos en servicio,vaginales,2007-08-01,26,26
PUNATA,atencion de partos en servicio,vaginales,2007-08-01,46,46
QUILLACOLLO,atencion de partos en servicio,vaginales,2007-08-01,116,116
QUIME,atencion de partos en servicio,vaginales,2007-08-01,3,3
QUIRUSILLAS,atencion de partos en servicio,vaginales,2007-08-01,2,2
RAVELO,atencion de partos en servicio,vaginales,2007-08-01,7,7
REYES,atencion de partos en servicio,vaginales,2007-08-01,9,9
RIBERALTA,atencion de partos en servicio,vaginales,2007-08-01,157,157
