,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,176,0,39,0,215,215
TACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,1,0,2,2
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,21,0,13,0,34,34
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,10,0,17,0,27,27
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,5,0,11,11
TAHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,2,0,4,4
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,61,0,35,0,96,96
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,19,0,9,0,28,28
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,2,0,5,5
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,17,0,23,0,40,40
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,397,0,85,0,482,482
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,15,0,22,0,37,37
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,15,0,21,21
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,25,0,1,0,26,26
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,13,0,11,0,24,24
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,17,0,8,0,25,25
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,192,0,58,0,250,250
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,23,0,38,0,61,61
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,2,0,2,2
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,17,0,8,0,25,25
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,4,0,10,10
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,1,0,3,3
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,3,0,9,9
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,10,0,3,0,13,13
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,16,0,5,0,21,21
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,46,0,27,0,73,73
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,6,0,4,0,10,10
TRIGAL,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,252,0,213,0,465,465
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,57,0,16,0,73,73
TURCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,1,0,3,3
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,3,0,8,8
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,49,0,37,0,86,86
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,6,0,9,9
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,4,0,2,0,6,6
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,84,0,12,0,96,96
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,22,0,9,0,31,31
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,11,0,2,0,13,13
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,177,0,112,0,289,289
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,3,0,5,5
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,22,0,20,0,42,42
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,91,0,12,0,103,103
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,11,0,14,14
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,40,0,5,0,45,45
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,1,0,1,0,2,2
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,344,0,68,0,412,412
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,6,0,8,8
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,69,0,15,0,84,84
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,85,0,131,0,216,216
VITICHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,21,0,19,0,40,40
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,167,0,16,0,183,183
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,2,0,6,0,8,8
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,133,0,44,0,177,177
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,4,0,9,9
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,0,0,3,3
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,60,0,54,0,114,114
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,7,0,10,10
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,3,0,1,0,4,4
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,5,0,8,0,13,13
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-05-01,0,0,0,4,0,4,4
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,1,0,3,3
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,19,0,3,0,22,22
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,22,0,1,0,23,23
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,18,0,6,0,24,24
ALCALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,1,0,1,1
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,16,0,3,0,19,19
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,0,0,5,5
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,3,0,0,0,3,3
ANTEQUERA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,2,0,3,3
ANZALDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,4,0,2,0,6,6
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,14,0,5,0,19,19
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,5,0,5,5
ARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,1,0,1,1
ARBIETO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,7,0,5,0,12,12
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,12,0,4,0,16,16
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,35,0,9,0,44,44
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,7,0,0,0,7,7
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,0,0,5,5
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,4,0,1,0,5,5
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,11,0,0,0,11,11
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,26,0,17,0,43,43
AZURDUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,1,0,1,1
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,14,0,0,0,14,14
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,8,0,2,0,10,10
BELEN DE URMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,6,0,8,8
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,29,0,3,0,32,32
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,25,0,4,0,29,29
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,2,0,2,2
BOLPEBRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,3,0,0,0,3,3
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,11,0,9,0,20,20
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,2,0,4,4
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,9,0,0,0,9,9
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,8,0,1,0,9,9
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,10,0,0,0,10,10
CALACOTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,5,0,5,5
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,15,0,3,0,18,18
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,19,0,4,0,23,23
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,9,0,6,0,15,15
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,7,0,1,0,8,8
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,13,0,5,0,18,18
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,38,0,10,0,48,48
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,6,0,6,0,12,12
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,3,0,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,0,0,2,2
CHACARILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,29,0,5,0,34,34
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,7,0,1,0,8,8
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,19,0,9,0,28,28
CHARAÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,0,0,2,2
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,17,0,3,0,20,20
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,31,0,8,0,39,39
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,9,0,0,0,9,9
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,3,0,3,0,6,6
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,6,0,5,0,11,11
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,15,0,2,0,17,17
CLIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,16,0,10,0,26,26
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,86,0,12,0,98,98
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,37,0,14,0,51,51
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,395,0,101,0,496,496
COLCAPIRHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,4,0,19,0,23,23
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,11,0,2,0,13,13
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,38,0,7,0,45,45
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,4,0,2,0,6,6
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,23,0,5,0,28,28
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,18,0,0,0,18,18
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,19,0,9,0,28,28
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
COMBAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,3,0,3,3
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,6,0,6,6
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,1,0,6,6
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,11,0,6,0,17,17
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,4,0,9,9
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,20,0,2,0,22,22
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,7,0,12,12
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,63,0,26,0,89,89
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,8,0,3,0,11,11
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,2,0,4,4
CUEVO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,2,0,3,3
CULPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,6,0,11,11
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,1,0,1,1
CURVA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,3,0,5,5
DESAGUADERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,962,0,600,0,1562,1562
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,4,0,0,0,4,4
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,57,0,2,0,59,59
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,13,0,5,0,18,18
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,79,0,11,0,90,90
ESCOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,7,0,0,0,7,7
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,0,0,2,2
EXALTACION,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,1,0,3,3
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,9,0,4,0,13,13
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,10,0,4,0,14,14
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,8,0,1,0,9,9
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,37,0,5,0,42,42
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,1,0,3,3
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,53,0,3,0,56,56
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,2,0,7,7
HUACARAJE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,0,0,5,5
HUACARETA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,7,0,1,0,8,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,3,0,5,5
HUACHACALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,3,0,2,0,5,5
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,1,0,2,2
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,1,0,3,3
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,3,0,3,3
ICLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,6,0,4,0,10,10
INCAHUASI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,6,0,4,0,10,10
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,0,0,5,5
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,7,0,2,0,9,9
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,9,0,5,0,14,14
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,2,0,7,7
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,0,0,5,5
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,87,0,1,0,88,88
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,44,0,11,0,55,55
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,412,0,75,0,487,487
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,21,0,10,0,31,31
LAS CARRERAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,0,0,2,2
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,69,0,18,0,87,87
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,1,0,3,3
LURIBAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,4,0,1,0,5,5
MACHARETI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,7,0,2,0,9,9
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,7,0,4,0,11,11
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,13,0,1,0,14,14
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,58,0,2,0,60,60
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,11,0,3,0,14,14
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,33,0,1,0,34,34
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,28,0,4,0,32,32
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,9,0,2,0,11,11
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,10,0,1,0,11,11
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,153,0,11,0,164,164
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,4,0,6,0,10,10
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,5,0,6,6
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,1,0,2,2
OCURI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,7,0,0,0,7,7
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,309,0,30,0,339,339
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,10,0,1,0,11,11
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,16,0,5,0,21,21
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,25,0,17,0,42,42
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,2,0,3,3
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,0,0,5,5
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,48,0,10,0,58,58
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,14,0,2,0,16,16
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,3,0,8,0,11,11
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,0,0,2,0,2,2
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,11,0,2,0,13,13
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,3,0,2,0,5,5
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,22,0,1,0,23,23
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,1,0,3,3
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,35,0,0,0,35,35
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,12,0,3,0,15,15
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,272,0,23,0,295,295
PRESTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,5,0,7,7
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,45,0,16,0,61,61
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,6,0,2,0,8,8
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,2,0,7,7
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,10,0,4,0,14,14
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,8,0,2,0,10,10
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,0,0,5,5
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,8,0,5,0,13,13
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,28,0,0,0,28,28
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,54,0,54,0,108,108
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,8,0,3,0,11,11
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,11,0,6,0,17,17
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,1,0,1,0,2,2
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,101,0,439,0,540,540
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,3,0,5,5
QUIRUSILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,0,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,10,0,1,0,11,11
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,5,0,1,0,6,6
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,6,0,2,0,8,8
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,142,0,0,0,142,142
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,19,0,3,0,22,22
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,29,0,1,0,30,30
SABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-06-01,0,44,0,26,0,70,70
