,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,5,16,0,0,5,16,21
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,14,39,15,18,29,57,86
LAGUNILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,4,0,0,0,4,4
LAS CARRERAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,3,0,0,1,3,4
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,0,6,17,7,17,24
MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,3,0,0,0,3,0,3
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,11,26,0,1,11,27,38
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,5,7,5,7,12
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,2,0,0,1,2,3
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,44,78,12,21,56,99,155
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
PAZÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,9,11,0,0,9,11,20
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,3,0,0,1,3,4
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,28,111,0,0,28,111,139
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
PUERTO ACOSTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,0,2,0,2,2
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,0,2,0,2,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,2,6,0,0,2,6,8
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,14,28,0,0,14,28,42
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,3,7,0,0,3,7,10
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,8,25,1,0,9,25,34
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,2,0,0,1,2,3
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,4,4,0,0,4,4,8
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,3,7,0,0,3,7,10
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,143,591,59,113,202,704,906
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,3,0,0,0,3,0,3
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,2,3,0,0,2,3,5
SOPACHUY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,2,1,0,0,2,1,3
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,3,10,18,135,21,145,166
TACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,3,0,0,0,3,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,9,35,25,53,34,88,122
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,2,0,0,0,2,0,2
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,1,3,1,3,4
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,1,4,1,4,5
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,10,2,2,3,12,15
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,2,6,0,0,2,6,8
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,4,10,0,0,4,10,14
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,0,2,0,2,2
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,1,1,0,2,1,3
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,2,0,0,0,2,0,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,4,0,0,1,4,5
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,6,0,0,1,6,7
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,0,1,4,1,4,5
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,0,5,0,0,0,5,5
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,5,5,2,5,7,10,17
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,3,11,0,0,3,11,14
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,5,0,0,1,5,6
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,7,12,8,13,21
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,5,0,0,2,5,7
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,4,2,0,0,4,2,6
ALALAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,0,0,1,0,1,1
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,0,0,1,1,2
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
AYO AYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,0,0,1,1,2
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,5,0,0,2,5,7
BOYUIBE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,1,0,3,2,4,6
CAIROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,2,0,0,1,2,3
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,0,7,5,7,5,12
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,7,0,0,0,7,7
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,6,0,0,0,6,6
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,1,0,1,2,2,4
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,0,1,1,1,2
CHOQUE COTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,2,0,3,3
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,7,0,0,1,7,8
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,4,0,0,2,4,6
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,8,9,12,19,20,28,48
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,3,5,0,0,3,5,8
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,4,0,0,2,4,6
COLPA BELGICA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,2,1,0,1,2,3
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,2,0,0,1,2,3
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,0,0,1,1,2
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
DESAGUADERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,3,7,0,0,3,7,10
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,3,12,10,14,13,26,39
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,4,4,0,0,4,4,8
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,3,5,0,0,3,5,8
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,6,0,0,1,6,7
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,3,0,0,0,3,3
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,0,0,1,0,1,1
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,0,0,0,2,0,2
JESUS DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,3,0,0,2,3,5
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,3,0,0,1,3,4
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,3,16,0,0,3,16,19
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,33,73,8,28,41,101,142
LAGUNILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,0,0,1,0,1,1
LAS CARRERAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,1,1,1,2,3
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,0,1,1,2,3
MINEROS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,1,0,0,2,1,3
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,3,10,0,2,3,12,15
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,1,0,0,2,1,3
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,2,0,0,0,2,2
OMEREQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,3,0,0,0,3,3
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,35,103,0,3,35,106,141
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,4,2,0,0,4,2,6
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,0,1,0,1,0,1
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,2,0,0,2,2,4
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,24,50,0,0,24,50,74
PUERTO ACOSTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,4,0,0,0,4,4
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,0,1,1,1,1,2
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,0,0,1,1,2
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,3,3,5,4,8,12
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,8,13,0,2,8,15,23
RAQAYPAMPA(ETA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,1,1,2,1,3
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,50,3,11,6,61,9,70
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,8,10,0,1,8,11,19
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,1,0,0,2,1,3
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,4,0,0,2,4,6
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,0,0,1,1,2
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,2,0,0,0,2,2
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,0,0,0,2,0,2
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,148,415,13,49,161,464,625
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,0,0,2,0,2,2
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,0,0,1,1,2
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,0,0,0,2,0,2
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,2,0,0,0,2,2
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,3,0,1,2,4,6
SOPACHUY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,2,0,0,1,2,3
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,4,0,0,2,4,6
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,4,13,3,6,7,19,26
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,1,0,2,2
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,12,23,11,18,23,41,64
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,4,5,0,0,4,5,9
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,3,1,0,1,3,4
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,2,0,3,1,4
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,2,0,0,1,2,3
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,6,13,9,22,15,35,50
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,2,0,0,0,2,2
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,3,2,0,0,3,2,5
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,2,0,3,0,3
VILLA SERRANO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,1,0,0,1,1,2
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,4,0,0,1,4,5
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,1,0,0,2,1,3
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,7,0,0,1,7,8
YACO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,2,0,0,1,2,3
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,4,9,0,0,4,9,13
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,1,0,0,0,1,0,1
ZUDAÑEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-06-01,2,3,0,0,2,3,5
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,3,19,0,0,3,19,22
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,3,1,0,0,3,1,4
ALALAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,3,0,0,0,3,3
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,0,0,0,2,2
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,2,0,0,0,2,0,2
AZURDUY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,6,0,0,0,6,6
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,0,0,1,0,1,1
