,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,14,20,2,5,16,25,41
TURCO,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,6,5,1,3,7,8,15
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2023-04-01,1,4,0,0,1,4,5
URUBICHA,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,0,0,0,1,0,1,1
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,9,20,1,0,10,20,30
VACAS,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,9,26,1,0,10,26,36
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,1,3,0,2,1,5,6
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,1,8,0,0,1,8,9
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,8,21,5,3,13,24,37
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,9,16,7,11,16,27,43
VINTO,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,5,2,1,0,6,2,8
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,2,6,0,0,2,6,8
YACO,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,5,4,0,0,5,4,9
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,2,3,2,5,4,8,12
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,1,3,0,0,1,3,4
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,1,3,0,0,1,3,4
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,1,3,0,0,1,3,4
YUNGUYO DE LITORAL,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,0,1,0,0,0,1,1
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2023-04-01,2,10,1,6,3,16,19
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,22,43,5,2,27,45,72
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,11,0,0,5,11,16
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,19,24,11,18,30,42,72
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,10,0,2,5,12,17
ALCALA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,15,1,0,6,15,21
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,12,1,7,9,19,28
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,11,0,0,7,11,18
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,9,14,0,1,9,15,24
ANTEQUERA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,4,0,7,2,11,13
ANZALDO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,2,1,4,2,6,8
APOLO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,0,1,2,1,2,3
ARAMPAMPA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,9,7,7,11,16,18,34
ARANI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,14,2,24,5,38,43
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,25,4,23,11,48,59
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,3,20,24,24,27,51
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,27,0,1,4,28,32
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,22,31,3,11,25,42,67
AYATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,11,0,0,8,11,19
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,6,2,2,5,8,13
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,14,9,17,19,31,50
AZURDUY,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,0,0,2,1,2,3
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,9,1,2,4,11,15
BAURES,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,9,14,0,0,9,14,23
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,2,2,2,4,4,8
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,4,0,0,1,4,5
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,14,1,2,8,16,24
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,36,83,8,10,44,93,137
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,15,20,7,4,22,24,46
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,1,1,4,2,5,7
BOLPEBRA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,8,0,6,10,14,24
BOYUIBE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,11,2,4,12,15,27
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,5,1,2,5,7,12
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,31,59,1,1,32,60,92
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,8,11,12,18,20,38
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,8,1,1,6,9,15
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,4,5,3,10,7,17
CALACOTO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,4,9,7,11,11,22
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,15,26,0,1,15,27,42
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,20,35,3,8,23,43,66
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,9,0,0,8,9,17
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,22,55,2,7,24,62,86
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,20,14,33,22,53,75
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,6,0,0,7,6,13
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,25,6,16,16,41,57
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,14,28,87,17,101,45,146
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,16,26,1,3,17,29,46
CARIPUYO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,19,18,1,0,20,18,38
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,7,1,5,4,12,16
CATACORA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,0,1,4,1,4,5
CHACARILLA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,3,1,4,7,7,14
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,77,114,32,75,109,189,298
CHAQUI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,9,1,0,5,9,14
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,49,60,4,2,53,62,115
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,11,1,1,6,12,18
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,25,34,9,7,34,41,75
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,2,8,3,11,5,16
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,4,0,0,1,4,5
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,5,1,2,8,7,15
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,4,9,19,11,23,34
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,9,0,2,10,11,21
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,12,8,6,11,18,29
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,81,179,30,40,111,219,330
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,17,24,2,3,19,27,46
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,476,980,405,632,881,1612,2493
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,21,292,309,298,330,628
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2023-05-01,16,20,1,2,17,22,39
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,10,4,6,10,16,26
COLPA BELGICA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,0,0,2,1,2,3
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,18,13,1,0,19,13,32
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,11,0,0,7,11,18
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,13,2,10,10,23,33
COMANCHE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,1,0,0,2,1,3
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,13,11,5,31,18,42,60
COMBAYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,4,0,0,6,4,10
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,7,0,0,2,7,9
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,2,0,1,0,3,3
CORIPATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,7,1,8,6,15,21
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,19,18,3,2,22,20,42
COROICO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,18,40,3,6,21,46,67
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,9,23,3,1,12,24,36
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,29,38,12,12,41,50,91
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,30,92,3,7,33,99,132
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,34,1,0,9,34,43
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,1,1,2,5,3,8
CUEVO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,14,9,0,0,14,9,23
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,4,1,0,8,4,12
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,11,1,2,11,13,24
CURVA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,5,1,0,5,5,10
DESAGUADERO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,1,1,0,2,1,3
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,248,532,942,1160,1190,1692,2882
EL CHORO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,11,0,1,1,12,13
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,17,0,1,3,18,21
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,21,5,1,11,22,33
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,35,115,5,8,40,123,163
EL VILLAR,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,6,2,0,3,6,9
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,16,45,8,12,24,57,81
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,40,112,19,39,59,151,210
ESCOMA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,14,0,0,8,14,22
ESMERALDA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,5,0,1,2,6,8
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,2,3,1,3,3,6
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,1,0,0,2,1,3
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,13,4,19,11,32,43
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,23,35,1,1,24,36,60
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,5,5,3,8,8,16
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,10,1,1,7,11,18
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,4,1,1,7,5,12
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,5,1,2,5,7,12
GUAQUI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,10,2,1,5,11,16
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,23,59,3,18,26,77,103
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,13,20,5,4,18,24,42
HUACARAJE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,3,1,0,5,3,8
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,11,13,0,1,11,14,25
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,4,9,11,10,15,25
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,27,5,20,15,47,62
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,8,0,0,6,8,14
HUATAJATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,0,1,4,1,4,5
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,7,7,7,8,14,22
HUMANATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,2,0,0,6,2,8
ICHOCA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,2,0,0,5,2,7
ICLA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,13,23,3,3,16,26,42
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,4,0,0,4,4,8
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,8,0,0,5,8,13
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,10,3,1,13,11,24
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,16,2,3,8,19,27
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,1,6,8,7,9,16
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,11,22,2,3,13,25,38
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,24,0,0,10,24,34
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,43,159,5,4,48,163,211
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,790,1050,537,984,1327,2034,3361
LA RIVERA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,2,0,0,0,2,2
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,11,20,3,5,14,25,39
LAJA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,11,22,2,3,13,25,38
LAS CARRERAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,12,0,4,8,16,24
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,217,220,241,260,458,480,938
LLICA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,1,0,0,1,1,2
LORETO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,11,2,3,6,14,20
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,8,0,0,8,8,16
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,3,6,10,6,13,19
MACHARETI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,11,0,2,6,13,19
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,12,7,1,5,13,12,25
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,12,2,11,7,23,30
MALLA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,7,3,5,10,12,22
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,5,0,2,1,7,8
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,7,0,0,5,7,12
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,9,10,0,1,9,11,20
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,14,24,3,0,17,24,41
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,16,11,0,1,16,12,28
MOJINETE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,2,0,0,2,2,4
MOJOCOYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,4,0,2,4,6,10
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,16,26,9,17,25,43,68
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,152,318,167,529,319,847,1166
MORO MORO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,2,0,1,0,3,3
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,17,16,0,2,17,18,35
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,11,18,3,2,14,20,34
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,5,8,5,18,10,28
OCURI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,7,3,2,8,9,17
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,21,6,0,4,21,10,31
OMEREQUE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,13,16,0,3,13,19,32
ORURO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,187,458,223,319,410,777,1187
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,12,27,1,4,13,31,44
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,12,33,2,8,14,41,55
PAILON,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,24,73,4,7,28,80,108
PALCA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,1,0,0,1,1,2
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,10,13,16,21,26,47
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,1,3,7,4,8,12
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,15,3,4,8,19,27
PAPEL PAMPA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,10,3,1,13,11,24
PASORAPA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,16,1,3,9,19,28
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,5,2,6,2,11,13
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,13,19,3,10,16,29,45
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,10,0,0,6,10,16
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,14,12,8,20,22,32,54
POCONA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,11,4,7,14,18,32
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,11,2,6,10,17,27
POOPO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,1,1,11,1,12,13
PORCO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,8,2,5,6,13,19
POROMA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,2,3,4,9,6,15
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,27,53,2,6,29,59,88
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,29,52,0,1,29,53,82
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,13,32,1,1,14,33,47
POSTRER VALLE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,5,0,0,2,5,7
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,153,361,24,47,177,408,585
PRESTO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,14,1,1,7,15,22
PUCARA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,4,0,0,1,4,5
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,12,18,1,3,13,21,34
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,11,2,4,12,15,27
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,20,24,3,8,23,32,55
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,11,2,6,8,17,25
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,34,0,0,10,34,44
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,12,5,6,6,18,11,29
PUERTO SILES,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,3,0,1,2,4,6
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,17,38,0,0,17,38,55
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,19,40,69,114,88,154,242
PUNA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,14,21,7,8,21,29,50
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,30,1,6,8,36,44
QUIABAYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,1,0,0,1,1,2
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,87,181,266,316,353,497,850
QUIME,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,1,1,0,2,1,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,4,0,1,1,5,6
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,2,1,0,8,2,10
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,17,31,10,8,27,39,66
REYES,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,2,1,0,2,2,4
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,146,139,20,42,166,181,347
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,19,19,2,2,21,21,42
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,10,2,2,4,12,16
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,1,3,0,4,1,5
SACABA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,110,239,119,189,229,428,657
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,18,1,1,6,19,25
SACACA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,11,12,4,3,15,15,30
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,17,1,1,6,18,24
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,28,26,7,5,35,31,66
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,15,33,0,0,15,33,48
SAN AGUSTIN,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,4,0,0,4,4,8
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,4,2,7,4,11,15
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,3,0,0,3,3,6
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,3,0,0,6,3,9
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,8,0,1,4,9,13
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,13,38,3,9,16,47,63
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,21,3,8,11,29,40
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,8,1,1,5,9,14
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,45,48,2,1,47,49,96
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,23,3,5,9,28,37
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,31,83,0,3,31,86,117
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,6,0,0,2,6,8
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,15,42,0,0,15,42,57
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,9,0,1,1,10,11
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,4,0,1,0,5,5
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,3,3,16,4,19,23
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,41,71,2,4,43,75,118
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,16,17,1,0,17,17,34
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,27,50,3,11,30,61,91
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,10,0,1,4,11,15
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,19,24,4,7,23,31,54
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,11,30,3,4,14,34,48
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,9,4,0,1,9,5,14
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,13,21,4,2,17,23,40
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,21,22,18,26,39,48,87
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,11,0,0,3,11,14
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,18,10,0,1,18,11,29
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,1,0,0,3,1,4
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,1,1,3,3,4,7
SAN RAFAEL,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,11,1,1,5,12,17
