,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-06-01,1,3,1,0,2,3,5
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-06-01,32,42,17,9,49,51,100
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-06-01,0,3,1,1,1,4,5
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-06-01,6,51,9,18,15,69,84
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-06-01,0,0,0,2,0,2,2
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-06-01,3,6,3,0,6,6,12
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-06-01,5,14,12,6,17,20,37
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-06-01,0,3,0,0,0,3,3
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-06-01,0,0,0,1,0,1,1
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,4,0,0,0,4,4
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,13,1,4,2,17,19
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,22,0,0,0,22,22
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,11,16,18,28,29,44,73
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,3,10,4,3,7,13,20
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,1,0,1,2,3
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,2,0,3,3
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,1,1,1,2,3
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,10,0,0,0,10,10
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,4,0,4,0,8,8
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,4,0,0,1,4,5
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,5,9,10,18,15,27,42
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,4,0,1,2,5,7
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,6,57,14,0,20,57,77
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,6,5,3,5,9,14
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,7,11,9,18,16,29,45
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,19,0,0,2,19,21
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,4,0,0,1,4,5
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,0,2,0,2,2
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,5,4,5,4,9
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,4,32,5,2,9,34,43
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,12,0,0,1,12,13
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,0,3,0,3,3
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,9,3,9,3,12
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,5,21,0,5,5,26,31
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,4,9,0,6,4,15,19
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,6,3,6,5,11
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,5,18,0,0,5,18,23
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,4,0,2,0,6,6
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,3,6,6,6,9,15
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,2,7,3,8,5,13
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,2,0,0,2,2,4
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,7,10,1,1,8,11,19
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,5,21,38,21,43,64
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,8,0,0,1,8,9
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,3,13,0,0,3,13,16
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,5,6,3,8,8,16
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,6,0,0,2,6,8
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,18,3,2,4,20,24
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,3,13,1,7,4,20,24
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,12,15,15,10,27,25,52
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,7,0,0,0,7,7
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,3,12,12,12,15,24,39
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,1,1,1,3,4
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,9,1,4,2,13,15
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,1,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,3,11,12,13,15,28
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,7,0,5,1,12,13
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,4,2,4,4,8,12
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,9,34,49,15,58,49,107
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,6,5,1,13,7,18,25
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,115,466,164,171,279,637,916
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,9,12,33,57,42,69,111
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,10,7,5,0,15,7,22
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,3,0,0,0,3,3
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,8,13,0,1,8,14,22
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,5,4,3,5,8,13
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,14,1,2,1,16,17
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,5,0,0,0,5,5
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,10,0,1,1,11,12
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,5,0,6,6
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,9,4,14,5,23,28
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,3,1,1,1,4,5
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,18,27,19,28,47
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,6,0,4,0,10,10
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,4,4,4,5,8,9,17
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,12,1,3,1,15,16
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,2,0,0,2,2,4
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,78,2,79,3,82
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,0,2,4,4,4,8
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,105,586,33,175,138,761,899
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,9,0,0,2,9,11
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,2,0,3,1,5,6
EL TORNO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,5,0,0,2,5,7
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,0,0,0,2,0,2
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,3,2,0,0,3,2,5
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,13,36,10,5,23,41,64
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,2,0,3,1,4
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,2,5,2,5,7
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,2,1,1,2,3,5
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,12,0,2,1,14,15
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,5,0,0,1,5,6
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,7,9,3,15,10,24,34
GUAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,4,11,17,13,21,34
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,12,41,4,5,16,46,62
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,4,7,0,1,4,8,12
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,2,0,0,2,2,4
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,0,2,0,2,2
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,5,14,5,15,20
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,3,1,3,2,5
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,5,4,8,6,13,19
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,5,16,5,3,10,19,29
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,4,26,32,37,36,63,99
LA GUARDIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,1,3,5,5,6,11
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,181,401,140,135,321,536,857
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,6,3,3,3,9,12
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,10,40,5,16,15,56,71
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,3,0,0,0,3,3
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,3,1,1,3,4,7
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,3,0,0,1,3,4
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,0,2,0,2,2
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,6,23,25,25,31,56
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,0,2,0,2,2
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,14,0,0,0,14,14
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,3,0,0,1,3,4
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,10,0,0,0,10,10
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,15,0,15,1,16
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,0,3,1,4,1,5
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,3,0,0,0,3,3
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,0,1,1,2,3
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,9,162,33,49,42,211,253
MORO MORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,2,0,1,1,3,4
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,2,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,3,1,3,1,4
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,14,21,30,22,44,66
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,1,1,1,1,2
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,7,1,4,1,11,12
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,54,295,54,42,108,337,445
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,8,0,0,1,8,9
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,5,2,3,4,8,12
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,3,4,0,3,3,7,10
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,3,2,0,0,3,2,5
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,3,1,2,2,5,7
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,1,0,1,0,1
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,30,0,1,0,31,31
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,0,1,0,2,0,2
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,4,0,0,0,4,4
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,6,0,3,1,9,10
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,7,2,0,3,7,10
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,3,5,2,1,5,6,11
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,7,1,1,1,8,9
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,23,0,4,0,27,27
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,8,35,1,5,9,40,49
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,0,1,0,3,0,3
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,41,236,85,15,126,251,377
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
PUCARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,9,2,3,2,12,14
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,2,1,3,2,5
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,3,1,1,1,4,5
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,2,0,2,1,3
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,5,5,5,14,10,19,29
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,5,6,5,7,12
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,8,9,3,0,11,9,20
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,13,71,103,42,116,113,229
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,9,0,2,0,11,11
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,5,7,3,8,8,15,23
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,22,37,62,52,84,89,173
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,5,0,2,0,7,7
QUIRUSILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,3,0,3,2,6,8
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,4,9,20,19,24,28,52
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,9,1,1,1,10,11
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,51,2,2,3,53,56
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,3,7,58,0,61,7,68
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,7,5,0,7,7,14
SABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,32,81,121,132,153,213,366
SACABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,4,3,5,4,9
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,13,0,4,0,17,17
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,5,1,3,2,8,10
SAMAIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
SAN AGUSTIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,6,15,0,1,6,16,22
SAN ANDRES DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,2,2,2,4,4,8
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,5,0,0,1,5,6
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,6,48,2,5,8,53,61
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,6,12,0,0,6,12,18
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,8,15,10,12,18,27,45
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,6,23,0,0,6,23,29
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,1,2,4,3,5,8
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,5,0,0,2,5,7
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,3,1,3,3,6,9
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,3,13,4,11,7,24,31
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,3,5,3,6,9
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,6,43,33,39,39,82,121
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,12,1,1,2,13,15
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,8,0,0,0,8,8
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,8,66,53,67,61,128
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,8,1,4,1,12,13
SAN PABLO DE LIPEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,4,0,1,0,5,5
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,22,0,6,2,28,30
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,16,2,9,2,25,27
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,3,0,1,0,4,4
SAN PEDRO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,0,7,4,7,4,11
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,12,15,12,17,29
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,2,0,4,0,6,6
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,1,14,0,1,1,15,16
SANTA ANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,4,7,0,2,4,9,13
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,655,1335,442,327,1097,1662,2759
SANTA ROSA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,2,5,0,0,2,5,7
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,4,16,12,4,16,20,36
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,12,16,12,17,29
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,3,5,21,5,24,29
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
