,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,12,0,0,0,12,12
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,3,0,0,0,3,3
VITICHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,0,0,1,0,1,1
WALDO BALLIVIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,25,0,57,0,82,82
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,2,0,24,0,26,26
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,0,0,9,0,9,9
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,2,0,2,0,4,4
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,2,0,0,0,2,2
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,0,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-06-01,0,0,0,1,0,1,1
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,3,0,3,3
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
ALALAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,4,0,6,6
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
AYO AYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,4,0,5,5
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
BELEN DE URMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,2,0,2,2
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,2,0,5,5
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,5,0,0,0,5,5
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,2,0,2,2
BOYUIBE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,2,0,2,2
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,0,0,2,2
CAJUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,19,0,19,19
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,8,0,0,0,8,8
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,12,0,13,13
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,8,0,3,0,11,11
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,8,0,10,10
CARMEN RIVERO TORREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,7,0,24,0,31,31
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,6,0,6,6
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,0,0,2,2
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,4,0,11,0,15,15
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,9,0,14,0,23,23
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,1,0,3,3
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,98,0,86,0,184,184
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,5,0,17,0,22,22
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,2,0,3,3
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,4,0,4,4
COPACABANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,3,0,3,3
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,7,0,6,0,13,13
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,3,0,6,6
COTOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,5,0,8,8
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,3,0,4,4
CULPINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,89,0,62,0,151,151
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,9,0,10,10
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,0,0,3,3
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,5,0,2,0,7,7
ESCOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
EXALTACION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,5,0,5,5
FERNANDEZ ALONSO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,6,0,6,6
GENERAL SAAVEDRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,8,0,10,10
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,7,0,24,0,31,31
HUACARAJE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,0,0,3,3
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,2,0,3,3
ICLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,3,0,5,5
INCAHUASI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,2,0,2,2
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,7,0,3,0,10,10
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,141,0,17,0,158,158
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,13,0,14,14
LORETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
MALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,3,0,3,3
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,6,0,6,6
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,17,0,48,0,65,65
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,1,0,4,4
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,3,0,4,4
NAZACARA DE PACAJES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,2,0,2,2
OMEREQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,36,0,18,0,54,54
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,6,0,14,0,20,20
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,3,0,4,4
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,2,0,3,3
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,13,0,15,15
PELECHUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,4,0,4,4
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,1,0,3,3
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,0,0,2,2
POROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,4,0,5,5
PORONGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,4,0,4,4
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,3,0,3,3
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,25,0,4,0,29,29
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,2,0,3,3
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,3,0,3,3
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,7,0,4,0,11,11
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,5,0,0,0,5,5
PUERTO VILLARROEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,20,0,20,20
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,6,0,3,0,9,9
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,16,0,22,0,38,38
QUIRUSILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
RAQAYPAMPA(ETA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,3,0,3,3
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,10,0,11,11
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,14,0,16,16
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,11,0,11,0,22,22
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,4,0,5,5
SAIPINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,0,0,3,3
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,13,0,16,16
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,4,0,6,6
SAN CARLOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,6,0,7,0,13,13
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,12,0,28,0,40,40
SAN JAVIER(BNI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,3,0,3,3
SAN JAVIER(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,8,0,0,0,8,8
SAN JOAQUIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,8,0,7,0,15,15
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,0,0,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,2,0,3,3
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,7,0,13,0,20,20
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,4,0,0,0,4,4
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,4,0,1,0,5,5
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,15,0,4,0,19,19
SAN MATIAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,7,0,10,10
SAN PEDRO DE MACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,2,0,5,5
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,3,0,3,3
SAN RAMON BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,164,0,97,0,261,261
SANTA ROSA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,3,0,3,3
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
SANTIAGO DE CALLAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,2,0,2,2
SANTIVAÑES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,5,0,26,0,31,31
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,1,0,4,4
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,0,0,2,2
SORACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,1,0,3,3
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,26,0,58,0,84,84
TACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
TAHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,4,0,4,4
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,0,0,2,2
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,21,0,4,0,25,25
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,1,0,3,3
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,7,0,7,7
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,7,0,16,0,23,23
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,4,0,4,4
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,3,0,4,4
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,11,0,27,0,38,38
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,5,0,8,8
TURCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,1,0,2,2
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,1,0,3,3
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,1,0,3,3
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,3,0,5,5
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,6,0,2,0,8,8
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,2,0,3,3
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,10,0,3,0,13,13
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,3,0,6,0,9,9
WALDO BALLIVIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,30,0,4,0,34,34
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,4,0,5,5
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,1,0,2,0,3,3
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,2,0,0,0,2,2
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-07-01,0,0,0,1,0,1,1
