,group,variable,month,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CAQUIAVIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,12,0,0,0,12,12
CARANAVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,4,14,0,14,4,18
CARAPARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,3,0,0,2,3,5
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,6,5,1,0,7,5,12
CHACARILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,1,0,1,1,2
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,10,0,1,1,11,12
CHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,6,0,6,6
CHIMORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,4,11,7,13,11,24
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CHOQUE COTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,8,0,2,2,10,12
CHUMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,0,0,6,1,6,7
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,3,0,4,4
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,4,0,0,0,4,4
CLIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,5,10,11,11,16,27
COBIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,5,38,24,25,29,63,92
COCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,4,2,3,5,7,12
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,57,214,133,208,190,422,612
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,7,21,34,48,41,69,110
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,2,0,0,2,2,4
COLLANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
COLOMI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,7,16,0,0,7,16,23
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,0,2,1,3,1,4
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,4,0,0,0,4,4
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
COMANCHE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,3,8,17,8,20,28
COPACABANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,2,0,2,0,2
CORIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,3,0,3,3
CORO CORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
COROICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,4,1,0,1,4,5
CORQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,22,23,27,43,49,66,115
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,5,5,2,6,7,13
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,1,0,0,3,1,4
CULPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,1,5,1,5,6
DESAGUADERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,1,3,0,5,1,6
EL ALTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,59,352,35,135,94,487,581
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,6,6,0,1,6,7,13
EL TORNO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,12,24,3,2,15,26,41
EL VILLAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,3,0,0,2,3,5
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,6,26,99,22,105,48,153
ESCOMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
EUCALIPTUS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
EXALTACION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,4,0,4,4
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,10,7,12,19,22,26,48
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,6,0,0,1,6,7
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,4,4,3,7,7,11,18
GUAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,3,0,3,3
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,12,3,0,6,12,18
HUACARETA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
HUANUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,6,0,0,3,6,9
HUARINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,3,5,3,5,8
HUATAJATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,3,0,3,3
HUAYLLAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,1,1,1,1,2
ICLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,2,2,2,5,4,9
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,7,8,7,8,15
IXIAMAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,7,0,3,0,10,10
JESUS DE MACHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,1,0,1,3,2,5
LA ASUNTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,13,1,1,4,14,18
LA GUARDIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,24,50,27,53,51,103,154
LA PAZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,65,268,39,39,104,307,411
LAGUNILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,3,2,2,2,5,7
LAJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,2,2,3,3,5,8
LAS CARRERAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,4,15,19,20,23,35,58
LLICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,3,7,1,9,4,13
MAIRANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,3,0,0,1,3,4
MAPIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,5,0,0,1,5,6
MECAPACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
MINEROS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,14,0,0,0,14,14
MIZQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,7,6,29,1,36,7,43
MOCOMOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
MOJOCOYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,4,52,10,51,14,103,117
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,3,4,3,4,6,10
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,4,2,4,2,6
NAZACARA DE PACAJES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,1,1,1,2,3
OCURI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,7,0,0,0,7,7
OKINAWA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,6,3,3,2,9,5,14
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,0,1,4,2,4,6
ORURO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,25,112,11,13,36,125,161
PADILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,9,8,1,4,10,12,22
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,3,0,3,2,5
PAMPA AULLAGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
PASORAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,1,1,1,1,2
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,4,1,0,1,4,5
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,0,0,0,2,0,2
POCOATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,0,0,2,1,2,3
POCONA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,2,1,3,2,5
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,0,0,0,3,0,3
POOPO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,1,0,1,0,1
PORCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,3,1,0,2,3,5
POROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,12,0,2,1,14,15
PORVENIR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,0,3,1,4,5
POTOSI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,9,72,6,5,15,77,92
PRESTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
PUCARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,11,6,14,7,25,32
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,4,0,4,4
PUERTO CARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,2,1,4,3,6,9
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,2,2,3,3,6
PUERTO PEREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,2,0,2,2
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,4,2,5,3,9,5,14
PUERTO RICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,1,9,29,11,30,41
PUERTO SILES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,23,14,4,1,27,15,42
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,7,25,18,28,25,53,78
PUNA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,7,1,2,1,9,10
PUNATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,5,14,3,15,8,29,37
QUIABAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,23,35,100,88,123,123,246
QUIME,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,6,0,1,0,7,7
RAQAYPAMPA(ETA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,1,3,1,4,5
RAVELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,3,2,5,4,8,12
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,46,107,11,108,57,165
ROBORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,13,4,0,6,13,19
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,12,0,0,0,12,12
SACABA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,12,57,115,95,127,152,279
SACABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,2,0,3,1,4
SACACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,7,6,3,6,10,16
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
SAMAIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,3,0,0,0,3,3
SAN ANDRES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,0,0,0,2,0,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,6,0,0,1,6,7
SAN BORJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,8,0,0,3,8,11
SAN BUENA VENTURA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
SAN CARLOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,8,9,0,0,8,9,17
SAN IGNACIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,2,8,12,10,14,24
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,15,47,17,8,32,55,87
SAN JAVIER(BNI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,4,0,11,0,15,15
SAN JOAQUIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,6,8,11,10,17,27
SAN JUAN DE YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,0,0,2,1,2,3
SAN JULIAN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,6,9,14,10,20,30
SAN LORENZO(PND),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
SAN LORENZO(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
SAN LUCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,4,0,0,0,4,4
SAN MATIAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,5,25,24,26,29,55
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,5,1,1,1,6,7
SAN PEDRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,2,4,2,6,8
SAN PEDRO(PND),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,11,2,11,2,13
SAN RAFAEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,3,2,20,2,23,25
SAN RAMON BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,1,3,1,3,4
SAN RAMON SCZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
SANTA ANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,409,1075,349,472,758,1547,2305
SANTA ROSA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,1,0,1,2,3
SANTA ROSA DEL SARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,6,7,4,10,10,20
SANTIAGO DE CALLAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,0,0,1,2,1,3
SANTIAGO DE HUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,2,4,3,5,8
SANTIVAÑES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,26,3,27,4,31
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
SAPAHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,3,0,0,0,3,3
SENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,5,23,33,6,38,29,67
SHINAOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,5,14,2,10,7,24,31
SICA SICA (VILLA AROMA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
SIPE SIPE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,4,17,15,39,19,56,75
SOPACHUY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,4,0,0,1,4,5
SUCRE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,37,65,9,9,46,74,120
TACOBAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
TACOPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,4,0,4,4
TAPACARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,6,7,1,10,7,17,24
TARACO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,3,0,1,0,4,4
TARATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,2,0,3,3
TARIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,9,29,9,10,18,39,57
TARVITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,4,0,0,2,4,6
TEOPONTE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,8,1,6,3,14,17
TIAHUANACU,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,0,1,1,2,3
TINGUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,2,0,3,3
TIPUANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
TIQUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,12,29,17,49,29,78,107
TIRAQUE (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,9,6,4,8,13,21
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
TOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,5,1,4,2,9,11
TOLATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,0,0,2,2,2,4
TOLEDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,4,4,3,4,7,11
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,5,41,29,5,34,46,80
TUPIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,6,11,2,3,8,14,22
TURCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
UMALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
UNCIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,6,2,2,2,8,10
URIONDO (A. CONCEPCION),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
URUBICHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,75,82,75,83,158
UYUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,6,3,0,0,6,3,9
VACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,3,0,0,0,3,3
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,3,0,0,2,3,5
VIACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,4,4,0,4,4,8
VILA VILA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,2,0,2,1,3
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,5,1,3,0,8,1,9
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,1,3,3,3,4,7
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,2,7,0,2,2,9,11
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,0,0,0,3,0,3
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,7,27,11,5,18,32,50
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,3,0,0,0,3,0,3
VILLAZON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,7,16,0,0,7,16,23
VINTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,7,14,2,11,9,25,34
VITICHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,6,0,0,0,6,6
WALDO BALLIVIAN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,49,90,50,24,99,114,213
YACUIBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2023-07-01,10,22,8,1,18,23,41
