,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,5,0,1,1,6,7
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
PAMPA AULLAGAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,1,1,1,2,3
PATACAMAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,2,3,6,3,8,11
PAZÑA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,0,0,1,0,1,1
POCOATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,12,12,0,0,12,12,24
POJO (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,2,3,0,1,2,4,6
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,3,0,0,0,3,3
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,7,9,0,0,7,9,16
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,45,150,2,0,47,150,197
PRESTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,1,0,2,1,3,4
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,3,0,0,1,3,4
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,3,1,0,3,3,4,7
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,21,23,7,10,28,33,61
RAQAYPAMPA(ETA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,0,1,0,1,0,1
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,3,1,0,0,3,1,4
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,3,0,0,0,3,3
RURRENABAQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,2,0,0,0,2,0,2
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,10,18,1,3,11,21,32
SACABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,1,0,0,1,1,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,2,0,3,3
SAN ANDRES DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,4,4,0,0,4,4,8
SAN BENITO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,0,6,2,7,2,9
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,0,1,0,1,0,1
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,2,1,2,2,4
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,1,0,0,1,1,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,5,9,1,2,6,11,17
SAN LORENZO(PND),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,2,0,0,0,2,0,2
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,1,0,0,1,1,2
SAN MATIAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,211,827,62,75,273,902,1175
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,3,0,0,0,3,3
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,0,1,1,1,1,2
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,2,5,0,0,2,5,7
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,2,1,0,0,2,1,3
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,5,0,0,1,5,6
SOPACHUY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,3,3,0,0,3,3,6
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,5,17,16,76,21,93,114
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,0,0,0,1,0,1
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,0,1,0,1,0,1
TARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,3,0,0,0,3,3
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,21,50,5,12,26,62,88
TARVITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,3,1,0,0,3,1,4
TIPUANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,6,7,0,0,6,7,13
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,0,3,2,4,2,6
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,2,0,0,0,2,0,2
TOLATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,5,0,0,1,5,6
TOMINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,2,1,0,0,2,1,3
TOTORA(CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,0,2,1,2,1,3
TOTORA(ORR),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,2,0,0,0,2,0,2
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,8,9,1,1,9,10,19
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,3,7,1,3,4,10,14
TURCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,6,12,0,0,6,12,18
UMALA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,2,1,3,2,5,7
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,0,0,0,1,0,1
VILA VILA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,4,1,0,0,4,1,5
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
VILLA RIVERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,0,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,6,0,0,1,6,7
VINTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,1,2,3,0,4,2,6
VITICHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,2,1,0,0,2,1,3
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,3,6,3,1,6,7,13
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,2,9,0,0,2,9,11
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-04-01,0,2,0,0,0,2,2
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,4,13,29,16,33,49
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,6,0,0,2,6,8
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,4,2,1,3,5,8
ALALAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
ALCALA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
ANDAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,2,0,0,2,2,4
ARBIETO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,3,4,3,5,8
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,2,0,2,0,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
BATALLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,4,0,0,2,4,6
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,5,16,2,0,7,16,23
BETANZOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,5,0,0,2,5,7
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,13,0,0,2,13,15
CAIROMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,2,0,0,1,2,3
CAJUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,7,5,8,5,13
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,19,22,0,0,19,22,41
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,1,0,0,3,1,4
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,4,1,0,2,4,6
CARANAVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,2,0,0,2,2,4
CATACORA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,0,0,0,2,0,2
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,2,11,37,12,39,51
CHARAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
CHOQUE COTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,7,2,2,5,9,14
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,15,31,38,60,53,91,144
COLCAPIRHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,4,0,0,0,4,0,4
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,4,2,0,0,4,2,6
COLQUECHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
CONCEPCION,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,2,0,0,1,2,3
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,3,0,0,1,3,4
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
DESAGUADERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,7,0,0,3,7,10
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,21,67,86,100,107,167,274
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,4,23,1,1,5,24,29
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
FILADELFIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,4,6,0,0,4,6,10
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,3,0,0,2,3,5
GUTIERREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
HUARINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,2,0,0,1,2,3
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,1,1,1,1,2
HUMANATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,2,0,3,2,5,7
IXIAMAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,0,0,0,2,0,2
JESUS DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,5,7,0,0,5,7,12
LA ASUNTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,3,0,0,0,3,3
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,15,0,0,3,15,18
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,66,88,44,124,110,212,322
LAGUNILLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
LAJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,0,1,0,1,1
LAS CARRERAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,1,2,1,2,3
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,5,12,9,18,14,30,44
MACHACAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
MALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
MIZQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,23,3,2,5,25,30
MOROCHATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,2,0,0,2,2,4
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,3,0,0,2,3,5
OCURI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,1,0,3,3
OKINAWA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,3,0,0,0,3,3
OMEREQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,4,0,0,0,4,4
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,60,108,49,38,109,146,255
PADCAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,9,12,0,0,9,12,21
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,5,4,1,6,6,12
PAZÑA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
POCOATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,3,0,0,3,3,6
POJO (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,2,0,3,3
POOPO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,0,2,0,2,2
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
POSTRER VALLE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,0,0,0,3,0,3
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,38,108,0,1,38,109,147
PRESTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,2,0,0,1,2,3
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,3,0,0,0,3,3
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,4,1,0,0,4,1,5
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,1,1,1,1,2
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,5,0,0,3,5,8
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,6,0,0,1,6,7
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,10,16,3,39,13,55,68
RAQAYPAMPA(ETA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,5,67,5,2,10,69,79
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,6,8,0,0,6,8,14
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,10,10,0,2,10,12,22
SAIPINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,1,0,0,2,1,3
SAN ANDRES DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,2,0,0,3,2,5
SAN BENITO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,3,1,0,4,3,7
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,3,0,0,1,3,4
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,2,0,0,1,2,3
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,3,0,0,0,3,3
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,1,0,1,0,1
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,12,0,0,3,12,15
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,1,0,1,1,2
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,3,0,0,1,3,4
SAN RAFAEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,1,0,2,2
SAN RAMON SCZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,109,357,83,225,192,582,774
SANTA ROSA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,3,3,0,0,3,3,6
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,1,0,2,2
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,0,0,0,2,0,2
SENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,1,0,0,2,1,3
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,2,0,0,0,2,2
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,3,0,0,2,3,5
SOPACHUY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,2,0,0,1,2,3
SORACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,2,0,0,1,2,1,3
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,13,27,12,55,25,82,107
TACACOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,1,1,0,0,1,1,2
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,0,0,2,1,2,1,3
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2023-05-01,15,26,4,15,19,41,60
