,group,variable,month,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VINTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-06-01,1,7,0,6,1,13,14
VITICHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-06-01,0,0,0,1,0,1,1
WARNES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-06-01,0,12,9,5,9,17,26
YACUIBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-06-01,0,0,6,0,6,0,6
YAMPARAEZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-06-01,0,2,1,5,1,7,8
YOTALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-06-01,0,2,0,2,0,4,4
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
ACHOCALLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
ARAMPAMPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
ARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,3,0,0,0,3,3
ARBIETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,3,5,3,7,10
ARQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,4,0,0,0,4,4
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
ATOCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,1,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,6,2,8,3,14,17
BATALLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,1,0,1,0,1
BELEN DE URMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,4,5,4,7,11
BETANZOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
BOLPEBRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,0,0,3,1,3,4
CABEZAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,1,4,9,5,10,15
CAIROMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,1,0,1,1,2
CAMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,5,1,0,2,5,3,8
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,3,0,1,0,4,4
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,5,0,0,1,5,6
CARANAVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,5,0,0,0,5,5
CARIPUYO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,3,0,0,0,3,0,3
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,1,3,1,3,4
CHIMORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,3,1,2,1,5,6
CHUMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,6,11,6,12,18
CLIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,1,5,1,6,7
COBIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,17,1,5,2,22,24
COCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,6,0,1,1,7,8
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,17,42,18,35,35,77,112
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,4,4,4,4,8,12
"COLCHA ""K""",otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,0,0,0,2,0,2
COLLANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
COLOMI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,9,0,0,0,9,9
COLQUIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
COROICO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,7,15,6,15,13,30,43
CUATRO CAÑADAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,1,0,1,1,2,3
CUEVO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,0,0,0,2,0,2
CULPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,10,0,0,1,10,11
CURAHUARA DE CARANGAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,2,0,2,2
EL ALTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,17,133,1,33,18,166,184
EL TORNO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,8,23,3,8,11,31,42
ENTRE RIOS TRJ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,3,1,4,2,7,9
EUCALIPTUS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,1,0,1,1,2,3
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,0,3,0,5,5
FILADELFIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,1,1,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
GUAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,4,0,1,0,5,5
GUAYARAMERIN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,3,0,1,0,4,4
HUACARETA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,4,0,0,0,4,4
HUANUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,2,0,2,2
INCAHUASI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,1,4,1,5,6
IXIAMAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,10,9,10,9,19
LA ASUNTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,15,27,13,25,28,52,80
LA PAZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,19,95,3,7,22,102,124
LAGUNILLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,4,2,4,4,8
LAJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,4,0,0,1,4,5
LICOMA PAMPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
LLALLAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,1,9,9,11,10,21
MAGDALENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
MAIRANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,6,0,0,0,6,6
MINEROS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,8,9,4,10,12,22
MOJINETE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,1,1,1,2,3
MONTEAGUDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,0,0,1,2,1,3
MONTERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,32,0,8,2,40,42
MORO MORO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
MOROCHATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
OMEREQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,2,1,2,1,3
ORURO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,26,1,5,2,31,33
PADILLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,1,3,1,5,6
PASORAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
PAZÑA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,2,1,2,1,3
POOPO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,1,0,0,1,1,2
PORONGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,3,1,0,0,3,1,4
PORTACHUELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,3,0,0,0,3,3
PORVENIR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,3,0,0,0,3,3
POSTRER VALLE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,4,14,1,4,5,18,23
PUCARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,3,4,6,5,9,14
PUERTO CARABUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,1,0,1,2,3
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,1,5,1,7,8
PUERTO QUIJARRO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,10,3,10,4,14
PUERTO RICO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,2,0,2,0,2
PUERTO SUAREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,3,2,0,2,3,5
PUERTO VILLARROEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,8,5,8,6,16,22
PUNA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,3,0,4,4
QUILLACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,2,4,9,5,11,16
QUIME,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
RAVELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,4,2,3,3,7,10
REYES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,2,0,2,2
RIBERALTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,3,5,0,5,3,8
ROBORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,1,0,1,0,1
RURRENABAQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,3,0,0,0,3,3
SACABA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,7,9,19,26,26,35,61
SACABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SACACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
SAN ANDRES DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,0,0,0,2,0,2
SAN BORJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,5,0,0,0,5,5
SAN CARLOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
SAN IGNACIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,3,4,2,5,5,10
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,13,6,15,8,28,36
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,1,0,1,1,2
SAN JUAN DE YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,3,0,1,2,4,2,6
SAN JULIAN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,2,3,2,3,5
SAN LORENZO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
SAN LUCAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SAN MATIAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,0,3,2,4,2,6
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,2,0,1,1,3,4
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,0,1,0,3,3
SAN PEDRO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,3,0,3,3
SAN RAFAEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,2,5,2,5,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,53,131,42,68,95,199,294
SANTA ROSA DEL SARA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,5,2,0,2,5,7
SANTIAGO DE HUATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,4,0,4,4
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,2,3,2,4,6
SHINAOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,1,0,0,2,1,3
SICA SICA (VILLA AROMA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,1,4,5,6,6,12
SOPACHUY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
SUCRE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,11,30,1,6,12,36,48
TACOPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,1,0,1,1,2,3
TAHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,2,0,0,1,2,3
TARATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,0,5,5,7,5,12
TARIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,9,0,0,2,9,11
TARVITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
TIAHUANACU,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,3,7,0,1,3,8,11
TIQUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,5,1,1,1,6,7
TIRAQUE (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,6,0,1,0,7,7
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,2,4,2,5,7
TOCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,3,0,1,0,4,4
TOLATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,0,1,0,1,1
TOMINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,1,0,0,2,1,3
TOTORA(CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,0,1,1,1,1,2
TRINIDAD,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,7,3,2,3,9,12
TUPIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,4,3,0,0,4,3,7
UNCIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,0,0,1,1,1,2
VACAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,3,3,0,0,3,3,6
VIACHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,0,0,0,2,2
VILA VILA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,1,0,1,1,2,3
VILLA MONTES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,0,0,0,1,0,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,1,0,1,1,2
VILLA RIVERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,4,0,0,0,4,4
VILLA SERRANO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,9,1,3,3,12,15
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,2,1,0,0,2,1,3
VILLAZON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,3,17,0,0,3,17,20
VINTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,2,0,3,0,5,5
VITICHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,1,0,2,2
WARNES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,4,17,9,0,13,17,30
YACUIBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,1,2,6,2,7,4,11
YAMPARAEZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,0,4,0,0,0,4,4
ZUDAÑEZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-07-01,3,4,0,0,3,4,7
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,3,0,0,0,3,3
AIQUILE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,2,2,0,1,2,3,5
ALALAY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,0,2,1,2,1,3
ALTO BENI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,0,2,1,3,1,4
ANZALDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,4,6,8,7,12,19
ARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,4,0,2,1,6,7
ARBIETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,5,0,6,0,11,11
ATOCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,1,0,0,0,1,1
AYATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,2,1,5,1,7,8
BATALLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,0,0,2,0,2,2
BELLA FLOR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,1,5,5,5,6,11
BETANZOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,3,0,0,0,3,3
BOLPEBRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,0,0,0,1,0,1
CABEZAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,3,2,10,3,13,16
CAIROMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,0,3,0,3,0,3
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,2,3,31,33,33,36,69
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,3,0,0,1,3,4
CARANAVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,1,0,0,1,1,2
CHACARILLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,9,0,0,1,9,10
CHAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,0,0,0,1,0,1
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,0,5,9,5,9,14
CHIMORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,0,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,2,0,0,0,2,2
CHUMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,1,3,1,3,2,5
CKOCHAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,1,2,5,3,6,9
COBIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,3,9,8,16,11,25,36
COCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,3,6,1,3,4,9,13
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,8,40,18,39,26,79,105
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,1,4,1,2,2,6,8
"COLCHA ""K""",otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-08-01,0,1,0,0,0,1,1
