,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,13,12,1,4,30
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,24,20,2,1,47
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,6,6,1,1,14
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,3,4,0,1,8
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,44,51,6,5,106
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,3,0,1,2,6
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,6,6,1,1,14
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,8,6,4,7,25
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,174,178,4,1,357
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,0,0,1,2
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,6,3,1,0,10
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,2,2,2,7
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,0,2,4,2,8
TAHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,10,10,1,3,24
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,4,1,1,7,13
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,3,0,0,4
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,8,8,1,0,17
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,121,141,3,5,270
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,4,3,7,3,17
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,4,5,0,1,10
TIAHUANACU,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,7,3,0,0,10
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,0,2,6,10,18
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,4,4,2,1,11
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,27,18,3,17,65
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,12,14,5,4,35
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,0,5,0,0,5
TODOS SANTOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,0,0,1,0,1
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,4,0,1,6
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,3,2,0,0,5
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,4,5,0,1,10
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,4,2,1,8
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,5,3,7,8,23
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,10,10,2,0,22
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,1,0,2,4
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,0,2,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,134,141,7,11,293
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,26,22,4,2,54
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,3,1,1,0,5
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,4,6,2,1,13
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,14,5,6,2,27
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,8,9,1,2,20
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,6,9,0,0,15
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,13,23,2,0,38
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,2,4,0,2,8
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,12,10,0,0,22
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,47,39,3,7,96
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,0,6,4,11
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,5,9,3,3,20
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,49,27,8,8,92
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,0,1,0,1,2
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,7,5,0,1,13
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,3,4,1,1,9
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,88,89,5,21,203
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,5,3,1,0,9
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,17,22,1,1,41
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,23,27,14,13,77
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,4,1,0,2,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,5,4,0,0,9
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,138,142,1,1,282
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,5,2,1,1,9
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,70,66,8,12,156
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,3,1,0,5
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,10,1,0,0,11
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,44,36,25,13,118
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,3,4,2,0,9
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,8,0,2,2,12
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,2,1,1,5
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-07-01,1,2,0,1,4
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,1,2,0,4
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,26,16,2,3,47
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,18,17,2,1,38
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,9,3,5,22
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,0,2,0,2
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,7,0,0,12
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,7,1,3,13
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,2,0,0,3
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,1,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,4,4,3,13
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,20,8,3,2,33
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,1,2,0,3
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,2,0,1,6
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,8,18,2,6,34
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,6,3,1,2,12
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,29,26,1,1,57
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,4,12,2,1,19
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,3,0,1,9
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,1,0,5,9
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,4,3,1,1,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,10,12,9,19,50
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,3,1,0,9
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,11,7,0,0,18
BAURES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,5,0,0,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,0,2,1,4
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,28,25,0,0,53
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,14,11,3,3,31
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,2,1,3,6
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,0,3,3,8
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,3,3,0,8
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,11,9,2,0,22
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,11,11,22,15,59
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,3,0,1,9
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,9,5,0,0,14
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,11,15,0,0,26
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,1,0,1,3
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,6,14,0,2,22
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,10,0,1,16
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,37,21,1,0,59
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,12,14,0,0,26
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,9,1,0,0,10
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,8,16,0,1,25
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,33,41,0,2,76
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,7,4,1,0,12
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,6,4,1,0,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,4,4,0,1,9
CATACORA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,0,1,0,1
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,22,17,9,5,53
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,6,6,0,2,14
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,8,17,9,9,43
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,12,2,3,22
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,24,22,3,4,53
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,2,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,10,12,0,2,24
CHUMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,6,6,1,0,13
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,3,0,0,6
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,3,1,6,12
CLIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,12,15,3,0,30
COBIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,41,39,12,14,106
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,13,7,13,6,39
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,480,469,1,3,953
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,32,20,1,0,53
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,9,5,0,1,15
COLLANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,2,0,0,3
COLOMI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,10,19,2,1,32
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,6,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,15,10,2,3,30
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,14,11,0,0,25
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,9,7,3,5,24
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,3,0,1,5
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,12,17,1,1,31
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,1,1,1,3
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,15,14,12,13,54
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,3,1,2,9
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,9,13,5,5,32
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,1,0,1,4
COROICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,7,3,4,1,15
CORQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,4,1,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,10,6,1,4,21
COTOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,69,73,7,2,151
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,17,19,11,10,57
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,0,1,2,3
CUEVO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,3,1,1,6
CULPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,4,9,0,2,15
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,0,0,0,1
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,542,535,102,105,1284
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,2,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,7,2,1,13
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,7,4,2,1,14
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,51,44,2,0,97
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,2,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,11,13,2,1,27
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,32,30,1,0,63
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,1,0,0,2
ESMERALDA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,2,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,4,3,1,0,8
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,0,1,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,9,2,2,3,16
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,5,8,1,14
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,15,15,0,1,31
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,5,3,3,13
GUANAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,10,9,3,4,26
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,2,1,1,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,31,41,0,1,73
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,19,10,2,2,33
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,7,2,1,1,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,0,1,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,2,0,0,4
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,10,7,3,2,22
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,1,0,0,3
HUARINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,3,1,0,9
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,2,1,0,4
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,4,2,2,8
ICLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,2,1,2,5
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,8,2,3,4,17
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,10,4,2,3,19
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,9,9,2,2,22
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,8,11,7,14,40
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,8,0,1,10
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,28,24,5,5,62
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,115,105,2,4,226
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,361,428,2,11,802
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,2,2,2,8
LAJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,9,5,0,2,16
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,0,0,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,4,0,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,12,11,18,23,64
LLICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,2,0,1,4
LORETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,1,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,6,3,0,0,9
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,2,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,4,6,0,3,13
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,11,10,2,1,24
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,17,11,0,0,28
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,19,21,0,0,40
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,6,7,0,1,14
MINEROS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,23,15,4,8,50
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,9,7,1,6,23
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,1,0,3,5
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,1,2,1,6
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,17,13,1,2,33
MONTERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,112,115,3,5,235
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,2,0,0,4
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,0,0,5,8
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,6,2,1,1,10
OCURI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,5,3,1,10
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,9,0,1,15
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,1,5,3,12
ORURO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,232,242,4,1,479
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,10,8,1,0,19
PADILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,2,6,1,2,11
PAILON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,21,14,19,16,70
PALCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,11,12,2,4,29
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,20,23,1,1,45
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,2,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,9,7,0,1,17
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,1,1,0,3
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,20,17,0,2,39
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,3,1,0,0,4
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,7,3,0,0,10
POCOATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,15,10,12,8,45
POCONA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,2,6,4,13
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,7,9,4,0,20
POOPO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,5,1,0,7
PORCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,10,5,1,0,16
POROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,3,1,2,11
PORONGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,14,5,0,1,20
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,20,7,0,0,27
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,7,2,2,0,11
POTOSI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,184,161,14,17,376
PRESTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,7,0,3,15
PUCARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,14,12,8,3,37
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,4,4,0,1,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-08-01,5,7,4,1,17
