,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,11,6,1,0,18
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,31,29,3,2,65
CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,12,12,0,1,25
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,5,0,0,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,2,4,5,15
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,1,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,14,16,5,5,40
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,4,0,0,6
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,15,13,12,6,46
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,12,1,1,20
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,15,13,4,4,36
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,3,0,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,7,8,3,3,21
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,1,2,3,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,6,1,2,11
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,9,3,3,24
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,7,7,8,1,23
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,42,34,8,10,94
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,4,14,6,33
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,438,406,8,9,861
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,17,17,0,0,34
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,11,7,1,0,19
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,1,0,0,6
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,19,21,0,0,40
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,6,1,1,13
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,11,10,5,3,29
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,10,2,0,0,12
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,5,2,3,16
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,14,13,3,1,31
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,11,15,16,9,51
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,5,3,5,19
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,17,10,0,1,28
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,4,0,2,9
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,7,7,2,2,18
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,2,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,5,2,3,16
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,65,48,11,12,136
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,21,12,1,1,35
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,1,1,1,4
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,2,2,2,8
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,12,8,3,0,23
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,1,0,0,5
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,2,2,0,7
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,4,0,1,10
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,430,390,163,158,1141
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,1,1,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,11,13,3,5,32
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,7,2,0,13
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,42,50,1,1,94
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,1,3,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,15,14,3,4,36
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,39,42,1,1,83
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,2,1,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,1,0,0,1
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,5,1,1,12
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,4,0,3,9
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,4,1,1,10
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,7,12,0,0,19
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,6,1,0,7
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,4,6,1,16
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,6,1,1,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,26,23,2,2,53
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,10,17,0,0,27
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,8,0,0,16
HUACHACALLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,9,3,3,24
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,3,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,4,2,0,6
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,1,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,2,1,2,5
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,3,0,2,7
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,1,1,2,9
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,4,7,1,17
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,2,5,6,19
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,6,3,1,16
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,5,0,0,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,4,0,2,15
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,24,27,7,0,58
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,69,68,6,6,149
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,333,355,17,26,731
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,4,4,5,21
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,13,11,0,0,24
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,0,0,0,6
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,12,9,33,32,86
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,1,1,0,7
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,2,0,0,3
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,13,1,1,19
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,5,2,3,15
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,7,1,6,19
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,7,0,0,10
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,0,1,1,3
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,15,9,0,1,25
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,9,1,2,15
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,17,10,0,1,28
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,11,16,7,6,40
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,3,3,2,16
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,1,2,3,12
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,18,8,2,0,28
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,83,104,0,2,189
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,1,0,0,1
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,5,3,3,16
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,0,1,0,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,3,3,3,10
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,7,6,3,21
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,10,6,1,0,17
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,2,4,3,11
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,206,191,6,3,406
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,11,11,1,0,23
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,7,0,0,12
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,22,12,17,20,71
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,12,11,7,4,34
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,16,11,0,5,32
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,2,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,4,0,0,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,0,0,0,1
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,0,4,4,10
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,11,14,1,1,27
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,1,1,0,6
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,5,1,0,10
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,7,12,12,34
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,5,2,3,12
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,9,0,4,22
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,4,0,0,9
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,15,1,0,24
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,5,4,1,18
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,6,0,1,15
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,13,10,1,0,24
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,2,6,3,15
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,2,0,0,4
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,153,162,14,18,347
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,4,3,4,15
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,13,25,5,2,45
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,6,1,1,16
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,5,3,1,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,5,1,2,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,4,0,1,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,13,2,0,20
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,4,1,3,13
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,12,33,2,3,50
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,41,37,4,2,84
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,2,4,10,18
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,13,16,7,8,44
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,1,0,2,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,59,51,66,56,232
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,10,7,3,4,24
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,6,0,1,10
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,4,3,2,13
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,10,1,0,16
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,62,62,18,21,163
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,10,15,0,2,27
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,21,19,1,3,44
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,3,0,0,3
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,78,72,21,19,190
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,2,1,0,8
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,10,8,10,7,35
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,3,1,0,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,5,0,1,14
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,8,0,0,17
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,3,0,0,6
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,5,1,0,8
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,1,1,1,4
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,4,2,2,11
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,8,2,1,13
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,28,27,3,3,61
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,7,4,1,20
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,21,13,1,0,35
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,16,15,2,2,35
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,45,42,2,2,91
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,0,0,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,18,15,0,0,33
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,2,0,0,7
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,12,18,15,16,61
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,6,2,0,10
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,37,29,2,3,71
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,14,4,3,3,24
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,14,15,0,4,33
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,17,15,7,7,46
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,15,9,0,1,25
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,5,5,3,22
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,0,0,0,4
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,8,0,0,14
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,18,18,10,7,53
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,5,0,1,6
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,18,4,9,40
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,0,0,0,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,3,1,1,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,0,2,2,5
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,7,2,5,16
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,1,1,2,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,6,1,0,13
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,11,9,0,0,20
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,975,905,25,29,1934
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,14,0,1,23
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,14,0,0,22
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,1,0,0,1
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,4,1,3,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,2,0,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,3,0,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,2,0,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,1,1,0,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,5,0,1,6
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,4,0,2,7
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,21,10,4,1,36
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,7,4,4,24
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,2,2,1,7
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,30,37,4,1,72
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,2,3,5,10
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,5,4,2,1,12
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,13,7,2,31
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,223,183,8,1,415
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,5,0,0,8
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,4,2,1,9
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,4,2,4,1,11
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,0,1,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,11,6,3,26
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,3,4,5,6,18
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,2,1,0,0,3
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,2,0,1,12
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,124,138,6,6,274
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,6,7,6,27
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,7,5,2,0,14
TIAHUANACU,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,13,7,0,0,20
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,6,4,7,7,24
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,9,2,0,1,12
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,25,27,9,7,68
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,8,3,8,8,27
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-07-01,1,1,0,0,2
