,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,2,0,2,10
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,3,5,3,17
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,7,18,9,5,39
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,4,3,1,12
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,12,9,25,18,64
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,3,0,0,5
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,8,9,3,2,22
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,10,7,5,4,26
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,1,1,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,13,1,1,24
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,2,1,2,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,7,4,2,1,14
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,6,5,2,17
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,13,12,0,4,29
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,40,35,6,9,90
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,3,7,12,28
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,424,385,13,9,831
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,18,25,0,0,43
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,12,7,0,1,20
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,2,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,13,7,1,2,23
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,7,3,1,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,4,2,2,13
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,3,0,0,8
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,12,8,8,3,31
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,3,0,0,5
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,10,17,2,1,30
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,5,2,3,19
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,5,5,3,18
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,14,13,0,0,27
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,5,0,0,7
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,6,3,3,18
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,2,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,8,10,1,2,21
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,71,51,6,3,131
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,1,0,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,15,8,4,3,30
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,1,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,3,0,1,6
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,4,3,3,16
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,1,0,1,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,2,1,1,6
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,10,0,0,11
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,420,388,144,146,1098
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,1,1,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,14,9,1,0,24
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,6,1,2,12
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,50,38,0,1,89
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,2,0,1,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,16,10,2,0,28
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,35,37,1,3,76
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,0,0,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,3,0,0,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,4,0,0,6
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,4,2,3,13
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,3,1,3,8
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,12,18,1,1,32
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,5,2,2,14
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,8,14,0,1,23
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,6,0,0,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,20,26,8,2,56
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,16,3,1,23
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,5,0,1,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,3,1,2,8
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,8,7,1,0,16
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,0,0,0,4
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,3,1,0,5
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,3,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,0,1,1,2
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,1,4,0,6
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,2,2,1,7
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,2,1,2,6
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,7,6,2,19
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,2,0,0,5
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,2,1,1,6
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,11,4,3,1,19
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,5,0,1,10
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,3,2,4,13
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,27,27,4,6,64
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,97,90,4,6,197
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,323,329,40,36,728
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,5,3,3,20
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,11,0,1,16
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,2,0,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,2,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,4,24,27,64
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,1,0,1,3
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,6,0,0,7
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,3,1,1,5
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,7,2,1,0,10
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,7,0,0,10
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,16,9,0,0,25
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,0,1,2,4
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,18,15,0,1,34
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,7,5,1,1,14
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,15,7,2,1,25
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,13,8,9,5,35
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,4,9,3,18
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,2,2,1,7
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,11,7,0,0,18
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,105,64,3,3,175
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,0,2,0,3
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,1,5,3,9
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,2,0,0,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,0,0,1,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,5,3,2,15
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,11,7,5,3,26
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,0,4,2,6
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,168,138,6,4,316
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,11,9,0,0,20
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,4,2,0,11
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,19,17,8,6,50
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,14,9,3,4,30
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,30,18,1,2,51
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,2,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,8,0,0,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,1,1,0,5
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,0,1,0,3
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,15,7,4,2,28
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,4,0,0,7
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,6,0,0,9
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,5,7,5,21
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,5,4,4,14
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,8,1,0,18
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,3,1,1,9
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,11,8,2,1,22
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,2,3,3,9
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,12,6,0,1,19
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,15,13,1,2,31
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,1,0,0,4
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,116,153,14,19,302
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,1,0,0,3
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,18,11,3,2,34
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,2,1,0,4
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,0,2,1,5
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,3,1,2,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,4,0,1,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,9,0,0,18
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,8,1,1,15
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,1,0,2,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,15,13,2,1,31
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,59,55,0,4,118
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,7,3,6,2,18
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,17,19,8,3,47
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,0,1,0,5
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,53,53,43,30,179
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,5,0,1,7
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,2,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,7,2,0,13
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,2,6,4,18
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,8,0,0,13
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,82,102,25,28,237
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,12,16,0,1,29
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,18,13,1,3,35
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,2,1,0,4
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,79,73,14,17,183
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,2,0,0,2
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,6,4,8,24
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,8,0,1,10
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,4,1,2,9
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,8,2,2,0,12
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,1,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,3,3,0,11
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,1,0,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,4,4,3,12
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,8,0,0,13
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,38,36,3,7,84
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,9,2,1,18
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,15,18,0,0,33
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,28,17,6,10,61
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,61,40,8,5,114
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,0,10,11,21
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,9,0,0,18
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,2,0,0,7
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,15,14,9,10,48
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,2,1,0,8
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,29,41,9,6,85
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,3,0,1,6
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,16,10,2,1,29
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,19,10,11,6,46
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,20,15,4,1,40
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,10,10,6,2,28
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,8,0,0,17
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,6,8,8,31
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,5,0,0,7
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,10,12,6,9,37
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,2,0,0,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,0,2,3,6
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,3,1,1,9
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,1,4,2,10
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,3,2,1,12
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,16,17,2,0,35
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,982,917,73,66,2038
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,6,2,6,17
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,10,0,0,19
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,2,0,2,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,3,1,0,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,2,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,2,1,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,9,0,0,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,0,0,3,4
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,4,1,1,12
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,8,8,2,2,20
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,21,16,2,2,41
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,11,7,0,1,19
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,0,3,0,5
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,35,34,2,2,73
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,1,4,5,12
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,10,1,1,16
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,7,6,1,5,19
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,172,192,2,5,371
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,0,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,9,1,1,13
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,5,2,6,1,14
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,0,2,1,4
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,1,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,9,12,3,4,28
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,6,1,4,4,15
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,0,0,0,3
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,8,2,1,3,14
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,107,103,11,6,227
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,4,1,1,9
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,7,5,0,0,12
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,7,1,0,12
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,3,1,8,15
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,2,2,0,8
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,28,32,3,4,67
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,8,14,6,3,31
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,0,1,0,1
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,1,1,1,3
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,1,4,0,2,7
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,3,0,0,7
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,4,7,3,3,17
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,2,1,1,0,4
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,8,4,7,5,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,8,19,1,4,32
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,3,2,0,0,5
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-06-01,77,62,20,17,176
