,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
AYATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,1,3,6
AYO AYO,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,2,1,1,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2021-07-01,9,10,2,5,26
AZURDUY,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,4,0,3,7
BATALLAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,6,5,6,8,25
BAURES,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,2,0,0,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,0,0,2
BERMEJO,vacunaciones en menores de 1 ano,bcg,2021-07-01,24,14,0,0,38
BETANZOS,vacunaciones en menores de 1 ano,bcg,2021-07-01,13,10,7,6,36
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,2,0,4
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,1,0,1
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,1,0,0,1
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2021-07-01,9,7,0,0,16
CABEZAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,19,15,17,18,69
CAIROMA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,2,5,2,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2021-07-01,4,1,3,5,13
CAJUATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,7,6,0,0,13
CALACOTO,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,3,0,1,6
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,2,2,3,8
CAMARGO,vacunaciones en menores de 1 ano,bcg,2021-07-01,9,13,0,0,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2021-07-01,2,0,1,1,4
CAMIRI,vacunaciones en menores de 1 ano,bcg,2021-07-01,29,19,1,0,49
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2021-07-01,15,16,1,1,33
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,0,3,0,7
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2021-07-01,15,14,0,0,29
CARANAVI,vacunaciones en menores de 1 ano,bcg,2021-07-01,36,53,2,2,93
CARAPARI,vacunaciones en menores de 1 ano,bcg,2021-07-01,8,4,1,3,16
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,8,2,10
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,4,3,1,11
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,23,24,11,5,63
CHAQUI,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,1,2,2,8
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2021-07-01,17,14,7,15,53
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,0,2,2
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,7,2,2,14
CHIMORE,vacunaciones en menores de 1 ano,bcg,2021-07-01,9,15,3,3,30
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,0,0,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,2,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2021-07-01,13,18,0,1,32
CHUMA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,0,7,2,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,0,2,1,5
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,7,2,7,7,23
CLIZA,vacunaciones en menores de 1 ano,bcg,2021-07-01,14,19,1,0,34
COBIJA,vacunaciones en menores de 1 ano,bcg,2021-07-01,61,54,1,2,118
COCAPATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,11,5,9,5,30
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2021-07-01,574,488,7,5,1074
COIPASA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2021-07-01,40,20,0,0,60
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2021-07-01,4,1,4,4,13
COLLANA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,0,0,0,3
COLOMI,vacunaciones en menores de 1 ano,bcg,2021-07-01,13,12,5,0,30
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,1,0,0,4
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2021-07-01,7,6,11,7,31
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,3,5,3,12
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,4,6,12
COMANCHE,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,0,3,3
COMARAPA,vacunaciones en menores de 1 ano,bcg,2021-07-01,15,9,0,0,24
COMBAYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2021-07-01,16,29,1,3,49
COPACABANA,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,4,3,1,12
CORIPATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,11,8,0,0,19
CORO CORO,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,3,0,6,11
COROICO,vacunaciones en menores de 1 ano,bcg,2021-07-01,16,12,3,4,35
CORQUE,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,3,2,6
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2021-07-01,6,5,0,1,12
COTOCA,vacunaciones en menores de 1 ano,bcg,2021-07-01,42,54,0,1,97
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,16,9,0,0,25
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,0,0,1
CUEVO,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,2,0,0,2
CULPINA,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,5,1,6,16
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,1,0,1,2
CURVA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,0,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,2,0,0,3
EL ALTO,vacunaciones en menores de 1 ano,bcg,2021-07-01,664,562,39,29,1294
EL CHORO,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,0,1,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2021-07-01,2,4,1,0,7
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2021-07-01,2,1,3,3,9
EL TORNO,vacunaciones en menores de 1 ano,bcg,2021-07-01,31,39,8,2,80
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,3,1,0,7
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2021-07-01,11,7,1,0,19
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2021-07-01,29,17,0,0,46
ESCOMA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,4,1,2,10
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,3,0,1,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,1,1,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,2,3,2,7
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,1,1,2,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,11,0,0,16
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2021-07-01,1,2,8,1,12
GUANAY,vacunaciones en menores de 1 ano,bcg,2021-07-01,6,5,2,0,13
GUAQUI,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,2,0,1,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2021-07-01,48,37,0,0,85
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2021-07-01,6,6,1,1,14
HUACARETA,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,3,0,1,8
HUANUNI,vacunaciones en menores de 1 ano,bcg,2021-07-01,10,16,1,0,27
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,2,0,0,2
HUARINA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,2,3,0,6
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,2,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,3,4,7
ICHOCA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,0,2,2
ICLA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,1,1,0,4
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,4,5,6,19
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,1,1,2
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,9,6,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2021-07-01,7,4,1,1,13
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,10,3,1,1,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,4,3,9
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2021-07-01,26,25,2,5,58
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2021-07-01,61,65,1,3,130
LA PAZ,vacunaciones en menores de 1 ano,bcg,2021-07-01,557,611,1,0,1169
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,2,1,0,8
LAJA,vacunaciones en menores de 1 ano,bcg,2021-07-01,8,1,4,9,22
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,0,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2021-07-01,16,12,27,23,78
LLICA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,1,0,0,1
LORETO,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,2,0,0,4
LURIBAY,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,3,2,0,9
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,0,1,3
MACHARETI,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,1,0,0,4
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,1,3,2,8
MAIRANA,vacunaciones en menores de 1 ano,bcg,2021-07-01,15,5,0,0,20
MALLA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,3,1,4
MAPIRI,vacunaciones en menores de 1 ano,bcg,2021-07-01,9,10,1,0,20
MECAPACA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,2,3,1,9
MINEROS,vacunaciones en menores de 1 ano,bcg,2021-07-01,16,15,0,0,31
MIZQUE,vacunaciones en menores de 1 ano,bcg,2021-07-01,9,8,2,3,22
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,1,1,4,8
MOJINETE,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,4,1,0,8
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2021-07-01,21,28,0,0,49
MONTERO,vacunaciones en menores de 1 ano,bcg,2021-07-01,201,186,2,0,389
MORO MORO,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,0,1,2
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,2,4,4,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2021-07-01,3,2,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,3,0,3
OCURI,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,5,3,4,13
OKINAWA,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,11,1,0,16
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,1,1,1,7
ORURO,vacunaciones en menores de 1 ano,bcg,2021-07-01,279,274,2,3,558
PADCAYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,6,4,2,1,13
PADILLA,vacunaciones en menores de 1 ano,bcg,2021-07-01,10,13,0,0,23
PAILON,vacunaciones en menores de 1 ano,bcg,2021-07-01,20,24,55,69,168
PALCA,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,1,5,7,18
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2021-07-01,14,12,11,7,44
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,0,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,8,0,0,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,1,1,3
PASORAPA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,1,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,12,12,6,0,30
PAZÑA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,0,1,2
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,1,0,0,4
POCOATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,15,14,29
POCONA,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,3,1,3,11
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2021-07-01,7,5,1,0,13
POOPO,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,4,0,0,7
PORCO,vacunaciones en menores de 1 ano,bcg,2021-07-01,8,8,1,0,17
POROMA,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,5,1,2,13
PORONGO,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,1,0,2,5
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2021-07-01,10,8,0,0,18
PORVENIR,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,1,1,2
POTOSI,vacunaciones en menores de 1 ano,bcg,2021-07-01,251,247,14,21,533
PRESTO,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,2,1,3,8
PUCARANI,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,6,14,9,34
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,1,8,4,17
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,5,0,1,6
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,1,0,1,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,5,3,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,6,1,0,12
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,2,1,4,12
PUERTO SILES,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,1,2,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2021-07-01,24,15,0,2,41
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2021-07-01,86,58,1,1,146
PUNA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,3,3,1,10
PUNATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,20,27,1,2,50
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,0,3,4
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2021-07-01,90,91,17,10,208
QUIME,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,1,1,2,8
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2021-07-01,6,5,4,2,17
RAVELO,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,2,8,5,17
REYES,vacunaciones en menores de 1 ano,bcg,2021-07-01,10,6,0,0,16
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2021-07-01,112,120,10,8,250
ROBORE,vacunaciones en menores de 1 ano,bcg,2021-07-01,15,13,0,0,28
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2021-07-01,17,14,3,0,34
SABAYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,1,0,2
SACABA,vacunaciones en menores de 1 ano,bcg,2021-07-01,110,98,6,7,221
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,0,0,2
SACACA,vacunaciones en menores de 1 ano,bcg,2021-07-01,8,8,13,8,37
SAIPINA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,1,0,0,3
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,2,1,0,5
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,6,0,1,11
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,1,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,0,0,2
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,2,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,2,3,3,11
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,7,0,0,12
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2021-07-01,52,45,14,5,116
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2021-07-01,11,9,0,0,20
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2021-07-01,17,16,0,0,33
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2021-07-01,22,16,5,6,49
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2021-07-01,56,51,1,1,109
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,1,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2021-07-01,15,16,0,0,31
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2021-07-01,6,6,0,0,12
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2021-07-01,25,16,29,27,97
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2021-07-01,6,3,0,0,9
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2021-07-01,26,32,0,0,58
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2021-07-01,2,3,0,1,6
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2021-07-01,6,5,0,2,13
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,21,12,9,5,47
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,6,3,1,0,10
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,8,2,1,15
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,2,1,1,5
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,6,0,1,10
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2021-07-01,27,21,13,9,70
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,0,1,1
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,9,19,30
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,2,0,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,2,1,0,6
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,4,2,6
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2021-07-01,15,16,0,0,31
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2021-07-01,12,14,0,1,27
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1276,1262,26,19,2583
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2021-07-01,9,12,0,0,21
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,4,0,0,6
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,2,1,3,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,1,2,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,2,0,1,6
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,1,1,1,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,2,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,1,1,2,8
SENA,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,3,0,1,8
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2021-07-01,23,46,0,0,69
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2021-07-01,9,10,0,2,21
SICAYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,2,0,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2021-07-01,27,41,0,0,68
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,2,0,1,5
SORACACHI,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,1,1,4,8
SORATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,14,4,3,2,23
SUCRE,vacunaciones en menores de 1 ano,bcg,2021-07-01,189,196,2,2,389
TACACHI,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,1,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,3,1,2,8
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,2,3,2,7
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,1,5,5,13
TAHUA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,0,1,1
TAPACARI,vacunaciones en menores de 1 ano,bcg,2021-07-01,13,11,4,1,29
TARABUCO,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,5,1,1,11
TARACO,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,1,1,1,6
TARATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,4,0,0,5
TARIJA,vacunaciones en menores de 1 ano,bcg,2021-07-01,188,174,1,1,364
TARVITA,vacunaciones en menores de 1 ano,bcg,2021-07-01,6,8,3,2,19
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,6,1,2,14
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,2,2,5,12
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,3,11,11,28
TIPUANI,vacunaciones en menores de 1 ano,bcg,2021-07-01,7,5,0,0,12
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2021-07-01,34,37,5,3,79
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2021-07-01,4,8,0,4,16
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,4,0,0,7
TOLATA,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,1,1,0,4
TOLEDO,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,1,1,2
TOMAVE,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,6,6,14
TOMINA,vacunaciones en menores de 1 ano,bcg,2021-07-01,4,1,0,0,5
TORO TORO,vacunaciones en menores de 1 ano,bcg,2021-07-01,5,6,4,4,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2021-07-01,10,11,3,5,29
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,3,0,5
TRIGAL,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2021-07-01,145,127,0,0,272
TUPIZA,vacunaciones en menores de 1 ano,bcg,2021-07-01,25,45,4,6,80
TURCO,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,1,1,0,2
UMALA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,0,1,2,6
UNCIA,vacunaciones en menores de 1 ano,bcg,2021-07-01,7,8,7,7,29
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2021-07-01,4,2,0,0,6
URUBICHA,vacunaciones en menores de 1 ano,bcg,2021-07-01,8,4,0,0,12
UYUNI,vacunaciones en menores de 1 ano,bcg,2021-07-01,13,30,1,0,44
VACAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,1,3,3,7
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2021-07-01,11,21,0,0,32
VIACHA,vacunaciones en menores de 1 ano,bcg,2021-07-01,47,30,2,5,84
VILA VILA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,2,2,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2021-07-01,6,4,5,8,23
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2021-07-01,34,35,4,3,76
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,2,0,0,5
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,2,0,1,4
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2021-07-01,78,92,9,4,183
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2021-07-01,3,2,0,1,6
VILLAZON,vacunaciones en menores de 1 ano,bcg,2021-07-01,27,18,0,1,46
VINTO,vacunaciones en menores de 1 ano,bcg,2021-07-01,31,22,0,2,55
VITICHI,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,0,1,0,2
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,1,0,0,2
WARNES,vacunaciones en menores de 1 ano,bcg,2021-07-01,77,70,0,0,147
YACO,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,2,6,1,10
YACUIBA,vacunaciones en menores de 1 ano,bcg,2021-07-01,63,64,6,11,144
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,3,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,bcg,2021-07-01,59,41,1,1,102
YOCALLA,vacunaciones en menores de 1 ano,bcg,2021-07-01,3,5,1,0,9
YOTALA,vacunaciones en menores de 1 ano,bcg,2021-07-01,1,2,0,0,3
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2021-07-01,0,0,1,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2021-07-01,2,4,0,0,6
ACACIO,vacunaciones en menores de 1 ano,bcg,2021-08-01,2,3,1,0,6
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2021-08-01,15,15,6,9,45
