municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,17,17
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,10,10
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,18,18
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,27,27
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,34,34
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,15,15
CUATRO CAÑADAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,21,21
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
MACHACAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,19,19
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,11,11
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,32,32
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
NAZACARA DE PACAJES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,13,13
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,32,32
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,13,13
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
POSTRER VALLE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
PUCARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,9,9
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,29,29
PUNATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,11,11
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
SAN BENITO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
SAN JAVIER(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
SAN JUAN DE YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,26,26
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,0,0
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,18,18
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,9,9
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,21,21
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,25,25
TIPUANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,4,4
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,14,14
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,8,8
VALLEGRANDE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,2,2
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,7,7
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,6,6
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,9,9
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,5,5
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-07-01,3,3
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,4,4
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,20,20
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,4,4
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,9,9
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,4,4
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,4,4
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,10,10
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,3,3
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,20,20
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,6,6
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,18,18
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,9,9
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,9,9
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,12,12
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,9,9
BOLPEBRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,7,7
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,6,6
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,3,3
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,4,4
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,6,6
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,9,9
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,13,13
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,14,14
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,3,3
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,9,9
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,5,5
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,12,12
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,5,5
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,5,5
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,16,16
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,20,20
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,15,15
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,27,27
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,3,3
COMARAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,4,4
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,6,6
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,5,5
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,9,9
CUATRO CAÑADAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,3,3
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,4,4
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,7,7
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,4,4
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,5,5
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,4,4
FERNANDEZ ALONSO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,3,3
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,3,3
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,2,2
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,6,6
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-08-01,1,1
