municipality,group,variable,month,Partos atendidos por partera capacitada,TOTAL
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,10,10
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
PUERTO RICO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,8,8
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,6,6
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
SACABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,14,14
SAMAIPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,20,20
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,7,7
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,9,9
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,0,0
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,4,4
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,6,6
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,8,8
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
TARIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,16,16
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,5,5
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
TRINIDAD,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,3,3
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,7,7
VACAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
YOCALLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,5,5
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
BOYUIBE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
CALACOTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,6,6
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
CHIMORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,20,20
CURVA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,6,6
EL VILLAR,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,9,9
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,4,4
OMEREQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
PAZÑA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,3,3
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,9,9
PORCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
PORTACHUELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,12,12
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,5,5
SABAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SACABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SAMAIPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,4,4
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,5,5
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,7,7
SAN MATIAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SAN PEDRO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,6,6
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,0,0
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,3,3
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,4,4
TARATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
TARIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,11,11
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,13,13
UMALA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,3,3
VINTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
YACUIBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
YANACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-08-01,2,2
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
AIQUILE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,4,4
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,3,3
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,5,5
BOYUIBE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
CAMARGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,4,4
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,4,4
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,6,6
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
CLIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
COBIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,42,42
CONCEPCION,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
CULPINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,4,4
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
HUANUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,4,4
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,5,5
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
LAS CARRERAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
LORETO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,3,3
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,5,5
OMEREQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,3,3
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,10,10
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,8,8
PORVENIR,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
PUCARANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
PUERTO RICO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,5,5
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
ROBORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,5,5
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,13,13
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,8,8
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,4,4
SAN MATIAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,5,5
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,4,4
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,7,7
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,7,7
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,7,7
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
TOMINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,7,7
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,4,4
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,3,3
VINTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,2,2
YOTALA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-09-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
AIQUILE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
ANZALDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,3,3
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
BATALLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
BOYUIBE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,6,6
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,6,6
CLIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
COBIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,16,16
CONCEPCION,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,6,6
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
EL VILLAR,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
HUACHACALLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,3,3
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,4,4
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
LA PAZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,4,4
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,4,4
PADCAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
PADILLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
PAILON,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,5,5
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
PASORAPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,3,3
PORTACHUELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,4,4
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,4,4
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,11,11
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,6,6
SABAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,6,6
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,9,9
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
SAN BENITO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,4,4
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
SAN JULIAN,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,0,0
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
SIPE SIPE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,6,6
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,5,5
TARIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,7,7
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,3,3
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
