municipality,group,variable,month,Tratamientos iniciados con esquema l,TOTAL
CARMEN RIVERO TORREZ,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
CHALLAPATA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
CHAYANTA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
CHUMA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,5,5
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,42,42
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
COLQUENCHA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
COLQUIRI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
COMARAPA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,7,7
COROICO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,6,6
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,3,3
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
CUEVO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
CULPINA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
DESAGUADERO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,56,56
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,9,9
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,6,6
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
HUACHACALLA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
ICLA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
INCAHUASI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,6,6
IXIAMAS,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,3,3
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,10,10
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,84,84
LAGUNILLAS,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
LURIBAY,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
MAIRANA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
MOJOCOYA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,7,7
MOROCHATA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
OKINAWA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
OMEREQUE,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,20,20
PAILON,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,3,3
PATACAMAYA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
PELECHUCO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
PORCO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
POROMA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
PORTACHUELO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,17,17
PRESTO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
PUCARANI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,3,3
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,8,8
PUNA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,3,3
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,11,11
RURRENABAQUE,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,3,3
SACABA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,5,5
SACACA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,8,8
SAN BUENA VENTURA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
SAN CARLOS,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,4,4
SAN JUAN DE YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,4,4
SAN LORENZO(TJA),tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
SAN RAFAEL,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
SAN RAMON,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,131,131
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
SAPAHAQUI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
SORATA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,4,4
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,16,16
TACOBAMBA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
TARATA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,12,12
TARVITA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
TIAWANACU,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
TINGUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,3,3
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,5,5
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2008-07-01,2,2
TOMINA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,10,10
URIONDO (A. CONCEPCION),tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,8,8
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,9,9
VINTO,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
WARNES,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,15,15
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,8,8
YAMPARAEZ,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
YANACACHI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,1,1
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2008-07-01,4,4
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
ANCORAIMES,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
ARAMPAMPA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
ASCENCION DE GUARAYOS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
BATALLAS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
CABEZAS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
CAIROMA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
"CAIZA ""D""",tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
CAJUATA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
CALACOTO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
CAMATAQUI (C. VILLA ABECIA),tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
CARACOLLO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,13,13
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,4,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,5,5
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,27,27
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
COLOMI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
COLQUECHACA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
CONCEPCION,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,6,6
COROICO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,6,6
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,5,5
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
DESAGUADERO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,45,45
EL PUENTE(STC),tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,6,6
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
HUACAYA (VILLA DE HUACAYA),tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,6,6
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,6,6
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,88,88
LAGUNILLAS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,4,4
MAIRANA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,11,11
OMEREQUE,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,8,8
PAILON,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
PALCA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
PATACAMAYA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
POCONA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
POROMA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
PORONGO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,13,13
PUCARANI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
PUERTO CARABUCO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,6,6
PUNA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,4,4
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,7,7
RAVELO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,4,4
ROBORE,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
RURRENABAQUE,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
SACABA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,4,4
SAN ANDRES,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
SAN JOSE DE CHIQUITOS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,8,8
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,4,4
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
SAN MIGUEL DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
SAN RAFAEL,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
SAN RAMON,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
SANTA ANA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,121,121
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
SICA SICA (VILLA AROMA),tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,4,4
SORATA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,21,21
TACOPAYA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
TARATA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,11,11
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,4,4
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
TOMINA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
TORO TORO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,3,3
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
UYUNI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,9,9
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
VILLAZON,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
VINTO,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
WARNES,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,6,6
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,12,12
YAMPARAEZ,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
YANACACHI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,2,2
YOTALA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
YUNCHARA,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
ZUDAÑEZ,tuberculosis,tratamientos iniciados con esquema l,2008-08-01,1,1
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
APOLO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
ARAMPAMPA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
ARBIETO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
ASCENCION DE GUARAYOS,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,11,11
BETANZOS,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
BUENA VISTA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
"CAIZA ""D""",tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
CAJUATA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,3,3
CAMATAQUI (C. VILLA ABECIA),tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,13,13
CHALLAPATA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,4,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2008-09-01,6,6
CHUMA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,28,28
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
COLOMI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
COLPA BELGICA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,8,8
CORO CORO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
COROICO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,5,5
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,3,3
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
CULPINA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,60,60
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,4,4
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,7,7
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,3,3
HUACAYA (VILLA DE HUACAYA),tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
INCAHUASI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
INQUISIVI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2008-09-01,4,4
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,6,6
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,5,5
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,93,93
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,3,3
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,3,3
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,10,10
MOROCHATA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,7,7
PADCAYA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
PAILON,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,19,19
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,11,11
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,5,5
RAVELO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,10,10
SACABA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
SACABAMBA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
SACACA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,3,3
SAN ANDRES,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,5,5
SAN CARLOS,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,7,7
SAN JOAQUIN,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
SAN JOSE DE CHIQUITOS,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,4,4
SAN MIGUEL DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,103,103
SANTA ROSA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,3,3
SICA SICA (VILLA AROMA),tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
SOPACHUY,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,18,18
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,6,6
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,4,4
TIAWANACU,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,3,3
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
TOMAVE,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
TOMINA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,9,9
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
VILLAZON,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
VINTO,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,4,4
WARNES,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,4,4
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,11,11
YAMPARAEZ,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,2,2
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,5,5
YOTALA,tuberculosis,tratamientos iniciados con esquema l,2008-09-01,1,1
ACACIO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,4,4
AIQUILE,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
ASCENCION DE GUARAYOS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
AYO AYO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
