municipality,group,variable,month,Vacunaciones fuera de servicio,TOTAL
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,12,12
COTAGAITA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,9,9
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,17,17
CUEVO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
CULPINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,4,4
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,56,56
EL CHORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
EL PUENTE(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,8,8
EXALTACION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,7,7
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
FILADELFIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
GENERAL SAAVEDRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,4,4
GUAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
HUARACAJE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
ICHOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
INCAHUASI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,12,12
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
IRUPANA (VILLA DE LANZA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,7,7
JESUS DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
LA ASUNTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,8,8
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,55,55
LLALLAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,11,11
LORETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,14,14
LURIBAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
MACHACAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
MALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
MONTEAGUDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,8,8
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,13,13
OCURI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,6,6
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,13,13
PADCAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
PALCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,12,12
PATACAMAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
PAZÑA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
PELECHUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
POCOATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
POCONA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
POROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,7,7
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
PRESTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
PUERTO PEREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,11,11
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,10,10
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,9,9
RAVELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
REYES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,15,15
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,6,6
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
SACABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
SACACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
SALINAS DE GARCI MENDOZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,10,10
SAN BENITO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,9,9
SAN BUENA VENTURA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
SAN IGNACIO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,6,6
SAN JAVIER(BNI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,6,6
SAN JUAN DE YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
SAN LORENZO(PND),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
SAN LORENZO(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
SAN PEDRO DE TIQUINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
SAN PEDRO(PND),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
SANTA ANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,16,16
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,114,114
SANTA ROSA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
SANTIAGO DE HUARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
SAPAHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
SICA SICA (VILLA AROMA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
SIPE SIPE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
SORATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
TACOBAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
TACOPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
TAPACARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,6,6
TEOPONTE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,4,4
TINGUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,7,7
TIPUANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,13,13
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
TOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
TOMAVE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,4,4
TORO TORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,5,5
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,6,6
TUPIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
UMALA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
UNCIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,9,9
UYUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,1,1
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
VILLA MONTES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,7,7
VILLA NUEVA (LOMA ALTA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
VILLA RIVERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,17,17
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,18,18
WALDO BALLIVIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,4,4
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
YACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,2,2
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-05-01,3,3
ACACIO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
AIQUILE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
ANCORAIMES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
ATOCHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
AYATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
BAURES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,3,3
BERMEJO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,6,6
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,5,5
CAIROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,7,7
CAMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
CAPINOTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
CHALLAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,6,6
CHIMORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,10,10
CHUMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,188,188
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,3,3
COLOMI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,12,12
COLQUECHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
COLQUIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,3,3
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,5,5
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,7,7
CURVA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,633,633
EL CHORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,3,3
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
EUCALIPTUS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
EXALTACION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,3,3
GUTIERREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
HUANUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,6,6
ICHOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
INCAHUASI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,7,7
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
IRUPANA (VILLA DE LANZA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
LA ASUNTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,29,29
LAGUNILLAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
LAJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
LAS CARRERAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
LICOMA PAMPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,7,7
LLALLAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
LORETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
LURIBAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
MACHARETI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
MOCOMOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,20,20
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,14,14
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,133,133
PADCAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,5,5
PAILON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,12,12
PALCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,6,6
PALOS BLANCOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
PAZÑA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
PELECHUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
POCOATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,14,14
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,13,13
PRESTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
PUERTO PEREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,3,3
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,42,42
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,5,5
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,10,10
QUIME,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
RAVELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,10,10
REYES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,7,7
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,5,5
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,36,36
SAN BENITO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,8,8
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
SAN JUAN DE YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
SAN LORENZO(PND),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
SAN PEDRO DE BUENA VISTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
SAN PEDRO(PND),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,143,143
SANTIAGO DE HUARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,7,7
SIPE SIPE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
SORACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
SORATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,15,15
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,5,5
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,9,9
TEOPONTE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
TINGUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,20,20
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,6,6
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,68,68
TUPIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,4,4
VACAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,3,3
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
VILLA MONTES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
VILLA RIVERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,5,5
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,13,13
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
VILLAZON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,10,10
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,36,36
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
YACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,2,2
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
YOCALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-06-01,1,1
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-07-01,3,3
ANCORAIMES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-07-01,1,1
APOLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-07-01,1,1
AYATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2006-07-01,2,2
