municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
CAMARGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,27,27
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,13,13
CAMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,5,5
CAPINOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,15,15
CARACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,22,22
CARANAVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,29,29
CARAPARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
CHALLAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,29,29
CHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
CHARAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
CHAYANTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,31,31
CHIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,11,11
CHOQUE COTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,14,14
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,11,11
COBIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,12,12
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,22,22
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,346,346
COIPASA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,10,10
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,12,12
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,5,5
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,9,9
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,26,26
COMANCHE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,9,9
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,5,5
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,22,22
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,29,29
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,5,5
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,696,696
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,19,19
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,7,7
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,52,52
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,11,11
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,15,15
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,48,48
ESCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,10,10
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,11,11
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
GUANAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,7,7
GUTIERREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,80,80
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,42,42
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,25,25
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,10,10
HUATAJATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,34,34
HUMANATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,24,24
INCAHUASI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
LA ASUNTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,110,110
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,301,301
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,5,5
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
LLICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
LURIBAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,14,14
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,19,19
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,18,18
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
MOJINETE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,29,29
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,30,30
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,245,245
MORO MORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,5,5
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,19,19
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,32,32
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,60,60
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,7,7
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,339,339
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,42,42
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,49,49
PAILON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,11,11
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,24,24
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,22,22
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
PASORAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,10,10
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,53,53
POCOATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,13,13
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,33,33
PORVENIR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,166,166
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,35,35
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,10,10
PUERTO SILES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,24,24
PUNA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,32,32
PUNATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
QUIABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,5,5
QUILLACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,677,677
QUIME,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,10,10
RAVELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,35,35
RIBERALTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
ROBORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,200,200
SABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,11,11
SACABA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,74,74
SACABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
SACACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,22,22
SAIPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,18,18
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,29,29
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
SAN ANDRES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,16,16
SAN BENITO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,25,25
SAN BORJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,11,11
SAN IGNACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,28,28
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,12,12
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,34,34
SAN JULIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,26,26
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,27,27
SAN MATIAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,5,5
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,24,24
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
SAN PEDRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,15,15
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,49,49
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,534,534
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,11,11
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,17,17
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,22,22
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,10,10
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
SHINAOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,22,22
SICAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,9,9
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
SOPACHUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
SORACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,89,89
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,318,318
TACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
TACACOMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,14,14
TAPACARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,41,41
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,52,52
TARACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,19,19
TARATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,11,11
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,553,553
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,54,54
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,9,9
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,95,95
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,23,23
TOLEDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,30,30
TOMAVE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,22,22
TORO TORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,49,49
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,18,18
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,45,45
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,155,155
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,27,27
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,6,6
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,22,22
URUBICHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
VACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,25,25
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,28,28
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,90,90
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,2,2
VILLA RIVERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,23,23
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,12,12
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,48,48
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,8,8
VILLAZON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,49,49
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,4,4
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,19,19
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,22,22
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,157,157
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,24,24
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,264,264
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,39,39
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,74,74
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-07-01,37,37
ACACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,31,31
ACHOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,3,3
AIQUILE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,30,30
ALALAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,10,10
ALCALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,25,25
ANCORAIMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,18,18
ANTEQUERA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,11,11
APOLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,18,18
ARAMPAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,10,10
ARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,20,20
ARBIETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,4,4
ARQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,14,14
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,8,8
ATOCHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,15,15
AYATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,30,30
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,3,3
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,3,3
BELLA FLOR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,89,89
BETANZOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,41,41
BOLIVAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,5,5
BOLPEBRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,10,10
CABEZAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,17,17
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,48,48
CAJUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,13,13
CALAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,8,8
CAMARGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,25,25
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,20,20
CAMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,71,71
CAPINOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,27,27
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,4,4
CARACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,11,11
CARANAVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,29,29
CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,5,5
CHALLAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,16,16
CHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,18,18
CHARAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,6,6
CHAYANTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,16,16
CHIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,11,11
CHOQUE COTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-08-01,21,21
