municipality,group,variable,month,Nº de actividades realizadas con participación de la comunidad,TOTAL
ALCALA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,38,38
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,8,8
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,14,14
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,23,23
ARANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,17,17
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,11,11
ARQUE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,33,33
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
AYATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,8,8
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,39,39
BAURES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,51,51
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,80,80
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,15,15
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,7,7
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,14,14
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,30,30
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,7,7
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,41,41
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,24,24
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,18,18
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,19,19
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,58,58
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,15,15
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,12,12
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,43,43
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,11,11
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,23,23
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,15,15
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,23,23
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,19,19
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
CLIZA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,13,13
COBIJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,6,6
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,46,46
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,85,85
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,10,10
COLLANA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,7,7
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,83,83
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,24,24
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,7,7
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,13,13
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,6,6
CORQUE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,20,20
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,51,51
COTOCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
CUEVO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
CULPINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,29,29
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
CURVA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,6,6
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,11,11
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,101,101
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,28,28
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,23,23
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,17,17
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,22,22
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,110,110
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,12,12
ESCARA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,192,192
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,17,17
GUANAY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,8,8
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,14,14
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,22,22
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,19,19
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,35,35
HUARACAJE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,7,7
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,14,14
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
ICLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,28,28
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,13,13
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,14,14
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,14,14
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,8,8
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,11,11
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,167,167
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,16,16
LAJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,8,8
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,15,15
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,12,12
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
LLICA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,16,16
MALLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,6,6
MINEROS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,30,30
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,16,16
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,27,27
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,48,48
MONTERO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,38,38
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,14,14
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,30,30
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,19,19
OCURI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,52,52
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,6,6
ORURO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,133,133
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,129,129
PADILLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,53,53
PAILON,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,6,6
PALCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,13,13
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,12,12
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,9,9
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,6,6
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,8,8
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,8,8
POCOATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,13,13
POCONA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,6,6
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,12,12
PORCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,68,68
PORONGO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,33,33
PORVENIR,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,21,21
POTOSI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,49,49
PRESTO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,35,35
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,22,22
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
PUERTO RICO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
PUERTO SILES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,6,6
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,23,23
PUNA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,53,53
PUNATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,17,17
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,59,59
QUIME,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
RAVELO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,106,106
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,16,16
SABAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,12,12
SACABA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,74,74
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,10,10
SACACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,60,60
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,12,12
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,84,84
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,7,7
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,10,10
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,19,19
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,15,15
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,31,31
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,9,9
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,12,12
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,100,100
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,44,44
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,20,20
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,40,40
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,73,73
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,8,8
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,16,16
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,92,92
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,113,113
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,6,6
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,32,32
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,10,10
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,13,13
SENA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,15,15
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
SICAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,14,14
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,10,10
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,33,33
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,44,44
SORATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,30,30
SUCRE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,140,140
TACACHI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,30,30
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,49,49
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,68,68
TARACO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,15,15
TARATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,15,15
TARIJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,129,129
TARVITA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,50,50
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,8,8
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,5,5
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,82,82
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,110,110
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,12,12
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,10,10
TOLATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,10,10
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,10,10
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,27,27
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-07-01,59,59
