,group,variable,month,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,1,3,1,4
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,2,4,2,6
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,3,0,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,0,3,0,3
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,7,3,7,10
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,6,5,6,5,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,3,0,3,3
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,6,0,6,6
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,8,5,8,13
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,14,1,14,1,15
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,3,2,3,5
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,202,128,202,128,330
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,19,10,19,10,29
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,2,4,2,6
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,8,1,8,9
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,8,0,8,8
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,13,3,13,3,16
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,5,0,5,5
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,2,0,2,2
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,27,7,27,7,34
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,2,3,2,5
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,1,2,1,3
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,2,1,2,3
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,386,62,386,62,448
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,8,6,8,6,14
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,23,9,23,9,32
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,1,3,1,4
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,7,1,7,1,8
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,10,1,10,1,11
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,2,2,2,4
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,0,5,0,5
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,4,0,4,4
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,3,1,3,4
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,2,1,2,3
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,5,5,5,10
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,55,24,55,24,79
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,0,3,0,3
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,2,1,2,3
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,0,3,0,3
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,54,31,54,31,85
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,191,25,191,25,216
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,2,3,2,5
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,3,1,3,4
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,17,4,17,21
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,7,5,7,12
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,10,0,10,0,10
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,0,4,0,4
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,2,2,2,4
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,0,3,0,3
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,2,0,2,2
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,8,7,8,7,15
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,35,31,35,31,66
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,3,0,3,3
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,3,0,3,3
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,1,1,1,2
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,32,2,32,2,34
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,3,3,3,6
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,1,2,1,3
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,32,4,32,36
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,1,5,1,6
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,2,1,2,3
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,2,0,2,2
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,8,4,8,12
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,5,4,5,9
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,2,1,2,3
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,6,0,6,0,6
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,0,5,0,5
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,1,2,1,3
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,1,2,1,3
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,0,4,0,4
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,6,9,6,9,15
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,0,3,0,3
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,9,0,9,0,9
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,14,13,14,13,27
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,29,12,29,12,41
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,10,13,10,13,23
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,26,90,26,90,116
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,12,9,12,9,21
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,10,1,10,11
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,1,1,1,2
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,1,1,1,2
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,1,4,1,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,1,1,1,2
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,1,5,1,6
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,3,5,3,8
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,13,4,13,4,17
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,2,5,2,7
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,42,6,42,6,48
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,2,3,2,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,8,2,8,2,10
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,6,2,6,8
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,18,0,18,18
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,1,4,1,5
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,12,82,12,82,94
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,26,4,26,30
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,6,12,6,12,18
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,5,1,5,6
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,2,0,2,2
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,2,1,2,3
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,4,0,4,4
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,684,346,684,346,1030
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,2,0,2,2
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,2,2,2,4
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,6,2,6,8
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,1,1,1,2
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,4,5,4,9
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,2,1,2,3
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,8,0,8,8
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,45,40,45,40,85
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,4,1,4,5
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,6,3,6,9
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,10,0,10,0,10
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,2,1,2,3
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,95,89,95,89,184
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,4,4,4,8
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,6,17,6,17,23
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,3,1,3,4
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,0,3,0,3
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,8,1,8,1,9
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,0,3,0,3
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,3,1,3,4
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,24,2,24,2,26
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,13,7,13,7,20
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,0,1,0,1
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,12,1,12,1,13
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,14,4,14,4,18
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,2,0,2,0,2
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,6,28,6,28,34
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,12,3,12,3,15
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,1,1,1,2
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,1,0,1,1
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,5,32,5,32,37
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,22,3,22,25
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,55,47,55,47,102
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,9,1,9,1,10
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,4,4,4,4,8
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,10,19,10,19,29
YACO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,1,12,1,12,13
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,9,0,9,9
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,3,0,3,0,3
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,8,22,8,22,30
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,7,7,7,7,14
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,2,0,2,2
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-07-01,0,6,0,6,6
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,0,1,0,1
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,0,1,0,1
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,13,0,13,13
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,0,1,0,1
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,3,5,3,5,8
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,2,0,2,0,2
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,1,0,1,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,2,0,2,2
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,2,30,2,30,32
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,1,0,1,1
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,3,11,3,11,14
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,39,4,39,4,43
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,9,1,9,10
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,12,0,12,12
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,3,8,3,8,11
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,8,4,8,4,12
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,8,3,8,3,11
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,1,0,1,1
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,5,0,5,0,5
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,2,28,2,28,30
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,7,36,7,36,43
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,0,1,0,1
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,3,0,3,0,3
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,3,0,3,3
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,0,1,0,1
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,10,1,10,11
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,2,2,2,2,4
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,9,1,9,10
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,4,2,4,2,6
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,12,2,12,2,14
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,6,0,6,0,6
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,4,0,4,4
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,1,1,1,2
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,4,0,4,0,4
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,3,4,3,4,7
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,2,6,2,6,8
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,4,0,4,4
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,2,0,2,2
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,6,5,6,5,11
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,17,5,17,5,22
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,0,4,0,4,4
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,171,252,171,252,423
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,17,25,17,25,42
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-08-01,1,0,1,0,1
