,group,variable,month,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,6,26,6,26,32
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,1,1,1,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,4,3,4,3,7
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,4,0,4,0,4
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,1,3,1,4
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,7,0,7,0,7
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,17,1,17,1,18
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,10,3,10,3,13
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,12,0,12,12
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,11,0,11,11
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,28,20,28,20,48
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,86,153,86,153,239
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,0,1,0,1
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,2,0,2,2
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,3,0,3,3
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,4,5,4,5,9
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,3,1,3,4
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,119,13,119,13,132
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,6,27,6,27,33
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,8,7,8,7,15
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,7,43,7,43,50
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,1,1,1,2
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,8,2,8,2,10
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,0,2,0,2
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,0,1,0,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,0,2,0,2
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,1,1,1,2
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,12,3,12,15
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,11,3,11,14
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,9,14,9,14,23
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,0,1,0,1
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,38,2,38,40
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,4,1,4,1,5
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,7,1,7,1,8
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,0,1,0,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,44,2,44,2,46
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,1,1,1,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,8,1,8,1,9
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,7,0,7,0,7
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,2,0,2,2
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,5,0,5,5
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,5,4,5,4,9
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,0,3,0,3
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,23,16,23,16,39
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,11,1,11,1,12
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,12,1,12,1,13
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,49,38,49,38,87
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,0,2,0,2
REYES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,0,2,0,2
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,47,26,47,26,73
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,9,1,9,1,10
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,2,3,2,5
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,46,188,46,188,234
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,7,0,7,7
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,14,3,14,17
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,4,1,4,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,1,1,1,2
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,6,2,6,2,8
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,8,5,8,5,13
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,0,3,0,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,2,2,2,4
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,25,7,25,7,32
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,2,2,2,4
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,7,10,7,10,17
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,16,10,16,10,26
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,58,6,58,6,64
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,0,3,0,3
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,0,3,0,3
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,9,1,9,1,10
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,14,2,14,2,16
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,4,0,4,4
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,22,1,22,23
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,4,2,4,2,6
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,141,182,141,182,323
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,26,105,26,105,131
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,27,14,27,14,41
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,10,0,10,10
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,1,3,1,4
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,1,3,1,4
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,12,0,12,12
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1759,596,1759,596,2355
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,1,2,1,3
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,5,1,5,1,6
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,1,2,1,3
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,2,1,2,3
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,9,18,9,18,27
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,2,0,2,2
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,10,8,10,8,18
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,4,1,4,1,5
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,11,3,11,14
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,5,11,5,11,16
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,91,93,91,93,184
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,7,4,7,4,11
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,2,3,2,5
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,6,2,6,8
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,11,16,11,16,27
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,11,0,11,0,11
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,5,7,5,7,12
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,204,172,204,172,376
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,5,4,5,4,9
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,8,3,8,3,11
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,3,0,3,3
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,5,1,5,1,6
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,37,47,37,47,84
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,3,3,3,6
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,0,1,0,1
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,3,2,3,5
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,7,1,7,8
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,2,0,2,2
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,8,3,8,3,11
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,0,3,0,3
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,14,2,14,16
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,1,0,1,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,68,14,68,14,82
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,23,20,23,20,43
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,10,0,10,10
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,0,2,0,2
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,0,2,0,2
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,9,0,9,0,9
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,8,12,8,12,20
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,1,3,1,4
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,32,67,32,67,99
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,25,7,25,7,32
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,4,1,4,1,5
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,1,2,1,3
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,25,70,25,70,95
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,9,2,9,11
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,188,105,188,105,293
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,20,4,20,4,24
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,0,3,0,3
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,28,34,28,34,62
YACO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,1,3,1,3,4
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,20,30,20,30,50
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,2,1,2,1,3
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,0,3,0,3
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,16,48,16,48,64
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,9,15,9,15,24
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,0,2,0,2,2
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-07-01,3,8,3,8,11
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,9,3,9,3,12
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,20,1,20,21
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,1,2,1,3
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,3,3,3,3,6
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,2,1,2,3
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,3,2,3,2,5
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,2,0,2,2
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,1,0,1,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,15,1,15,16
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,3,33,3,33,36
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,2,2,2,4
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,4,28,4,28,32
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,7,0,7,7
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,44,9,44,9,53
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,6,2,6,2,8
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,35,1,35,36
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,3,2,3,5
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,5,1,5,1,6
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,0,1,0,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,32,4,32,4,36
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,8,7,8,7,15
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,4,1,4,5
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,8,2,8,2,10
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,16,53,16,53,69
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,20,201,20,201,221
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,3,0,3,0,3
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,0,2,0,2
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,10,0,10,10
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,0,1,0,1
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,22,2,22,24
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,4,0,4,0,4
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,5,16,5,16,21
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,26,2,26,28
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,3,1,3,1,4
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,9,24,9,24,33
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,27,4,27,4,31
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,5,0,5,0,5
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,5,5,5,5,10
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,16,2,16,18
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,9,3,9,3,12
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,5,0,5,0,5
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,9,2,9,2,11
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,0,2,0,2
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,10,11,10,11,21
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,9,0,9,9
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,2,0,2,2
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,3,4,3,4,7
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,5,6,5,6,11
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,29,7,29,7,36
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,5,8,5,8,13
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,327,424,327,424,751
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,16,33,16,33,49
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,3,2,3,5
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,11,4,11,4,15
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,6,0,6,0,6
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,5,2,5,7
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,8,0,8,8
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,0,1,0,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,15,3,15,3,18
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,3,0,3,3
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,15,3,15,3,18
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,1,1,1,2
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,2,0,2,0,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,16,19,16,19,35
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,1,0,1,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,4,32,4,32,36
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,71,51,71,51,122
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,3,28,3,28,31
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,0,1,0,1,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,12,8,12,8,20
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,1,0,1,0,1
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,4,0,4,0,4
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-08-01,769,348,769,348,1117
