,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,21,43,21,43,64
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,5,0,5,0,5
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,11,54,11,54,65
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,87,30,87,30,117
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,28,19,28,19,47
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,29,3,29,32
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,6,8,6,8,14
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,25,14,25,14,39
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,4,4,4,4,8
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,27,49,27,49,76
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,1,2,1,3
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,34,72,34,72,106
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,15,17,15,17,32
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,0,1,0,1
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,13,0,13,13
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,11,3,11,14
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,2,1,2,3
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,10,30,10,30,40
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,4,14,4,14,18
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,44,90,44,90,134
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,142,5,142,5,147
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,5,35,5,35,40
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,839,1544,839,1544,2383
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,33,81,33,81,114
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,8,0,8,0,8
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,22,11,22,11,33
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,12,0,12,0,12
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,35,68,35,68,103
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,11,0,11,0,11
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,15,59,15,59,74
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,0,1,0,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,22,3,22,3,25
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,24,0,24,24
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,0,1,0,1
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,14,4,14,4,18
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,33,3,33,3,36
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,10,53,10,53,63
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,0,3,0,3
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,7,6,7,6,13
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,30,67,30,67,97
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,67,18,67,18,85
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,16,13,16,13,29
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,13,1,13,14
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,7,5,7,5,12
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,264,626,264,626,890
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,22,1,22,1,23
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,4,0,4,4
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,17,0,17,0,17
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1336,1255,1336,1255,2591
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,11,14,11,14,25
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,29,37,29,37,66
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,24,265,24,265,289
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,90,85,90,85,175
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,7,12,7,12,19
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,30,37,30,37,67
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,39,23,39,23,62
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,6,1,6,1,7
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,6,0,6,0,6
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,25,34,25,34,59
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,23,6,23,6,29
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,11,38,11,38,49
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,21,2,21,2,23
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,8,6,8,6,14
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,90,13,90,13,103
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,15,18,15,18,33
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,46,222,46,222,268
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,1,0,1,1
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,18,8,18,8,26
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,4,2,4,6
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,1,0,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,13,28,13,28,41
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,6,0,6,0,6
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,16,2,16,18
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,94,103,94,103,197
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,306,345,306,345,651
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,4,37,4,37,41
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,5,1,5,1,6
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,36,16,36,16,52
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,4,0,4,0,4
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,39,101,39,101,140
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,168,541,168,541,709
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1240,432,1240,432,1672
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,7,2,7,2,9
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,46,3,46,3,49
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,32,596,32,596,628
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,0,3,0,3
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,121,685,121,685,806
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,14,28,14,28,42
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,4,3,4,3,7
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,13,0,13,0,13
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,100,28,100,28,128
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,0,2,0,2
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,0,3,0,3
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,17,0,17,0,17
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,1,2,1,3
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,24,20,24,20,44
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,67,112,67,112,179
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,20,12,20,12,32
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,4,2,4,2,6
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,12,22,12,22,34
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,77,229,77,229,306
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,171,353,171,353,524
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,4,31,4,31,35
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,4,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,0,1,0,1
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,15,17,15,17,32
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,6,3,6,3,9
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,13,3,13,16
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,852,223,852,223,1075
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,77,214,77,214,291
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,5,18,5,18,23
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,23,59,23,59,82
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,69,2,69,71
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,29,8,29,8,37
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,15,0,15,0,15
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,6,3,6,3,9
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,2,0,2,2
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,54,12,54,12,66
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,9,0,9,0,9
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,16,2,16,18
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,21,77,21,77,98
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,16,83,16,83,99
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,29,27,29,27,56
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,5,5,5,5,10
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,17,6,17,6,23
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,15,44,15,44,59
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,14,16,14,16,30
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,24,4,24,4,28
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,10,0,10,0,10
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,0,2,0,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,372,83,372,83,455
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,17,3,17,20
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,26,27,26,27,53
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,1,3,1,4
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,4,3,4,7
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,4,0,4,4
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,20,1,20,21
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,11,30,11,30,41
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,20,9,20,9,29
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,16,1,16,1,17
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,77,143,77,143,220
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,31,55,31,55,86
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,76,132,76,132,208
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,71,68,71,68,139
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,2,0,2,2
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,0,3,0,3
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,30,26,30,26,56
REYES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,42,14,42,14,56
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,198,135,198,135,333
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,10,18,10,18,28
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,22,18,22,18,40
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,2,3,2,5
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,175,493,175,493,668
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,6,0,6,6
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,28,60,28,60,88
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,5,26,5,26,31
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,6,2,6,2,8
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,13,3,13,3,16
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,4,2,4,2,6
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,0,1,0,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,9,3,9,3,12
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,1,0,1,1
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,11,18,11,18,29
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,65,752,65,752,817
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,32,0,32,0,32
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,30,70,30,70,100
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,54,16,54,16,70
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,58,41,58,41,99
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,10,3,10,3,13
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,26,0,26,0,26
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,2,1,2,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,16,2,16,2,18
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,10,11,10,11,21
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,53,144,53,144,197
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,5,11,5,11,16
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,103,90,103,90,193
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1331,2265,1331,2265,3596
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,16,114,16,114,130
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,23,98,23,98,121
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,30,124,30,124,154
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,7,1,7,1,8
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,0,1,0,1
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,10,13,10,13,23
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,9,0,9,0,9
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,14,0,14,14
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,7861,2043,7861,2043,9904
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,28,6,28,6,34
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,5,1,5,1,6
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,1,3,1,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,102,1,102,103
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,7,4,7,4,11
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,13,20,13,20,33
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1,0,1,0,1
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,15,2,15,17
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,1,3,1,4
SENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,9,0,9,0,9
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,10,16,10,16,26
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,12,19,12,19,31
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,4,2,4,6
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,41,41,41,41,82
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,5,21,5,21,26
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,11,26,11,26,37
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,27,71,27,71,98
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,1773,420,1773,420,2193
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,7,0,7,0,7
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,12,9,12,9,21
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,22,41,22,41,63
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,24,3,24,3,27
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,0,7,0,7,7
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,34,50,34,50,84
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,244,35,244,35,279
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,3,2,3,2,5
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,13,13,13,13,26
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,911,1240,911,1240,2151
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,6,19,6,19,25
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,0,2,0,2
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,23,7,23,7,30
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,15,52,15,52,67
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,6,2,6,2,8
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,127,107,127,107,234
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,41,453,41,453,494
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,0,2,0,2
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,8,2,8,10
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,5,24,5,24,29
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,13,6,13,6,19
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,2,2,2,2,4
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-07-01,11,6,11,6,17
