municipality,group,variable,month,Diarreas,TOTAL
GUTIERREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
HUARACAJE,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
IXIAMAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
JESUS DE MACHACA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,7,7
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,88,88
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,19,19
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,7,7
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,3,3
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,6,6
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,41,41
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,50,50
PADCAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,3,3
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,4,4
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,3,3
POROMA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,9,9
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,32,32
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,8,8
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,16,16
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,10,10
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,5,5
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,103,103
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,14,14
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,6,6
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,11,11
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,3,3
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,19,19
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,12,12
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,47,47
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,4,4
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,23,23
SAN LORENZO(TJA),diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,7,7
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,6,6
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,5,5
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,3,3
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,356,356
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
SENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,4,4
SOPACHUY,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,6,6
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,56,56
TACOBAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,8,8
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,30,30
TIPUANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,6,6
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,20,20
TOMINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,63,63
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,4,4
TURCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,20,20
URUBICHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,4,4
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,9,9
VIACHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,9,9
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,16,16
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,8,8
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,9,9
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,19,19
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,5,5
ZUDAÑEZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
ACHACACHI,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
AIQUILE,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
APOLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,9,9
ATOCHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
AZURDUY,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
BAURES,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,9,9
BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,17,17
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,6,6
CARMEN RIVERO TORREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,13,13
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,26,26
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,69,69
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
CONCEPCION,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
COROICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
CUATRO CAÑADAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
CULPINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,91,91
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,20,20
GUTIERREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,7,7
JESUS DE MACHACA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,87,87
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,10,10
MACHARETI,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,22,22
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,7,7
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,55,55
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,33,33
PADCAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,4,4
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,6,6
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,43,43
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,8,8
PUNA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,13,13
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,109,109
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,9,9
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,4,4
SAMAIPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,11,11
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,6,6
SAN BUENA VENTURA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,4,4
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,11,11
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,42,42
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,7,7
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,11,11
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,6,6
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,9,9
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,361,361
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
SANTA ROSA DEL SARA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,8,8
SOPACHUY,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,2,2
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,57,57
TACOBAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
TACOPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,4,4
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,15,15
TARVITA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,18,18
TOMINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,37,37
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,4,4
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,14,14
URUBICHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,9,9
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,6,6
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,17,17
VILLA VACA GUZMAN (MUYUPAMPA),diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,1,1
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,5,5
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,3,3
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,31,31
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-08-01,14,14
AIQUILE,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
APOLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,3,3
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,14,14
ATOCHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
AZURDUY,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,62,62
BAURES,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,8,8
BOYUIBE,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,3,3
BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,3,3
CABEZAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,10,10
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,7,7
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,5,5
CLIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,17,17
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,62,62
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,3,3
CONCEPCION,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
COROICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
COTOCA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
CUEVO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
CULPINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,64,64
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,6,6
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,25,25
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,4,4
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,72,72
LAJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,9,9
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,16,16
MAIRANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,5,5
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,23,23
OCURI,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,3,3
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,32,32
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
POROMA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,22,22
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,9,9
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,8,8
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,7,7
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,118,118
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,3,3
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,14,14
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,9,9
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,29,29
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,19,19
SAN BUENA VENTURA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,11,11
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,3,3
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,38,38
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,4,4
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,9,9
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,10,10
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,29,29
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,4,4
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,8,8
SAN PEDRO DE BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,4,4
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,7,7
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,425,425
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,12,12
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,43,43
TACOBAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,3,3
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,34,34
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,2,2
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,17,17
TOMINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,48,48
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,7,7
TURCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,1,1
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,16,16
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,3,3
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,6,6
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,11,11
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,8,8
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,28,28
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-09-01,10,10
APOLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,5,5
BOYUIBE,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
CABEZAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,11,11
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,6,6
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,5,5
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
CLIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,9,9
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,23,23
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,62,62
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,3,3
COLOMI,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,4,4
CONCEPCION,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,3,3
COROICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,3,3
COTAGAITA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
COTOCA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
CUEVO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,64,64
EL PUENTE(TJA),diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,6,6
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,3,3
FERNANDEZ ALONSO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,46,46
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,19,19
GUTIERREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
HUACARETA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,4,4
IXIAMAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,5,5
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,67,67
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,13,13
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,5,5
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,3,3
MOJOCOYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,7,7
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,4,4
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,43,43
OCURI,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,23,23
PADCAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,5,5
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,3,3
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
PATACAMAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,6,6
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,15,15
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,4,4
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,15,15
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,8,8
REYES,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,3,3
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,89,89
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,6,6
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,8,8
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,16,16
