,group,variable,month,NÚMERO DE MUJERES CON IVAA < 15,NÚMERO DE MUJERES CON IVAA 15 - 19,NÚMERO DE MUJERES CON IVAA 20 - 34,NÚMERO DE MUJERES CON IVAA 35 - 49,NÚMERO DE MUJERES CON IVAA 50 Y +,TOTALES
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,1,1,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,3,2,0,0,5
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,2,25,128,75,20,250
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,5,29,14,1,49
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,4,38,492,558,18,1110
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,0,1,0,1
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,1,1,0,0,2
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,0,0,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,13,179,176,49,417
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,4,45,44,10,103
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,3,34,34,9,80
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,3,1,0,4
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,5,10,5,0,20
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,4,17,12,2,35
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,3,14,8,3,28
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,3,1,0,4
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,1,4,3,1,9
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,2,11,16,1,30
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,4,149,93,48,294
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,13,0,0,13
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,6,4,1,11
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,4,23,13,12,52
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,21,112,112,45,290
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,1,3,1,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,9,2,4,15
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,4,40,24,1,69
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,1,1,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,8,0,0,8
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,4,27,169,54,13,267
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,8,71,61,36,176
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,2,13,12,6,33
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,2,1,20,12,3,38
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,10,13,167,73,36,299
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,2,2,0,0,4
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,10,10,1,21
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,6,9,6,21
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,1,8,10,5,24
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,3,1,2,6
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,1,5,4,0,10
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,5,59,33,5,102
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,1,10,10,8,29
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,2,1,0,3
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,6,21,22,4,53
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,9,4,0,13
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,1,26,10,1,38
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,2,0,0,2
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,1,1,0,2
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,4,3,1,8
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,2,24,11,4,41
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,1,3,6,7,9,26
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,1,12,38,26,2,79
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,7,21,12,2,42
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,10,147,109,46,312
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,1,1,0,2
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,4,17,2,0,23
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,0,1,2,3
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,3,1,0,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,4,96,81,32,213
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,1,0,3,0,4
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,3,5,3,0,11
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,2,12,7,2,23
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,1,2,6,8,3,20
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,1,56,760,745,254,1816
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,1,18,22,22,11,74
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,2,22,4,0,28
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,6,5,0,0,11
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,1,13,65,51,16,146
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,3,2,1,6
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,4,16,5,0,25
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,3,6,0,9
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,2,0,0,2
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,1,8,6,0,15
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,64,178,108,24,374
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,4,4,7,6,21
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,2,14,4,0,20
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,4,47,40,0,91
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,0,4,6,3,13
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,3,90,5,1,99
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,2,13,8,2,25
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-05-01,0,7,7,3,7,24
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,2,14,11,0,27
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,6,5,1,13
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,3,2,1,6
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,3,13,8,0,24
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,4,15,6,3,28
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,2,3,0,5
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,7,33,31,13,84
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,2,1,4,8
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,7,18,4,1,30
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,9,97,94,23,223
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,1,6,11,12,8,38
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,8,26,25,4,63
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,2,3,0,6
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,0,1,3,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,1,2,12,5,1,21
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,15,56,23,1,95
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,69,25,9,103
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,9,18,29,4,60
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,1,3,0,4
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,2,5,1,0,8
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,8,7,1,16
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,2,83,180,86,30,381
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,3,10,14,2,29
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,15,274,306,9,604
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,4,1,0,5
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,4,15,0,0,19
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,2,9,4,16
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,6,192,195,70,463
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,8,11,2,22
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,5,3,1,10
ESCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,2,5,3,11
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,1,1,1,3
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,3,1,0,4
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,0,1,0,1
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,4,11,7,0,22
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,2,9,6,2,19
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,8,8,4,20
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,10,4,1,15
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,0,1,1,2
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,6,14,9,7,36
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,8,143,135,55,341
LA RIVERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,2,2,0,4
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,1,1,0,3
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,4,0,0,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,8,17,6,3,34
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,2,3,4,10
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,7,25,21,0,53
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,5,1,0,6
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,1,31,555,370,117,1074
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,13,77,73,40,203
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,5,13,1,20
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,4,1,2,8
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,23,11,7,42
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,12,11,5,28
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,4,4,0,8
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,16,15,7,38
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,1,1,0,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,13,16,8,37
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,2,3,3,8
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,1,4,0,5
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,2,9,4,0,15
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,1,16,250,244,48,559
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,9,21,3,33
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,2,0,0,2
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,7,43,33,2,85
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,1,3,0,4
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,12,6,0,19
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,0,0,0,1
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,24,20,2,47
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,0,2,0,2
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,13,44,38,1,96
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,0,1,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,5,105,104,14,228
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,2,2,0,5
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,3,13,2,0,18
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,3,4,0,7
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,2,0,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,1,1,98,84,27,211
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,4,3,1,0,8
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,5,5,3,3,16
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,0,0,0,1
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,2,4,9,3,18
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,40,519,317,110,986
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,5,31,33,18,87
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,1,1,0,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,13,47,31,16,107
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,3,1,0,5
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,3,5,0,9
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,1,9,14,0,24
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,2,0,0,2
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,1,7,3,0,0,11
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,1,21,105,45,15,187
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,3,32,13,15,63
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,2,0,0,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,2,1,0,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,6,64,58,20,148
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,2,7,3,0,12
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,7,121,61,1,190
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,12,50,51,25,138
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-06-01,0,0,0,0,1,1
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,0,14,3,1,18
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,1,19,10,5,35
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,4,9,2,0,15
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,0,2,1,0,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,0,9,19,8,36
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,6,24,37,15,82
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,5,8,2,1,16
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,1,10,99,101,31,242
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,1,4,4,1,10
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,4,7,6,1,18
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,0,2,1,4,7
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,2,8,6,9,25
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,0,11,9,7,27
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,20,67,18,2,107
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,0,8,4,0,12
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2017-07-01,0,5,15,12,0,32
