,group,variable,month,DIU: USUARIAS CONTINUAS < 15,DIU: USUARIAS CONTINUAS 15 - 19,DIU: USUARIAS CONTINUAS 20 - 34,DIU: USUARIAS CONTINUAS 35 - 49,DIU: USUARIAS CONTINUAS 50 Y +,TOTALES
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,1,3,2,0,6
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,4,1,0,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,1,2,3,1,0,7
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,2,6,6,0,14
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,2,0,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,1,0,0,0,1
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,1,1,2,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,8,3,0,11
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,2,8,0,0,0,10
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,3,15,6,0,24
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,2,0,0,2
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,1,0,0,0,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,6,1,0,7
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,1,3,1,0,5
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,12,2,0,14
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,1,1,0,0,2
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,47,92,56,0,195
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,0,1,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,26,16,0,42
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,1,9,24,4,0,38
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,4,2,0,6
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,0,1,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,1,2,2,0,5
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,1,6,1,0,8
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,1,0,0,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,2,3,2,0,7
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,2,1,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,1,1,0,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,1,0,0,1
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,1,1,0,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,1,1,0,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,10,2,0,12
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,5,27,10,1,43
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,0,1,0,1
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-08-01,0,0,1,1,0,2
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,2,0,0,2
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,1,3,0,0,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,1,0,0,0,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,0,1,0,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,21,55,79,1,156
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,2,0,3
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,19,7,0,26
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,0,1,0,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,1,1,0,0,2
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,2,0,0,2
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,0,1,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,4,0,0,4
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,35,117,28,2,182
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,3,0,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,1,0,2
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,2,1,2,0,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,2,5,10,0,17
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,3,0,0,3
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,3,3,2,0,8
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,2,0,0,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,3,4,0,7
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,1,6,4,1,0,12
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,2,13,7,0,22
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,1,6,0,0,7
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,3,1,0,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,1,4,2,0,7
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,2,0,0,2
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,42,80,37,1,160
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,14,11,0,25
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,8,26,5,0,39
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,2,1,0,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,2,1,0,3
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,1,1,0,0,2
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,0,2,0,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,1,4,2,0,7
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,3,1,0,4
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,4,0,0,4
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,2,8,1,0,11
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,2,22,7,0,31
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,1,0,0,1
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-09-01,0,0,2,0,0,2
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,2,0,0,3
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,1,0,0,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,2,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,5,0,0,5
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,1,0,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,2,0,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,1,1,0,2
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,18,66,129,4,217
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,3,1,0,4
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,23,22,1,46
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,2,0,0,2
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,0,1,0,1
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,1,0,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,34,76,19,1,130
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,4,0,0,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,2,1,1,0,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,0,3,1,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,9,3,0,13
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,2,0,0,2
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,2,0,0,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,5,0,0,5
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,4,1,0,5
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,3,1,0,4
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,4,0,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,1,3,0,5
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,2,18,7,0,27
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,0,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,3,1,0,4
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,2,0,0,2
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,4,0,0,5
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,4,8,0,0,12
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,0,1,0,1
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,2,0,1,3
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,1,2,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,26,76,37,1,140
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,0,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,28,1,0,30
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,10,69,17,1,97
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,2,4,1,0,7
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,1,0,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,3,7,1,0,11
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,2,3,0,5
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,1,0,0,1
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,1,0,0,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,3,0,0,3
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,14,0,0,14
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,2,0,0,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,2,0,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,1,33,8,1,43
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,3,1,0,4
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-10-01,0,0,1,0,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,3,0,0,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,3,0,0,3
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,1,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,1,0,2
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,14,57,20,0,91
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,2,0,1,3
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,1,16,14,1,32
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,1,1,0,0,2
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,0,2,0,2
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,5,2,0,7
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,19,72,17,2,110
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,5,2,0,7
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,2,5,9,0,16
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,2,0,0,2
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,1,0,1,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,1,6,3,0,10
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,0,1,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,1,14,3,0,18
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,4,11,9,0,24
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,4,1,0,5
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,0,1,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,27,93,36,0,156
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,1,26,13,0,40
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,2,34,5,0,41
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,2,1,0,3
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,1,2,1,0,4
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,1,0,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,7,0,0,7
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,3,2,0,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,3,2,0,5
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,4,3,0,7
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,2,16,4,1,23
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-11-01,0,0,2,0,0,2
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,2,0,0,2
