,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,0,1
RAVELO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,0,0,1
ROBORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,0,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,1,0,2
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,0,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,2,0,0,3
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,2,4,5,11
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,3,0,0,4
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,26,17,9,3,55
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,2,6,0,0,8
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,0,1
TOLEDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,2,0,0,3
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,0,1,2
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,5,3,9
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,1,0,0,2
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,0,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,1,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,1,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,2,5,1,0,8
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,1,2,4
COLOMI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,0,1,1
CORO CORO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,1,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,1,0,0,2
DESAGUADERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,1,1,2
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,10,3,11,5,29
EL TORNO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,0,0,0,1
EXALTACION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,1,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,1,2
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,0,0,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,1,1,3
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,6,0,10,1,17
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,0,0,0,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,2,2,0,1,5
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,3,4
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,3,0,1,5
PUERTO SILES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,0,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,3,2,3,0,8
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,1,1,3
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,3,2,1,0,6
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,3,1,4
SAIPINA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,0,0,0,1
SAN BENITO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,4,0,0,4
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,2,0,0,1,3
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,20,17,3,5,45
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,2,0,2
SORATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,3,4,1,0,8
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,0,0,0,1
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,0,1
URUBICHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,1,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,1,0,0,0,1
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,0,1,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,2,0,0,2
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,1,0,1
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-12-01,0,0,3,0,3
