,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,1,2
CKOCHAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,3,3,0,0,6
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,2,5,8,17
COCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,68,83,165,138,454
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,6,3,11
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,2,0,0,2
COLLANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,2,0,3,7
COLPA BELGICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,2,0,1,3
COLQUECHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,4,3,2,5,14
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,4,3,9
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,3,10,7,22
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,2,2
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,3,5,0,0,8
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,0,0,1,3
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,3,0,5
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,15,22,12,11,60
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,3,9,3,15
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,0,0,2
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,1,0,3
CULPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,5,9,11,11,36
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,0,2
CURVA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,2,3
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,74,57,266,243,640
EL CHORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,3,2,3,5,13
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,1,0,2
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,5,0,12,3,20
EL VILLAR,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,3,0,3,8
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,3,0,1,6
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,6,5,5,4,20
EUCALIPTUS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,3,0,2,5
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,2,3
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
FILADELFIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,0,2
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,2,0,4,6
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,3,4,7,15
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,0,4,1,7
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,3,12,19,35
HUACARETA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,5,3,6,15
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
HUATAJATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,2,0,3
ICLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,2,2,1,7
INCAHUASI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,4,2,1,0,7
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,10,14,0,0,24
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,7,4,0,0,11
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,5,1,0,0,6
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,9,12,38,29,88
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,89,100,162,175,526
LAJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
LAS CARRERAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,2,6,4,14
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,2,2,5
LORETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,21,28,49
LURIBAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
MACHACAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,1,2
MACHARETI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,4,4,9,7,24
MAGDALENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,1,14,6,23
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,1,2,0,5
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,6,0,0,8
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,2,16,5,25
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,5,12,11,29
MIZQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,7,4,7,20
MOCOMOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,1,0,2
MOJINETE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
MOJOCOYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,2,0,4
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,4,1,0,0,5
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,11,8,14,16,49
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,3,5
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,4,5,9
OMEREQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,0,2,3
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,12,12,23,23,70
PADCAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,1,2
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,5,4,0,0,9
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,4,2,9,3,18
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,2,3
PAPEL PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,8,5,14
PELECHUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
POCONA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,1,0,0,3
POJO (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
POOPO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,0,0,2
PORCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,1,0,0,3
POROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,11,5,32,35,83
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,3,2,7,6,18
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,4,1,0,1,6
PORVENIR,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,11,1,13
POSTRER VALLE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,3,0,0,3
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,13,8,14,11,46
PRESTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,1,2
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,3,0,4
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
PUERTO PEREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
PUERTO RICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,2,0,3
PUERTO SILES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,2,0,0,2
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,6,7,13,15,41
PUNA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,3,3,1,1,8
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,8,7,5,9,29
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
RAVELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,9,13,24,36,82
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,2,3,2,7
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,5,1,6
SABAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,6,12,11,9,38
SACABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
SAIPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,3,3
SAMAIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,0,0,2
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,1,3
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,0,2
SAN BENITO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,1,2
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,9,8,1,1,19
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,3,4,0,2,9
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,2,0,0,4
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,3,4,7,15
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,9,5,9,19,42
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,11,13,24
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,3,0,17,20,40
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,2,2
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,4,5,2,3,14
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,5,1,3,11
SAN LUCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,11,7,10,3,31
SAN MATIAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,2,0,0,2
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,1,0,2
SAN PEDRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,0,2,2,6
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,2,3,3,8
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
SAN RAFAEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
SAN RAMON BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,2,4
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,4,12,7,25
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,242,208,238,204,892
SANTA ROSA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,3,0,0,4
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,3,5
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,0,2
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,2,2
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,1,2
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,5,0,2,8
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,1,2,5
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,2,8,7,18
SORACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,1,2
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,63,56,230,236,585
TACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,1,1,3
TACOPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
TAHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,5,6
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,0,2,2,6
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,24,24,73,72,193
TARVITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,5,5,7,4,21
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,5,2,5,9,21
TIAHUANACU,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,2,0,0,4
TIPUANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,4,7,20,20,51
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,4,5,12,23
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,2,2,6
TOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
TOLATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,4,6
TOMINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,0,1,0,3
TRIGAL,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,16,30,210,191,447
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,8,4,0,0,12
TURCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,1,0,2
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,0,2,1,5
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,0,4,6
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,7,0,15,9,31
VACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,0,1,2
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,1,2,0,5
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,4,5,5,4,18
VILA VILA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,1,1,3
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,0,0,0,2
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,4,6,4,6,20
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,5,7,12
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,3,0,2,5
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,7,0,0,9
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,5,3,5,0,13
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,1,1,3
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,6,7,0,2,15
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,11,14,13,14,52
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,33,29,34,24,120
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,3,28,22,55
YAMPARAEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,6,4,0,0,10
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,2,0,0,2
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,3,2,1,6
YOTALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,2,1,3,8
YUNCHARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,2,4
ZUDAÑEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,2,3,3,8
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,1,1,2,5
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,6,4,7,2,19
AIQUILE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,2,2,1,6
ALTO BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,0,0,0,1
ANDAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,0,1,1
ANTEQUERA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,1,0,1
APOLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,2,0,1,5,8
ARAMPAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,0,0,1,2
ARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,2,0,0,2
ARBIETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,1,1,2,5
ARQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,1,1,2,4
AUCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,0,1,1
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,2,2,6,3,13
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,0,1,1
AZURDUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,4,1,2,7
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,3,2,4,1,10
BAURES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,2,1,0,0,3
BELLA FLOR,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,1,0,1
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,4,2,6,6,18
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,1,4,3,8
BOYUIBE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,1,0,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,4,1,0,0,5
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,4,5,16,15,40
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,6,6,12
CAJUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,3,4,9,3,19
CALAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,5,3,0,0,8
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,2,1,4,2,9
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,2,2,2,3,9
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,0,0,0,1
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,0,3,4,8
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,2,6,4,1,13
CARAPARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,0,1,0,2
CARIPUYO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,2,6,4,12
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,5,3,8
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,1,2,5,9
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,2,3,3,2,10
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,1,1,0,2
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,5,0,7,2,14
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,1,1,1,4
CHUMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,2,2,0,0,4
CKOCHAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,1,3,4
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,2,3,0,0,5
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,2,4,3,10
COCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,1,0,2,4
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,97,87,160,164,508
COIPASA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,1,0,0,1
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,8,5,36,31,80
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,2,2,2,6
COLLANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,0,3,3
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,5,0,1,0,6
COLPA BELGICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,5,0,0,6
COLQUECHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,2,4,1,8
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,2,0,3,2,7
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,1,0,1,3
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,5,6,3,4,18
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,7,2,0,0,9
CORO CORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,1,1,2
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,1,1,2
CORQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,0,0,0,1
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,2,6,7,16
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,32,24,32,28,116
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,0,0,1,2
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,1,0,0,1
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,0,1,1
CULPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,5,2,20,20,47
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,1,0,0,1
CURVA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,0,0,1,2,3
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-05-01,1,0,0,0,1
