,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,1,2,1,2,3
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,6,13,6,13,19
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,13,17,13,17,30
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,2,4,2,4,6
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,3,2,3,2,5
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,0,7,0,7,7
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,6,11,6,11,17
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,191,1253,191,1253,1444
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,1,1,1,1,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,131,237,131,237,368
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,6,9,6,9,15
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,132,172,132,172,304
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,6,10,6,10,16
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,23,14,23,14,37
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,21,58,21,58,79
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,2,8,2,8,10
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,8,18,8,18,26
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,7,23,7,23,30
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,0,10,0,10,10
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,9,15,9,15,24
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,24,111,24,111,135
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,0,8,0,8,8
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,4,11,4,11,15
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,32,47,32,47,79
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2022-07-01,16,28,16,28,44
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,6,21,6,21,27
ACHOCALLA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,4,0,4,4
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,1,1,1,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,6,21,6,21,27
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,0,1,0,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,33,65,33,65,98
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,3,24,3,24,27
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,18,57,18,57,75
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,12,41,12,41,53
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,4,12,4,12,16
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,6,20,6,20,26
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,3,4,3,4,7
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,5,0,5,5
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,19,55,19,55,74
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,347,681,347,681,1028
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,1,0,1,1
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,2,0,2,2
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,2,1,2,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,10,11,10,11,21
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,4,10,4,10,14
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,239,788,239,788,1027
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,2,1,2,3
EL VILLAR,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,3,1,3,4
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,1,0,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,9,1,9,10
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,3,26,3,26,29
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,16,1,16,17
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,6,5,6,5,11
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,293,585,293,585,878
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,3,11,3,11,14
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,0,1,0,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,2,10,2,10,12
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,2,0,2,2
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,2,0,2,0,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,2,6,2,6,8
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,15,39,15,39,54
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,85,212,85,212,297
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,83,317,83,317,400
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,13,25,13,25,38
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,4,2,4,2,6
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,4,0,4,4
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,14,6,14,6,20
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,134,389,134,389,523
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,2,0,2,2
PUCARANI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,1,0,1,1
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,29,83,29,83,112
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,44,103,44,103,147
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,16,80,16,80,96
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,24,134,24,134,158
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,4,1,4,5
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,4,10,4,10,14
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,3,40,3,40,43
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,3,2,3,2,5
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,9,15,9,15,24
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,10,19,10,19,29
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,3,1,3,1,4
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,5,23,5,23,28
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,141,1062,141,1062,1203
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,1,0,1,1
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,1,1,1,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,120,237,120,237,357
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,12,11,12,11,23
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,149,214,149,214,363
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,11,1,11,12
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,0,4,0,4,4
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,27,16,27,16,43
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,19,63,19,63,82
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,10,1,10,11
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,5,13,5,13,18
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,3,14,3,14,17
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,21,87,21,87,108
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,2,1,2,3
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,14,20,14,20,34
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,26,60,26,60,86
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2022-08-01,1,3,1,3,4
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,5,22,5,22,27
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,2,0,2,2
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,1,3,1,3,4
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,7,20,7,20,27
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,43,80,43,80,123
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,9,22,9,22,31
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,14,39,14,39,53
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,11,39,11,39,50
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,2,0,2,0,2
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,3,11,3,11,14
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,6,12,6,12,18
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,6,11,6,11,17
CKOCHAS,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,3,0,3,3
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,22,50,22,50,72
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,301,616,301,616,917
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,20,65,20,65,85
"COLCHA ""K""",internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,2,0,2,2
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,4,0,4,4
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,9,16,9,16,25
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,4,11,4,11,15
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,217,651,217,651,868
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,3,0,3,3
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,3,0,3,3
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,2,2,2,2,4
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,1,1,1,1,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,10,24,10,24,34
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,1,0,1,0,1
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,1,0,1,0,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,1,11,1,11,12
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,1,0,1,0,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,282,612,282,612,894
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,9,4,9,4,13
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,4,4,4,4,8
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,2,0,2,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,3,0,3,3
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,34,36,34,36,70
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,79,206,79,206,285
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,76,327,76,327,403
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,7,29,7,29,36
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,1,2,1,2,3
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,6,0,6,6
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,5,7,5,7,12
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,103,272,103,272,375
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,3,0,3,3
PUCARANI,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,2,0,2,2
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,33,81,33,81,114
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,43,89,43,89,132
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,19,73,19,73,92
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,25,119,25,119,144
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,3,7,3,7,10
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,5,6,5,6,11
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,12,36,12,36,48
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,8,18,8,18,26
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,4,7,4,7,11
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,9,12,9,12,21
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,1,0,1,0,1
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,7,27,7,27,34
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,2,0,2,2
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,164,1109,164,1109,1273
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,3,1,3,1,4
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,131,223,131,223,354
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,3,11,3,11,14
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,203,505,203,505,708
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,5,11,5,11,16
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,3,5,3,5,8
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,30,77,30,77,107
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,8,19,8,19,27
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,13,14,13,14,27
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,13,21,13,21,34
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,4,15,4,15,19
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,32,72,32,72,104
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,5,9,5,9,14
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,10,15,10,15,25
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2022-09-01,13,9,13,9,22
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,2,11,2,11,13
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,1,1,1,2
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,4,0,4,0,4
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,10,23,10,23,33
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,6,1,6,7
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,0,1,0,1
BAURES,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,8,19,8,19,27
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,42,60,42,60,102
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,1,0,1,1
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,3,3,3,3,6
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,10,1,10,11
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,7,14,7,14,21
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,20,69,20,69,89
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,6,47,6,47,53
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,7,0,7,7
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,2,10,2,10,12
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,5,10,5,10,15
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,25,55,25,55,80
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,309,652,309,652,961
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,19,87,19,87,106
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,1,0,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,3,0,3,3
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,2,0,2,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,5,14,5,14,19
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,3,1,3,4
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,246,630,246,630,876
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,2,1,2,3
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,5,2,5,2,7
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,2,1,2,1,3
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,2,29,2,29,31
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,4,1,4,5
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,0,1,0,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,2,0,2,0,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,301,771,301,771,1072
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,8,7,8,7,15
LORETO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,0,1,0,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,4,8,4,8,12
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,0,1,0,1
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,6,1,6,7
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,26,20,26,20,46
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,143,524,143,524,667
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,97,328,97,328,425
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,5,19,5,19,24
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,3,1,3,1,4
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,3,0,3,3
PORONGO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,31,22,31,22,53
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,110,383,110,383,493
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,2,0,2,2
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,2,1,2,1,3
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,43,92,43,92,135
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,28,83,28,83,111
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,17,83,17,83,100
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,2,1,2,3
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,34,129,34,129,163
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,2,10,2,10,12
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,8,4,8,4,12
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,9,32,9,32,41
SALINAS DE GARCI MENDOZA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,2,1,2,1,3
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,4,10,4,10,14
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,24,22,24,22,46
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,3,0,3,0,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,4,16,4,16,20
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,0,1,0,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,155,1137,155,1137,1292
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,3,1,3,1,4
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,138,221,138,221,359
TACOPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,2,0,2,2
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,6,16,6,16,22
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,244,559,244,559,803
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,9,22,9,22,31
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2022-10-01,0,1,0,1,1
